M1,M2,M3,qin,qout,gw_kick_random,gw_kick_5deg,gw_kick_hybrid,t_triple_form,z_merger,a_2nd_ovtks,bin_merger_flag,strong_key,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
3742549557.699174,157159546.2144634,201932967.1452041,0.0419926426601766,0.051781546203677,17.522502618501044,22.47490604531983,38.954339093751166,4793191716.080108,0.9676144739960284,2482.65633764993,Yes,False,9223372037255161728,9223372047159557458,9223372043109458981,9223372047159557458,0.1905087835788418,4484.90749692218
33942695.49523717,4067188.531674808,35987188.877009176,0.1198251486021643,0.946785021799312,466.85432556010664,105.50265340918739,487.67030114449364,4881913060.987497,0.0,290.5596892564297,No,False,9223372039563620688,9223372040088462674,9223372038590577932,9223372040088462674,0.5414636720615786,1604.9362972021318
1009929127.2083666,5671446.882294392,305382378.59593385,0.0056156880017623,0.3006914198225658,1.814111670148557,0.28984644831914025,0.4340974214121848,5672434534.28057,0.0,532.8798771383725,No,False,9223372037753067435,9223372040684369905,9223372040684369905,9223372051776218990,0.1594990514135934,2231.655935929497
51318500.46035723,2762608.193783766,34566161.752249464,0.0538325977766602,0.6391540893384169,77.38511767174167,25.2347621955267,34.524647056110965,10135582396.430212,0.0,501.2283769698586,No,False,9223372037088355146,9223372038842004294,9223372038842004294,9223372039887831266,0.3713787663124249,1981.0206701048708
14866376.796537478,1209675.9432369391,4412866.465834711,0.0813699235390484,0.2744993772579918,249.05670321936753,39.62175122346724,205.32954152546208,5191867168.254381,0.0,1225.7656090506114,No,False,9223372038578851161,9223372038600381728,9223372038600381728,9223372038985700627,0.5515530602079782,1063.3026753036784
54190935.116108,16092041.210608162,9343832.008784024,0.2969507940051191,0.1329458781789271,554.5313462773598,133.95511014010455,148.5071005229188,5283068176.351225,0.0,750.1927878317164,No,False,9223372037213103206,9223372041171891723,9223372037625448330,9223372041171891723,0.4246147538899942,744.7728627746787
79798156.64704612,2530534.470515685,47845033.28851464,0.0317116908064486,0.5811465315316869,23.232544076530115,7.638925822968741,12.080981053937036,5545581296.052451,0.0,1104.5304027435911,No,False,9223372039890767628,9223372042668183271,9223372042668183271,9223372047273276656,0.2794953314356921,1446.3014938134834
205564717.36369145,1737394.9386191624,20702804.591370404,0.0084518148877918,0.0998677937308198,1.1738357620126934,0.5453879636325604,0.7608154700661709,5547501386.077672,0.0,1624.1285420463294,No,False,9223372039773423392,9223372042646927953,9223372038763358137,9223372042646927953,0.276208579447402,2751.0371681088895
24040009.014682725,19800672.930662215,17475353.358079825,0.8236549711178858,0.3986104363035662,529.850593691562,157.60716980151642,120.34776647474466,9955338706.1639,0.0,836.1817303669343,No,False,9223372038482316935,9223372039107070387,9223372039107070387,9223372043999099623,0.677206636252364,883.9715926133841
26321024.419974495,1147953.8938452862,1322817.6354538472,0.0436135720072554,0.0481567832753477,50.81712545461916,19.826834845135316,24.728906333199287,4931285154.881834,0.0,2404.904309453958,No,False,9223372038154185934,9223372040994295307,9223372038599627150,9223372040994295307,0.316841562498114,1453.7834621337802
99310490.41522816,89259965.24402717,11033103.386433825,0.898796943513433,0.0585091834659959,1292.9208631476208,84.1087921107728,247.85112414024806,8384600868.386395,0.0,1415.2541231912326,No,False,9223372038938955088,9223372039289716454,9223372039289716454,9223372047817169385,0.6189008067096827,903.4889923677551
63996049.46864035,1864375.766488264,3166688.016873601,0.0291326696252063,0.0480818033829601,16.185681944194016,5.590962877140308,9.139932815778243,10660637993.58655,0.0,543.8210996649364,No,False,9223372040928111752,9223372041173843207,9223372040478418142,9223372041173843207,0.2923484671188459,1501.1887046170016
14810690.27812481,7318537.563791348,9037928.478039809,0.4941388568904671,0.4084158987653687,297.192731553784,128.60273517598532,103.40544299077239,4908435409.216446,0.6194900482107697,1105.7197217632258,Yes,False,9223372039336417367,9223372039826199620,9223372039314066941,9223372039826199620,0.2530875650174219,3540.677185896093
118686443.46419914,40144258.94848609,15562142.7603095,0.3382379467845062,0.0979794367456414,838.1949279723663,408.6777815394285,826.5667226145109,4825070855.427954,1.2231106700754937,745.5055588516964,Yes,False,9223372038517258271,9223372040378428196,9223372038224173990,9223372040378428196,0.465751571527721,1851.0892836928444
977330438.4454348,787855908.815294,10236479.016773636,0.8061305345902011,0.0057990925619036,692.7164567475438,101.37957544817257,138.03877506225075,6597080592.118419,0.0,655.3231435629511,No,False,9223372038892450889,9223372042124357141,9223372042124357141,9223372047864693222,0.5647658805305478,710.4738419575717
15442845.823299006,4755705.013697283,13020581.715417236,0.3079552219916767,0.6446294994375703,819.9274872659139,142.28450303439075,269.7624095064705,7785634439.279489,0.0,466.5328750839338,No,False,9223372040210806210,9223372040736296300,9223372036728737471,9223372040736296300,0.843910075300685,857.9948766405408
12285765.25721044,5426307.618904204,14284538.978810234,0.4416743691012277,0.8064860097811273,482.8338528449131,143.88618780998897,172.5660281219127,7850276416.884283,0.0,280.5949201781293,No,False,9223372041319896434,9223372042463354604,9223372037867205229,9223372042463354604,0.7077258917846212,969.874188414647
6931029.572792268,4031924.1784230825,3567222.553507682,0.5817208159449191,0.3253888171435751,503.30066027541545,228.9146419559946,99.18260618616743,5787393476.940609,0.9410868976740944,228.5757059533932,Yes,False,9223372040259851804,9223372042311483609,9223372039679641701,9223372042311483609,0.7987831086653714,649.3669626495683
14892436.337183556,3054794.02055416,6546423.599978539,0.2051238596150265,0.3647595461522637,307.6841083789126,91.35741018298056,205.8390218477458,6213140943.501948,0.0,970.0074749783575,No,False,9223372038653959699,9223372044455384774,9223372039357486635,9223372044455384774,0.5090564064426544,1243.88917405317
8466038163.909892,1581533849.3594122,69193810.9377977,0.1868092038731146,0.0068866200557126,154.8593987741696,145.1144398018956,152.3685738954411,12327292661.093817,0.0,477.4352337115464,No,False,7430407322191028194,9223372044722903738,9223372044722903738,9223372070429775416,0.5348288153273176,1032.0639151493044
32079166.558641672,14661080.976837035,1396278.787865229,0.4570281135588777,0.029873157749226,342.31584186181243,102.71696051934612,204.98617798137553,7013553867.811919,0.0,718.7175878150873,No,False,9223372039357486635,9223372044455384774,9223372038953333177,9223372044455384774,0.5090564064426544,1236.201417381261
138778218.6553724,8097225.075038359,24009493.671729624,0.0583465125398833,0.1634683992226702,59.77488265307025,45.14436779040427,20.920783856815902,6663177983.267938,0.6598337767957783,296.26488699918207,Yes,False,9223372039450024459,9223372041799862551,9223372037320443285,9223372041799862551,0.5391730309208933,1636.2505783845634
115598895.3452973,13872622.692043584,38874542.18246928,0.1200065333721888,0.3002555525089114,358.1261948104554,63.01288324940595,135.50314150385876,5458373990.6752615,0.0,1247.2172694231324,No,False,9223372040485809661,9223372042295119336,9223372038665380333,9223372042295119336,0.4042424504886871,1262.3559600137228
9926304.595404752,3040528.867117356,11992250.544570832,0.3063102525107811,0.9248403304655604,1156.9406646419257,111.27758124124568,118.57583389422345,6986087973.555364,0.0,1203.8428621027522,No,False,9223372039200053490,9223372040704136299,9223372040704136299,9223372044905345520,0.4937796351680564,878.3919776548531
14528850.75344124,1834332.679474389,2607180.774516675,0.1262544925681693,0.1593321241679756,336.3908054421864,132.58367843462986,91.80711618923543,5039573256.150217,0.0,1277.8139514171237,No,False,9223372041068545947,9223372041107794471,9223372040269279168,9223372041107794471,0.483079859956443,1365.2192713793763
72307418.37771183,3729106.0667108623,10226595.586386578,0.0515729388543669,0.1344958315902707,77.27733380003177,18.00949747519064,38.07406144371303,5274314858.255962,0.0,1826.0181629950143,No,False,9223372037371031749,9223372037859038930,9223372037859038930,9223372041323919641,0.2333356943104136,1945.154915223292
317608559.2499171,45925594.88917159,14504218.09962599,0.1445981021343762,0.0398978140966547,252.0144227542452,180.62342832336924,98.56623721708446,6562564688.115476,0.0947790161845486,675.898681649067,Yes,False,9223372037463354995,9223372043766331879,9223372043144535459,9223372043766331879,0.3057219722308226,889.6693299807199
306703191.73296857,3238913.1521663107,341632983.6132877,0.0105604155400713,1.102247736685848,4.401619208338184,2.7159446953298665,1.162019405873819,6399589513.852904,0.0,1796.835986225077,No,False,9223372039829741814,9223372041877664017,9223372037111535705,9223372041877664017,0.2091055410930182,2120.712620165163
7500868.883568131,4821766.562418305,5336867.804707399,0.642827735994848,0.4330946758995172,1414.9600259695603,74.9617047265912,195.10203443302947,6635294086.600654,0.0,1305.7658979795278,No,False,9223372038746836322,9223372041952628440,9223372040485739646,9223372041952628440,0.6314454058228746,953.117933535411
5124669.594008367,4573929.284545539,1395548.8908510124,0.8925315477691013,0.1438918042003912,349.16352828046575,294.18391460113287,121.30828630814038,5935848199.344374,0.0,1435.467242873113,No,False,9223372041657325298,9223372041813105096,9223372040703831834,9223372041813105096,0.6495781807049584,791.433169337499
8131976.889123846,2707746.3895356436,2823210.410261349,0.3329751703004878,0.2604504135100472,320.827121769215,203.01601341149671,196.8387065312974,7655652584.482355,0.0,1749.3391910346145,No,False,9223372038468450648,9223372042754559637,9223372041724078109,9223372042754559637,0.7608282656482316,796.7800619459699
77434748.14089869,6111479.357965169,56823760.58654922,0.0789242491864872,0.6801475337389945,56.86306413022477,89.39866167090031,131.63126897471025,8396616930.298944,0.0,766.1027356203953,No,False,9223372036965588961,9223372040994099863,9223372040994099863,9223372045720272835,0.1259993804776417,1067.4549533366487
100724470.9492817,10843411.746540206,14394449.540873192,0.1076541941034393,0.1290196532645344,348.928090618119,47.75208932796014,148.94526953301587,5856690050.801626,0.0,830.0223374247277,No,False,9223372040618933848,9223372041108837281,9223372041108837281,9223372046488449498,0.2775435012171109,1924.841367477152
8273215.5123879425,4096380.428268027,8726770.824819712,0.4951376429314927,0.7055016887121475,174.40326525914642,201.3341684462214,114.9378029018528,5982504478.756226,0.0,1153.2655448425542,No,False,9223372038851559329,9223372040638136499,9223372038571594757,9223372040638136499,0.6583175542918834,852.0670516060453
107370608.86106355,10156726.752195232,12193497.635727968,0.0945950373191785,0.103750311126362,61.10118178391117,38.08647225582588,118.28474765010176,5714247423.839952,0.5732838174038796,543.9929346095396,Yes,False,9223372039297208490,9223372039896074718,9223372038023461025,9223372039896074718,0.4632622304833584,1857.7318730199672
485040897.3781064,2658111.097686601,964885511.9005256,0.0054801793251972,1.9784446864390497,0.5661660907365981,0.7005471762996637,0.32541354089313707,7143855650.64646,0.0,1832.873950558012,No,False,9223372037670668156,9223372043363436195,9223372042290460589,9223372043363436195,0.1518722013586647,2200.2137937409375
3084661.6379533885,2500839.7625111584,1511781.4402822428,0.8107339008405524,0.2706617243272927,2260.239140547461,66.934651573622,431.08805306827776,7550887564.221665,0.0,1923.258930553534,No,False,9223372042612954954,9223372043354991472,9223372043354991472,9223372044542870903,0.689475622693268,671.7237449245757
32048352.060933243,5898624.499578361,190740266.2384827,0.1840539098036417,5.0264944279374015,274.6462759507952,98.54371939170689,530.2850900897464,6364076649.408677,0.0,1119.8246484957274,No,False,9223372039173283966,9223372040605224776,9223372039711365469,9223372040605224776,0.4661684298819039,974.3261687383736
52635452.67019339,21394422.998374447,3288186.0490455213,0.4064641209116031,0.0444170143384644,743.5991030819202,180.242355086022,258.49766077565357,5359416470.121984,0.0,1189.6551496509207,No,False,9223372037817302652,9223372042514191597,9223372038156807811,9223372042514191597,0.3454968641672778,1643.3516299707144
37102234.7621826,1424967.323638101,2964106.0946009704,0.0384065092782641,0.0769354101550982,75.04051244952271,8.72594244553036,16.587519810958163,7808809722.309674,0.1214758848203044,174.1998528687377,Yes,False,9223372039980575585,9223372044364860292,9223372040227701717,9223372044364860292,0.3427958791595335,1249.3703134860336
13383844.245289294,1395150.259494091,6552018.530398798,0.1042413699625308,0.4433331731924093,180.6967497107559,94.11694025240959,137.34623546575196,5576134910.455831,0.0,708.613096220224,No,False,9223372038263141117,9223372041349308624,9223372037346938192,9223372041349308624,0.4861503786762318,851.9424078988694
6539090.6910033,2037937.643253893,6052678.090556182,0.3116545922902943,0.7056847493882471,665.3316898605797,242.90146360602262,126.85071481397584,5967649459.956583,0.0,1558.3163302855166,No,False,9223372037654009092,9223372038795605181,9223372038238370275,9223372038795605181,0.4842248903863071,1073.1711062657664
1518737927.024063,1663114.1848223894,1706595.781489183,0.0010950633122603,0.0011224642283408,0.024496851364567772,0.015376974327221975,0.05511003278968119,4985453688.46755,0.0,1832.5159830636792,No,False,9223372038960809584,9223372042638434363,9223372040314994403,9223372042638434363,0.0376215147526441,3392.1751689463745
20431477.367992345,4693736.311655445,25592546.573380597,0.2297306370516595,1.018600155990369,483.242838200285,125.78622726939362,94.80522976306077,6030208511.237295,0.0729352964089287,997.1370325531204,Yes,False,9223372039603499242,9223372042298229901,9223372036997189318,9223372042298229901,0.5253409342435414,1297.887956567614
47972279.35611726,5147324.884938088,46807983.11442448,0.1072979010800686,0.8811809459650923,207.0498367680243,129.7488560502631,72.28450359078201,7221796906.806161,0.1153572791070164,1192.3706200795928,Yes,False,9223372037665729715,9223372037766298883,9223372037766298883,9223372041686330551,0.3292655162908321,1204.755383770816
259124602.55609903,191018790.48198017,54608650.95138116,0.7371696419317254,0.1213139008501711,1009.209005615345,75.50835948255681,222.74961818615319,6627700085.109785,0.0,178.2870953762544,No,False,9223372037825617475,9223372039002709124,9223372039002709124,9223372043587410473,0.5371050807773108,1126.9088093752537
838650158.3411243,2064819.0902906323,14804555.10061198,0.0024620744058224,0.0176094818077863,0.1181080924818162,0.11542170436496477,0.1986855183054893,5666011057.459758,0.0,811.2050250572034,No,False,9223372040563527139,9223372050148933031,9223372042516141259,9223372050148933031,0.2257578929503659,3338.818506792219
28174437.27283389,4609014.923681229,25555199.70280882,0.1635885352047578,0.7795152124194332,352.5289014209062,102.56339091430311,68.24728608058632,7054507762.106677,0.0,1405.6782704242746,No,False,9223372039033718382,9223372039476432463,9223372039476432463,9223372040156627654,0.4506405480169734,1324.495658802242
95460272.90885776,4397590.821334066,28534287.14663155,0.0460672349589104,0.2857490244707114,33.93351729070855,19.44759928699168,23.024785427792224,9480480742.024918,0.0,403.1425492955249,No,False,9223372040389464790,9223372044017510929,9223372043894345176,9223372044017510929,0.3009523277036053,1493.273250049409
277962813.32597315,29159105.81940676,16506464.772865923,0.1049029021922124,0.0537456421827462,161.68901575820138,108.05162358830762,162.95618645532667,5088598502.034941,0.9956685780167084,181.0196245954029,Yes,False,9223372042732744550,9223372042941592833,9223372037686961574,9223372042941592833,0.2409752734871,2188.573456960803
64901885.93723026,3224486.118103292,3399559.2452031155,0.0496824718040065,0.0499007820707365,46.82070448637562,29.327591880817806,35.4380688833431,5731937000.282211,0.0,831.0188552160088,No,False,8134390970623138638,9223372038378019134,9223372038378019134,9223372039238574523,0.4414518155943112,1988.5021590778392
7616974.064953739,3330288.320489057,5370749.794511303,0.4372193330435454,0.4906020889435424,392.55676415017933,300.73194541148877,158.00150659565975,6460640032.80267,0.0,1544.792074930033,No,False,9223372039271992798,9223372040344431911,9223372040344431911,9223372043513081980,0.5886284122697343,935.8226318100876
120915404.18707152,15779112.221499782,13318291.655165285,0.1304971217487515,0.0974310601850168,307.5311629371098,90.98709678521914,74.11984221204955,5798106496.620459,0.0,752.906118158897,No,False,9223372041108837281,9223372046488449498,9223372037622544017,9223372046488449498,0.3725247571146353,2016.2518770329275
121731708.12351412,1157672.4813432966,143497184.9817315,0.0095100323423431,1.1676939396670662,1.4738673091789374,1.3225965492402538,1.8901470593759113,6007257119.195056,0.0,649.3727733969464,No,False,9223372039040238315,9223372040542248506,9223372040427717971,9223372040542248506,0.1420636862120787,1368.1184884080844
1155274334.301812,18600289.22571139,46594126.12932524,0.0161003223852908,0.03969259169204,6.566571361226521,4.421983480303551,3.3127236602708967,5431584188.55001,0.5633207514413744,584.9555791799793,Yes,False,6598005491239437062,9223372038462180280,9223372036408487928,9223372038462180280,0.045881449432284,2851.428553444588
168509207.6076591,2557920.0414151647,4225436.296756031,0.0151797048821853,0.0247004573866702,7.05530457388298,1.772105854023279,1.6685540645850951,13211974544.58958,0.0,125.01660821512,No,False,9223372039437942530,9223372039882646507,9223372039024518363,9223372039882646507,0.1822605515425369,2314.0485917586043
843506372.7772738,5664901.774101359,3881106.670282827,0.0067158968289112,0.0045704639176981,1.7576131883433332,0.8225029529777456,2.2137117440535303,5009552470.165591,0.3730482708084278,1438.0380502256692,Yes,False,9223372040633936671,9223372049194586675,9223372038113529813,9223372049194586675,0.2122821242179295,3410.269090300758
4342111.72902917,3411993.2225264125,5553522.255016772,0.7857912083918859,0.7162041640799119,315.7264627652653,287.1885935402753,541.7546470017572,5764599331.91546,0.0,1261.8576972769345,No,False,9223372039423133816,9223372043552443104,9223372039620533337,9223372043552443104,0.6800842927922993,800.271366539063
1158470109.3583102,17548764.152612083,131854759.59173702,0.015148223515523,0.1121195948140643,3.4868756729819923,5.135066987856978,3.6376557564665326,5194670812.731381,0.5998330587225283,803.232423448446,Yes,False,9223372037491286919,9223372039885862799,9223372038978190360,9223372039885862799,0.1786098214304827,3540.906289274126
17674789.949217565,4533817.74307739,5371033.801131621,0.256513246047266,0.2418446881294159,660.3284263628112,100.6764648697384,267.8209149292154,5668671959.915757,0.0,1287.6632503089472,No,False,9223372036859596355,9223372041170942286,217280478288449878,9223372041170942286,0.5110995182790897,1172.1542306379813
1352252084.89486,7162643.653128467,1996296.7345442744,0.0052968257421362,0.0014684972088514,0.8566304219855074,0.7442318495971889,1.768842942134065,5645136422.791916,0.3813388747208674,1071.0813694619617,Yes,False,9223372038114256495,9223372048920327620,9223372043127499134,9223372048920327620,0.0958043674711948,3640.5824440550095
133561542.8828026,5530273.407870607,7089912.868949546,0.0414061809148409,0.0509728973136211,33.13465775970376,23.473997639840842,14.27146826994207,6427957832.753933,0.0,1157.7402731140369,No,False,9223372038259265808,9223372044054800974,9223372037563686297,9223372044054800974,0.2806793521206544,2130.1565018015813
4735037.978505903,1669439.1126378393,124008934.70214984,0.3525714303065875,19.362850852200292,232.5887059000315,134.37320544365392,207.59080626738728,5128871051.217428,0.0223519866261749,1721.3372724744706,Yes,False,9223372040476582035,9223372041368560815,9223372039028743955,9223372041368560815,0.5160348662210684,510.34134879407486
506085910.69692385,18766843.848833352,408587544.3531903,0.0370823282216843,0.7784803277003078,42.71065038868317,15.043101613557107,32.09631577013277,5312841647.392387,0.5366680669970392,1066.874168004818,Yes,False,9223372040137154971,9223372040468850164,9223372040468850164,9223372043100679393,0.1116497688341635,2758.4592030033564
21624449.386984468,4346394.0046593305,25333248.529030517,0.2009944358294449,0.9754495896418046,362.3222508730315,95.16483100415195,91.32027194298016,8299744775.626928,0.0,493.46330656115424,No,False,9223372039402520244,9223372040795214705,9223372040795214705,9223372043061189646,0.6013836320554288,913.0669421079627
18238939.752943236,2209536.909932653,13332236.380222889,0.1211439337956088,0.6519916666666666,278.2463539379756,146.68149320805867,298.0078700903977,5716480925.276502,0.1611871261732544,978.4450053187863,Yes,False,5503062276056036219,9223372039055532285,9223372036436321300,9223372039055532285,0.4556855950447558,1001.5953590033192
115880728.7947152,2230808.436537179,20194858.750932157,0.0192509009888011,0.1709812540276428,13.200486766437253,6.977804752058238,2.9151232639590012,5295800291.809823,0.0,305.5278212150202,No,False,9223372041999902856,9223372044221128305,9223372037237981409,9223372044221128305,0.3695899814320555,1576.1760320982407
16872251.052251533,10482130.590270048,15228150.97481586,0.6212644986023517,0.5566987831720586,473.32283419400335,186.97295902675734,412.50404635892386,5734584593.405312,0.0,1887.931099615094,No,False,9223372038540790821,9223372046032783183,9223372046032783183,9223372046138523213,0.5217983980700718,526.6798251040261
221239406.9052063,1732770.673134585,2127820.2004134106,0.0078321068446771,0.0095429852438239,1.1411946049504098,0.46825256764973366,1.9198604357516282,5331392861.819684,0.0,1823.027369614893,No,False,9223372037250603716,9223372041035838472,9223372040702988091,9223372041035838472,0.0565616708310849,2200.4367301827424
133727381.75532,1355965.0961888756,24316220.82167276,0.010139771514183,0.1800090195307531,1.7023590057798996,2.1383837150870764,0.8136989859628967,5591265814.411506,0.0,1208.2723119711743,No,False,9223372037603933698,9223372045631886793,9223372039029451549,9223372045631886793,0.2116618999332151,2762.642428680067
64202437.11159809,3437715.609751524,1207699812.007364,0.0535449394822195,17.854776540535095,81.33860407178138,18.816281813362348,94.67714846915744,5113848637.204261,0.209951481194947,1163.9866885966906,Yes,False,941983017417543769,9223372042189406581,9223372042189406581,9223372054007676773,0.4822817218890836,1226.9591466018987
28194531.38946843,1281805.716756995,76051576.79529954,0.0454629197077483,2.5800891244128628,43.6013307602149,28.32339695806237,72.59673024100722,8831906269.863228,0.0,1149.078247379234,No,False,9223372036511889711,9223372039481812516,9223372039481812516,9223372039712624171,0.3188366291160382,1411.5448512545424
1205861137.6664135,1838674.3409505356,67640152.72134961,0.0015247811572307,0.056007421752366,0.022818857359559186,0.05237979055737492,0.07104671905859727,5113848637.204261,0.0,1163.9866885966906,No,False,9223372041068474127,9223372054007676773,9223372042189406581,9223372054007676773,0.0135879596096615,3159.351279368393
5522324237.144947,1632928.6967504194,26358512.42837749,0.0002956959111105,0.004771672125079,0.0054329041328880535,0.0006941668348127082,0.0017204447353492073,5078684472.990627,0.0,2304.8312273624256,No,False,9223372038075029446,9223372050643725391,9223372045898081808,9223372050643725391,0.0100142602452152,4147.7384987031
317486980.91321516,4168977.026924083,2837794150.214664,0.0131311747490637,8.822451691514393,3.681136657608235,1.9244105041043673,2.801023895708925,7595203614.510852,0.0,1115.8156141414156,No,False,9223372039450306859,9223372043202046936,9223372043202046936,9223372049081285792,0.0599291608629605,2702.034350601863
662981941.5228945,2045120.546876883,318486444.0573935,0.003084730395792,0.4789074944802463,0.20285800454127637,0.14307082730703882,0.26310861092909393,7365517842.395922,0.0,2038.854602020372,No,False,9223372041802320862,9223372043929252343,9223372043929252343,9223372060243008030,0.0348406166812211,2395.8069514779704
4067460.921467163,3611140.870076953,1061684908.336516,0.887812062561719,138.26539481519566,718.4461211443687,218.47107593741654,193.92070821040434,6297861603.9198475,0.0,1167.7730555298635,No,False,9223372039143588004,9223372046743341477,9223372046743341477,9223372052079762253,0.6729486660255055,712.1574835293691
6446252.616124049,3215425.4017885504,11295624.905924512,0.4988053669733309,1.1691162637569374,1063.9552843646618,142.38494350028384,521.3823388497217,6674682794.876833,0.0,241.4096658273409,No,False,9223372042227658751,9223372045483501466,9223372037562102448,9223372045483501466,0.7554039744377395,673.977432771405
168971954.65952256,1142330.7783857132,6018725.099097199,0.0067604756108047,0.0353804801495876,0.7002521082970075,0.5225346095113317,0.9574985731571468,5639872832.418049,0.0,1683.3962015155455,No,False,9223372038705426737,9223372040324682589,9223372040243940376,9223372040324682589,0.1674675580080281,2873.363630096773
444365265.52284026,2051960.6566705275,9077192.393298732,0.0046177341387297,0.0203334277016645,0.7674522989355586,0.16122087661864315,0.7307018460758082,5291390080.584243,0.0,1422.5186983642477,No,False,9223372038498059604,9223372041740807319,9223372041176765849,9223372041740807319,0.0224375093671884,2456.8655747431776
141165439.5272981,7338782.170634843,38816746.83523463,0.0519871024750055,0.2613848036872,91.5603110984665,24.791492156629165,15.714726724550145,6467669218.996381,0.0,932.3919971602684,No,False,9223372039028743955,9223372041368560815,9223372037893555595,9223372041368560815,0.2319972257276243,1740.116677628114
138656415.59173065,1312413.1424836684,139254836.09073555,0.0094652175803247,0.9948989167807172,1.1924263472797898,0.9650041145490285,0.6973209887577057,5753056560.240665,0.0,861.7113519539074,No,False,9223372039812928717,9223372044825354618,9223372042182143356,9223372044825354618,0.2289445371048446,2251.1286176315925
23764727.648994885,8017033.197659635,12287745.232680405,0.3373500978454811,0.3866288369599214,730.9345630849831,295.52553421223877,242.35854198123948,10920575185.384516,0.0,790.0300635034197,No,False,9223372037719944187,9223372039869355999,9223372039869355999,9223372054790137149,0.4034962591124321,1017.5740414035308
25853271.176242787,3150904.9237044314,1242323.0590902972,0.1218764504586126,0.0428325581395348,110.73644011212873,57.728787103989134,60.95623617066374,5356659222.186876,0.0,1108.2352477932382,No,False,9223372038847750627,9223372041004245724,9223372041004245724,9223372043888347394,0.5409486524621251,1364.2564367076727
8587894.683757208,8021238.482353569,2041652.5918090143,0.9340168664998432,0.1229234886246078,1489.2056484613902,95.50358800742441,251.93231463034087,7040285008.841765,0.3196638962029497,1222.9680000880364,Yes,False,9223372037595667200,9223372038778359900,9223372038778359900,9223372042869033313,0.5326301955273013,891.6051807514816
104670652.36735994,44721090.019065864,5455909.179613572,0.4272552908346208,0.0365208216495727,935.0569128467757,446.6813075407711,1265.2618697781363,5299734579.514831,0.0,506.53690917540024,No,False,9223372039766452241,9223372044269148595,9223372041148355859,9223372044269148595,0.4266306696271344,1783.422358369893
22276184.25721357,5541838.192976679,1813424.8717216935,0.2487786116772712,0.0651888492422038,958.3477496028358,272.66330658251866,97.70936557994915,7572969377.889785,0.0,1597.12406670688,No,False,7951055807267177829,9223372038660379121,9223372038660379121,9223372039659874986,0.5803339462627364,1052.8117037827974
1533540142.7290616,3773492.719743899,6510013.951253807,0.0024606416321314,0.0042346687111464,0.14083234696802935,0.04889562882151564,0.08105180654389478,5176229643.5545635,0.0,1287.600818352523,No,False,9223372039709169546,9223372047247658164,9223372040682858298,9223372047247658164,0.01457461947624,2601.1692858723454
118271693.94998498,1891365.1031324496,7436812.755336625,0.0159916970829239,0.0618893428141607,3.5719227597578294,5.519181700085178,4.86440956433502,5274227819.241765,0.0,1022.6955962964034,No,False,9223372038385149329,9223372040875954753,9223372040875954753,9223372044202284824,0.0931077922579448,1929.374448994268
79971835.59220266,2034082.0013680495,17649165.409714274,0.0254349795312985,0.2152181931209556,12.389795335891595,12.124557253312378,4.581652037430493,5893087289.25927,0.0,1904.2939951233077,No,False,9223372042781326436,9223372045715521780,9223372042893737244,9223372045715521780,0.3650760345822192,1782.9871213517972
68235321.98595929,8790823.526960501,17605428.39018534,0.1288309818303397,0.228564317647601,343.6936000971774,92.38463569179567,362.29223070467737,5305314439.7263365,0.2202368707831863,738.4165096910798,Yes,False,9223372038814134808,9223372038831508481,9223372038831508481,9223372042967950458,0.4062774123472093,1412.3025798719257
45339590.1993266,8392190.311823597,11061759.654423883,0.1850962982887357,0.2058699627891242,1094.7966621799749,84.10571446594093,180.76974798890618,5544014744.305377,0.0,1764.7752592961606,No,False,9223372038179196682,9223372040136046942,9223372040136046942,9223372041218354649,0.5418583817305618,708.8134152010362
38318946.092491254,8238543.182813,18388718.649021614,0.2149992111716082,0.3949680048313009,519.2417598799549,89.4028944411979,123.16501691470718,5570583920.381617,0.0,1080.7772249655486,No,False,9223372038607795716,9223372046497285790,9223372039666665273,9223372046497285790,0.4191120685693109,822.7922400446868
19471120.43807646,1748860.208892517,15707980.159842651,0.0898181598975968,0.7402447919803523,86.98772095883547,34.19943116239698,68.06611230695687,8684502873.700314,0.0,1673.928848309169,No,False,9223372038208672725,9223372042630006776,9223372037924188493,9223372042630006776,0.4821568059007571,1068.946210945816
19067256.72218949,6596717.516201021,49053339.454656385,0.345970981159765,1.9113695719534327,638.2235815300734,288.7232302937099,260.04280445565814,5821290283.222767,0.0,354.11362607685635,No,False,9223372037692319339,9223372040760384602,9223372040760384602,9223372041590533967,0.7229427743801655,770.834850701566
8613931.81365501,2704427.822225934,2452766.3750499305,0.3139597434401339,0.2167068774943573,340.5912614216969,197.85295689664224,155.63536661206803,6852312415.720849,0.0,746.1799869843965,No,False,9223372041311918827,9223372042658539182,9223372042658539182,9223372045005525175,0.2685528040213134,723.3318179343416
31453622.33464281,26745440.310794976,22906695.965035915,0.8503135195763359,0.3935921804203073,572.6452305124949,31.22930148954894,188.10324422372466,6489604232.246792,0.0,571.8946179928544,No,False,2713419085322341544,9223372039317493773,9223372036493934347,9223372039317493773,0.3084180298411578,1411.1545755106422
