M1,M2,t_merger,Merger,Type,GW-kick-random,GW-kick-aligned
3369687500.0,3088650568.1818185,5024702694.933397,Yes,iso,1709.2700988665397,495.34680335382234
5071789772.727273,3821548295.454546,5984282210.992919,Yes,iso,931.8018838366152,255.42705029942118
52221448863.63636,4062613636.363636,6026722542.41347,Yes,iso,53.77983576699257,29.568115417343044
112950284090.90912,5325284090.909091,10785144671.29529,Yes,iso,30.467140839605236,36.57128562688896
3009801136.363637,2109488636.3636365,8074242373.277003,Yes,iso,792.3087365732317,167.15906505552567
5551676136.363637,1578934659.0909092,4641695612.653442,Yes,iso,267.0514300422545,107.7574321816545
34533096590.90909,4555454545.454546,12436956922.011003,Yes,iso,103.12755732471351,120.52345957919793
15959943181.818182,14226136363.636366,6502738608.083078,Yes,iso,1086.1044988191536,243.1588495306154
234565340909.09097,117982954545.45454,5637212423.370236,Yes,iso,395.81714795748525,239.80542931459934
35910795454.545456,10290156250.0,9546159173.098158,Yes,iso,869.7422355187,135.03740920805643
2789204545.4545455,1368734375.0,11244877295.546469,Yes,iso,607.378416016763,277.1043177019424
51500852272.72727,1803267045.4545455,5836134695.30525,Yes,iso,20.58610787723348,7.792471896373402
8553948863.636364,5819914772.727273,4722200399.422238,Yes,iso,1700.722174536384,371.5441524014705
10574602272.727274,8010625000.0,8723166401.577831,Yes,iso,909.0927650761433,46.512395597717784
205961647727.27277,3478437500.0,13297803131.48369,Yes,iso,2.815959621572192,6.815216018742888
1876690340.9090908,1601079545.4545455,4662809805.209363,Yes,iso,331.2491415866368,264.09880829064707
47690625000.0,4528522727.272728,12313651809.10545,Yes,iso,103.23582720992984,74.53209104064813
3049772727272.7275,2347911931.818182,13376303351.313507,Yes,iso,0.008624305852059472,0.0066357011096465045
45104545454.545456,6540156250.000001,5640095283.627115,Yes,iso,220.66340439842972,169.2583993945878
3026931818.181818,1063857954.5454544,11459947802.54487,Yes,iso,503.21094543439295,289.4016745022088
2515369318.1818185,1929602272.7272727,10613065355.740929,Yes,iso,1446.3484131170655,188.32048729948576
3925269886.363637,1679346590.909091,5156089415.241917,Yes,iso,358.3160446704015,416.8875330963941
37534801136.36364,16910369318.181818,5126552268.358514,Yes,iso,250.97647185666196,131.19821842754914
21520880681.818184,1604090909.0909092,4841137295.813693,Yes,iso,193.09709499272287,69.46210814446053
126553693181.81818,9879303977.272728,5430150831.082898,Yes,iso,84.08501838295886,31.57681459694004
6826917613.636364,5832500000.0,5599128074.245569,Yes,iso,121.00318379087142,231.93889250433364
8281761363.636364,1205843750.0,8627693519.317547,Yes,iso,255.87083972063473,105.176888621074
1802073863.6363635,1051188920.4545454,4768843541.931954,Yes,iso,785.9374518139967,123.1776346842395
4567500000.0,4318465909.09091,7361507543.565227,Yes,iso,1098.4184137457653,200.53905500280334
29041761363.636368,20952698863.636364,8536756606.701962,Yes,iso,323.706551299762,312.0380104714237
23985511363.636364,8947485795.454546,5519098897.58792,Yes,iso,253.77923735750707,124.1341860402744
135434375000.00002,104130113636.36365,5779366209.537164,Yes,iso,181.27219612814474,195.53944518639884
5571136363.636364,5109034090.909092,10973873396.494371,Yes,iso,190.63903295942433,332.77885728946205
2541292613.636364,1004063920.4545454,4745078032.465163,Yes,iso,753.5274862810486,184.0697874755969
16479971590.90909,3541803977.272728,7007207896.652352,Yes,iso,716.0093888078214,97.54209487168939
1328423295.4545455,1274292613.6363635,13190791549.101406,Yes,iso,1428.5057705892395,447.9222173156831
2864119318.181818,2641207386.363636,4759086542.181856,Yes,iso,487.0692876329838,179.58931076446592
155504261363.63638,1452230113.6363635,5312145361.581262,Yes,iso,1.0701475721372422,1.8417149861817885
1695838068181.8184,2282173295.4545455,5735975049.2043915,Yes,iso,0.07263052627865817,0.03569401884467175
4796619318.181819,3291548295.454546,4816152002.934227,Yes,iso,418.34047522008666,295.6945216499449
49902414772.72727,3511221590.909091,6231404389.642982,Yes,iso,45.18147688200083,25.064467627102864
7618849431.818183,1878522727.2727275,10613722644.230465,Yes,iso,288.83590563027286,95.39413369096567
63951704545.454544,23920170454.54546,10543508956.545816,Yes,iso,1141.920469833311,105.48230644514503
7786377840.909091,5688948863.636365,5544613946.24881,Yes,iso,720.3503889589226,449.3092376606264
4943210227.272727,1581647727.2727275,4792008977.601871,Yes,iso,208.24800263312454,289.9898958093084
3432159090.909091,1275534090.9090908,5010437472.039606,Yes,iso,195.74798942152034,107.05931818912828
19154119318.18182,13194389204.545456,5548630467.640882,Yes,iso,1015.3814535631649,60.07655035997889
2608167613636.364,35753409090.90909,12470132832.49404,Yes,iso,1.5982339303701951,4.2959681561917575
57855255681.818184,1927670454.5454547,6179671433.378447,Yes,iso,10.869185830834043,12.219249921986497
6111235795.454546,1579375000.0,4858530209.2849865,Yes,iso,201.1216747389613,109.38291930854702
9864559659.09091,8311207386.363637,8138751951.403183,Yes,iso,1895.196820432275,56.17710452818299
11482144886.363636,1508167613.636364,13245981448.20234,Yes,iso,231.40313749324443,69.16422889842073
26646022727.272728,1501917613.6363635,9459491374.197958,Yes,iso,49.41140246061191,22.74918660697127
32328267045.454544,1740184659.090909,12050829013.628616,Yes,iso,36.06485313820468,29.7283224348231
8936250000.0,5434147727.272728,5715376911.797393,Yes,iso,239.70787497882057,163.97853675220935
3247954545.4545455,2309801136.3636365,4889475490.24041,Yes,iso,395.57892613370086,278.9388795886965
4771335227.272728,1124235795.4545455,4832647900.052205,Yes,iso,210.1148468855858,258.5623157750705
9909772727.272728,2309275568.181818,12586356006.890696,Yes,iso,311.9016954019802,122.85641777350031
4193622159.09091,1087093750.0,4883611430.457953,Yes,iso,821.8665975720039,146.240953253415
38021164772.72727,35997869318.18182,13102358608.929838,Yes,iso,760.2999465987718,80.15672425462844
147643465909.0909,3884772727.272727,9717716181.091991,Yes,iso,9.433070961711636,15.23156318268266
3942130681.818182,3737741477.272727,5394730367.944005,Yes,iso,750.3204016843481,258.40082602954186
25194034090.909092,1228840909.090909,6210066318.09417,Yes,iso,53.30091520517278,19.853240114540313
21609375000.0,1915355113.6363635,4914914617.134264,Yes,iso,370.6867178381732,55.92843473381955
12219744318.181818,1550340909.0909092,12523233874.79842,Yes,iso,141.1245716085958,55.113696962229405
54224715909.09091,24681392045.454544,6384683588.17068,Yes,iso,293.67670573611673,366.82761461734464
816832386363.6364,33621875000.0,11956701782.959156,Yes,iso,32.32673987743955,29.974058445708188
75751562500.0,44599715909.09091,10112358831.772043,Yes,iso,1942.0059104984664,129.20566524761892
19919602272.727272,3129829545.4545455,5815516524.568096,Yes,iso,153.26305831806204,67.49139012465172
43911505681.818184,6420667613.636364,5629195017.234051,Yes,iso,256.58300128070465,69.18382614390669
2465610795.4545455,1467116477.2727273,4875980711.9471,Yes,iso,441.76910182873803,310.1102731181148
2792258522.7272725,1868380681.8181815,4955435525.479543,Yes,iso,1521.785726450132,63.333823962487806
7438948863.636365,2015525568.1818185,4912156730.20997,Yes,iso,833.5496831982317,109.50016825847605
3321477272.727273,1340330965.909091,5018760556.647668,Yes,iso,318.7778968798707,228.65446002194
9268778409.09091,1830397727.2727275,5076721313.900881,Yes,iso,162.38693466299793,87.12616661270783
13074502840.90909,5171590909.09091,8462897382.707405,Yes,iso,922.5616541782886,109.18769951893837
2064403409.0909092,1740255681.818182,7438166728.833622,Yes,iso,175.09307167753866,32.14130343357864
1707116477272.7273,97833238636.36365,12366367560.0992,Yes,iso,46.849018711874045,39.31620539270839
55011363636.36363,5199446022.727273,6068695346.708409,Yes,iso,303.85866037156035,53.264277520866685
1587982954.5454545,1367169034.0909092,9412753606.335472,Yes,iso,1385.5989440454887,148.0239341792792
163106534090.9091,9807173295.454546,8771114659.676289,Yes,iso,84.33739493265952,67.17683977787074
33453409090.909092,3798650568.1818185,5564236769.45219,Yes,iso,292.64524845690556,103.14267248233786
2607357954.545455,1133143465.909091,9858331799.3297,Yes,iso,764.1753521122502,239.33665911220584
1334926136363.6365,152778409090.90912,11342526136.45318,Yes,iso,393.5789004542197,49.11165190628776
6806960227.272727,1419502840.9090908,8618246462.959988,Yes,iso,757.9724341419056,263.6672545300945
3577485795.4545455,1628196022.7272725,7886331550.874702,Yes,iso,615.6670070700006,124.99654206552519
4346903409.090909,2203693181.818182,11769409131.056322,Yes,iso,449.9703890210407,123.89840771766694
33570738636.363636,1840951704.5454547,12853865124.63868,Yes,iso,69.11814943755506,16.07428905842432
276883522727.2727,29031676136.363636,13641710840.081247,Yes,iso,181.8233144791629,110.90284492992242
4800000000.0,2453735795.4545455,4950474573.695691,Yes,iso,706.41532437026,138.8255400037683
4444744318.181819,1195796875.0,5634737551.022752,Yes,iso,796.2889546485873,202.1017697658844
2684644886.3636365,1315647727.2727273,4967455756.283779,Yes,iso,1491.7768643428656,462.388260258763
1656065340909.0908,484350852272.7272,12230601904.425182,Yes,iso,1047.7171728234014,118.76092052180974
7415284090.909091,4450340909.090909,5518906335.205959,Yes,iso,541.8892102416714,200.39331954782614
13114829545.454546,3572144886.363636,5139971804.085431,Yes,iso,668.3017114367459,154.9237344486834
1948181818.1818185,1117228693.1818182,5892798267.573718,Yes,iso,1334.6200564420024,117.11478301911448
3090355113.636364,1550326704.5454545,7824847684.367041,Yes,iso,444.28142376562005,183.1040937451596
53064914772.72727,16163494318.18182,10658229807.426653,Yes,iso,536.7973107912793,214.39080244828844
2185894886.3636365,1615241477.2727273,5046110804.49347,Yes,iso,330.11382619707064,99.52084377839411
9193068181.818182,4111605113.636364,5294745675.943196,Yes,iso,628.0564556469944,201.37242826851
10041889204.545456,6389062499.999999,7246023583.916988,Yes,iso,1015.5481650621686,315.61084344047725
1536093750000.0002,16409375000.0,8793147474.237253,Yes,iso,0.8762622312035075,0.9973540943947903
4303252840.909091,1684332386.3636365,5196618937.666054,Yes,iso,961.82913061196,179.21053454559183
4510795454.545454,3932485795.4545455,8682956002.922594,Yes,iso,475.8838913373715,250.1940979317929
37968750000.0,27997869318.18182,5494171344.469202,Yes,iso,1189.0551931101918,53.00663185001665
10758238636.363636,2001960227.2727275,5012723591.471688,Yes,iso,260.28808611008577,122.2001017393294
13226875000000.0,1487571022.7272727,12953735450.979134,Yes,iso,0.0003389983484539169,0.0002277684391433524
5504474431.818182,3222457386.3636365,12970709079.985931,Yes,iso,1158.548232872039,171.64922820626438
23359517045.454548,10043167613.636364,5052460607.490893,Yes,iso,253.2781510036634,152.28104342230145
971619318181.8184,1671818181.818182,6035397754.034009,Yes,iso,0.05403063634552518,0.05651988287877287
5178707386.363637,3947954545.454546,5110786446.393264,Yes,iso,453.3833200783897,78.44174857091026
2034488636363.6365,1676647727.2727275,6110430242.821401,Yes,iso,0.03186570291879065,0.005255104476385671
5414602272.727273,3087599431.8181815,5021824565.779451,Yes,iso,675.209201161458,144.5204993252335
18527130681.81818,2083096590.909091,5438070619.895601,Yes,iso,234.4038387433613,56.83132580544807
2038622159090.9092,25042045454.545456,6803361811.720743,Yes,iso,1.7218446254629218,3.0488314078920955
16933806818.181818,2031534090.9090908,13356030514.847263,Yes,iso,274.14523053898347,155.3571587479566
16155539772.727274,3066051136.3636365,5025839878.130549,Yes,iso,347.4304668969746,96.50857195977117
3825269886.363637,1045110795.4545456,7740642917.229627,Yes,iso,1111.2856525876543,102.93066919722233
50702414772.72727,16036363636.363638,7002755413.82508,Yes,iso,522.3902637220411,252.5479389616673
9385738636.363636,7473636363.636363,9915341314.27549,Yes,iso,929.2046607887786,391.47424917817943
83297585227.27274,8065454545.454547,11666946348.213531,Yes,iso,330.77486694284175,67.54615431935862
3407286931.818182,3113039772.727273,5244865574.772496,Yes,iso,1143.66003665597,309.9747410604347
15608380681.818184,2584644886.3636365,5211849562.157172,Yes,iso,198.5746448995944,221.07982615771652
13312599431818.184,1258991477.2727275,12709571999.462324,Yes,iso,0.00102419749468145,6.973569320248002e-05
26092613636.363636,5140411931.818182,9742246600.744358,Yes,iso,195.38347236033547,128.98172401003094
2648224431.818182,1051855113.6363636,7583845138.774936,Yes,iso,391.77566198946727,254.52118372207656
18257812500.0,1322034090.909091,7167940914.688425,Yes,iso,217.40482319979478,39.017940026229056
6534204545.454545,1245684659.090909,10114775938.421965,Yes,iso,697.430456485747,82.41421978027655
4941335227.272728,4066946022.727273,5119982650.85416,Yes,iso,163.7094067196646,175.31262101520034
22063920454.545456,19697727272.727272,8998972583.486221,Yes,iso,1716.7984233334444,275.40541323484126
26963636363.636364,23178125000.0,6136582532.338234,Yes,iso,25.773786928179508,55.22976663865572
10371548295.454546,5785752840.90909,7004946456.00006,Yes,iso,394.2177433302136,466.4649581805661
37884232954.54545,15535085227.272728,6106806696.846292,Yes,iso,1245.0196895769996,129.96623759863525
2899730113.636364,1063518465.9090908,6164364708.316281,Yes,iso,1233.097291912733,138.42382222064145
25445880681.818184,7409446022.727273,6485516460.64789,Yes,iso,361.70075460885676,153.78939278323384
32054829545.454548,25673011363.636364,5932929552.959389,Yes,iso,594.8658414848646,99.01050986853733
4854630681.818182,2129744318.1818185,6195850925.725269,Yes,iso,239.1155576651962,306.96703614506106
23683806818.18182,16242897727.272726,6205478090.456004,Yes,iso,818.4876091148614,87.84482541005798
2457670454545.4546,91211647727.27272,7546616603.725322,Yes,iso,15.312479395945209,27.13919932689186
1196001420.4545455,1026029829.5454546,5142405327.440293,Yes,iso,456.273957019465,49.750675392586864
2606392045.4545455,1480298295.4545455,5159912025.796682,Yes,iso,355.17373186421514,170.91905312894792
98798011363.63635,3273693181.818182,9026741233.700632,Yes,iso,34.337104011113745,15.022470270281152
1425880681.818182,1236653409.090909,5963679259.309496,Yes,iso,1575.709707798438,92.72480690787111
4488309659.090909,2278338068.181818,5142463730.963167,Yes,iso,615.2185066017641,297.65982802793206
16080823863.636366,4414176136.363636,13036711715.236132,Yes,iso,360.61182139691107,100.90025169353905
5599261363.636363,1453806818.1818182,5150626196.862004,Yes,iso,341.64050842748026,150.86598764642866
25794318181.818184,2299019886.3636365,5182059058.223984,Yes,iso,75.4718716101148,59.98926672404236
6750866477.272727,1421647727.2727273,8783089853.385769,Yes,iso,154.791406843498,90.97602774922947
16585227272.727272,1564232954.5454547,6320920357.09746,Yes,iso,217.04840637185546,41.586378318036616
4443593750.0,2037798295.4545455,5401969378.211288,Yes,iso,591.3870673095776,215.16773436753917
17876704545.454544,4156875000.0,5997549041.511491,Yes,iso,154.57630162563115,272.69813583694963
15878977272.727272,3652343750.0,5223831746.749598,Yes,iso,826.6600872197037,342.7610599709283
14374573863.636364,10771107954.545456,5588511209.946716,Yes,iso,2570.721925404372,174.9034939651534
44215340909.09091,33631250000.0,13660669991.036345,Yes,iso,847.7152819085258,180.4778008225519
1243694602.2727273,1051637784.0909092,7443972787.960559,Yes,iso,1149.4284491334508,62.12721376998938
21450994318.18182,11255298295.454544,10834920132.568775,Yes,iso,222.46061228514068,366.1696270858167
3645795454.545454,1778593750.0,9124154072.4105,Yes,iso,267.8990819101114,200.034801612741
33646306818.18182,7131434659.09091,8374961853.298671,Yes,iso,655.268064760849,168.36615000036556
2017784090.9090908,1071073863.6363636,5232862601.972094,Yes,iso,614.0498170920309,189.7440509025293
2256860795.4545455,2018977272.7272727,5253159096.0313835,Yes,iso,1546.2866622068952,142.57263631031458
65241335227.27273,60325710227.272736,5669677603.666302,Yes,iso,988.4864740207024,150.26074157105197
4335000000.000001,3273352272.7272725,6984471721.277649,Yes,iso,1724.277695740214,120.00515865884655
1667968750.0,1064350852.2727273,5272701753.425186,Yes,iso,2795.2335212362186,148.25917115823432
2682911931.818182,1670312500.0,5290428394.28711,Yes,iso,944.609175870415,137.17285636589554
118146590909.09093,20200852272.727272,9803988446.882383,Yes,iso,344.3006801275909,176.8526568567045
12147173295.454546,5605965909.09091,10917301265.381872,Yes,iso,1677.8592859532275,362.7375531851155
26159090909.090916,16436789772.727274,6149322591.173737,Yes,iso,1505.6015336864757,230.13937781170935
291055397727.27277,6894190340.909092,8186350812.314988,Yes,iso,17.618079571436535,3.7578611347552657
76059090909.09091,10229630681.818182,7836273023.5467,Yes,iso,275.4303305285661,59.263054229997685
4872017045.454545,1132001420.4545455,5297236207.860364,Yes,iso,408.57612114736,235.34942813223702
3747471590.9090905,1151511363.6363635,6779909821.089529,Yes,iso,1307.2202922893462,325.43884490826645
2042130681.818182,1995724431.818182,5414505362.378902,Yes,iso,1493.3269953284623,477.495088544315
2258295454.5454545,1713039772.7272727,5312317742.597635,Yes,iso,373.08876063500344,310.8705475013498
969002840909.091,17897585227.272724,10059455420.15996,Yes,iso,21.402456017850806,4.409713206129813
2393423295.4545455,2355397727.2727275,5301453573.942547,Yes,iso,783.4603759964817,156.366988435279
17109375000.0,2639460227.2727275,9381494594.361586,Yes,iso,201.16277450525007,76.85070687213796
446549715909.09094,9079886363.636364,6921638949.233333,Yes,iso,5.483252484960226,2.991499402459047
5606946022.727273,1253509943.1818182,13406098253.119656,Yes,iso,909.0553499729648,91.30468464921984
84422727272.72728,5067599431.818182,12908731919.866589,Yes,iso,87.71330324133754,22.124443737825917
525008522727.2728,408708806818.1818,11731381688.449951,Yes,iso,1916.1239001953695,325.0182389549904
61531818181.818184,12157642045.454546,8435486025.632409,Yes,iso,283.48513659311374,95.50551745626511
4467400568.181819,2110880681.8181815,5345642906.202902,Yes,iso,1475.2062419594913,207.35194940827125
18905539772.727272,5718508522.727273,5492888737.529452,Yes,iso,956.7365812219178,181.51265608817354
3216988636363.6367,93505539772.72728,6873126441.834376,Yes,iso,12.025581358144288,11.47865148817818
53573153409.09091,1971747159.090909,6383573053.720497,Yes,iso,44.07839849655979,18.241482874039754
10442329545.454546,7388053977.272728,5490935314.291593,Yes,iso,717.419698478243,199.15175883468348
2619829545.4545455,2269517045.4545455,5740788662.465117,Yes,iso,1011.7897102904441,140.02051552269327
7651789772.727273,2055923295.4545455,9820518415.785995,Yes,iso,471.60685837015103,244.09942320553552
46114346590.909096,6565227272.727273,8063805715.457763,Yes,iso,385.0254733713855,65.34125366743885
8335852272.727273,6090681818.181818,5726695626.214201,Yes,iso,283.9401944261211,139.19787298516874
16004261363.636364,4362017045.454546,12137865772.548948,Yes,iso,513.6963953598357,138.46108758076406
8549360795.454546,3289090909.090909,8340101564.6971,Yes,iso,2260.1740177884953,347.1573397286939
11234303977.272728,1411917613.6363635,10543574270.41364,Yes,iso,276.6304047739685,65.80389111431661
10787201704.545456,6443863636.363637,9302685786.811523,Yes,iso,1082.6741589414212,87.7588071937961
3079332386.363636,1654389204.5454547,5397751414.998227,Yes,iso,847.9097755397531,108.0715993861622
12782556818.181818,2128437500.0,5389524262.975182,Yes,iso,203.90574765077417,72.11774418505392
22314346590.909092,1308022727.2727273,10177693294.037683,Yes,iso,116.51300724008263,18.382753011008923
29218750000.0,3363267045.4545455,6075411463.454423,Yes,iso,92.96446074988307,63.45477926046507
3397826704.545454,1417217329.5454547,5422845536.788636,Yes,iso,558.5219718832749,157.9028776093625
230752840909.0909,133700000000.00005,7576099724.453213,Yes,iso,289.2063240827235,145.54438499114238
44287926136.36364,1772485795.4545455,11143187335.573082,Yes,iso,29.5887028283687,30.50185250503488
7142414772.727274,3167159090.909091,10907067405.696089,Yes,iso,649.0536308266915,109.19656554985097
367150568181.81824,7960781250.000001,9626005765.19222,Yes,iso,11.632038598044748,3.710121340430116
4422613636.363636,2123465909.0909095,7052654827.576291,Yes,iso,524.6834719098983,284.51339762089276
5970326704.545454,2994985795.4545455,6138227932.7406645,Yes,iso,388.93165990815135,384.41519641096886
4666818181.818182,2574303977.2727275,5920417809.044271,Yes,iso,1125.0138216648613,88.87227842932658
14058906250.0,10098906250.0,6533808120.216192,Yes,iso,709.0679632461056,435.2224002419696
9475937500.0,3379232954.5454545,11010263947.219652,Yes,iso,427.5588778993854,213.5407365592984
5250781250.0,3572883522.7272725,5577731617.236469,Yes,iso,462.67694710278414,73.72894448410041
19646590909.09091,1877627840.909091,5485864545.756495,Yes,iso,117.33657260564779,41.83058821089715
25290909090.909096,4039559659.090909,13492908680.837446,Yes,iso,159.7266434296746,148.30596245603223
10073366477.272728,8642698863.636364,5734528680.289516,Yes,iso,519.2221845698513,32.94207803083168
6488082386.363637,3178750000.0,5507733820.3144655,Yes,iso,717.2256807063691,214.0833758187285
14585085227.27273,1572372159.0909092,5457583881.070013,Yes,iso,72.5653900772011,79.91068219430379
2600781250.0,1271428977.2727273,5452282026.3244915,Yes,iso,232.388954079434,118.62084823439771
6375099431.818182,2812301136.3636365,5500251855.44676,Yes,iso,897.7196935688554,132.36091312774258
129509943181.8182,38886079545.454544,13088612335.64994,Yes,iso,113.94587075845537,312.6448145444449
4868721590.909091,3669375000.0,5690230735.799234,Yes,iso,242.48702970990286,71.00460514365118
207924715909.09097,62075710227.27273,11828048837.201817,Yes,iso,511.7187535818696,125.77489408160965
469059659090.9091,101430397727.27272,8291798075.511992,Yes,iso,214.29017087805,93.01177165191966
296079545454.5455,3148011363.636364,8023027512.774219,Yes,iso,1.7149544029942263,2.581354782974678
970876420454.5457,2463366477.272727,11782008590.687595,Yes,iso,0.2736126582550314,0.07357421027021674
19937642045.454548,13622599431.81818,8189915561.790349,Yes,iso,966.8081150202389,260.4132005546761
4074431818.1818185,1438735795.4545455,8600503455.015743,Yes,iso,473.29342728703506,108.96811009614453
6766619318.181818,1164015625.0,5773954824.591751,Yes,iso,202.6686508123395,127.34743156559107
2181321022.727273,1764289772.7272727,5535841575.130546,Yes,iso,309.8973557001851,211.38777161353647
39289346590.909096,3605454545.4545455,13541210707.353838,Yes,iso,115.83014334320708,54.363446050077485
31585227272.727276,6392201704.545455,10569069937.64269,Yes,iso,543.43625488376,83.75052964573759
6032031250.0,1407727272.7272727,12908304906.00345,Yes,iso,178.02283210424653,167.5597712702145
11703636363.636366,4735568181.818182,5746833839.558971,Yes,iso,709.1705542538319,110.6720983812241
1015901988636.3636,305473011363.6364,13684414279.336512,Yes,iso,708.5675254351632,167.50013552929323
3430142045.4545455,1120846590.909091,13676865141.870094,Yes,iso,492.8776537221553,267.39077701016777
2242812500.0,1015904829.5454546,9221778528.922152,Yes,iso,477.23803927697685,368.3598656114309
10744161931.818182,2331775568.1818185,5697090992.518441,Yes,iso,365.3277710375206,202.1417102873531
109974573863.63635,10590866477.272728,7722665399.587769,Yes,iso,95.70260102790377,38.189944157058726
14046818181.818182,2036590909.090909,12189880467.605612,Yes,iso,159.09769279839395,111.07676151274578
2303238636.3636365,1660369318.1818182,6780916295.356687,Yes,iso,673.268315199519,198.8786411937184
34162500000.000004,3324730113.636364,11092129086.127394,Yes,iso,179.39534295962034,40.355685251951634
15982670454.545456,2582272727.2727275,5761312792.918236,Yes,iso,427.65145175487305,174.9334172450886
3831931818.181818,1037272727.2727274,7630473789.168182,Yes,iso,1187.3676697168894,184.1046404437756
17141761363.636364,2594133522.727273,13153414668.52718,Yes,iso,291.4305134881556,64.62710954600993
4558821022.727273,1478366477.2727275,5596908888.879923,Yes,iso,228.9888975031972,135.74447496471228
17459801136.363636,6390696022.727274,5744335389.309258,Yes,iso,255.7944005131485,186.8940928836912
8343394886.363637,1981576704.5454547,5583134854.999589,Yes,iso,564.7711842258489,254.6039163291232
15698863636.363638,5910866477.272728,13430105600.05851,Yes,iso,271.8121072053332,201.15613978900873
9779261363.636364,1807173295.4545453,11146470373.281382,Yes,iso,289.7079152845269,122.37542603222545
2362727272.727273,1171838068.181818,5689399538.370721,Yes,iso,1121.9976092440545,308.35268358804734
1332742897.7272727,1174251420.4545455,11302539311.758356,Yes,iso,465.6756696556924,428.46271188704566
3851875000.000001,1480752840.909091,6707676487.494479,Yes,iso,307.27666950133056,358.61134968891935
5916605113.636364,5634687500.0,11588454225.982603,Yes,iso,77.49413573075188,147.44705943393086
40741193181.818184,4951420454.545455,6027831362.271245,Yes,iso,92.49937398820275,66.11293075991519
12158394886.363638,3794133522.727273,9326902043.076992,Yes,iso,583.3264812225352,106.56618357601857
2062840909.0909092,1055485795.4545456,5677274432.69392,Yes,iso,705.170104707885,103.27784639342698
38137357954.54545,19058664772.727272,9279404116.460012,Yes,iso,95.53871690068077,287.6124567570776
12490000000.000002,1975767045.4545455,5658766458.5693,Yes,iso,123.39182731202146,70.7732711903517
12835838068.181818,3327926136.3636365,12935422601.919945,Yes,iso,211.82061324986415,106.59769872792259
2484289772.727273,1551335227.2727275,7482612714.104581,Yes,iso,2518.7675945056926,271.5049692914647
10646392045.454546,6608863636.363636,12124879805.00243,Yes,iso,500.66615469142863,104.29452331718116
36817755681.818184,6378053977.272727,10665407623.550356,Yes,iso,268.75026891093813,147.96275058399604
6486406250.0,3224261363.6363635,5721130740.187966,Yes,iso,488.24884439049697,289.3187174875717
11443863636.363636,1622585227.2727273,6092027978.295941,Yes,iso,362.43782499342575,192.94397058102737
2430781250.0,1495710227.2727273,5702313147.030759,Yes,iso,425.81098294193396,74.89327985132529
90341903409.09093,36547443181.818184,6488956880.12106,Yes,iso,291.96565489582036,279.4447241524922
7859502840.909091,1494161931.8181818,8337657363.12899,Yes,iso,640.2084940988271,178.89933262239077
12120525568.181818,2148267045.4545455,5695518919.572318,Yes,iso,464.8535643602416,181.2186428837623
33827698863.636364,5481661931.818182,11787937707.318548,Yes,iso,166.9934658037061,105.39583773642961
2263082386.3636365,1282967329.5454545,7675615134.792581,Yes,iso,450.89843191116546,329.59294082936873
4359715909.090909,1757755681.8181818,5706974803.307548,Yes,iso,435.35632916017914,298.90092202001995
57744744318.18182,4035369318.181819,6253046032.072091,Yes,iso,234.62706464312794,67.17056521499724
3873522727.272727,1605923295.4545453,5713443555.898014,Yes,iso,1620.2109306866862,320.1000266490959
11370085227.272728,2374119318.181818,7563400564.766793,Yes,iso,412.2245511030785,86.99224450155327
24049431818.18182,9718309659.090908,11840564926.230818,Yes,iso,221.65826106186464,329.292064929155
3087840909.090909,1547869318.181818,9795440569.190506,Yes,iso,506.46316559493397,142.3894755456915
27362500000.0,15232670454.545454,10209316756.105328,Yes,iso,492.8854383498845,575.2571082764953
29146875000.0,5144204545.454546,9648552021.097654,Yes,iso,185.06999905622544,170.6709728448203
7507471590.909091,6920369318.181818,7640047038.771307,Yes,iso,817.1444092559152,463.470232755494
2534176136.3636365,2234318181.8181815,6542506704.326309,Yes,iso,127.55230085326899,56.68810382211911
18162642045.454548,1133642045.4545455,5922019973.672754,Yes,iso,89.79703716363456,50.6972945539609
371110795454.5455,332650568181.8182,6068805013.6252165,Yes,iso,384.74152119888817,238.30878435364914
19482812500.0,10490014204.545454,7595862855.32575,Yes,iso,338.9579757339758,237.1646713303262
3007713068.181818,1532684659.090909,7735094249.808591,Yes,iso,262.4134555074821,92.6785240935076
62582812500.00001,7326917613.636364,6658608375.605737,Yes,iso,256.3977719505827,99.61893763376514
5940042613.636365,5359559659.090909,6209286941.246019,Yes,iso,432.01135214836677,99.4842587699136
1755071022.7272727,1660454545.4545455,10970082446.871214,Yes,iso,955.8594058920352,89.92083329632459
1664133522.7272727,1421321022.7272727,5850111073.4541235,Yes,iso,1770.0120238213904,78.64520273616138
19042187500.0,2649218750.0,5914292579.236363,Yes,iso,361.42157229743714,119.42118740390657
33880965909.09091,2040710227.2727273,6579647494.242692,Yes,iso,115.24800138096448,18.697076416016348
67339914772.72728,12023593750.0,8545593698.075636,Yes,iso,143.58412376413986,79.40641695674987
1475042613.6363635,1274761363.6363635,5804753773.976836,Yes,iso,885.5265762528688,126.30809637059899
3473281250.0000005,2795312500.0,5783492881.367234,Yes,iso,737.619981770067,48.0165383089116
136735085227.27274,13322244318.181818,11780982003.561651,Yes,iso,108.80130585096369,64.13943776129659
4272968750.0,1358309659.090909,11492774185.913506,Yes,iso,230.22854739945444,190.80675848017205
7679886363636.365,144008522727.27274,8801689380.731905,Yes,iso,5.353987998109861,2.431251824510331
