M1,M2,qin,t_merger,z_merger,gw_kick_random,gw_kick_5deg,gw_kick_hybrid,merger_flag,bhid1,bhid2,f-gas,Vescape
139514702.14832628,7564629.934810615,0.0542210234357108,4669103612.993411,1.3708990137780068,40.714960431646254,27.664473114383945,17.72198723637376,Yes,9223372036938322303,9223372037335463816,0.396734526017784,2134.238993312414
157057081.06880108,2723637.6891779564,0.0173417057711955,4931596584.596668,1.2809619206534812,14.56399185666269,3.70222475932981,2.5976044182138587,Yes,9223372037465258798,9223372037986562997,0.4235442531144188,2224.2329960196935
26731271.1175445,1933289.8658267877,0.0723231550540787,13105592557.238388,0.0486707087337831,40.17632289454493,29.688281895268336,80.38786017127157,Yes,9223372036418422300,9223372037102076232,0.5062467583520797,1475.5753050256878
8819995.997939005,1222453.9559328696,0.1386002846507553,5849904510.09965,1.0179531959086725,182.265398658238,59.47582061247328,231.77875972189838,Yes,9223372038704675484,9223372039614823254,0.7199968782362692,1342.6445668751965
52259490.19142313,30625427.89203092,0.5860261510369114,2387317620.6160555,2.7599966606518453,442.391346735204,195.38948156976852,131.1856314558589,Yes,9223372036831046598,9223372037471122562,0.4926105260536865,1776.581694458424
4288173.359184216,3737683.3270223783,0.8716259847604289,3297433864.067612,2.018283853086471,1482.1830862062006,360.37264691668406,187.268879913289,Yes,9223372037384252996,9223372037695447339,0.8270034920979485,1128.651899123026
9470498.961445726,2276739.071777007,0.2404032861463352,6166772921.177001,0.94174465229233,647.2603589014142,279.98293692608223,282.48799348157246,Yes,9223372036769744663,9223372037076751278,0.6999557233379919,1131.7635858395074
1541119.3241610634,1372940.5438406204,0.8908723174878141,2072009580.1714556,3.1371408052163754,2054.8069158279377,412.86828893022897,840.7067510989065,Yes,2648482551982981961,9223372036869959663,0.8116553608520082,865.5118010992081
437672662.3399281,14205585.138361908,0.0324570994734161,2851138478.1142564,2.333425261943205,35.21682256965852,7.151621452441374,17.708078221757177,Yes,9223372036582549841,9223372038559969845,0.3139082507435936,2251.5205438192206
4414286.4989363,3233557.375627408,0.732520958122358,2109384640.5063336,3.0876109705469146,345.7178171567933,259.3477715679749,143.12322961694306,Yes,9223372036945816101,9223372037513898934,0.7083717363129063,1081.7034252291066
8044345.517189276,5961398.362786067,0.7410669208635634,2163473711.4173503,3.0184407704287604,317.879664117667,211.0000532325176,317.5303208824131,Yes,9223372037360688235,9223372037390854785,0.7625123760334754,1183.809623518047
5814254.532799455,1143410.6533991431,0.1966564495841932,6773613855.74747,0.8115088352665981,274.82142624536584,125.66207037495586,193.03852497680714,Yes,5989624373129756618,9223372036583498728,0.7045333723861223,877.1176505463599
5706729.626347167,2566170.218542797,0.4496743996237617,2409365468.599588,2.736694217055047,599.0717752235515,133.60720088081717,285.00109527697515,Yes,9223372036799151282,9223372036971586018,0.7945510688571066,1056.2342127009963
577605564.2366723,12011648.196738532,0.0207955894826123,3162570434.8651776,2.1058293943702098,8.691712108044449,3.977894031638213,4.082833278995372,Yes,9223372036355389392,9223372036439308100,0.1083927553665065,3139.9328768397813
5858914.573844418,2863723.9546496724,0.4887806296807969,2087269771.420101,3.116741120974493,638.0184707603486,373.0879477105536,242.9095853919228,Yes,261008760234794867,9223372037123892763,0.8819193177096128,1164.7327527048546
1433310.4110884564,1067546.8049798736,0.7448120077277456,2089361034.3233695,3.1139646984163596,663.662941544982,119.61785106206882,216.69954767169526,Yes,9223372038139395424,9223372038190232552,0.8591064146288316,868.7958679181794
155656928.43063474,1848315.0850277257,0.0118742872782009,2665281189.603242,2.489686599020283,2.8069651909496502,1.2370000143640392,1.2444293784221887,Yes,9223372037011002161,9223372037705394139,0.1608690242335393,1455.4946552402546
3021120.423629753,2556471.3924589464,0.8461997649823738,2245852944.277117,2.9184000571063975,341.33166973437795,142.49224593607872,60.00437997308384,Yes,9223372037589129180,9223372037713548702,0.83814166658262,400.1223263927295
21200384.19016705,14310525.584569303,0.6750125590274288,2783122697.305081,2.388623603690543,1453.5711126440679,133.23610121206997,989.318562848585,Yes,9223372036567239110,9223372036588611833,0.5679788992486259,1296.2381902725842
170858382.7831407,1887138.790025158,0.0110450465425531,5172051946.23318,1.2050065468019715,1.6149009363363354,2.193376072024196,7.228047356708158,Yes,9223372037004227349,9223372037053877164,0.2610964633964246,1981.9840120138144
2375431.3723374153,1811223.8204142312,0.7624820659971305,4247227452.1818624,1.5337402260737465,2584.982067809656,198.33800777123002,107.67354135730706,Yes,2488641732958611545,9223372038174254021,0.733063525675311,625.0843481938185
147501678.32821137,2377589.82265183,0.0161190696241528,8286922348.840995,0.5526482295085012,3.7406711182118215,4.347361652284555,2.1998959621453498,Yes,9223372037471155273,9223372037986650182,0.4130035216865779,1680.078468570243
18249555.40506593,3199504.9818513133,0.1753196124965957,5937425960.730677,0.99627094473795,453.18252448325876,83.29129840112907,87.786051547048,Yes,9223372037291559096,9223372038624704370,0.5888126643454015,1331.2921417339385
44019606.116145104,4140007.105364461,0.0940491628762218,4522205602.770439,1.4248348297280025,86.13235511280847,58.03281932277018,109.52830763122692,Yes,9223372037229254252,9223372037471340234,0.5263792267970663,1346.621892500594
112060350.17545286,14647925.449506758,0.130714614282148,4590017995.196,1.399593764012536,175.07211903603124,107.29388288074925,64.16806238793836,Yes,9223372036404219949,9223372037936565192,0.3499309797830181,2562.1839889669095
127463307.22507428,9997657.849748464,0.078435575440504,6167879947.056683,0.9414891362792868,187.04720494134384,31.047297558074206,46.67149770879749,Yes,9223372036569203260,9223372037936565192,0.3499309797830181,2562.1762982619684
60661258.04028226,25019563.216889597,0.4124471536722053,2844647990.579791,2.338599221592876,399.33373173838686,307.1677359727336,119.8435338231997,Yes,9223372036961773314,9223372037362180146,0.4945546333075126,1875.4320118810267
369228486.87645906,3977569.518873741,0.0107726507034236,3132681793.468473,2.1260602437378453,4.339743535389621,3.0569490385888636,5.40157114519488,Yes,9223372037475872349,9223372038309779625,0.264039549529634,2841.814577843509
68923152.62863491,1973931.2131942536,0.0286395955192299,3654420726.532264,1.8123071844687064,10.552504572892015,7.84832212542921,12.089377417434543,Yes,9223372037282186881,9223372037532482803,0.5006519038079714,1455.6388959866547
39052614.33340849,1118990.344151124,0.0286534042150887,6141879232.745961,0.947509365391042,28.88593121792845,10.570398419394925,6.74657719356714,Yes,9223372037511737684,9223372038121355616,0.5419560151197543,1451.127035770917
5262571.672832283,1178637.4145502518,0.2239660545878924,2178600656.655255,2.9996040003624698,165.98681602885063,131.15892320635936,153.88291665335925,Yes,9223372037851802265,9223372038510118760,0.8151424273877386,805.7817918630599
9531162.775545591,2339277.3295709696,0.2454346216363996,4194070747.944825,1.556107170030366,1002.7433367117952,97.29997751857387,339.9508589610117,Yes,9223372036564737093,9223372037118049431,0.7600777097795681,1020.0959331947296
3588665.05334167,1961136.71494894,0.5464808461638908,3614208637.415633,1.8338494484157009,401.20893665094025,167.3187742894098,315.42457492163425,Yes,9223372037231655625,9223372037530116259,0.7972016955458695,947.8823896223804
86613214.99167493,10523027.4963432,0.1214944797667959,2740401356.249308,2.424438181942903,378.1827288293786,89.81351660516668,55.86913269751817,Yes,9223372036536472066,9223372037363878483,0.4475756485277854,1852.228971089048
7991335.681506976,6901034.266107245,0.8635645580596953,5469280561.344398,1.118498891034578,452.84158282955815,108.0078063299638,110.03728692428238,Yes,9223372037439328525,9223372037464579946,0.7508332316132837,1215.882380362444
12340357.45909426,3286652.413295806,0.266333647480665,7777446378.727766,0.6312374269244169,273.65189368796024,101.30544207306981,97.6791987022574,Yes,9223372036609685575,9223372036985956069,0.5218434525675748,1063.7066276772516
57016033.06850432,48127619.87573077,0.8441067763852635,2612830166.6812897,2.5370622260728206,179.93917815428588,216.764117280629,258.04053966194334,Yes,9223372036901371932,9223372037175271273,0.4254413543221547,1744.9632908265012
83754546.35486692,8586954.365637299,0.1025252328304004,12371158043.54761,0.1067539245863161,211.33860360069266,41.00545939400351,54.724359195656554,Yes,9223372036618797190,9223372037322788447,0.3634378744998329,1149.9719789365497
32350484.10384076,1211306.696085399,0.0374432324473805,4189005079.081976,1.5582624696281333,18.980688475478527,8.544484344170957,19.841618888637754,Yes,9223372037752066609,9223372038646584344,0.6621207340958973,1462.4630877892637
2423215.4862058717,1885889.16089576,0.7782589586568608,2264722099.4386926,2.896332243402391,372.19273278001333,242.2514703003622,75.88739319938429,Yes,9223372037724407460,9223372037991632381,0.7833923794892769,824.4397110654204
103176907.09853488,15860207.708332948,0.1537185805849588,5321681754.502351,1.1605038861566452,207.0797544886447,71.33178216335702,419.47238045796394,Yes,9223372036887050794,9223372037050982594,0.4202917442093958,1466.2663696434263
6122117.709223865,1659408.0815233935,0.2710513192229631,2194225158.2316194,2.980372712740461,410.9329806556496,202.0497978642278,346.9216758559473,Yes,9223372037305229591,9223372037371031749,0.8730604622340462,1134.5877946411824
47448986.05648158,1350119.1918649897,0.0284541210271143,13233439489.222631,0.0390252545998612,30.16291572694104,12.233775251586126,7.198154144007185,Yes,9223372037362020309,9223372037419533368,0.4973797637796298,1437.358133805208
13586550.108386388,1296305.617447188,0.0954109473785427,3543144845.8813047,1.8728860377702163,53.525741393906166,118.12232582771834,72.80247398454226,Yes,9223372037951112490,9223372038344785831,0.6894149759929048,1301.8366312056487
65339557.09346592,5670603.984242752,0.0867866915003901,2429045076.0031548,2.716189141285808,68.01524054314761,90.10568395364044,44.62807420252969,Yes,9223372036872470070,9223372037445647949,0.4612723157983639,1325.7323297197845
83339470.67927256,1808227.5505698791,0.0216971326531307,11802739512.329966,0.1551466046650134,8.818864984278319,7.283844824268336,8.60197993510626,Yes,9223372036616649233,9223372037454142661,0.2489440838523129,2078.83869937823
2842210.453160605,1814248.4909206151,0.6383230660851057,2858337027.206706,2.327709375237158,523.6740686835353,336.2462144423826,718.8638289844856,Yes,9223372037135186758,9223372037992579642,0.8208284640787996,700.5014915433173
27405076.82424829,17235083.757291034,0.6289011290798957,3059578882.758229,2.1768964318588875,206.980116966602,161.3219321754812,315.95155093833733,Yes,9223372036563096127,9223372038833552362,0.4663623260762447,1525.1465092607243
4738352.253049834,4335474.661798133,0.9149751707479348,2167499807.115864,3.0134061227822637,337.20789798799575,68.11776274823451,63.29549426378443,Yes,9223372036594459462,9223372037229574009,0.827299364899346,1135.1454744903797
1459524.2221437823,1336161.686509475,0.915477568811356,2151101147.3553987,3.034009861104428,389.75756199626477,15.351536014965228,318.1070597576249,Yes,9223372037235551731,9223372038581371614,0.8777414244380513,732.3046657496669
1957004.4186233173,1280247.883134424,0.6541875281176077,5194458866.6685,1.1982134858527422,75.26924669273046,130.1856466302314,88.82829965426333,Yes,9223372037876010391,9223372038052340570,0.8210258582425971,791.1910071691211
37499098.12027056,4058539.8063263223,0.1082303311218152,2526425874.7772694,2.6186085597587416,93.30903644527903,139.78382292510736,109.99408385158846,Yes,9223372036377023538,9223372037122656540,0.4837545217871594,1214.4291385113231
2505520.604773947,1976771.2793974308,0.7889662833468412,2162379725.271244,3.0198114676912096,123.97571976826036,435.1140453076983,160.31101167181637,Yes,7167849688027935092,9223372038313480004,0.7568215717946836,744.1750286696187
5140278.422123473,3867928.763100085,0.7524745637226057,6274450918.1065855,0.9172196746447449,627.7577582611605,47.1372087522296,46.36886414548839,Yes,4803208545385561805,9223372037241198751,0.768150535935265,489.28478927795726
28103875.11354005,2562165.725196317,0.0911677024910312,4476646601.168169,1.4421354482820434,387.16305364749473,35.88279041926228,156.5131137636463,Yes,9223372036993840405,9223372037986454195,0.5752131699600841,1306.1991080623322
1482131149.1210723,2994253.3973476966,0.0020202351182777,2874932571.8332715,2.3146213189521303,0.14932639362759673,0.08313445163025189,0.11221678370625365,Yes,9223372037638175614,9223372039659842418,0.1108389955347037,2937.825560427633
1335463.0302234937,1027046.0408894653,0.7690561383174987,2177059151.044089,3.0015136759020584,1576.9608184716865,325.6825375467411,584.4925275144158,Yes,9223372038255607907,9223372038843739328,0.7714614217695616,720.7870758305526
47097669.86714856,1635452.123099594,0.0347246929139556,9665740667.44052,0.3717874074366857,18.372301207281666,20.172368270737376,42.57753221634564,Yes,9223372036672520774,9223372037687656165,0.3456354208609812,1436.1793859815837
31478867.786085673,2484220.108250118,0.0789170730387004,3069261571.613854,2.170049537634164,75.35281137489571,75.08053208695442,78.5597443034996,Yes,9223372036627948190,9223372036790758818,0.4281943351502821,1193.1116921420844
4537857.77943654,2007898.4049842523,0.4424771560896231,5467823402.940832,1.118904837338636,1419.2178287593817,101.43675107997741,302.22979401360374,Yes,9223372036930722710,9223372037041997075,0.7659604543665743,1103.0046146316356
2038997.1299090432,1547225.466497894,0.758816892776555,2190065816.8284693,2.9854701082127524,267.67462940949343,379.4334259461738,302.6605434743537,Yes,9223372037988211913,9223372038390198227,0.8667983089667061,674.5536598067763
57303305.76495569,24872163.780944698,0.4340441349573147,3548656174.9529605,1.869813241052723,224.18522742594166,107.980851682249,629.4631009385369,Yes,9223372037449905734,9223372037463426718,0.5807554957361247,1726.663247628641
395489159.024137,1683094.2336578916,0.0042557278632134,6212477267.811336,0.9312543359810516,0.3090308068925087,0.139202215946701,0.3564337184326525,Yes,4399049858357120502,9223372038309779625,0.3232488676399145,3042.8953957623835
221090633.718736,10122691.76434334,0.045785258263003,4573342989.619042,1.4057450136942753,24.270449954743814,18.96870435445344,26.865224167112498,Yes,9223372036611262616,9223372037072035651,0.3312574731468433,2284.637125265748
4058696.0099674975,2793418.11579002,0.6882550723015075,5753503686.5903,1.0424298600701127,365.6751250457958,165.24323188257608,583.0706785522506,Yes,9223372037301853749,9223372037640722860,0.7426277214247755,944.8391330319056
33965203.743657164,1470799.2849703955,0.0433031197478113,2445886799.0729165,2.6988567055129913,75.6223571902107,13.803325391117784,38.02639413157357,Yes,9223372038014534205,9223372038315260039,0.5044675364709003,1414.799620869374
8481786.714133646,3394432.925706381,0.4002025799646741,6838387769.36212,0.7986690196989124,691.4831556311772,451.6021770774162,385.847437227212,Yes,9223372036783429182,9223372038121933439,0.7111830681009158,1001.9876334480635
81930513.83587635,13234935.712102037,0.1615385415330646,13272458256.781908,0.0361074071861321,318.42857008726725,149.3052000604424,67.90262482560192,Yes,9223372036332918514,9223372036473179131,0.3358755225641556,2086.413663898969
293979512.79017735,1878050.578174991,0.0063883723064587,3015704575.5602946,2.208370261165699,1.696790686848499,0.39792830046427846,0.9254831042851038,Yes,9223372037393915510,9223372039357048360,0.239833232022664,2594.33898439802
2589401.960084786,1850956.3465966803,0.7148200144778115,2177799536.030362,3.0005961706573863,459.96168945478496,70.86324813715619,425.9065942927727,Yes,9223372037214347681,9223372037822280556,0.8892419067816699,983.4583312115996
11079893.477131171,6202718.788070034,0.5598175470614772,2735224007.505428,2.428840731280645,1166.2562239083684,84.7469142196306,165.87107068988558,Yes,9223372036726335269,9223372037053835049,0.8163675480676164,1007.9002668068092
2981700.3047296535,1118882.421635403,0.3752497928314933,2180675391.387387,2.9970372614991754,862.2419457746033,283.66941949622185,302.70484692396167,Yes,9223372037480343398,9223372037959287762,0.5409935871191964,891.1715755250762
17115658.973447435,2369467.2333107432,0.1384385630133576,2203492419.1463013,2.9690724272023994,356.2878359708995,79.3089499372053,114.78654775345713,Yes,9223372037007669308,9223372037042378433,0.7220153387300737,1264.1067894323512
5653804.99265096,1358741.632857836,0.2403233989541525,2191172896.075196,2.9841117919458577,476.4668917126021,125.88585577182556,121.88286041658846,Yes,9223372037584657762,9223372038985265815,0.6266218878088944,683.0963897295587
455139069.4894679,1002869.9773349192,0.0022034363660756,4393832374.645237,1.474316728249676,0.10277736181832374,0.10294635254492468,0.12127764403480402,Yes,9223372037499790650,9223372037876245525,0.1017641770841954,2880.6494470036178
23825599.3850739,4963938.7115682,0.2083447568869127,9231379232.065178,0.4244473502005225,204.75888852419106,94.24416293030143,203.6484703423753,Yes,9223372037212499342,9223372037287930050,0.5405133842750778,1295.2634467018531
17147609.718233176,7292224.984932874,0.4252618939174362,4786465420.932396,1.3297170931159987,310.8108962704992,331.79772901201375,306.9750237337469,Yes,9223372037123892763,9223372037197013223,0.7117040184242287,1200.3097195522205
5650567.317179337,3648647.2515527727,0.6457134384471173,3309315581.0276914,2.0108504261344047,343.9730450574572,441.18241134707387,863.1784067488101,Yes,9223372036486079636,9223372036997996376,0.7906429250551184,860.7383710022622
79655194.79720093,33294238.103156548,0.4179794950966148,4719160965.817424,1.353134353361518,1322.2465257017595,178.09193174992282,404.1859617420113,Yes,9223372036469926052,9223372037253111124,0.3264872878035862,1806.1405098696712
1519435.4186998052,1495067.6506765448,0.98396261682243,2813982036.8900123,2.3633088255213814,1176.8044275555678,103.22835829004246,45.724450429698706,Yes,9223372038522177879,9223372038707409733,0.837423342345057,739.9836901332046
16345291.015835617,2453632.5952418996,0.1501125059728074,3582858320.780258,1.8509158368553995,138.56548413085943,82.32914144681035,268.65613605049276,Yes,9223372036421779768,9223372037454435584,0.607739909186793,858.3765233348847
18678263.39843553,1360067.9437747195,0.072815545790442,2518506164.6046934,2.626312374415259,198.87194521055483,26.665406227685377,31.44683880266769,Yes,9223372036605699593,9223372037023247277,0.4886191842663149,1154.3520388151458
5826481.017804133,1315400.8025642498,0.225762479710265,11798001188.818066,0.1555637825426764,405.9980201709176,181.5346240577779,452.7692826721133,Yes,9223372036684712845,9223372038198467095,0.6421556935739519,1052.3851796810925
6899500.63035753,5625915.5425357595,0.8154090917510687,3529793590.0647883,1.880362209102036,1168.3640871656737,34.194928927810054,168.7149189939127,Yes,9223372036881208611,9223372038739811830,0.6375233800303931,1172.9898186478538
12687967.362032136,1281082.8625981584,0.1009683289721969,2808276513.179507,2.367954875437662,405.8609876082094,71.023800017963,57.949182046543484,Yes,9223372036792268684,9223372038099124744,0.656110964779467,1250.2671700640194
8683587.618200405,7057607.115888404,0.8127524505074355,7609431503.595595,0.6588743002748745,98.7286165293134,251.0145738311492,101.59627443368862,Yes,9223372036758699158,9223372037172661720,0.6393249653524542,967.5198633355838
2547283778.291668,13246991.793134522,0.0052004381710539,3953086440.176234,1.663527585205559,0.59257185760257,0.5051272696614698,1.6865659073462094,Yes,9223372036381977859,9223372039633532054,0.0515350869536984,5688.2004508278105
6026876.089100317,3889115.656975786,0.6452954398729555,2227189536.7026844,2.9405297807779096,228.19361491770496,136.84049867552318,228.23798605098153,Yes,9223372037151562417,9223372037665505371,0.8138442031575585,903.9481134911046
57801879.38692345,3972500.00070107,0.0687261390604501,3143861412.253671,2.1184563288009293,48.26442053117889,56.00847283037702,50.1206779012094,Yes,9223372036398468862,9223372036941786747,0.5207541110850621,1611.8350287035978
5793096.039585786,1683591.2452434478,0.2906202890024635,2250315899.49424,2.9131530175836313,354.3611225734399,113.55391354054723,242.8736105248409,Yes,9223372037021023074,9223372037218076339,0.6473343211938212,850.0678006398373
45667270.52391837,16964851.458058722,0.3714881853771692,2518856398.306231,2.6259708525913834,1642.4704106817587,331.50844412748836,396.7288588787792,Yes,9223372036505104261,9223372036514005159,0.3964515383459018,1133.1984937349655
1809874.7889677223,1229081.2504179836,0.6790973927643915,3076578354.419238,2.164899026573224,915.5419584184154,159.64609676145875,60.643992839917594,Yes,9223372036465446994,9223372037185497891,0.8444706015287384,678.0011773053716
67808710.65050818,6796874.838105721,0.1002360135283708,2542162244.8141804,2.6034183051351407,97.46873393924119,44.444720379170946,119.66904514079673,Yes,9223372036710849181,9223372037171595525,0.4445081137575324,1755.4410985882894
78139167.45794494,6662454.504709345,0.0852639555994133,5892803007.366468,1.0072628325011366,71.28217305967885,53.10556394994036,138.17770383146845,Yes,9223372037241115454,9223372038402765997,0.3677558711292085,1847.0969498214013
3072426.219590149,1744368.6619914402,0.5677495690113376,2246552697.0941,2.9175762281416677,274.02467303636934,330.2955644237465,370.46034568630955,Yes,9223372037092251150,9223372037295969397,0.7246969731216235,799.7411759655203
9344158.616397388,1380256.5543800043,0.1477133052897766,5441806219.347398,1.1261816334222,616.6285449764538,141.5403014779113,87.40161163180774,Yes,9223372036918417671,9223372037438058101,0.699482953418501,1086.6190522032623
13110910.021009283,8303515.758560213,0.6333287121377867,2750508257.0388,2.4158829747771704,1406.5122311647528,231.19522597881635,88.20188203228238,Yes,9223372036774659169,9223372038330703569,0.7329736586898621,1240.3618636602273
1909305.5067409563,1213574.488948636,0.6356104272805027,2346813208.0072007,2.803742283166462,777.0200364967565,162.29264562555622,68.38518730570172,Yes,9223372038387213374,9223372039069861246,0.9034828175744584,652.2008354834771
12807789.755144184,11989424.67869867,0.9361041138173885,2312154676.041322,2.842172900379446,1266.2374399285804,23.191877015269366,387.1029813696953,Yes,9223372037046960705,9223372037836740539,0.7335134937222043,1152.5412404610506
10139874.164872564,7266394.582814977,0.716615853872019,3779110948.837238,1.7478816916876712,129.92920343299915,147.7713138536738,137.79360562234078,Yes,9223372037009259101,9223372037373859591,0.594259355879117,1098.6498473073354
47463754.400738105,4311561.30436738,0.0908390277761156,5298705627.001171,1.167208198031953,276.9984003628893,64.09736512824827,127.97907033811084,Yes,9223372037231301638,9223372037901467135,0.4219959468220836,1838.0866848134983
36640120.097119614,5711401.535251393,0.1558783519298667,2755967724.417455,2.4112830787102952,238.86904824222714,108.29350683953464,540.9418454342257,Yes,9223372038371448216,9223372038872070924,0.4911429632121123,1260.9161957792523
290337127.8846026,65112777.80714221,0.2242661084428097,4204557580.6081586,1.551658617792173,839.659361377286,176.39357378251998,103.31075568583664,Yes,9223372036689085196,9223372040887221942,0.3866072448542896,2706.0220451873133
34743097.8767074,15086715.677897634,0.4342363404505771,3043759049.5090013,2.1881595356609145,966.4562045913586,264.2750453050334,319.88897184833655,Yes,9223372037269289059,9223372037401054011,0.7355507833181738,1593.506397898178
469176096.6986713,18359039.95719841,0.0391303821451703,2891988662.0777497,2.3012983217632215,20.95058082556287,14.478526032112688,69.05797583335594,Yes,9223372036901409219,9223372037586093343,0.2362300053647403,2102.893217109058
15699743.967853436,3780639.328345433,0.2408089798207291,4622968754.8923645,1.387542935039755,157.93671043099923,115.81518181064283,232.88725458944,Yes,9223372037028249485,9223372037302774070,0.4886477569701503,1370.9417248455711
3534476.5901850485,1437740.914365413,0.4067761881229887,3788227692.9022694,1.7433062249660956,1628.6218802073709,140.63074755801404,569.2555350763806,Yes,9223372037396581935,9223372037528117808,0.8068257832880522,865.5441858866628
17316167.647391744,4237208.371168201,0.2446966590674255,3476258415.62109,1.9108070997404083,209.38781172505617,131.54166683265302,723.4344231696831,Yes,6059671812518352852,9223372037288461336,0.624418535402055,1155.4361714066256
240026775.12841997,1470614.680667189,0.0061268776363819,2765566506.2479725,2.40323171246248,0.4967123309669208,0.39896694119750964,1.0170071291111296,Yes,9223372037739474642,9223372037885907152,0.2214554441020389,2492.6187189140055
64866970.07725723,21724234.401343085,0.3349044109115825,5507473846.0212555,1.1079191268072115,511.93585780434523,174.60153584410315,407.94981977001083,Yes,9223372039269952988,9223372039293521448,0.4860213645096177,1655.3310682770896
11701555.568344628,3109347.080231453,0.2657208319074213,2364825052.068443,2.7841368870593928,787.3915336452313,232.59170585087003,155.46425504354767,Yes,9223372037439107099,9223372037598444905,0.6259842171753502,842.672310039685
11087405.452238576,9708837.317216355,0.8756635949717271,2399983868.1630793,2.7465666342983446,1288.0880831391441,342.3962566687369,360.8782985150883,Yes,9223372036421575733,9223372036766922500,0.6998164463332974,1414.5345454046867
57782424.933431685,2901440.0338278655,0.0502131926302932,2694330792.6631675,2.464100793118879,120.36686930148804,16.862027344151052,19.344207956607686,Yes,9223372036909895533,9223372037518570705,0.4346851805576655,1332.017480106332
45665424.480886295,2213789.0043835845,0.0484784501523726,4822559562.548084,1.317373768237138,93.88316011644598,43.5317032709791,15.170191690569645,Yes,9223372037663891753,9223372038872070924,0.4911429632121123,1267.005652250997
400456434.813494,6435050.403820946,0.0160692895516036,2285793676.1989284,2.8720438912805695,7.301624694341024,1.9085608303866433,7.710078206398679,Yes,9223372037334470061,9223372037783868568,0.2214144827495622,2478.9532414484756
2488153.599941518,1112945.2632376612,0.44729765206771,10569802698.815386,0.2724755394120736,485.4128870048537,341.29662198764356,807.8572769837376,Yes,9223372037935434019,9223372038842814838,0.8519682508886827,726.8252070902677
125468728.73058294,88179227.49610685,0.7027984453835724,2672089741.1199255,2.4836489589600657,1415.5008700505991,117.22348539125565,211.69426953575666,Yes,9223372038183888626,9223372038927286997,0.395855848799609,2498.789140833682
6165868.929083809,1333283.2794125553,0.2162360722790565,2269325078.5837173,2.8909948860463395,375.65091428681814,100.98581064559146,220.99420065804406,Yes,9223372036992670969,9223372037313222993,0.7008379857799466,522.8411952789173
64134801.01007815,3107373.234220245,0.0484506568240845,8325668789.432218,0.546967812094514,104.10016611418615,13.553644205890857,22.91103919740333,Yes,9223372036995455122,9223372037236343862,0.3234710433598872,1754.7410217265622
43641451.30119206,2662207.0572032337,0.0610017993863214,7872772026.328867,0.615954152387087,50.80869865407452,20.37036260296393,96.83499777458258,Yes,9223372036879829520,9223372036900962729,0.5579651470492232,1802.148989147579
53557684.45289544,14872290.679557756,0.2776873352812349,4910213445.199625,1.288001157181769,486.0035272672113,305.96579309542955,157.59699404989396,Yes,9223372036545916238,9223372037348250917,0.4877542011222127,1788.4362363286557
26795598.61704646,3309514.9462313824,0.1235096477421474,3947513374.6190095,1.6661363768548882,236.50305780104338,151.76746945256983,110.34122674233231,Yes,9223372037154928149,9223372037425541252,0.2202885966126962,1568.3952613757422
8282314.6643534945,1889950.455566303,0.228191095383096,8551948175.671289,0.5145637931110484,708.8112600199621,242.5843188191126,182.85011030794962,Yes,9223372037327216442,9223372038911448970,0.7512098515473749,919.469169148327
193455369.52872017,4083219.981631932,0.0211067802955231,5249559686.801401,1.181704042553508,5.002773368532806,5.25586973300827,5.173787265392949,Yes,9223372036943380025,9223372037708640344,0.2668887145918012,2791.707355228536
2574292.8078838834,1752221.4450432246,0.6806612828490102,3970015333.194032,1.655639275974451,145.57241433186385,242.5068300920257,161.8975157227756,Yes,9223372036808160414,9223372038503876319,0.8202549428144996,788.4083829721712
17698014.548408918,1415551.4771199897,0.0799836316807214,6908790910.396912,0.7849233199326431,214.11715702883959,78.02711184876314,34.93419498314781,Yes,9223372037527058614,9223372037894862176,0.7410987844549805,1300.587362607061
45060774.386229865,3369653.34808366,0.0747801917295365,4751055461.429048,1.3419713905793187,187.89387879385097,61.69795372307814,72.82746681019282,Yes,9223372036456735997,9223372037282962610,0.2236200274758678,1355.4690380279112
6601236.877699859,1082221.4270516902,0.1639422197842384,7485093746.766889,0.6799277064602314,322.99258913241806,164.55293493294778,105.56553650519407,Yes,9223372036555880636,9223372037178591223,0.654707084623608,1013.8637356959132
12902221.956399824,5032398.507395786,0.3900412288985302,6436620529.4602585,0.8814900794054236,382.38582202522997,287.75441348199433,233.90073245951595,Yes,9223372036566682819,9223372036805143476,0.5619681410313224,1208.608497376975
10876516.336321652,8880645.611707853,0.8164972438878545,3007958757.626527,2.214004641963455,714.9627680083561,257.78123785076025,149.93487508269882,Yes,9223372036887853790,9223372037133658271,0.6792403547872945,814.2083075742378
53588641.17451007,5274570.952540707,0.0984270329856694,5539115745.286628,1.0992411710931658,57.03368977438114,59.66302309671302,163.49027912010652,Yes,9223372037299726451,9223372038020727591,0.3208689401463105,1534.023628962792
59164969.16113835,3307455.8982340787,0.0559022669178797,4192518349.544235,1.556767234999392,122.24454216240224,18.134769959246935,85.68286620912882,Yes,9223372037242310598,9223372038404387147,0.4027616277821809,1302.0155523218502
21983106.435762685,5986717.552987391,0.2723326464565556,2464874048.69543,2.679550137440323,421.6287493425744,170.970943773044,244.6089321676715,Yes,9223372036986833802,9223372037691890912,0.7778590522759947,1066.3874328562515
44267969.905612946,36480082.36657058,0.8240739849681947,2532511730.1108246,2.612715525547576,630.3243141077139,218.92028274413258,237.9889836929876,Yes,9223372037163625220,9223372037888167354,0.6182968244072636,1521.4607728755352
