BH1_ID1,BH1_ID2,BH2_ID1,BH2_ID2,M1_bin_1,M2_bin_1,M1_bin_2,M2_bin_2,t1,t2,tmerger
9.223372038934008e+18,9.223372040111962e+18,9.223372037701456e+18,9.223372040111962e+18,13717959.971607398,13486025.965124931,49567249.4341213,10612702.58670852,201173585961.77606,11264193606.529146,6916742090.9461775
9.223372037220213e+18,9.223372041087656e+18,9.223372039173233e+18,9.223372041087656e+18,90882828.5182214,7977816.96637985,119645030.97765791,4933819.809483506,33508137764.70296,10958516957.719492,10235835245.26144
3.449311502700381e+18,3.4494996315260513e+18,3.4494996315260513e+18,9.223372043712369e+18,9077859.808856478,2259925.879854198,35121110.68835029,19260192.96346654,30608681148.510406,12928102962.979593,9514060930.383036
9.223372038711216e+18,9.223372041730818e+18,9.22337203895707e+18,9.223372041730818e+18,246385683.35733372,76519761.70889331,328631160.5351424,10000668.319923833,18696111046.17209,14790888230.855396,13725514383.10839
9.223372038242247e+18,9.223372039557272e+18,9.223372038098063e+18,9.223372039557272e+18,6948548.5736863995,4258381.064712887,14117046.074477859,5114490.620998624,14760153655.915106,12282060159.181314,12058469796.236736
4.503985316883078e+18,9.223372040790876e+18,9.223372039153e+18,9.223372040790876e+18,3027354.3689457267,1348586.9761483755,5193714.267736252,1339332.6204253228,542449495008.168,6206336214.701468,6204843357.332344
9.22337203814547e+18,9.223372042230505e+18,9.223372039588942e+18,9.223372042230505e+18,53189185.86303318,3269739.819055886,72205559.14295696,2378896.253105291,234901586095.16046,25764165214.56514,12443214018.510336
4.539384549630384e+17,9.223372040605174e+18,9.223372037395182e+18,9.223372040605174e+18,9995030.788510526,4510550.542892991,24162431.23677072,14215241.363452712,312168359547.8364,11211469604.64065,6409450613.787072
9.223372037856326e+18,9.223372039723082e+18,8.896197598828527e+18,9.223372039723082e+18,7063486.052928981,3565987.1247093,19709491.436809175,2595678.5063938075,127703672282.1165,7569775635.521832,7380074383.480862
9.223372039587172e+18,9.223372039638954e+18,9.223372039638954e+18,9.223372042554356e+18,27009739.608766023,1948157.6124004205,35019720.32489686,33693693.41463342,432701889026.81226,67444401252.66043,5298532131.343342
9.223372041395536e+18,9.223372042116927e+18,9.223372036841275e+18,9.223372042116927e+18,1716692.2168414781,1350452.899643863,14690810.449174734,4269599.326215437,221574801255.8346,5221868820.980748,5128873339.347623
9.223372037501024e+18,9.223372038788735e+18,9.223372038788735e+18,9.223372042159395e+18,10576704.74758325,1475883.0034740828,18356341.894305397,10731516.756318439,64333913170.83627,20657518340.662514,10875177613.005909
9.223372038430527e+18,9.22337203901175e+18,9.223372036755355e+18,9.22337203901175e+18,115380387.56696701,15200176.322714565,131199840.32528436,51196879.421504386,51264440458.818405,51575735410.59009,13108583540.953768
9.223372038749325e+18,9.22337204005163e+18,9.223372039703632e+18,9.22337204005163e+18,10492922.794589521,3104135.558748623,64342693.85615072,22269385.10904295,10997766184.537941,6865086409.933382,6554202591.532668
9.223372039984314e+18,9.223372046504657e+18,9.223372040376723e+18,9.223372046504657e+18,420281516.94477254,1635707.72905788,505614146.0854348,2822713.3986757933,33596710281.910683,14650084024.594933,12750137669.397566
9.223372038150806e+18,9.2233720388783e+18,9.2233720388783e+18,9.223372039968977e+18,13369682.653111778,10812600.646419149,29243735.684185214,1578366.7924157323,11621807278.835651,6266927565.980553,5287050805.1431675
9.223372038797652e+18,9.223372045544501e+18,9.223372038616359e+18,9.223372045544501e+18,121427740.53339224,38933899.566115685,370573258.22366345,57488762.08802316,25888611730.81983,23208775155.297554,7506890640.704913
9.223372038469984e+18,9.223372039876458e+18,9.223372039876458e+18,9.223372040038384e+18,23595554.022616543,10731275.350691168,58380116.86589033,1109068.5728703246,36456422077.40133,10475246681.376043,5918129749.926577
9.223372038403027e+18,9.22337204158763e+18,9.22337204158763e+18,9.223372043464165e+18,56293236.21979572,49442712.531111985,130941820.3107257,46226053.54939348,67421864991.76923,5444462989.869678,4841023155.884259
9.22337203988808e+18,9.2233720426743e+18,9.2233720426743e+18,9.223372048739764e+18,54806319.559122294,3922316.0308909277,93853679.7700549,1383411.8679317345,65386827879.247734,46432852263.69524,11129379516.75959
9.223372038802547e+18,9.223372040053584e+18,9.223372040053584e+18,9.223372042592166e+18,115050087.86753751,42062374.49222553,270999117.10716903,91738682.46854885,118171624085.5178,44134642052.56549,7434228992.254179
9.223372038144342e+18,9.22337203891669e+18,3.842060089978811e+16,9.22337203891669e+18,76199260.23786476,1544953.4135353523,99003287.8096558,21891372.29740006,39082518388.590065,105564685297.26115,6355240237.373641
9.223372036572314e+18,9.223372043321756e+18,9.223372043321756e+18,9.223372043797127e+18,28490692.13041278,6497176.852015446,40086540.43467515,1365890.079491233,48580942344.01421,20054524348.958126,10873792022.761808
3.169324426999055e+18,9.223372038050716e+18,9.223372038050716e+18,9.22337204310937e+18,3924559.6831914373,2705532.267132702,7791664.827092601,4770487.602138785,69021669611.92003,15335777665.6123,13743643813.772545
9.2233720376269e+18,9.223372039638204e+18,9.223372039638204e+18,9.223372040446786e+18,319426505.97064507,11933432.773503032,419061708.5105079,8027035.313680913,27888047536.05423,9117466636.81431,8249349874.025745
9.22337203967284e+18,9.223372040182778e+18,9.223372039103236e+18,9.223372040182778e+18,148274176.3354756,2458347.1051391736,151290326.64324978,4834687.298661605,7073227896.552921,7216211953.751443,4645614444.715268
9.223372037519968e+18,9.223372038544978e+18,9.223372038511985e+18,9.223372038544978e+18,10160549.846831692,4657523.968907412,24256863.438026357,18954601.840004675,292080381920.64044,12454737947.23318,12272967665.879148
9.223372038388208e+18,9.223372041333864e+18,9.223372037800047e+18,9.223372041333864e+18,28940274.610375725,4052447.8643205077,75468937.21371774,2896526.7192963692,96733418481.16815,42472929860.68047,12976739112.567509
9.223372037721235e+18,9.223372042198596e+18,9.223372042198596e+18,9.22337204267413e+18,176581116.1825428,1101582.1583587492,243610938.6768296,96967670.35852855,75132555673.86337,26685133603.149933,7698320756.686954
9.223372037646789e+18,9.223372042372557e+18,9.22337203856439e+18,9.223372042372557e+18,12462338.302520724,6159024.369534153,26692504.21387113,4475631.9289249275,25852487248.967567,9649513676.20727,9204276500.219524
9.223372038380685e+18,9.223372038677834e+18,9.22337203782768e+18,9.223372038677834e+18,33569014.50831394,6637887.932051862,79771921.51815152,10860895.972204177,98448493099.80495,35279043322.66267,8228965744.6282
9.22337203716087e+18,9.223372039462758e+18,9.223372039462758e+18,9.223372040795597e+18,4636592.680989996,2846768.759416704,18032716.35045335,12865173.292779377,19547101238.26585,8994238359.862844,7903842476.590598
9.223372041067586e+18,9.223372043342346e+18,9.223372043342346e+18,9.223372043376734e+18,2292501.4392046407,1893429.5366651956,163729816.61316594,7970716.800871909,20354297769.38806,10459473043.272354,10198674001.801271
9.223372037181411e+18,9.223372042387116e+18,9.223372042387116e+18,9.223372042912061e+18,34891207.32920309,15030056.357144251,94783659.44828528,4658446.990423444,44304937290.454666,10657180745.589027,9288765039.744118
9.223372038360324e+18,9.223372040652171e+18,9.223372040652171e+18,9.22337204734469e+18,7859798.015306821,4893703.874363628,205492990.13088673,31901043.627187964,387046538252.52435,15040374452.130938,11210820095.137888
9.223372037986454e+18,9.223372038936994e+18,9.223372038936994e+18,9.223372040542249e+18,26642377.045385055,21782455.758508217,267581097.43164524,54134359.89545057,109254165274.5541,66983725901.67592,6001502349.509738
1.0025419013984474e+18,9.223372037673759e+18,9.223372037673759e+18,9.223372043878388e+18,34763404.35006012,15766627.526938261,124099674.81734136,95711935.08679374,139208279971.88995,226644622950.78055,8982856573.146975
9.223372036771159e+18,9.223372039868643e+18,9.223372039035415e+18,9.223372039868643e+18,110159209.85904603,2789314.2201264296,119908731.12462291,48110721.48182187,25773736437.488934,34678394020.33652,5506856249.599227
9.223372041797095e+18,9.223372042747046e+18,9.223372037327063e+18,9.223372042747046e+18,34484083.838977635,1008040.3178578031,40947932.5140988,4065938.1787856,33736875269.374348,5752932414.198249,5408976924.948808
9.223372037419977e+18,9.22337203797497e+18,4.0375772063664553e+18,9.22337203797497e+18,8438092.295597766,4251224.09788088,18418113.3342245,13401874.80352479,104983652893.05647,6575429618.644689,5919430496.073451
9.223372037956006e+18,9.223372040039234e+18,9.223372040039234e+18,9.223372052971524e+18,40655405.69517155,3025153.3176382645,312792111.3200232,68755730.72595762,170934420280.12738,16537693297.106623,8468746000.063223
9.223372040536295e+18,9.22337204205098e+18,9.22337204205098e+18,9.223372044212038e+18,6814966.059819959,1785407.6186273505,36823588.373844855,20368670.802566607,14392806836.797745,9482326321.351614,9430012857.357918
1.843766597028623e+17,9.223372041533817e+18,9.223372037513628e+18,9.223372041533817e+18,1941227.8508646681,1672046.3761275322,20496189.775089264,9505928.787330363,434924466308.0788,129429502858.08519,8336260196.554418
9.22337203868638e+18,9.223372044704244e+18,9.223372044704244e+18,9.22337205461625e+18,298043647.52692395,7474159.6259084055,2196095391.937791,398793576.05153376,18473984432.02057,9559944792.040768,6775650904.528621
9.223372043448187e+18,9.223372050148934e+18,9.223372036879639e+18,9.223372050148934e+18,334059947.08251566,331566368.9561261,694759715.1508336,42403750.44984744,34728153794.067924,25181726442.462368,4822712071.22168
9.22337203917198e+18,9.223372039722232e+18,9.223372039146918e+18,9.223372039722232e+18,7517328.632196699,1348173.7465158133,9394470.389186673,5887116.431241967,69462976498.46213,6750572259.543228,6541082604.379174
9.223372039544834e+18,9.223372039873155e+18,9.223372039873155e+18,9.223372040162707e+18,6375025.604616796,4551887.706480235,17658111.618254278,10598388.653044507,200234239238.7015,8364716586.747859,7054240686.984049
9.223372038044082e+18,9.223372039595354e+18,9.223372039595354e+18,9.223372042221435e+18,17090098.377618838,7288575.499861791,32882712.510316167,1116878.7549290617,68064660836.05409,7110604694.482578,7040069301.45681
9.22337204048573e+18,9.22337204068769e+18,9.22337204068769e+18,9.223372041677365e+18,31123149.494137727,8026765.507391611,264672869.63959178,45135610.130683586,61772415957.27671,10388750693.246002,7021134353.830021
7.929752769635044e+18,9.22337203797268e+18,9.22337203797268e+18,9.223372047515148e+18,9495576.74601978,7818446.651388562,250637262.46348998,28267320.92353289,43533115744.03592,9651556765.351269,7161261508.0767355
9.223372038196642e+18,9.223372040757959e+18,9.223372040757959e+18,9.22337204403177e+18,15032328.410106795,4439989.098075054,50570786.82701397,21013507.833997987,24978124120.06578,13497688801.895958,11670123000.719648
9.223372040649464e+18,9.223372042239035e+18,9.22337204021494e+18,9.223372042239035e+18,125529222.1407106,42806613.84076812,209287318.5783315,1419361.4259315517,18950153544.09745,7420989884.543072,6930273703.095812
9.22337203884908e+18,9.223372041807747e+18,9.223372036755422e+18,9.223372041807747e+18,410659372.64840806,122489641.28676018,719074941.9493352,69166688.30555736,17276554926.92283,13321198694.316322,11382955882.97898
9.223372038146767e+18,9.22337204054756e+18,9.22337203736451e+18,9.22337204054756e+18,6692772.21142826,5983167.47023342,17133551.39052745,9278723.491076186,53686408350.99071,8570557738.247308,8372551125.5214615
9.22337203800504e+18,9.223372039703632e+18,9.223372039703632e+18,9.22337204005163e+18,35159025.572162695,13551049.280846672,64342693.85615072,22269385.10904295,18717661705.639824,6865086409.933382,6274235898.871243
9.223372038131446e+18,9.22337203927166e+18,9.22337203927166e+18,9.22337204646878e+18,8200747.962998246,5925613.528626034,18661507.007836785,3196934.721937438,67597198654.5328,12210515904.088573,12092730274.292507
9.22337203835553e+18,9.223372041571324e+18,9.223372041571324e+18,9.223372050761435e+18,44150391.16480142,5704272.969081418,198760613.19625518,197820551.28300354,34428001293.69635,14758863186.094992,8569967968.430934
9.223372040346315e+18,9.22337204097785e+18,9.223372039571075e+18,9.22337204097785e+18,2318715.2502599666,2113094.4571499364,6739945.711063035,3668669.7182851713,10174430204.1849,6123568402.79991,6104479167.381457
9.22337203871368e+18,9.22337203923221e+18,9.223372038506916e+18,9.22337203923221e+18,7662072.606241625,1907175.4570885734,51763330.62572807,40066659.97125291,141827708087.08157,13661203685.245008,12989255771.673088
1.2488567442153638e+18,9.223372041203284e+18,9.223372041179425e+18,9.223372041203284e+18,2187433.1900181,1435113.853127474,17471093.25877506,10220404.242063653,89865720166.57112,12238346946.238564,12081788408.60809
9.223372041823064e+18,9.223372046487239e+18,9.223372041079917e+18,9.223372046487239e+18,6952680.870012023,1535325.5891065816,95874670.8802358,10508614.160362076,776541890490.9039,8972416129.590008,7802249602.399565
9.223372037848576e+18,9.223372038395466e+18,9.223372038395466e+18,9.223372039357714e+18,4033817.030027665,3824532.5515155364,10752930.855490394,9184958.70537829,28936152548.673374,10803600661.048485,9114083501.557888
1.5861362385918618e+18,9.223372039496632e+18,9.223372038428236e+18,9.223372039496632e+18,251563124.0457258,34612738.83798156,463971675.3813491,6102606.4544080375,101138793908.77356,17829114897.870476,13111399965.6803
9.22337203834035e+18,9.223372038506916e+18,9.223372038506916e+18,9.22337203923221e+18,22245102.543005787,6403852.276579044,51763330.62572807,40066659.97125291,61444032802.43023,13661203685.245008,12123467299.174984
9.223372042186836e+18,9.223372052611037e+18,9.22337204013264e+18,9.223372052611037e+18,13255795998.36437,1325646.3413922118,13308649630.405499,1258617.9389310265,15337159752.647308,12709571999.462324,11429728402.378685
9.22337203724375e+18,9.223372039081908e+18,9.223372039081908e+18,9.223372045346187e+18,170367051.32999104,23627930.777332768,231418534.46658987,6367755.0351366615,15042342693.974821,10297995331.846956,6978150237.246694
4.5927118260272353e+18,9.223372041677365e+18,9.22337204068769e+18,9.223372041677365e+18,133468059.19845185,73208528.522609,264672869.63959178,45135610.130683586,37158980123.75888,10388750693.246002,6676130027.472092
9.223372037616181e+18,9.223372042069893e+18,9.223372042069893e+18,9.223372044604981e+18,202136031.87873128,36501240.85978425,266998883.85999393,12847309.276361395,133680962590.4621,32379562159.05799,6608667883.343209
9.223372040108823e+18,9.223372046714771e+18,9.223372040085912e+18,9.223372046714771e+18,6496736.641753954,3002901.3989363713,27763919.189019732,16108429.494490635,59706169264.86407,21694901870.093132,12613361940.507967
9.223372038570295e+18,9.22337204124296e+18,9.22337204124296e+18,9.223372042136146e+18,149840472.84652779,6374571.194024286,233470482.2983854,1269174.465008236,64878912285.88961,26339139959.27968,10785766824.83535
9.22337203774359e+18,9.22337203849354e+18,9.22337203849354e+18,9.22337204563609e+18,15246327.398516195,15066835.214475397,32066193.476902723,1519208.2134035511,29010421247.02401,11271558525.913712,10891505777.763618
9.223372039315214e+18,9.223372043346397e+18,9.223372043346397e+18,9.223372051300751e+18,212865801.99433476,76146435.00648567,384312078.48153317,217178442.52385935,18329227377.469948,27525933862.708805,6485749884.199637
9.223372037353427e+18,9.223372038717993e+18,9.223372038717993e+18,9.223372040051687e+18,15005773.791107085,1207407.2851884367,16617795.368030466,2856211.9795422684,71899521923.48354,73465305846.75423,12021388721.383879
9.223372039281013e+18,9.223372040605706e+18,9.223372039900369e+18,9.223372040605706e+18,6243999.1503332155,1991170.4150475392,22332434.578753483,14763232.137355752,1560236744905.8513,10929020223.165642,8638386306.166294
9.223372038906954e+18,9.22337203930571e+18,9.22337203930571e+18,9.223372044173806e+18,24555354.395980284,8927662.907701451,136886078.8739756,92809671.43376698,126860579677.48253,42273437036.00011,8980435591.30078
9.223372039670815e+18,9.22337203979746e+18,9.22337203979746e+18,9.223372044858094e+18,72105446.80929497,2012783.3188537178,76491361.04686153,62083563.19483341,77873135491.85225,6509401785.307605,5298046835.6097
9.223372037974962e+18,9.223372038493706e+18,9.223372038493706e+18,9.223372040189139e+18,65624131.72702427,7931850.494881427,82345021.49823007,2786701.359219507,39141928048.5079,14534474361.06426,12065813772.06518
9.223372038451261e+18,9.223372042990103e+18,9.223372042990103e+18,9.223372053625092e+18,23054237.40429097,1328541.788886351,685616122.0097046,48956067.187197566,57944024731.24114,29479531923.047,6337644686.658977
9.223372038933551e+18,9.22337204954245e+18,9.22337203820273e+18,9.22337204954245e+18,1310706173.130398,106506316.70851952,1538435461.5990608,367701951.2922513,18696844029.881886,23287639747.397976,6536862503.340362
9.223372041447356e+18,9.223372042258311e+18,9.223372041773103e+18,9.223372042258311e+18,16049214.114154393,1393051.052625318,22620417.291755654,1369310.9392329596,21978445969.22744,8254470873.627385,8054812848.150854
9.223372042760802e+18,9.223372044298138e+18,9.223372038692794e+18,9.223372044298138e+18,83714501.42140213,14515720.36774886,320602293.37876046,114624503.94699138,12279369237.053444,13693935954.814442,10386722355.687048
9.223372036745786e+18,9.22337203987175e+18,9.22337203987175e+18,9.223372042726334e+18,41515519.744803764,2467364.3153342614,84259652.12910198,8219165.792325851,124905798558.59961,9518921877.186138,7777574929.325448
9.223372038109604e+18,9.22337204308189e+18,9.223372037757024e+18,9.22337204308189e+18,11089918.910828386,2499556.465747275,17262774.40277201,9464634.224736167,411464092801.94366,9532748762.897684,9395561083.827547
9.223372038069625e+18,9.22337204744737e+18,9.22337204744737e+18,9.223372048269947e+18,609553468.9562126,8247183.045420194,965665110.0732976,698896271.5757611,18660581780.307266,8695205537.901518,6638636971.187923
9.223372044606786e+18,9.223372045584716e+18,9.223372036839229e+18,9.223372045584716e+18,148819469.04648557,44874040.033370964,243642179.40506452,94059016.55654462,28821942844.869114,14800132882.776875,8403279121.485178
9.223372036408488e+18,9.22337203846218e+18,9.223372037801679e+18,9.22337203846218e+18,1173874623.5275233,46594126.12932524,1252702081.0298083,9225642.653738804,13161939988.844807,15048609404.529371,5822208668.391092
9.223372037625448e+18,9.223372041171892e+18,9.223372039515116e+18,9.223372041171892e+18,70282976.32671615,9343832.008784024,111701081.80075093,29085401.993358083,111699441961.90111,27401625432.576122,6442166399.464637
9.223372037469327e+18,9.223372041299577e+18,9.223372039150842e+18,9.223372041299577e+18,19098167.186575282,5674154.066996723,32537218.456699662,27135128.531636298,31021524917.35109,93896598545.20047,10773066858.322582
9.223372039367391e+18,9.223372042967951e+18,9.223372039475771e+18,9.223372042967951e+18,95183256.76307233,11955485.887570702,208024909.15101925,8440435.350215385,128213299560.5672,21797323684.92213,10155041985.288517
9.223372037783618e+18,9.223372040498414e+18,9.223372040498414e+18,9.223372049896907e+18,106546503.64529447,5007988.138379478,328296032.7231676,159493857.87112716,40797599786.14948,27728112824.904022,6341446799.519601
9.223372039022998e+18,9.223372039438092e+18,9.223372036792227e+18,9.223372039438092e+18,45069578.59145972,5242677.009079027,64583673.473490305,36904530.26063541,95807321646.47316,9088466827.950977,7214329817.801544
9.223372037761853e+18,9.22337204127399e+18,9.22337204127399e+18,9.223372045782868e+18,32407995.444455095,7238703.937333999,122699664.18248515,48322022.407338254,55038967621.94858,33421855918.054462,11871741577.717276
9.22337204089655e+18,9.223372044018921e+18,9.223372044018921e+18,9.223372045813412e+18,1544882.4118802731,1183056.5575623955,2795746.970076626,2628495.47137152,673307304116.9346,8160102398.699153,7298486680.462671
9.22337203690852e+18,9.223372037266962e+18,9.223372037266962e+18,9.223372044045963e+18,17692902.4292432,16669200.566307977,74357051.29517387,68864931.27146979,36047000429.06308,9636066180.56259,8598165511.721155
9.223372043233257e+18,9.223372044476303e+18,9.223372042198868e+18,9.223372044476303e+18,119585531.59070133,17303671.35609776,149572086.59032756,2192460.1071977234,73305615337.11838,114823629678.23444,5780042783.10022
9.223372038143097e+18,9.22337203966885e+18,9.22337203966885e+18,9.223372040581356e+18,7493883.88568947,6336045.695978188,100676938.82318814,23744231.488352872,160422788409.86017,22723801515.469547,11827201928.245764
9.223372044807737e+18,9.22337204717396e+18,9.2233720463183e+18,9.22337204717396e+18,9974269.9045653,1392862.1882228067,18110250.15780009,1115176.135240257,11532967417.432148,11425756360.18963,11412632326.743088
9.223372038362935e+18,9.22337204218883e+18,9.223372037081735e+18,9.22337204218883e+18,132019341.42821117,11641488.168147432,182352130.70739886,17250136.108167876,42032170117.270645,11778319828.475924,8789160797.75503
9.223372037346939e+18,9.223372041349308e+18,9.223372039542274e+18,9.223372041349308e+18,14778994.504783385,6552018.530398798,36386360.18186573,3172708.957224336,33073116363.250782,9530281619.801195,9482309906.153402
9.223372036901558e+18,9.223372044711848e+18,9.22337204159585e+18,9.223372044711848e+18,33756316.87441348,11311571.877655352,57134747.83579712,1134170.4980071061,8222801839.599914,30958214891.29858,7441997880.556322
9.223372040588827e+18,9.223372041567617e+18,9.223372041567617e+18,9.223372045073535e+18,34205189.33782563,2173119.256354087,72107434.8556372,39488990.50552667,52212725102.4413,10865255024.973522,8508348584.307757
9.223372043269628e+18,9.223372047515148e+18,9.22337203797268e+18,9.223372047515148e+18,116671481.66293138,72309789.57261358,250637262.46348998,28267320.92353289,28081902565.65242,9651556765.351269,7151463946.448393
9.223372039035415e+18,9.223372039868643e+18,9.223372039868643e+18,9.22337204262698e+18,119908731.12462291,48110721.48182187,879263196.0071392,203449562.49770078,34678394020.33652,38642499191.20889,7367664104.606943
9.223372037982235e+18,9.223372039146467e+18,9.223372037475844e+18,9.223372039146467e+18,53769127.38172198,1318965.0856492375,64136931.05973052,17983015.19189775,12030156508.530006,15248522440.575476,9600710862.570715
9.223372038603751e+18,9.223372041142909e+18,9.223372041142909e+18,9.223372041414412e+18,8257251.080110457,5566771.163854593,22681194.708503645,16979477.799005084,20054272956.817028,41603777600.9761,11215878747.064472
9.223372036684592e+18,9.223372040939809e+18,9.223372040939809e+18,9.223372047112847e+18,39615231.4482579,7088166.228234593,51971933.48835144,13812065.565249676,332093458904.2112,290974110207.70026,13062777884.588804
1.5258632685364234e+18,9.223372041745844e+18,9.223372041745844e+18,9.223372055654717e+18,4863655.973934013,4843576.70587755,37199045.12590489,18753241.14619941,82645635756.01146,13491947173.638168,12456821567.465061
9.223372039088366e+18,9.223372039944098e+18,9.22337203894969e+18,9.223372039944098e+18,4804980.206176372,2282049.995576949,11326595.827870158,1162444.7770928368,255927786146.494,48574524879.32677,9824426873.078283
9.22337204445849e+18,9.223372047851037e+18,9.223372036944644e+18,9.223372047851037e+18,153458717.18937558,113695802.29855244,450062451.1512886,8851052.121870747,27336265173.656998,16438041337.572622,11945403203.660252
9.223372040697522e+18,9.223372043481498e+18,9.22337204327139e+18,9.223372043481498e+18,1713823.7499762692,1154841.9198669314,3674165.24638832,2009730.247685302,6645682646.644304,6003437697.266644,5996997463.418948
9.22337204066158e+18,9.223372042095806e+18,9.223372040857709e+18,9.223372042095806e+18,3032182.4814911284,2680951.494144203,26658423.419433,8760681.215285648,293728247698.01245,55432819956.94339,12913646287.349525
9.223372039166794e+18,9.223372045855928e+18,9.223372039112077e+18,9.223372045855928e+18,148791068.38445383,19752092.429856833,206742619.26028472,4517693.3093939815,33356424970.04336,8173225565.754747,7350244288.9127035
9.223372038839847e+18,9.22337204348764e+18,9.223372037550578e+18,9.22337204348764e+18,87377902.81688039,15592389.46537334,149897274.17059135,6067162.428192386,135778931492.61044,20335779074.235477,10495686148.123371
9.22337203854464e+18,9.223372044496955e+18,9.223372041362874e+18,9.223372044496955e+18,3997890.192557474,1218675.2478495424,5925428.924322827,4862562.54844579,58476756939.36175,13737301018.58692,12674126325.18104
9.223372039007717e+18,9.223372039116059e+18,9.223372038144203e+18,9.223372039116059e+18,10981641.386832256,7016568.159252494,23922303.63929208,21809862.397368874,192042636536.90323,37815978834.532455,7902979149.857515
9.223372037650592e+18,9.22337203865053e+18,9.223372038210763e+18,9.22337203865053e+18,25826142.018591926,6946972.336943638,52318705.57175938,12512735.277296104,70583167850.29514,12572427163.489412,9160542011.737846
9.223372037250433e+18,9.223372039411866e+18,9.223372036496089e+18,9.223372039411866e+18,57609038.891727716,2234237.48104646,84778248.21780215,18182387.839360792,19847101920.776077,10936080174.369173,8728093629.197477
2.172804782884499e+17,9.223372041170942e+18,9.223372041170942e+18,9.223372045362629e+18,22208607.692294955,5371033.801131621,37889323.216587104,5433131.848664091,118892488554.92549,6717454652.1290455,6557746983.857932
9.223372039552465e+18,9.223372045453992e+18,9.223372041685064e+18,9.223372045453992e+18,25900551.753115166,7853890.677604215,43498169.96124177,35854557.785320796,24443584928.614204,7674923619.386807,7095332627.223002
9.223372039515116e+18,9.223372041171892e+18,9.223372041171892e+18,9.223372043840082e+18,111701081.80075093,29085401.993358083,202702625.08626515,170396872.0251244,27401625432.576122,11842089113.796614,9085290441.235449
9.22337203791782e+18,9.223372038113292e+18,9.223372037465168e+18,9.223372038113292e+18,136488469.6055308,14012943.447800398,191725769.2109852,10876303.331356414,163212656035.95602,18347565573.99048,11731049796.153896
9.22337203764443e+18,9.223372041693858e+18,9.22337204061044e+18,9.223372041693858e+18,8444439.843561865,1022774.5813198865,13318632.463109666,7990767.66826634,14607341958.93798,106296125225.57701,10533066210.144016
9.223372038071427e+18,9.223372038407379e+18,9.223372038407379e+18,9.223372056724554e+18,21170847.501654007,9020788.678503633,370323332.3977839,43575135.75534787,24719594515.440807,12081167968.720007,9724763007.284245
9.223372037581785e+18,9.223372048037118e+18,9.223372038222506e+18,9.223372048037118e+18,403299341.08287436,44115032.34057186,495516290.7000383,3919561.1666738465,30866205129.32817,15125536198.106056,12989034762.502382
9.223372039679642e+18,9.223372042311483e+18,9.223372040517536e+18,9.223372042311483e+18,10962953.75121535,3567222.553507682,72809073.21113212,15612269.928795576,7212707055.7015505,7049456520.8892975,6875202329.016719
9.223372040760386e+18,9.223372041590534e+18,9.223372041590534e+18,9.223372046875075e+18,49053339.454656385,25663974.238390505,128756389.36738086,2210977.338842439,160261104702.47357,24665475613.5966,10470809357.041664
9.22337203921914e+18,9.223372053722057e+18,9.223372043461499e+18,9.223372053722057e+18,54743128.08610161,2700675.753925269,71402104.41407813,2036938.0819117397,46421738087.23045,35699543713.03055,8448948717.548417
9.223372037578598e+18,9.223372038788995e+18,9.223372038788995e+18,9.223372050295028e+18,15615251.998308916,3093073.5008872477,28509010.557423268,9586416.263528405,54318305563.040596,9791864037.28565,8761634182.573046
9.223372039868643e+18,9.22337204262698e+18,9.223372039345887e+18,9.22337204262698e+18,879263196.0071392,203449562.49770078,1213587269.2465503,745596900.1877055,38642499191.20889,9571079131.965284,6468030796.73721
9.223372042198596e+18,9.22337204267413e+18,9.22337204267413e+18,9.223372044056168e+18,243610938.6768296,96967670.35852855,484356250.55465347,216059456.43980753,26685133603.149933,17394300040.889854,8346198799.034019
9.22337203986782e+18,9.223372043047975e+18,9.223372041755515e+18,9.223372043047975e+18,244749805.2243037,73226278.93637887,343970358.0985026,66300919.5032414,31979700721.77642,25218815080.04284,12317803211.803196
9.223372042893738e+18,9.223372045715522e+18,9.223372039790338e+18,9.223372045715522e+18,82005917.59357071,17649165.409714274,102635732.48351946,10004261.00367085,45758443380.691765,63128165461.25502,6133685713.7975855
9.223372039018758e+18,9.223372049574367e+18,9.223372037849879e+18,9.223372049574367e+18,3314712.2673831964,1241610.2024732998,7927348.989949392,4808757.494226597,10667703012.882175,7782497822.272476,7771549037.251255
9.223372039535065e+18,9.223372044907061e+18,9.223372044907061e+18,9.223372065904695e+18,1745405.2861555994,1375107.5143536446,12861665.811018454,10523694.911900947,24960807214.01869,13616171751.93148,13527440256.904083
9.223372039790338e+18,9.223372045715522e+18,9.223372038722857e+18,9.223372045715522e+18,102635732.48351946,10004261.00367085,141320984.25354695,37409210.02494,63128165461.25502,10565615483.580956,8807765739.437933
9.223372048204067e+18,9.223372052794282e+18,9.223372039218452e+18,9.223372052794282e+18,161111275.57383657,62920956.71484021,311536802.05821884,74010847.22500657,21034242710.539436,24994646420.483307,8224859038.538102
9.223372038564938e+18,9.223372038670178e+18,9.223372038670178e+18,9.223372040792097e+18,85316014.75337374,4549857.0591449635,91200773.92966709,1138275.8137037987,17453300773.99211,14364415984.88908,6230100588.353629
9.223372044854747e+18,9.223372047807472e+18,9.2233720375635e+18,9.223372047807472e+18,48777569.02632787,24351153.63597184,94135272.33409992,13134383.168178545,213317879560.888,9177416177.031248,8290020010.164427
