M1,M2,qin,t_merger,z_merger,t_form,merger_flag,bhid1,bhid2,f-gas,Vescape,Phi_DM,Phi_star,M_halo,M_star,rhalf,sigma,rbulge
24897298.366842818,22445895.223570414,0.9015393916579688,8079827823.247132,0.5836962834532499,6680974702.1139345,Yes,9223372041432091208,9223372042344165189,0.45172870279009525,1329.3889071763945,5.564093828616685,8.148472469524739,1621628707401.7932,60213323343.883865,46.96111371949577,0.573777133315756,7.00414430375921
1442128.8166493217,1330940.224794934,0.9228996809641971,73711299797.7784,0,6682582838.046084,No,9223372040473776485,9223372046641096695,0.6677110503778583,691.7651871554258,2.1471239960804493,1.5659366630011833,386053758107.1681,5851328288.289635,28.971572481797008,0.10280569334317721,3.798770196915687
3513644704.584744,1484246998.4424398,0.4224237574464302,7096248901.969906,0.7493467451475271,6682943850.355113,Yes,9223372057813660570,9223372058054371871,0.06826276808220831,3307.5673075367667,55.03825776534483,29.84695088460847,52983606351388.69,729015252806.9237,155.1165891629186,3.060289120270665,15.899368688991418
51244592.53371776,2879472.12174629,0.05619075066021188,178531490851.3061,0,6685881207.488415,No,9223372041109310149,9223372041587519621,0.3188857670421971,1390.5289496587861,4.4270688001482155,10.575813738773176,351903058207.5092,69409184604.4516,12.80820230904796,0.7401823921784345,6.258696852299811
73537550.19224708,8632736.232832516,0.11739221948874017,35896396361.93704,0,6687210419.842023,No,9223372037701670530,9223372038720932742,0.1522875457254139,1279.5746893154046,4.101482029475031,8.602676984021691,1115599721299.7385,26477754793.38386,43.827731567242814,0.745698635536864,2.3698645859832155
4748349.286085019,2269951.3135514134,0.47805061860202214,10790754353.750082,0.25005054762479684,6689196053.093109,Yes,9223372043920730746,9223372044291898199,0.6032806641846804,347.251513728224,0.3157912532554256,0.6198361524406789,8442166039.127519,1472764733.1627932,4.307598347890063,0.058218953875825964,1.6883975070239055
27917992.78054209,2829359.153591228,0.10134536446915328,25613053192.870995,0,6694152032.491123,No,9223372038564980398,9223372041791314625,0.28528294188664943,1309.088046118542,4.302587937372347,8.99437179200953,979159789831.928,30078064988.95992,36.66951991463883,0.6541724028858515,3.068763345414995
21954421.767110597,3152430.884533651,0.1435897933443291,6890127659.178014,0.7885462020010019,6695136681.104446,Yes,9223372037241196528,9223372040793234923,0.17927461209711948,856.584092619801,2.939332211214601,2.7538443034737132,620950161087.8347,9283144026.994705,34.03999433258698,0.23288884210981498,2.660431801629862
55920619.53393886,38498801.423788935,0.6884544868181149,10332241956.925,0.29735030481021313,6700929807.968893,Yes,9223372036882399627,9223372047197554304,0.32754832082283847,1683.6308081540103,7.512877215247043,14.481332791035225,2508337958292.528,142300521669.80884,53.79738528890385,0.9933385917891259,9.561255141312653
1773947.9514975306,1764774.5376612684,0.9948288145497628,6702036245.445522,0.8259185107680262,6701093921.929276,Yes,9223372042242427122,9223372042469224768,0.694376419141837,645.6277415820559,1.9367701382173876,1.2975202141344158,404096706347.03204,10794526897.370815,33.61929788614735,0.08462914339735989,8.51313247173545
58730581.03536239,1898996.066423423,0.03233402484610214,31515090361.53578,0,6707396008.158807,No,9223372039110652729,9223372039361476532,0.17097363081009814,1591.0772094358153,5.569126103543105,14.073391413195784,698282404085.727,41632997718.724335,20.203446204364848,1.0781479090908104,2.5773005200038583
56926712.98641439,4618799.66622709,0.08113589251726815,7270434392.528194,0.7175519080779874,6708052487.618637,Yes,9223372036685259191,9223372047120595679,0.0607942822446665,1492.5744812605496,3.085240518609359,14.200447227777671,215888991951.94244,66649349914.35571,11.275164353888737,1.0166183331449135,4.375661363072971
65560230.237452775,22080236.69991135,0.33679315371436125,7878645682.337707,0.6150215646104408,6708462788.424451,Yes,9223372041046682150,9223372053136161322,0.4460392486704779,2213.3660043349223,10.159540832226263,27.852493219200937,2154769070912.1526,142287584868.3444,34.174963705161694,1.9022986887741193,4.992223530883985
17498357.89432556,2614224.1387005546,0.1493982552241834,12373565636.153616,0.1065556506193804,6713025391.857154,Yes,9223372037787398126,9223372039210194830,0.4588681649433332,977.546601146986,2.9105253164835627,4.504106309916707,615069443804.466,16320092095.570131,34.051337867010496,0.33835099676708746,3.2192956933549435
2196095391.937791,398793576.05153376,0.18159210092401598,7539804031.950247,0.6705991830291443,6713862427.711073,Yes,9223372044704244289,9223372054616250142,0.06714213844290497,2221.261980389632,23.43656087248352,14.847165682140691,18452941312835.637,365216464965.25635,126.86830182819695,1.5026077194228675,16.22222633764884
10222960.301646512,1501585.6026128363,0.14688363823255682,34038016947.854126,0,6714354803.381716,No,9223372041580480764,9223372050338212317,0.41353778302390415,976.6126605723786,3.87978780460684,3.520682824556333,595078771214.2549,16664311500.45934,24.71427603210526,0.24329693865860147,4.5714761090185885
14200331.015886031,7223381.780167858,0.5086769999999999,9075293920.146425,0.4442660353575114,6715684223.716219,Yes,9223372037595828775,9223372038497991994,0.517495315016438,842.2405192951301,2.8360733674123444,2.6680340540515095,603877950660.7997,12058553141.762539,34.30939974289577,0.21078186490833006,3.818279208653356
46740247.53547871,1396278.787865229,0.029873157749226036,18768268306.934193,0,6716668985.147576,No,9223372038953333177,9223372044455384774,0.3108013956096073,1410.121229682403,6.529865949609148,8.898770341733798,1540225649951.026,38905177604.06841,38.006816561397166,0.666154119267611,3.897969244239107
495368607.25747305,3891046.901993947,0.007854851609463283,35145896953.96569,0,6721067643.692138,No,9223372044291962068,9223372051859412351,0.061819177786685976,2876.4177025867207,22.530029216612615,41.667534205403726,11763977635418.996,332636987433.3647,84.13444695003842,3.2174980299561127,6.900141117590019
5530460.917446974,3792226.798454396,0.6856981461510809,6738183718.240769,0.8186120563952604,6722971569.256849,Yes,9223372039629252331,9223372041251158931,0.6381141623492788,918.0522210387396,2.934725425533842,3.604847851046756,665828893807.8013,16087225892.327051,36.55750700447442,0.243604965851124,4.407585510337125
607852269.3005096,270392762.97279066,0.4448330237936713,8272266917.576807,0.5548071340582293,6725794662.325794,Yes,9223372039336985299,9223372046251255515,0.15598283598251447,3304.970097845504,21.59661845108168,63.15533327132949,13525064842119.307,536983826559.6627,100.91018659583311,4.950054384544668,7.240306621271255
192992438.7376023,4050289.414006093,0.020986777723001757,16052734829.40111,0,6725958796.768642,No,9223372039162187099,9223372047617321402,0.07765380554933074,2201.200193935337,6.88626128100857,30.709053372776324,540987532030.2407,134187828410.75551,12.658585179967718,2.3557450842220016,3.801811278989406
36999956.48506217,32177808.078687586,0.8696715114159281,8344921155.129132,0.5441599627668192,6726713816.781663,Yes,9223372040027567492,9223372040834146841,0.20173259743337002,1851.160310035853,7.722539596586764,18.866502986245784,1941140917651.0378,106861923228.61066,40.50217347619552,1.288900963363742,5.533617822298385
314635314.2858852,21181781.756536238,0.067321692113969,9666949454.751637,0.37164570050705725,6726960019.517795,Yes,9223372041658326086,9223372048855029163,0.06104105326151906,2867.2067733564927,8.781253699384283,55.00581826648248,2349615207164.21,193269889463.07788,43.11432873844287,4.333472793418779,2.976691639099355
2158819.52302109,1414534.7334192519,0.6552352887006169,26275311006.069996,0,6726960019.517795,No,9223372044474308019,9223372045423787876,0.574918340679976,622.062752964696,1.7669313461357283,1.235568786363722,241409643997.6923,4362768324.261362,22.014881352838046,0.08718726504149929,3.3397566276173305
8720494.27851069,3436835.1141198166,0.39411012774688375,53000884614.65653,0,6727797110.862825,No,9223372042711745872,9223372042988006975,0.7160926103156892,981.1855376198413,4.101812716931914,3.36812387963221,512974335460.1405,13535442677.411167,20.151214195108064,0.24142524137411364,3.741928745629985
6620691.331191624,5954127.7933059335,0.8993211577852371,11563241319.47864,0.17653481868802337,6728125382.836677,Yes,9223372037511495926,9223372038027695982,0.0852420255517237,383.9166137041083,0.12079243049636279,1.0228452388247609,3494606035.846201,2212804657.4917707,4.66165266738222,0.10117972147964673,1.4596721467026608
97828352.4214014,16265343.152216177,0.16626410186437826,7822266446.06924,0.6240166341067197,6730948541.54748,Yes,9223372037130885858,9223372038154397853,0.04538124369397229,1336.59370285578,5.291393021618143,8.570210112019879,593907672591.7402,45455345375.97137,18.08549186645396,0.7157181927009544,4.238855666054122
2356019.519838699,1495706.6655722598,0.6348447680410818,18240108217.608986,0,6731785647.6529665,No,9223372042218212219,9223372044438701684,0.7544122445820661,650.2529803461111,1.9841510390695787,1.296645831345874,278892113181.5931,5801919085.735625,22.64868091099792,0.08931664657785716,4.3355578201393685
3987396.1479367334,1168577.900058598,0.29306792119545866,6895251536.450468,0.7875500635967692,6732278064.428028,Yes,9223372038846375888,9223372042631232672,0.5384859222677858,724.3918853256951,2.2842018467658622,1.7873670920411557,365305304241.536,7139925252.307545,25.769317053559632,0.12356345302473708,3.8566422307683514
4778425.587176666,4351989.646769607,0.9107580660978718,1780790220726.0474,0,6733771735.022772,No,9223372038415287941,9223372039708806043,0.5752759386607932,832.430508547405,2.8062575241415337,2.5703782408625835,439142957660.47546,13148103925.314817,25.215048554074095,0.17701976795806587,4.957321492451441
95314183.8150388,10197144.099859633,0.10698453988388151,17532159893.46659,0,6739927069.801423,No,9223372040255012905,9223372043241066762,0.33362213284991504,1353.6058448449683,7.3427101165860025,6.873999117626176,1994968996573.7478,47223920414.16739,43.77853021083438,0.5635016357675882,5.5933575346403
5377594.35406096,2871250.130088092,0.5339283592336841,2887919430158.69,0,6740928352.243226,No,9223372040228250404,9223372043115967809,0.7627601397960139,963.4060543903443,3.7659617091930486,3.435711022830815,576678849545.0535,15219919044.863094,24.673998409810434,0.23160013811170335,4.3861073015481296
3124953.2440179116,1911733.7633446725,0.6117639574301788,6744920237.221994,0.8172570645179777,6740928352.243226,Yes,9223372038488553411,9223372038941301948,0.3827207183950061,673.1784640458418,2.1562325335319175,1.3599795886339257,389542102983.0521,8801328567.642487,29.109866856769642,0.0913487117702198,6.430600511015275
11275574.038530082,4357541.976196819,0.3864585484789102,204667409948.8871,0,6741749078.538995,No,9223372037679984976,9223372038646003667,0.6082282151082724,852.8399136557472,2.603330233053959,3.0401846439843627,447340870741.75476,15243117443.539879,27.68794514030083,0.22228715544698627,4.576833895275686
4656899.154342712,1232658.3138008853,0.2646950842067067,27959833689.848095,0,6742257930.182043,No,9223372039132264192,9223372041986697154,0.4137819469584574,807.1502604137042,2.3404854205050585,2.7145409048987226,281441034061.2416,9411526843.905449,19.375944715320784,0.18401912656220706,3.4135230825065137
43775360.42267186,3623313.861020432,0.08277062315502645,17340162532.317276,0,6742257930.182043,No,9223372046774149616,9223372050321145731,0.433919041686495,1060.5420327922982,3.9581918268522855,4.768917381772582,885350264262.26,19646561281.247574,36.041237349848785,0.3956790007258689,3.3139753112720034
6911585.1120520495,3052815.5624572104,0.44169543063773825,8644384722.847818,0.5016908393550525,6744244104.668527,Yes,9223372039334028274,9223372041755233190,0.38225688403069175,977.0625208501275,3.2123802800333445,4.19490972526974,1062980240041.5594,36226857284.253296,53.31871192656683,0.27945839664881944,8.652053989851487
351743619.2965986,130905325.46001488,0.3721611943431798,8118806975.976172,0.5777620427023415,6744785792.416417,Yes,9223372041448174409,9223372045421860413,0.13956175049038352,2519.16750323556,1.415023319539306,47.82618822574969,20172267779.17875,60368586670.26867,2.2970610434039225,5.009782049705327,0.8042626485858273
18110250.15780009,1115176.135240257,0.061577069644173324,7691148575.4440975,0.6453187796475187,6745737853.648076,Yes,9223372046318298882,9223372047173959153,0.6296050341305073,1231.5847421977446,8.114923938603848,3.654175682017202,3214022827384.9727,34827119247.47987,63.81840010544919,0.2521775304721123,9.217579439305384
122699664.18248515,48322022.407338254,0.3938235913626569,7823036365.705688,0.6238931383822475,6748282179.876119,Yes,9223372041273989902,9223372045782868788,0.3148845223482659,1756.8245360876895,10.735997076622127,13.212122372864483,2736796304075.5557,100894033822.77274,41.0753714123723,1.036196627850125,6.498738095109221
282930235.2267164,9655429.872265613,0.03412653958502727,9032920113.580193,0.44973310600251004,6749234259.47231,Yes,9223372039775513928,9223372044477732941,0.16781756836380177,2871.371970205132,13.333582522760942,50.63895126237964,5748896049335.599,166095617142.5906,69.47347328536024,4.000945501709999,2.7707750006117062
11976218.370853895,7644478.396112942,0.6383048604655575,1159026136131.9238,0,6749578979.163169,No,7366529354561609521,9223372037313639178,0.5414607857025849,971.7028045156334,3.1556753695816404,4.170571546387062,602838307690.5315,19632960585.030643,30.781510733927746,0.3022000319265894,4.336077266348583
553024791.2481735,7972889.45151734,0.014416875296896869,7766919962.328001,0.6329423949197647,6752566576.643255,Yes,9223372037650629467,9223372054790946248,0.023752422330472367,3264.29521762594,10.923610381847618,71.75506245830866,3429417068308.05,584980357776.9886,50.58660252333202,6.678847922020489,5.84582018859596
218443692.0173748,44924167.20185705,0.20565559383735293,7049233195.965026,0.7581335237122437,6753567924.916384,Yes,9223372041812982208,9223372044458621688,0.05880457146432364,2411.440096511955,8.381099798063754,36.73874478522677,3164265425822.8667,123747939413.24408,60.83497065668357,2.9873349711706325,2.7647748913211476
4212002.783615002,1943272.6985309555,0.4613654829693911,122901298953.04184,0,6756572001.317669,No,9223372040546831386,9223372041934567670,0.7561544102510448,988.0840256605068,4.148847586384111,3.4264970466693976,577856246593.6624,13080918314.782057,22.442629539118457,0.22528054724780108,3.8754332841848176
7843041.624708077,3023591.281226517,0.3855125888534421,41997275406.66045,0,6759231386.552379,No,9223372040596704724,9223372046489972439,0.5920045087507325,765.5318404307684,2.559981285712307,1.987188356868742,404566402510.0202,9482172741.13135,25.464457725513398,0.1469757613764805,4.3059389475808025
1557918.3157528567,1522147.6819238393,0.9770394676875396,26356474057.8493,0,6763565275.962387,No,9223372044003686588,9223372046501597242,0.6780173525375983,567.5499399686529,1.5288512998136683,0.9704741031256415,215863944785.352,3339243968.102065,22.750778984458165,0.06948886548458938,3.207293119679188
2662320659.851361,1711537.4966827114,0.0006428742872687123,28679671376.71973,0,6763811522.472879,No,9223372039818712081,9223372058983182552,0.08445227507496438,3341.9847772283083,25.332716367532257,61.32825923724516,15780976775250.482,393965596502.47754,100.37684222797083,6.140894494671533,4.281859235683108
610066100.905886,1281930.6223598067,0.0021012979092860104,17287060128.451202,0,6764402515.30806,No,9223372049461467940,9223372051499974659,0.08291697360482994,3352.7731994610112,15.42160661874521,71.79978102441162,7467722127118.826,305554758418.69006,78.02610678902813,5.781639119551419,3.527311341895188
417887341.1354941,100274075.43226746,0.23995480494766888,9451184924.799465,0.3973567801507606,6766651586.873897,Yes,9223372039368602675,9223372061213760827,0.15788312519597397,2750.5699956344824,17.788318992550987,40.91464658235838,11670756419109.9,300731415098.3637,105.71716423076231,3.223246043150913,6.227174894253124
4138743.275904048,2045884.2904517478,0.49432500497505594,2027376241800.6716,0,6766733670.238601,No,9223372037158652306,9223372040269108738,0.6859918580162059,964.9100966166035,4.102067278158021,3.122109100896603,541663917035.54175,15014865088.729,21.276908994892754,0.20178979936925825,4.966242811824266
15442717.9764659,2187773.9979624813,0.14167026823235157,7082977163.056201,0.7518180699447794,6767570922.397328,Yes,9223372039885335625,9223372044241766570,0.685059055606145,982.1847212802863,4.1733955231810524,3.311762738767079,836601155725.3926,18880331401.96719,32.300580194767235,0.23765513606090208,5.30234683604133
1777228227.9622,1026260.7625842865,0.0005774501813765442,24041514272.63007,0,6768079842.00672,No,9223372043115628743,9223372053719490923,0.0160771063088379,3731.9262947596067,38.725020331476884,69.33890900160348,28519654426279.227,590127598155.6285,118.66810669068771,5.97514122010419,6.591791697103071
8027035.313680913,7937644.229935909,0.9888637485383115,6844989421.307136,0.7973708907797903,6768408177.890024,Yes,9223372038779202656,9223372044625870956,0.7824141131551592,984.5025182755235,5.339971490667599,2.1805559792503386,1030802268069.2374,27321461926.807056,31.104114076336852,0.14668296515720428,12.4316844251585
5005900689.720143,523458282.0399971,0.1045682514467264,7443273351.465892,0.6871283597214104,6769261853.56728,Yes,9223372056666576280,9223372058054371871,0.06826276808220831,3304.303675206468,55.15667147575963,29.561104491222686,52983606351388.69,729015252806.9237,154.78357539725397,3.030980511457353,16.05311048163007
291771361.3172071,4095858.2762360717,0.014037903712500244,18334744333.896175,0,6770279702.112477,No,9223372039074676552,9223372041927771746,0.10590574521668407,2881.101157013038,9.200964781612393,55.20582495583094,3559231140693.1416,117592147805.47403,62.3310198995549,4.613709925300649,1.7011153384267683
9642209.36408982,1218334.439905161,0.12635428187678294,24051232246.93831,0,6773579534.395281,No,9223372046201098190,9223372049958440909,0.39917825726972617,1274.2858593347928,4.775618787336646,7.8237377787851745,1463569782870.102,30685222961.685875,49.38160387140583,0.4923308128362424,4.159853055577505
7891180.746851929,2181071.441722983,0.27639354764406954,35471587724.171425,0,6777257017.533391,No,9223372038408531688,9223372041782141204,0.5614552010699061,725.3296375488883,2.393187829070562,1.6889295276649539,437145152311.7933,8553637360.98463,29.432712630196317,0.1253067871175883,4.55598161533315
120954443.50063275,27629158.047678974,0.22842615159925428,8361360801.164624,0.5417699707523522,6777585367.161566,Yes,9223372037711816627,9223372041956648607,0.19954959673874165,1836.2346190554713,6.664518213413351,19.49748418980954,2035908561374.5264,66968595439.737495,49.223321808894795,1.595643079208219,2.801180930545145
243642179.40506452,94059016.55654462,0.38605391228325814,7049877163.348722,0.7580125710574068,6777913717.262576,Yes,9223372036839229050,9223372045584716599,0.15778654734433986,2498.9771712776856,11.285648978187115,37.169420065086385,3408931795446.8164,211408937519.2469,48.671326525870555,2.8864966344546867,4.888301807950228
8131350.945323611,1426664.6561730218,0.1754523529689129,6788535887.886544,0.8085342422964592,6781936043.869678,Yes,9223372044088452461,9223372047231640666,0.5913158733269654,759.6866677110975,3.0015069492173336,1.4764885077999452,652132288298.8237,9857626123.861834,35.00884309590896,0.10690397721679706,6.15437851344538
2617305.610531002,1325271.4526533922,0.506349524992811,31696979086.461998,0,6782937531.8283615,No,9223372042645816786,9223372046864895798,0.641867417196181,512.0183924583534,1.4820549563377965,0.5521081006868527,230881965862.0368,2995737066.323107,25.10192990449043,0.041619475688430226,4.804108550391603
40337744.290346175,13209502.919252584,0.327472523604002,7964816782.790806,0.6014587942962775,6783265889.4522705,Yes,9223372037374009020,9223372045267760510,0.3999979608150693,1293.7198188813509,5.396499045281668,7.590090121798053,1140375142012.1726,34677843478.59296,34.04999452261917,0.5863891780348536,3.9470430116876427
37889465.21989726,16275993.40047809,0.42956513917570205,8920599522.179113,0.4644093538931458,6784612160.403195,Yes,9223372036836342434,9223372041222159985,0.36338297236968076,1260.1178671128914,6.2284727159918445,6.09227253682572,1157309573768.1301,34811741493.90592,29.939834025444547,0.4712515341284396,4.930360739991796
522741165.323695,4244535.741972398,0.008119765619269855,15761291940.582724,0,6785777840.0752735,No,9223372041189923255,9223372041527264156,0.12203943253627823,3060.373320509965,15.20509049041989,57.46629726508722,4591818207885.478,321746360171.925,48.66055810512897,4.481408385591194,4.7918679730238125
3485655.852152433,1110220.2197157126,0.31851114017183846,6802109819.259785,0.8058370929993691,6787945033.88435,Yes,9223372040931001135,9223372041160532307,0.7456087885176318,794.4720124905105,2.746471763470389,2.1509989129180114,769727690653.3674,16784397885.203362,45.1589027421415,0.13440207856777706,8.334998089238672
10890361.65906214,2022922.3551990604,0.18575345966731385,152969128697.91962,0,6792295896.012143,No,9223372040783621786,9223372043375864109,0.3376737545737593,769.5783053995631,2.6956875474742286,1.8996802004091873,584820443341.0005,8014997636.730021,34.95701993719088,0.14771059551647356,3.6215749140934954
1002926778.6589826,1341350.48746268,0.001337436108004021,20575063084.265854,0,6794052679.993613,No,9223372041674483697,9223372049996575210,0.11714589903287934,3884.0183015262755,22.02755657546073,95.02399489791759,8221041482558.411,532770969650.9622,60.137022737938835,7.5928357766615635,4.683195300590146
78065893.74990296,13505622.421926854,0.17300285404013122,11040641975.057367,0.22546829899377696,6795136309.583282,Yes,9223372042565532477,9223372042690581736,0.4132297366190846,1798.604892071728,8.088994060089094,17.011725980426785,2991983843094.2036,69586472077.80318,59.599983083252475,1.285929907464963,3.6117131104327784
11326595.827870158,1162444.7770928368,0.10262966868055198,23283188578.337837,0,6796975206.176132,No,9223372038949689793,9223372039944098737,0.5482502277097525,971.9600694443452,3.333817992119042,3.9963087848252825,648387181360.9519,17719759859.822014,31.33819244252707,0.27605915000456227,4.284117850484417
220232933.72537646,13080847.920248656,0.059395512283190406,8936127832.840876,0.46236417423306153,6803345763.8529415,Yes,9223372038826350052,9223372042777225661,0.04063620894178406,2423.2375283638967,9.283439879463776,36.27896213466659,2530739830531.688,104542848738.75705,43.925830373080444,2.976035391090162,2.3445632986289544
4447614.675830584,1445650.4987412614,0.325039510863492,6843018048.150478,0.7977583347343659,6805184714.057396,Yes,9223372039505553148,9223372040365996179,0.7157235288066177,841.9859844752158,3.7339545313992115,1.7668265830015444,1041956272992.2208,24157543243.332344,44.96368300981095,0.11745258807211863,13.72764053270339
189291832.47486237,49379805.0647116,0.26086601000742676,7260788807.639772,0.7192821149276902,6805857904.043797,Yes,9223372055792786533,9223372059907790211,0.017105838488212143,2109.1116448125854,5.856402814835962,28.65906612377534,746380199085.5825,201725201173.26218,20.53575042712055,2.372730620405263,5.67436732434777
222025015.49958125,84915707.42203592,0.3824600900532133,7799640676.093792,0.6276539707796401,6811144960.068137,Yes,9223372039148778647,9223372039447956439,0.18943908998463155,1677.9267500571743,8.416613389260462,13.428818474844364,2618837661363.8623,134837351400.74384,50.13633784531728,1.105328085556773,8.141880643525552
99591323.51702365,1864105.8531173912,0.01871755276752347,69367700716.61913,0,6812392849.673181,No,9223372039892241194,9223372048318177261,0.3337553942872302,2286.3753979889557,11.397953987978015,29.16314522030254,3405061302367.937,161463342234.45923,48.13704699279974,1.9803372655665799,5.441774003920141
101710438.91452433,1027839.8393932531,0.010105549148765661,28506495213.994236,0,6813066055.284611,No,9223372037278470545,9223372045804535225,0.08775476361720819,1473.628996109948,4.750156478726295,12.099496308840461,1279345139231.4058,36130185154.35132,43.39715068501988,1.0322073677130066,2.3361942795464934
8035058.500704888,2920525.2787132165,0.3634728083755717,7703379852.73481,0.6433085179939194,6814412471.966521,Yes,9223372039843974933,9223372040007855266,0.583608978245102,751.2482396919216,2.7074555912770903,1.6716112472653362,280846080991.4819,9285297075.45584,16.714309319893317,0.12456200305664962,4.975261857544972
8893553.712601293,4033178.0151319504,0.45349453609498447,8344615921.768294,0.5442044045852535,6815167782.6545515,Yes,9223372038826031533,9223372042582844853,0.47520593151780277,849.6933145923591,3.790305093714694,1.811642499675468,500392479430.4609,11921969157.397556,21.272474600904463,0.13409395334194513,5.933958747886989
843103473.1082869,156581369.9797689,0.18572022886170442,8366818414.45563,0.5409780898845276,6821210363.841943,Yes,9223372046546032413,9223372048056499403,0.03490321198814192,2023.7689794743806,14.422006218082078,17.356721695451284,8432026740655.685,253892080350.35568,94.20798301407729,1.5673716833016098,10.811423543858268
47028088.24517072,2570217.3128823237,0.05465281300577336,113314832902.0481,0,6821785074.545567,No,9223372040666465471,9223372042602440109,0.21599977699958178,1701.595918183351,6.1995146285311,16.266576150126916,2461812096087.0083,63342871991.07083,63.98506583591905,1.1386914816469238,3.7127644963018422
215321039.22698146,3194520.665664737,0.014836082331449374,29950749851.969654,0,6823673420.100573,No,9223372038339287645,9223372049750781291,0.27231909679642985,2545.152878074692,10.13717340490004,40.12512996145453,3197865028632.8047,137040466070.17517,50.83053293648525,3.1519200729587875,2.901879367244124
1788631093.767957,13153496.81372593,0.007353946187984788,8959532900.895962,0.45929145728871984,6824987061.087229,Yes,9223372037827876022,9223372052374907745,0.005103225752975957,3311.6758899213232,14.969531679550851,70.12669277140553,5048653698653.322,185769349336.62415,54.34364662415221,7.569540977871434,1.6379862027328458
4599927.426306978,1690208.5994968505,0.3674424491635564,66879591491.81134,0,6825315472.5141735,No,9223372041495311882,9223372049310868862,0.5168639428631964,894.6508730431166,2.6274417881602226,3.5829903323771735,430418967787.9384,13285534964.366394,26.396096522824262,0.23478559198961035,3.776707303938586
59727160.26605728,10911903.561213238,0.18269583741476542,8371517689.803785,0.5402968602403593,6825397575.444326,Yes,9223372043016666788,9223372045062331370,0.3149654326197968,1402.8494483999448,5.534494134995042,9.735426177357631,2020784050586.041,53707202049.81891,58.83332356789293,0.7345437982725261,4.8800082375498235
7887275.655822561,1140962.5163320045,0.14465863323665132,93312271550.34837,0,6826152923.775109,No,9223372039527405476,9223372050343963045,0.37421769340445166,1011.2666639555507,3.077715240672221,4.857268138840648,421475779651.4525,17671625149.608356,22.06610073919763,0.3221884989174082,3.6607677844598046
66223385.69589466,7046048.046441473,0.10639818505803568,133735939789.30678,0,6827926359.95653,No,9223372039541346672,9223372042137365825,0.37429298721032184,1745.8733223709871,8.71742766136069,14.9330598239063,1722095456101.339,66037069667.469376,31.830999633645877,1.1028948198832256,3.9963123059029098
5271035.070117752,2323443.9604882565,0.44079463133535024,36892037415.91089,0,6829847597.593661,No,9223372041128593324,9223372042838305222,0.41764975505394547,711.7723443323492,2.1254600883822103,1.8054839255166275,389216424029.4898,8171616460.789333,29.50663014185524,0.12932518569224782,4.217262047783438
87482559.25646748,13238159.187242642,0.15132341005746194,91968748375.28893,0,6832885483.424725,No,9223372039479134480,9223372051988367259,0.20780147768515278,2173.3703943842124,7.907884376831712,28.742803730555842,1094218765488.6354,128915648568.76027,22.295912778363185,2.011344400593348,4.277843779457419
11318359.635880943,2452766.3750499305,0.21670687749435733,6863852803.290409,0.7936722099643526,6833213905.786905,Yes,9223372042658539182,9223372045005525175,0.47122701483977275,893.3936593877703,3.8793839841729834,2.313605904327453,920070922319.6926,17705700275.572865,38.215535193169124,0.16198772892910748,7.295191810545934
111858989.48164761,35895880.74857703,0.3209029592965022,7152179099.666317,0.7390089802661142,6835315819.234804,Yes,9223372040675953092,9223372047297720269,0.3338774955827048,1553.889245021322,5.5914422538807695,13.143603618998618,810642134059.5592,145248683137.73453,23.360747641583156,0.9641222724582083,10.055086512983792
7794590.095281873,2340086.7484388747,0.3002193469872582,8409854877.571928,0.5347605144367262,6837253536.316,Yes,9223372039526221685,9223372041824974880,0.42302845618341134,821.8277365320182,2.7671105871594692,2.4734316819110154,542371608105.23413,11190794798.908014,31.582887994872586,0.1766532841990253,4.228096979063346
2163193224.9739823,4424908.346536183,0.0020455446584478846,27028926517.898594,0,6838091028.776629,No,9223372037454819284,9223372041953747377,0.0019981776134383074,3956.3914529693056,13.103968898493253,108.35040209865168,4023650307023.0938,193978019736.02988,49.47647892457489,12.055490864835846,1.0739235022777422
52944798.16624979,1065528.9379425163,0.020125280950107554,7509716955.499714,0.6757165224634462,6841293230.795954,Yes,9223372038166182053,9223372041086487509,0.15159344450111129,1507.0644544480726,6.743367071782687,10.87957008820657,1461659614208.4087,79225613807.13556,34.92616131802865,0.7468696339482742,7.079890387799407
2505733609.7391853,14478799.507107556,0.005778267670127397,7824810474.44861,0.6236086440985774,6842459170.4297,Yes,9223372037415385759,9223372060314901292,0.019974395069245674,3293.812866240139,24.788817121969576,59.39187313172404,15957347159300.383,497896942225.36957,103.72568197454962,5.619846921917961,5.913174518213852
29082277.92053459,2331878.9571116925,0.08018212890625,9956553072.436085,0.338420754547456,6846876649.194908,Yes,9223372038422611343,9223372039074606736,0.4468343562720281,976.9034128290685,3.77030671550098,3.6345710321035334,411743481474.16656,21106229925.697502,17.59670930962444,0.27984484849966973,5.0338361112711025
2661639.0439625983,1771178.886949433,0.6654466881852376,39034747878.18155,0,6848699495.480708,No,9223372045295475278,9223372045680247078,0.6256139639378078,629.4644555241211,1.695524770160313,1.3788518031833203,277558140581.02924,4337779246.270657,26.37735471017432,0.10039485562178666,2.8837772457637216
17903493.338208787,2096125.0615859528,0.11707910975745174,695290022747.5676,0,6850046110.133029,No,9223372038397855826,9223372038624648769,0.300888673323879,1187.8176456120902,4.037505536470997,6.9099750694885875,651011258146.768,31430223448.710007,25.981054693318402,0.4698159506857384,4.465040832639679
