M1,M2,M3,qin,qout,t_triple,z_triple,M1_ID,M2_ID,M3_ID,sep_2_ovtks
110915876.04673612,2260620.146565368,13732075.100637188,0.02038139378363491,0.12133327645329545,4421397721.806871,1.4634977597800793,9.223372037283246e+18,9.223372038136824e+18,9.223372037731408e+18,3.1895421805699327
71469548.92046134,14020703.894477326,23506091.937216464,0.19617731056454557,0.2749563975217182,7550925570.41546,0.6687154083100271,9.223372038512456e+18,9.223372039055897e+18,9.223372039055897e+18,2.5513732802887805
146730841.79459444,1402751.2638238654,40005882.55450491,0.009560030097745564,0.27006624040185195,12247963127.456425,0.11697258527049724,9.223372036755204e+18,9.22337203992865e+18,9.22337203771756e+18,16.338223966256024
78466882.0393073,4227609.605223727,10814432.489120197,0.05387762958525539,0.1307757297258312,5077751102.657615,1.234114210680009,9.223372036629362e+18,9.223372039995177e+18,9.22337203735566e+18,53.11844667626891
23563212.27991549,9734859.912615348,28939138.583894458,0.41313806441038703,0.8690935143802667,5703018926.28523,1.055505987654903,8.985968101382142e+18,9.223372038009604e+18,9.223372038009604e+18,6.259223214413754
78868294.70283873,14775078.164870897,8743087.005156964,0.18733862853939826,0.09336578486454516,9238567565.954887,0.42354648693925695,9.223372039297208e+18,9.22337203816795e+18,9.223372039297208e+18,0.0893505891828374
38849008.39116371,28416113.588056352,8657501.61012422,0.7314501647491126,0.1287071420579412,3383098738.721097,1.9656445827961153,9.223372037707049e+18,9.223372037657346e+18,9.223372037688324e+18,78.24815561846067
15569060.37718625,3837680.002364233,6994216.838233489,0.24649400216776637,0.3604014224667798,3510283102.5314584,1.8913702599875022,9.223372036945295e+18,9.223372037458684e+18,9.223372037458684e+18,0.5459039936498089
47593998.318867326,5350799.847382462,1065528.9379425163,0.11242593680685332,0.020125280950107554,6848816900.706517,0.7966191440466421,9.223372037574795e+18,9.223372038166182e+18,9.223372038166182e+18,13.352719684868385
47762928.035908476,40442002.05933714,33880143.76087201,0.846723677177676,0.3841071437196026,5126532307.024553,1.2189511364392491,9.223372038660948e+18,9.223372038599242e+18,9.223372037782997e+18,10.074991615039844
128966441.76283002,22042718.326305214,52323817.69092509,0.17091824838310957,0.3464943296157679,13364775537.961197,0.029251389378236525,9.223372037017965e+18,9.223372037798689e+18,9.223372037798689e+18,27.538965328689
210530261.69847408,161880519.358645,40646601.489941694,0.7689180550703619,0.10914453489923928,10573843001.125685,0.27205944908939456,9.22337203930417e+18,9.223372037922769e+18,9.223372037417126e+18,0.5495490918144489
13610548.962594554,12976588.795138702,3516158.1631745556,0.9534214109072202,0.13225034583317755,8903350580.327175,0.4666873216777568,9.223372037366557e+18,9.22337203775669e+18,9.22337203775669e+18,6.843453628777594
43480179.58404853,15999752.91902216,26396143.30556959,0.3679780781055456,0.4437823345580776,7782176635.771799,0.6304723972167519,9.223372036710306e+18,9.223372039101309e+18,9.223372039101309e+18,3.870508854925343
159835499.62910125,44335439.68420653,11066346.361342017,0.27738168171080296,0.0542013785045104,9497768628.10286,0.39173363581985693,9.22337203771756e+18,9.22337203992865e+18,9.223372038119236e+18,30.036512299574586
89519576.0167523,5732126.341816582,6740030.91304913,0.06403209886454217,0.07076021473796572,8447339983.280018,0.5293834468183471,9.223372036798536e+18,9.223372038122078e+18,9.223372038122078e+18,46.3460949091309
69730374.47139439,9888325.475095712,1591544.6995984744,0.14180800763019302,0.019989584113633038,6624462056.524332,0.8418051539780945,9.2233720380773e+18,9.223372039580705e+18,9.223372039580705e+18,49.86287490917158
1171909731.5926805,41947343.94317142,20486533.54999846,0.035794005982152745,0.016877220525286937,11745174309.82913,0.16023095521458744,9.22337203754955e+18,9.223372041926224e+18,9.22337203759783e+18,0.6047010146459257
100726429.412877,7583329.334660038,14768628.263141789,0.07528639085950341,0.1363554718791914,5380957992.856064,1.143416364933775,9.223372037464474e+18,9.223372037743565e+18,9.223372037743565e+18,71.65959832284591
6988094.186116644,5584353.483101257,2726222.149422848,0.7991239577445564,0.2168410019393176,7354960145.22243,0.7025377738714254,9.223372039877212e+18,9.223372037359305e+18,9.223372039877212e+18,0.7114141515738569
762747046.1646574,31297123.349946562,44743822.99795529,0.04103211347368538,0.056349287250993876,10086368243.923565,0.3239793620456487,9.223372037452427e+18,9.223372038107144e+18,9.223372038107144e+18,3.5883179789311184
181377898.7423013,28094024.13923674,3531210.514051395,0.15489221307581838,0.016857679375237265,10997645701.749945,0.22964101551766167,9.223372036433288e+18,9.223372036788296e+18,9.223372036788296e+18,29.931470960030968
49974238.53927678,31242140.649810676,25746336.158282645,0.6251649162249108,0.3170091601638654,10857962117.304264,0.24335961626900987,9.22337203764129e+18,9.223372038841772e+18,9.223372038841772e+18,1.824429258010745
34447932.354538076,13120762.49240743,10200296.573345158,0.38088679336015174,0.21443297122540544,4375799070.480264,1.4814535893776093,9.223372037184571e+18,9.223372037715118e+18,9.22337203769789e+18,47.423935581912154
695015065.462089,16782206.84160469,332970781.69359726,0.024146536781108254,0.4677887857254007,9464274450.097054,0.3957726504356034,9.223372038977712e+18,9.223372040327584e+18,9.223372040327584e+18,37.489774591568526
9639990.655115431,5792787.089639347,9606438.730260804,0.6009121063375121,0.6224698423798526,6592240527.849415,0.8484883977884038,9.223372037720908e+18,9.223372037263178e+18,9.223372037720908e+18,0.8573113221173051
935870218.024373,212476470.43589213,1027190.884265827,0.2270362560360464,0.0008944954468786014,3909034754.1667466,1.6843122205279233,9.223372037019826e+18,9.22337204017541e+18,9.22337204017541e+18,35.888843389737524
46583444.91354645,3184029.1878988435,8403102.679974621,0.06835108897180185,0.1688472809137522,3473400297.5731716,1.9124538947044327,9.223372037234608e+18,9.223372038607725e+18,9.223372038607725e+18,37.38901363812716
4356857.082576529,2861909.5900111673,3842055.75998914,0.6568747920275388,0.5322316032985017,3733098573.1986504,1.7712496241495883,9.223372038339494e+18,9.223372039501756e+18,9.22337203811494e+18,4.116743990355497
5463719.830210102,3809465.5317698894,2496077.3846483827,0.6972292961850864,0.26917151843877574,11502975168.028164,0.18201598810079422,9.223372037711182e+18,9.223372037989673e+18,9.223372037989673e+18,3.21267173317573
8483399.386460185,5175970.019375669,1564067.059082735,0.6101292398937042,0.1145050706670617,10656352646.36556,0.263611889718119,9.22337203736657e+18,9.223372038627822e+18,9.223372038627822e+18,4.646401487202037
16091267.79795621,10006384.549659459,6968059.828502227,0.6218518438261523,0.2669994885244474,6085631745.7959,0.9606695701786551,9.223372037847355e+18,9.223372039198288e+18,9.223372037640235e+18,1.654090282399957
764500007.208916,21797881.73652202,96029312.4849988,0.028512598470866048,0.12212841193531729,3639563537.240707,1.8202214612126104,9.223372038430134e+18,9.22337203950727e+18,9.22337203690759e+18,62.05317082397698
10716820.377116872,7407346.105078786,3295527.620180735,0.6911887896241452,0.18183057540428735,10401486695.74594,0.29001536064768624,9.2233720375238e+18,9.223372038253005e+18,9.223372037568125e+18,10.459729516288784
8941238.76951525,3256533.165848499,6336698.911204918,0.36421498740772945,0.5194964248211247,5433662556.973107,1.1284706218134875,9.223372038763395e+18,9.223372038277675e+18,9.223372038144936e+18,0.1396407633656004
595006377.1452754,9423612.380405506,10621549.392931417,0.01583783425249686,0.017572836518695158,8866067835.773878,0.47163336650215687,5.832584167100799e+18,9.223372038008891e+18,9.223372038008891e+18,25.65227607848875
4698278.0602701735,3020581.669703981,5442063.856873083,0.6429124949514553,0.7050346874085902,6701418943.790066,0.8260438118494925,9.22337203915935e+18,9.223372039305916e+18,9.223372037553617e+18,0.0147542828936879
86037138.3943676,5122596.578663575,13576922.283957615,0.0595393649098739,0.14893551728703722,9499577692.940376,0.39151607716557035,9.223372037877197e+18,9.223372038125429e+18,9.22337203696364e+18,30.358021205941206
35233541.46529852,21845541.07291633,31224539.857591152,0.6200211549676884,0.5470399745245748,3897705719.788806,1.6897187776541147,9.223372038460635e+18,2.1736940477320937e+18,9.22337203754421e+18,18.952822268576856
16366194.1982789,8393786.967640297,4895904.92567109,0.5128734796830777,0.19773459813491473,9111056369.839828,0.4396811117974823,9.223372037325304e+18,9.22337203780442e+18,9.22337203780442e+18,0.2265051166123322
127641168.56541061,66882065.85570417,8456325.520622164,0.5239850638113673,0.04347205898456036,10802394179.20118,0.24888746744029352,9.223372037797847e+18,9.223372041674142e+18,9.22337203846182e+18,17.134331273546948
68881717.40921704,29279206.764576398,13840650.831584653,0.42506499352553245,0.14099959783467247,4724876962.589499,1.3511249467692954,9.223372040934937e+18,9.223372039828857e+18,9.22337204081264e+18,76.26838942264071
59418133.162612766,16829408.200705994,13609710.848273298,0.2832369060577527,0.17849376655206708,10559667692.552376,0.27352029054568583,9.22337204001275e+18,9.223372039427543e+18,9.22337203934194e+18,0.0311832159104583
32943493.197502933,12290241.220500426,34068582.15345281,0.37307037073506244,0.7531675770703837,10549175069.556557,0.2746034293989277,9.223372037400654e+18,9.223372037611694e+18,9.223372037611694e+18,8.22583659475142
8609887.549909642,1925551.0357414435,3080264.8023109185,0.22364415616109312,0.2923717676553244,4719289670.895033,1.3530890702093898,9.22337203754933e+18,9.223372038452527e+18,9.223372038452527e+18,0.2844440838273977
4750504.737619964,3497388.324351024,3904778.622086309,0.7362140482998949,0.47342740658099525,3394303921.7701364,1.9589194525238822,9.22337203731863e+18,9.223372038598388e+18,2.78966645671536e+18,3.179296653540956
223582768.99342412,5947121.448052904,229349546.2375753,0.026599194002413562,0.999214288807637,8346101408.284775,0.5439881426024666,9.223372038196945e+18,9.223372038632538e+18,9.223372038632538e+18,61.05548516820408
123550787.73808406,115082934.9176775,43008684.55112418,0.9314625752256829,0.180228863181948,4576896804.050213,1.404431041890594,9.223372039477248e+18,9.223372038210298e+18,9.223372039477248e+18,5.799825373585983
123891314.1612208,38152923.160359465,2149276.9005784146,0.30795478616612904,0.01326351949383506,10187913297.480389,0.31286913883331396,9.117705527866828e+18,9.223372038183965e+18,9.223372038183965e+18,12.795589655280136
76023666.96201688,23189359.736743554,37871430.79950709,0.3050281664041472,0.3817183293328582,5595569660.857211,1.0839503306421685,9.223372037341086e+18,9.223372043035386e+18,9.223372038150707e+18,31.84800014960644
58376380.504895315,20684388.43598065,23671667.796861693,0.3543280391329864,0.2994110494240713,11371685047.19327,0.19409919560605704,9.223372037858169e+18,9.223372039408744e+18,9.223372039408744e+18,0.2526968514216129
45004265.11158569,2196641.162048364,3813186.487033843,0.04880962185699308,0.08078629814707287,8628762346.55714,0.5038520714856706,9.223372039403528e+18,9.223372039587025e+18,9.223372039587025e+18,41.81004256494486
16563193.104987068,5008387.737935244,5120241.755060057,0.3023805679369428,0.2373605250511819,6665559020.367677,0.8333533330457743,9.223372037571068e+18,9.22337203866022e+18,1.9631173100634363e+18,0.153312982341706
75925607.50107455,37199057.484018974,63143901.91178961,0.48994086064431563,0.558179791472621,7232881771.715838,0.7243077877474271,9.22337203722811e+18,9.22337203741284e+18,9.22337203741284e+18,14.239025311175
12282670.02172278,11611942.972088324,3134084.056861126,0.9453924066633534,0.13116278793353459,4377962415.703656,1.4805949435414483,9.223372037682264e+18,9.22337203720969e+18,9.223372037682264e+18,2.880100577412377
16172077.317586597,3953767.8246083558,1588008.817175519,0.24448113541411062,0.07890395687514112,11837809783.864286,0.1520662526030222,9.223372040916867e+18,9.223372038539158e+18,9.223372040916867e+18,0.2052107827660529
18998564.535778545,16075969.066839634,14030040.646343524,0.846167563689614,0.4000064777852452,7827461493.951583,0.6231837057144756,9.223372041156002e+18,9.223372041245602e+18,9.223372041245602e+18,0.3073238767178918
19874271.707857087,2197160.786824413,21942635.492367413,0.11055302147025535,0.9941645381492514,6785098363.539475,0.8092185979765562,9.223372038925414e+18,9.22337204083348e+18,9.22337203736868e+18,31.60842946622096
57212150.887942046,5027615.948066115,54361991.20163522,0.0878767162226325,0.8734285805547822,8903741234.148092,0.4666356554384869,9.22337203954091e+18,9.223372040413755e+18,9.223372040413755e+18,25.198605383026504
270147288.4659068,201766632.05262733,71478644.19825377,0.7468763917580121,0.15146542852500255,8991860297.444454,0.4550667928474476,9.223372044444215e+18,9.223372038561438e+18,9.223372038168168e+18,6.726648789331831
385441597.58881015,41497034.5362097,1291750.151257292,0.10766101737799151,0.0030256108350462663,8769245650.696205,0.48462289950249265,9.223372036885e+18,9.22337203915512e+18,9.22337203915512e+18,39.833450347603986
2760282.1452610213,1753236.2668142898,2755588.4339637,0.635165600670325,0.6105189305512733,3600793555.570088,1.8411228047135042,9.223372038857388e+18,9.223372039492166e+18,9.223372039009083e+18,0.1507555022615128
462917992.3437732,5318042.441646395,13164189.66298089,0.011488087587006337,0.028114430938690347,3580806493.8256793,1.8520412652999816,9.223372037072036e+18,9.22337203892364e+18,9.22337203892364e+18,82.75198104663434
161950443.87942314,2723694.7462991634,127238657.98840296,0.01681807521519999,0.772669339887035,4407056208.4949045,1.469113055062801,9.223372038400289e+18,9.223372038736275e+18,9.223372037384229e+18,72.10547123805733
20515395.045739807,7555109.289912903,6009949.294529381,0.3682653574580707,0.21410193499430885,7289513131.115853,0.714139868614711,9.223372038412329e+18,9.22337203927151e+18,9.22337203927151e+18,6.720639977384293
39680538.911435604,4990862.398338671,2555889.178887295,0.1257760739963223,0.05721533473202366,8892858775.763065,0.46807610098231023,9.2233720377686e+18,9.223372037817717e+18,9.223372037817717e+18,21.505417189022825
473077867.88483083,342398861.2320499,3477476.461487282,0.7237685050939768,0.004264347880598886,7363325783.41847,0.7010660626134952,9.2233720427689e+18,9.223372039567331e+18,9.2233720386765e+18,9.279487094102494
86768450.07569963,5153416.662954133,29993087.15189352,0.059392747691794937,0.3262889257587414,8798224455.10179,0.48071298563444825,9.22337203810897e+18,9.223372038795209e+18,9.223372038795209e+18,55.39715069901491
184348220.93943262,28517581.054902155,76146435.00648567,0.15469409419617655,0.35772037731317796,5643232280.537422,1.071228063002084,9.223372036768132e+18,9.223372039315214e+18,9.223372039315214e+18,98.75839666743909
7030221.633940911,5002102.244756751,9981710.878017625,0.7115141606073003,0.8295746506366493,11980229022.512735,0.13968843857811586,9.223372037932683e+18,9.223372039858926e+18,9.223372036938811e+18,2.885712921341658
513240146.7206764,4759528.076814139,264164497.78922305,0.009273491380642996,0.5099703931136575,13129117557.147318,0.04688599308192399,9.22337203737077e+18,9.22337203882046e+18,9.22337203882046e+18,43.901361315476755
247808637.10261613,239492762.1047321,133613896.59798498,0.9664423520700754,0.2741914897337117,7464629045.397588,0.6834436829422803,9.22337203900598e+18,9.22337203930696e+18,9.22337203930696e+18,11.489181578098613
52106860.80009832,7290283.773149774,11743915.155765016,0.1399102471576261,0.19771851391412446,8673980750.48691,0.497612300205797,9.223372037390647e+18,9.22337203818952e+18,9.22337203818952e+18,36.27283930343767
37647295.58671322,15876876.084984737,25538869.32214055,0.421726868757822,0.47714646531643146,5232152142.9013815,1.186890026585956,9.22337203991087e+18,9.223372040940132e+18,9.223372040940132e+18,15.90709739550301
32995846.122272663,13760873.797184475,2805488.397153524,0.41704867170827575,0.06000182224044464,10367044521.849283,0.2936549171624733,9.223372037274006e+18,9.223372037474306e+18,9.223372037474306e+18,29.559905636445563
361691633.7405753,42641491.440255605,2861153.694735797,0.11789460264607717,0.007076228774123308,7072992801.965215,0.7536819313722352,9.22337203705435e+18,9.223372039497417e+18,9.223372039497417e+18,9.315326316304914
80645273.06926596,53597698.19272279,16533587.405106263,0.664610536400415,0.12316166164736694,12790495309.788685,0.07301653648553605,9.223372038536313e+18,9.223372039587324e+18,9.223372036969578e+18,0.3024732285372426
11319577.102209318,4686894.015587255,9779313.560048202,0.4140520421626425,0.6109599978708116,4431050114.26107,1.4597348594503026,9.223372037457916e+18,9.223372039928295e+18,9.223372038354125e+18,9.255057571326402
346334945.9072013,94924720.04733971,15410767.231680157,0.2740835747853591,0.034924486466133955,5961686211.645894,0.9903489110497414,9.223372037461617e+18,9.223372040538786e+18,9.223372040538786e+18,25.31716653695075
17661842.20745288,2286072.787113021,6274970.072278862,0.12943569307557015,0.31456771667556505,5504114948.557439,1.1088449260980435,9.223372037505542e+18,9.223372040728332e+18,9.2233720389824e+18,14.59393597120864
569386794.147246,31890721.8929082,3250725.575825614,0.05600888924842383,0.005406364763535455,13228119070.578417,0.03942405176638967,9.223372036759166e+18,9.22337203694374e+18,9.22337203694374e+18,3.4226726978361097
16142187.485513054,5049960.512664782,6756574.298682637,0.3128423899918715,0.3188244202175064,4923306175.753876,1.283685311291523,9.223372038824464e+18,9.223372038850085e+18,9.223372037484167e+18,1.6033423218733462
201013785.74796364,94436881.33545952,19684640.857531372,0.46980300870442265,0.06662581287038773,7506490287.424355,0.6762671687570415,9.223372038179529e+18,9.223372037587862e+18,9.223372038179529e+18,2.819775470854146
92796076.69037439,7703926.008355811,3937879.593684339,0.08301995389375043,0.03918288047701807,6914839918.285015,0.7837523131536632,9.223372037168771e+18,9.223372043238736e+18,9.223372036965585e+18,27.065789498326048
304850438.4493929,149970543.62531918,131555558.61723232,0.4919479348238341,0.28924689889443594,13483296364.87399,0.020545798954016443,9.223372037655845e+18,9.223372037553566e+18,9.223372037655845e+18,19.772609734799932
53740967.59000194,12108807.396864766,35992300.996174894,0.22531800114290293,0.5465819891313723,8393502891.181776,0.5371173304804003,9.22337203663254e+18,9.223372037478697e+18,9.223372036575126e+18,2.1047198608919335
44538976.24532374,10413180.71333171,3787057.8779646135,0.23379928303639483,0.0689155455865708,5541240307.329563,1.098661286549981,9.223372037307232e+18,9.22337203954072e+18,9.22337203828802e+18,69.56049723021465
10142471.08709132,9627797.766465848,6234541.729876634,0.949255628514385,0.31534936505200245,13111933265.585669,0.04818923181301203,9.223372037590637e+18,9.22337203907376e+18,9.22337203907376e+18,1.0886831161270911
27512539.956917107,23100989.866454687,21583367.117665492,0.8396531146389745,0.4264347338149679,8594415208.628765,0.5086242095327418,9.223372040393951e+18,9.223372037440352e+18,9.223372037587302e+18,6.911957843510103
289637931.5037546,11133599.611321025,3788648.315038393,0.03843971524557272,0.012596432584534904,9011729777.013622,0.4524812700131878,9.223372037641658e+18,9.223372039812196e+18,9.223372037724043e+18,18.415325538354093
108578254.20399114,28417593.22873726,1892776.3214384648,0.2617245362533438,0.013816304339939278,8046160112.563302,0.5888565454729111,9.223372038717772e+18,9.223372040162118e+18,9.223372038750015e+18,30.57037933067703
176991756.71037436,23251371.043939345,2477900.960948049,0.1313697964023681,0.012374461929042003,12410234034.423536,0.1035425684666336,9.223372038591627e+18,9.22337203740879e+18,9.223372038591627e+18,12.311800742201404
20589359.639727384,8423052.652209047,7052494.996722685,0.4090973590046326,0.24308543963036197,11457055567.17948,0.1862197905760008,9.223372040546206e+18,9.223372039808858e+18,9.223372039361217e+18,0.1517546562344277
146973566.37885132,13015883.044730213,3311744.3982008765,0.08855934686363524,0.02069976745424529,7364045912.500279,0.7009394975727419,9.223372036605726e+18,9.223372038654278e+18,9.223372038654278e+18,5.918296447899199
93176758.35292675,66469043.06007035,115463885.51334044,0.7133650519188997,0.7232503735857114,5249179829.8099,1.1818169218260772,9.2233720382244e+18,9.223372037883562e+18,9.2233720382244e+18,62.67157952762598
38176044.8799844,4784216.542375602,23955248.40724894,0.12531985849806965,0.5576141209136285,8763608389.472456,0.485385717394774,9.223372039721849e+18,9.223372038567805e+18,9.223372039721849e+18,2.3561262250755175
19084581.46884346,6683481.195893492,19613639.202451944,0.3502031840103285,0.7611608003923708,8912303790.478783,0.465504110282167,9.223372036965077e+18,9.223372042445652e+18,9.223372042445652e+18,4.40725367740589
1423833254.9044557,529550079.30981064,55663309.53593101,0.37191860597844045,0.028495845419056552,11708071326.934282,0.16352675457707005,9.223372039394585e+18,9.223372041063006e+18,9.223372041063006e+18,14.29522459840048
1601893151.9533873,1206293308.093154,2446447227.747861,0.7530423028665618,0.8711840408586383,9777297179.692137,0.3588173731725714,9.223372045201983e+18,9.223372044532234e+18,9.223372043144538e+18,2.125702805761376
272121760.63613814,12255488.321097117,144053837.95755425,0.04503678166879232,0.5065589405825397,5558492063.479108,1.0939654941422061,9.2233720395919e+18,9.223372040212642e+18,9.223372040212642e+18,2.9067979572225937
68761292.97786675,3927645.4328709636,13606203.366512377,0.05712000549691837,0.18718396036586563,8148492300.59129,0.5732712449155618,9.223372039587402e+18,9.223372042265092e+18,9.22337204041979e+18,71.69183969341725
47839577.69289595,9805814.046232438,25250744.605828226,0.20497283879010025,0.4380357881875333,9750508440.031784,0.36191223158341257,9.22337203839025e+18,9.2233720388682e+18,9.2233720388682e+18,0.0375483565630053
9387039.039812023,1948375.1936190021,5743338.079706121,0.2075601460008436,0.5066720952082681,4421483694.442963,1.4634641751782822,9.223372037844089e+18,9.22337203981778e+18,9.223372039075318e+18,4.920188235425369
5353512.828218337,4653062.829408104,2466143.086866895,0.8691606761231307,0.2464522501248808,8017135163.902667,0.5933312642083904,9.223372040323215e+18,5.265089169442355e+18,9.223372038159327e+18,0.6216991687530259
13153695.019212289,4293541.68345608,8185099.198218739,0.3264133520797717,0.4691344158222439,10839162108.460869,0.24522528204392283,9.22337203931488e+18,9.22337204059524e+18,9.22337203989369e+18,0.2429662833452975
7022224.009096044,4352184.333304603,7161411.535614532,0.619772927731602,0.6296073888009428,5689481743.631447,1.0590431519226546,9.22337203831884e+18,9.223372040334211e+18,9.223372038502707e+18,4.3735557426413525
354613736.83525324,65667780.10951926,1635707.72905788,0.1851811514567109,0.0038919335329058065,7338289927.131163,0.7054780449902619,9.22337203745402e+18,9.223372046504657e+18,9.223372039984314e+18,50.301847924520686
9913594.00834647,2278739.2002381952,4138615.472924904,0.2298600485676209,0.3394440918011402,11014002161.808533,0.22805090812803674,9.223372036819604e+18,9.22337203951796e+18,9.22337203899899e+18,1.385549653664654
24694803.05279458,23423728.611086026,2050854.406307308,0.9485286665785045,0.042620885039323604,5386556865.323103,1.1418177135644958,9.223372038354125e+18,9.223372039928295e+18,9.223372039928295e+18,3.666466326579626
142884763.87374848,3827376.0499796313,118896957.53974102,0.02678645326636409,0.8104098106779202,9735852038.503967,0.36361069948050634,9.22337203769485e+18,9.223372038334126e+18,9.223372038334126e+18,10.362462550057405
20364582.804637086,3056023.1398637444,15165669.518345963,0.1500655903035675,0.6475353180137028,5277689560.291824,1.173380904202751,9.223372037739436e+18,9.223372040939809e+18,9.223372038604564e+18,11.302179647311954
6513837.375535641,3979085.4190538777,3104135.558748623,0.6108665583206508,0.2958313540960401,10901744703.058985,0.23903260611587274,9.22337204005163e+18,9.22337203743078e+18,9.223372038749323e+18,0.0741849379918478
62920215.41622859,17866177.749697834,76503573.3315352,0.2839497231773579,0.946985876376548,12469840662.985971,0.09867126517096823,9.22337203938982e+18,9.223372039029438e+18,9.22337203938982e+18,1.018671598461004
346930769.9414709,69121888.42677069,59112143.92975925,0.19923827580480083,0.14207851516103048,7568816599.155553,0.6656938018807141,9.223372039142265e+18,9.223372041474355e+18,9.22337204083348e+18,42.34887537245104
987346947.3307672,9807396.77025796,9875634.405328956,0.009933080561773817,0.00990381726134106,13511619356.126858,0.018481239143573726,9.22337203680804e+18,9.223372046007011e+18,6.754434861271344e+16,1.5224865534178076
24244880.705589633,8128749.937807019,1343261.8520174185,0.33527696161989956,0.041492468571528836,4422972307.597783,1.4628830241731277,9.22337203733078e+18,9.223372037759894e+18,9.223372037759894e+18,72.68443414427668
2377508629.581624,8757595.32091267,1236543.524366832,0.0036835177849401817,0.0005181917723439835,4178172656.8386807,1.5628854465462794,9.223372038851148e+18,9.223372041388628e+18,9.223372039767826e+18,66.27175200079003
137671916.59482047,68107920.22258714,15192366.140655829,0.49471178950049943,0.0738282543888705,4708120521.945219,1.3570265466670253,9.22337203771514e+18,9.22337203772266e+18,9.22337203772266e+18,71.06696907573323
1226231228.2671332,85108279.62657356,19770836.866797805,0.0694063873636994,0.015076825450454108,6101948310.067214,0.9568325596047917,1.5868458623608358e+18,9.223372038849384e+18,9.223372038849384e+18,7.609539454751126
239747131.5543148,18451807.17513455,96457026.45519727,0.07696362019227866,0.3735763862153927,4459775738.581624,1.4486137006689772,9.223372036609766e+18,9.22337203795942e+18,9.22337203795942e+18,54.54793424059889
58751576.45328479,9153412.441511102,67757163.4489205,0.15579858437993174,0.997823054708036,8543687148.988687,0.5157242997477965,9.223372039717206e+18,9.22337204171831e+18,9.22337204171831e+18,11.523300467196034
89484913.61666498,6947830.27249516,3911679.9829600295,0.0776424761637279,0.04056381499893975,6384571589.979288,0.8928044065932103,9.223372037675696e+18,9.223372038352787e+18,9.223372037669e+18,0.1861778371541004
278004695.5965774,133767983.00347619,17071495.943988025,0.4811716676814399,0.041458544559167365,4884599953.473137,1.296497440051216,9.223372038705711e+18,9.22337203963445e+18,9.22337203963445e+18,25.223309734873343
114782008.45455083,20543738.047399223,83099485.0851041,0.17898047197469746,0.6140700290458522,6425455590.782285,0.8839051534206336,9.22337203660516e+18,9.22337203758279e+18,9.22337203758279e+18,77.26845395669261
94631943.05133888,81727647.96735609,70518133.80833924,0.8636370059845219,0.3998542602702224,4421163119.1372795,1.4635893831952216,9.223372037119e+18,9.223372036567032e+18,9.223372037119e+18,75.9587571737328
40600456.261434935,32088482.149302788,13606203.366512377,0.7903478212825554,0.18718396036586563,10869615816.454405,0.24220545308678024,9.22337204041979e+18,9.223372039041114e+18,9.22337204041979e+18,0.0174031542988676
803704298.4054422,174288119.0227461,11521864.579669608,0.21685602449624264,0.011781138968304558,7789324218.191018,0.6293177373669393,9.223372041948965e+18,9.223372043306658e+18,9.223372037680845e+18,11.87724435889664
46175670.659375474,21985918.216877457,1851510.1595063,0.47613641346026564,0.02716354166666667,7323203142.430164,0.7081477978705979,9.22337203800023e+18,9.223372039934888e+18,9.223372039934888e+18,22.484702082201025
275726741.2111283,15317563.158065364,6514728.461151082,0.055553418905917674,0.022383975097094014,9527938927.31092,0.3881132214874291,9.2233720398362e+18,9.22337204109225e+18,9.223372040286616e+18,2.8605304020486164
51677038.0329608,38685348.35352835,10749693.180018771,0.748598407069189,0.1189620328755068,13346002554.170025,0.030640205931825967,9.223372040883026e+18,9.223372040270633e+18,9.223372040883026e+18,0.5561777139810857
5784404.2106086,5375110.522528642,6233022.294457935,0.9292418591132838,0.5585388292870387,4625133606.19263,1.3867560050792562,9.22337204049493e+18,9.223372038262809e+18,9.223372038702643e+18,0.0060532579835096
606262857.5554091,463103009.82759947,87571453.32862693,0.7638650530150191,0.08189101223413368,7629057250.000406,0.6555987054462304,9.223372037158232e+18,9.22337203861341e+18,9.22337203861341e+18,3.848699994698061
12116387.119069627,5123808.757387125,1663625.579835112,0.4228825562467307,0.09649690709761381,4496737108.86226,1.4344716934193191,9.223372038156343e+18,9.22337203949002e+18,9.22337203949002e+18,7.716920174286219
878143865.204809,37000727.21327094,190179353.1633553,0.04213515424906064,0.20781344799388016,12020713287.295202,0.13620780457733317,9.223372039106623e+18,9.223372040974074e+18,9.223372038797494e+18,1.0477625953478094
11936795.207108473,6642633.887456489,5744729.712145678,0.5564838612210368,0.3091983980189242,6920847221.75677,0.7825909330681486,9.223372037921626e+18,9.2233720376289e+18,9.223372037921626e+18,2.4347043043699297
337911873.2951396,101744575.28770773,16440007.223711576,0.30109795875341083,0.037392849068182556,6954350798.511241,0.7761419471737536,9.223372037552544e+18,9.22337203928259e+18,9.223372037163594e+18,15.506594050125114
353796514.268192,30470123.15409041,77205353.69034028,0.08612329948223522,0.20091609880120023,13053476703.11926,0.05264048333809051,9.223372039159038e+18,9.223372041900042e+18,9.223372041900042e+18,59.64991395554213
35471186.50028717,14096062.933834134,10612702.58670852,0.39739473991714414,0.21410715155404417,6916742090.9461775,0.7833844000918874,9.223372040111962e+18,9.223372038934008e+18,9.223372037701456e+18,36.25624107532829
109842732.68817486,9802298.289483061,4933819.809483506,0.08923938843828791,0.041237147662278005,10235835245.26144,0.30768134862538526,9.223372037220213e+18,9.223372041087656e+18,9.223372039173233e+18,43.300413243059765
