M1,M2,t_merger,Merger,Redshift,Type,BH1-ID,BH2-ID
55171164.77272728,8174644.886363637,12656063792.992273,Yes,0.08366085284012967,iso,9223372038119074092,9223372045004226604
9245170.454545453,7074730.113636362,7446212201.645354,Yes,0.686620346280769,iso,9223372040222717744,9223372042211200601
99032670.45454545,21897869.31818182,105564685297.26115,No,0,trip,38420600899788108,9223372038916689250
2687926136.363637,1101494.3181818184,22202929338.075207,No,0,iso,9223372047019345832,9223372053159497204
194580965.90909094,8458835.227272728,60914651674.54576,No,0,trip,9223372038461818723,9223372041674141703
865855113.6363636,2262017.045454546,50828161572.80277,No,0,iso,9223372041273614495,9223372046370602741
7731008.5227272725,3556860.795454546,145409195793.92557,No,0,iso,9223372038210709574,9223372039917465118
44009090.909090914,4257215.909090909,8129677347.197546,Yes,0.5761147231163004,iso,9223372039827560644,9223372040576320988
334884943.1818182,2060042.6136363635,56715456184.69594,No,0,iso,9223372042673586656,9223372049978292722
83381818.18181819,9876718.75,10933304552.751303,Yes,0.2359289508020662,iso,9223372036514569099,9223372043142241739
2150184.659090909,2023551.1363636367,25545272448.541718,No,0,iso,9223372044484478847,9223372046385135102
3329971590.9090915,57002130.68181819,11058341559.463337,Yes,0.2237573201680772,iso,9223372040784861906,9223372056177138669
29806250.0,6549644.886363637,906630801160.9866,No,0,iso,9223372039238569084,9223372041229370302
355346590.90909094,296400568.1818182,7252235577.863082,Yes,0.7208193022740841,iso,9223372041720387062,9223372047373311165
6816335.2272727275,3276107.9545454546,6348357965.652764,Yes,0.9007610323227757,iso,9223372038994491893,9223372039637105335
10753181.818181818,1087261.3636363638,10685646567.852507,Yes,0.26063525097018186,iso,9223372043140707492,9223372044366855515
202011363.63636363,2065198.8636363638,74992865588.3472,No,0,iso,9223372036495286668,9223372040220532640
12984914.772727273,2454829.5454545454,125847767379.96222,No,0,iso,9223372042100811046,9223372048932119834
46890909.09090909,1633792.6136363638,126688100031.44257,No,0,iso,9223372039935568131,9223372043234243526
90944602.27272728,3509545.4545454546,83204172945.0488,No,0,iso,9223372037535521725,9223372039126863143
13414914.772727273,3057528.4090909096,799309402369.6517,No,0,iso,9223372037707032075,9223372040173663352
2694417613.6363635,2422883.522727273,12794876500.376528,Yes,0.07267227708391653,iso,9223372047198433474,9223372053159497204
5291803.977272727,1960142.0454545456,44086785639.39612,No,0,iso,9223372041784153535,9223372044088036935
1909375.0000000002,1191302.5568181819,1731753025185.5593,No,0,iso,9223372041630618305,9223372044029244518
70768039.77272728,6059303.977272728,14782492429.540712,No,0,iso,9223372039715094660,9223372044256218099
1851392.0454545454,1242981.5340909092,19452277660.3796,No,0,iso,9223372039907359328,9223372041062864976
6304119.318181818,5683394.886363636,6908288893.409249,Yes,0.7850205757305718,iso,9223372038561367580,9223372039539153852
32802130.681818184,4579446.0227272725,34462281308.471115,No,0,iso,9223372041822205978,9223372042279997687
1342183238.6363635,4682102.2727272725,11677706547.076874,Yes,0.16623503858423022,trip,9223372047079527784,9223372054007676773
192656250.0,8942500.0,20426888444.23949,No,0,trip,9223372040116627810,9223372041543015087
4351647.7272727275,1659943.1818181819,97488259177.39607,No,0,iso,9223372040775554203,9223372046944382338
8106761.363636363,1582443.1818181819,116383309748.79132,No,0,iso,9223372040255762309,9223372041926938760
125035085.22727272,25204403.40909091,10155818601.495455,Yes,0.3163633085792158,iso,9223372041303778850,9223372049750781291
9683678.977272728,1790369.3181818186,23755455988.622456,No,0,iso,9223372039703994166,9223372040797189673
22852272.727272727,5431590.909090909,14572179656.488733,No,0,iso,9223372038676862199,9223372039006635463
1666718749.9999998,3853508.522727273,27962956037.12964,No,0,iso,9223372039627647971,9223372050382699462
57803835.227272734,2000511.3636363638,251751380518.8336,No,0,iso,9223372038155835239,9223372039970638313
5661250.000000001,3364446.022727273,17521640049.787716,No,0,iso,9223372041000522317,9223372041314427621
6700000.0,1440781.25,36904120549.55494,No,0,iso,9223372039018989521,9223372043841381015
52769176.13636364,4686647.727272727,309317537855.92346,No,0,trip,9223372037708054531,9223372042592165363
29451846.590909094,4007258.5227272725,32807447200.098637,No,0,iso,9223372040408347992,9223372042211463035
6905312.5,6606250.0,149978934009.12442,No,0,iso,6936763029390589619,9223372046350943295
14164147727.272728,3282713.0681818184,23592735805.700752,No,0,iso,9223372037599445312,9223372055320948627
12505440.340909092,8089673.295454545,25951812564.522068,No,0,iso,9223372037804604853,9223372038148102939
16054403.40909091,4955056.818181818,9375379468.951479,Yes,0.40659447621014416,iso,9223372038256950595,9223372039546090702
31359943.181818187,20922017.045454547,54821461234.99644,No,0,iso,9223372037691153669,9223372043333376792
2883053.977272727,1951036.9318181819,6231335026.087705,Yes,0.9269608549224596,iso,9223372042648806844,9223372042838305222
1856832.3863636367,1064612.215909091,17441309941.985905,No,0,iso,9223372040209529113,9223372046238675068
294899147.72727275,1550397.7272727273,42804402690.13941,No,0,iso,9223372044298511212,9223372055294241442
23302130.681818184,2235312.5000000005,42639866400.5449,No,0,trip,9223372042752534773,9223372044475399091
76658380.68181817,71879119.31818183,25759528742.659595,No,0,trip,9223372037275960114,9223372048172267002
128352272.72727273,3610213.0681818184,13952081390.230358,No,0,iso,9223372041465300903,9223372041909865214
2111008522.7272727,75219460.22727273,10734779871.171108,Yes,0.2556688723233308,iso,9223372036549246242,9223372049737091812
8434872.15909091,3750866.4772727275,6416669033.223315,Yes,0.8858103314476776,iso,9223372037559123022,9223372039282736299
13571903.409090908,5700809.659090909,38547107854.88228,No,0,iso,9223372040153744644,9223372042888447499
42895880.68181819,3985568.181818182,32849078778.86978,No,0,iso,9223372041472646570,9223372043935664212
106379687.5,2192897.7272727275,38282348085.593254,No,0,iso,9223372038706462603,9223372042243349255
37869886.36363637,9636392.045454547,94987256247.41264,No,0,iso,9223372039681152859,9223372052822327281
170306818.1818182,3580994.318181818,47054092357.73388,No,0,iso,9223372041460831913,9223372043763426333
58250994.31818183,3425639.2045454546,49131618679.97771,No,0,iso,9223372039852721768,9223372044345196895
62999005.68181819,51074573.863636374,18178096838.82209,No,0,iso,9223372039075125367,9223372039180446156
959606534.0909091,18781250.0,30595391921.62863,No,0,iso,9223372037806475970,9223372058674947367
10797357.954545455,4302315.340909091,94867501804.89345,No,0,iso,9223372039174051592,9223372041432091208
12118451.704545457,10464801.136363637,13816615027.585209,No,0,iso,9223372037972555207,9223372040674923311
5195255.681818183,1339730.1136363638,6206336214.701468,Yes,0.9326568856748377,trip,9223372039153001443,9223372040790877112
6714900.568181819,1104916.1931818181,26137425840.158657,No,0,iso,9223372040231356382,9223372042420380851
1148970170.4545455,6669460.227272728,29238887309.385258,No,0,iso,9223372036448599288,9223372049987256465
18298721.59090909,1476832.3863636365,419473677903.81757,No,0,iso,9223372041618345701,9223372048735748076
7370525.568181818,1149957.3863636365,135555229677.51634,No,0,iso,9223372041363656937,9223372049111838249
77672017.04545455,3591661.9318181816,13268482589.059423,Yes,0.03640416078148081,trip,9223372044895876941,9223372046029668345
5837684.659090909,4373607.954545454,43635301536.39768,No,0,iso,9223372039267548868,9223372039891218671
426498579.5454546,2006349.4318181816,33450861410.262413,No,0,iso,9223372047345706765,9223372048273463288
51210653.409090914,4658821.0227272725,7194184407.351038,Yes,0.7313257228886881,iso,9223372039036959070,9223372046669413420
13019204.545454545,2359545.4545454546,54101968604.007065,No,0,iso,9223372037756837179,9223372040250606390
58025284.09090909,1983508.5227272727,29646668721.80698,No,0,trip,9223372039113935667,9223372042592165363
6287286.931818183,6016122.159090909,10068340593.631783,Yes,0.32596872257097603,iso,9223372039628954833,9223372039754538949
11747315.340909092,2612144.8863636367,18632396479.511684,No,0,iso,9223372037294032002,9223372043236376439
4534488.636363637,1303958.8068181819,79932815753.53981,No,0,iso,9223372041414128404,9223372049558978330
8623806.818181818,5540269.886363636,6246692306.348916,Yes,0.9234792263434637,iso,9223372037974798652,9223372039053056356
9397258.522727273,5888863.636363637,6750572259.543228,Yes,0.816121825808826,trip,9223372039146917251,9223372039722231167
94242755.68181819,6905099.431818183,45604035454.07683,No,0,iso,9223372043117601902,9223372044712590254
11350227.272727273,7353806.818181818,7376541543.640179,Yes,0.6987462796552346,iso,9223372038010996069,9223372039058694124
72179119.31818183,1028691.7613636362,47264139063.72908,No,0,iso,9223372039969598741,9223372040381128883
1827968750.0,225765625.0,8560191703.795345,Yes,0.5134074013488946,iso,9223372038968485975,9223372050264933904
1390556.8181818184,1273751.4204545456,6196451328.278855,Yes,0.9349190129228084,iso,9223372041986501888,9223372043998523810
7382599.431818182,6343536.931818182,90471568394.4414,No,0,iso,9223372043326064561,9223372044020002278
15281960.227272728,5048693.181818183,24240063614.895664,No,0,iso,9223372038672464328,9223372039229490596
64096164.77272727,30948863.636363633,9041055051.23294,Yes,0.44868060756702627,iso,9223372037244885420,9223372039276396814
66640767.04545455,4149772.727272727,30712333417.0319,No,0,iso,9223372036872979481,9223372038605521392
5242627840.909091,1082130.6818181819,54658203836.09714,No,0,iso,9223372041697153491,9223372056896248430
1312704545.4545455,2468338.0681818184,13829086332.581066,No,0,iso,9223372043272130185,9223372047700209699
224643465.90909094,3906676.1363636362,33798593948.908264,No,0,trip,9223372040940127639,9223372045421860413
544482954.5454545,24672443.181818184,16183733235.044289,No,0,iso,9223372037113710298,9223372041298852981
2930553.9772727275,1186446.0227272727,488643856574.723,No,0,iso,9223372038924301025,9223372045701702723
3818082.3863636367,1130328.125,69044809182.12595,No,0,iso,9223372038598631853,9223372042787053022
204701704.54545456,3610340.9090909087,8671638026.425844,Yes,0.49793438997268075,iso,9223372039418885742,9223372040987298520
9363309.65909091,3217457.3863636367,9222519598.45642,Yes,0.42555907997465503,iso,9223372038576785910,9223372039401225559
16376562.5,3188082.3863636362,150660419533.433,No,0,iso,9223372038025393339,9223372048932119834
50563494.31818182,3324275.5681818184,7654339962.731789,Yes,0.6513976651318082,iso,9223372040018202992,9223372040552558035
28372869.318181816,3107357.9545454546,169063611062.3341,No,0,iso,9223372036907868979,9223372039357914173
3104005.6818181816,2265156.25,6217351994.472338,Yes,0.9301425339620404,iso,9223372040325108900,9223372045987719274
263315340.9090909,2516235.7954545454,35457289087.60738,No,0,iso,9223372040373442039,9223372044477732941
447519886.36363643,2012315.3409090908,25515392494.96522,No,0,iso,9223372039411837578,9223372046072157546
3495184.659090909,2994673.2954545454,71248793050.06017,No,0,iso,9223372038540497358,9223372039668234752
2191463068.181818,41443607.95454545,14897455149.902843,No,0,iso,9223372036598571519,9223372049737091812
370683238.6363637,57505823.86363636,23208775155.297554,No,0,iso,9223372038616359333,9223372045544502118
10914133.522727272,7144460.227272728,16254897795.296474,No,0,iso,9223372037031648862,9223372038196998695
50738636.36363637,1515227.272727273,50996901983.90762,No,0,iso,9223372041549153300,9223372042463354604
26700568.181818184,2080255.681818182,163796104660.57697,No,0,iso,9223372036872099275,9223372042233821068
19495738.636363637,2050056.8181818184,399697534416.2406,No,0,iso,9223372039127092109,9223372041168085855
91227840.90909092,1138613.6363636365,14364415984.88908,No,0,trip,9223372038670178667,9223372040792097211
81551136.36363636,2435923.295454546,39152500646.54713,No,0,iso,9223372040240524031,9223372046293308877
85437215.90909092,27220596.59090909,55215712783.35442,No,0,iso,9223372043320504088,9223372050983451770
4457102.2727272725,1354562.5,35462719639.64687,No,0,trip,9223372044325522583,9223372049288778516
6384687.5,1040048.2954545456,6250568464.105316,Yes,0.9226025649000499,trip,9223372047850092017,9223372049768628525
14352414.772727273,1284970.1704545454,34853779529.03164,No,0,iso,9223372037394421093,9223372046717495375
133074289.77272728,83156818.18181819,44488258464.30636,No,0,trip,9223372041306720431,9223372042235972568
219504261.36363637,1202752.8409090908,42700089581.628876,No,0,iso,9223372042514402854,9223372043464164403
2568508.522727273,1176669.0340909092,34757356107.11447,No,0,iso,9223372040475006487,9223372042895869097
45944034.09090909,5195639.204545455,7405528916.60141,Yes,0.6936800957813319,iso,9223372042757610878,9223372049147902374
11315454.545454545,2920653.409090909,35616757964.57526,No,0,iso,9223372041905066367,9223372043581155399
17721164.772727273,5919360.795454546,188904835170.07605,No,0,iso,9223372038252093516,9223372046622660963
2757045.4545454546,1435923.2954545454,110747005905.94633,No,0,iso,9223372040161726864,9223372041080751775
227833806.81818184,5261718.750000001,42602719913.2815,No,0,iso,9223372040460838819,9223372054502235249
34508522.72727273,8061221.590909092,153348876706.98245,No,0,iso,9223372039346581968,9223372039965192032
6905056.818181818,1632471.590909091,6248943710.648888,Yes,0.9229699278500109,iso,9223372044101781972,9223372044612060301
687600852.2727273,24801846.590909094,24595422186.02711,No,0,iso,9223372037745835268,9223372041323919641
40212073.86363637,5065568.181818182,107078285730.20392,No,0,iso,9223372038810594762,9223372039488342052
38908806.81818182,1751946.022727273,43633081749.62225,No,0,iso,9223372037650534890,9223372046484065113
1380100852.2727273,26942187.500000004,37613215189.00146,No,0,iso,9223372037322042767,9223372045596129977
7910809.659090909,2595809.659090909,945640427184.9271,No,0,iso,7412833178260842921,9223372040787414128
328393465.90909094,159541193.18181822,27728112824.904022,No,0,trip,9223372040498414288,9223372049896906891
51299147.72727273,5486278.40909091,53684454208.580284,No,0,iso,9223372044650249288,9223372048853856374
8662301.136363637,2219105.1136363633,39813174263.27321,No,0,iso,9223372040140114988,9223372040219419205
20620596.590909094,5033096.590909091,62389997024.231384,No,0,iso,9223372038557810840,9223372039627290770
17133096.59090909,3184474.4318181816,14481313082.086992,No,0,iso,9223372039808578694,9223372041360680314
104852982.95454545,1184298.2954545456,80298074849.97499,No,0,iso,9223372047549590319,9223372048932748159
1969176.1363636365,1819261.3636363638,404924951306.2343,No,0,iso,9223372042563644706,9223372046425155464
889670454.5454546,151125000.0,18548701979.50636,No,0,iso,9223372039152242234,9223372044186156886
8322443.181818182,1056840.9090909092,103565420041.45238,No,0,iso,9223372040428334679,9223372041129671113
34853409.09090909,1717301.1363636362,80164854410.1485,No,0,iso,9223372039423957344,9223372044514313039
20699715.909090906,4261477.2727272725,40547992876.75851,No,0,iso,9223372038679466224,9223372039569280948
583782670.4545454,1082113.6363636365,43689819535.96408,No,0,iso,9223372039922718252,9223372043517629369
3346363.6363636362,1838778.4090909092,18037792641.87567,No,0,iso,8734190640356659569,9223372041654899686
16663778.40909091,6051463.068181818,9007893020.154387,Yes,0.45297987325922523,iso,9223372037976898243,9223372039742146218
440519886.3636364,18608096.59090909,21712754132.723564,No,0,iso,9223372038702395019,9223372048273463288
271079545.4545455,91765909.0909091,44134642052.56549,No,0,trip,9223372040053583332,9223372042592166013
24632812.5,1040835.2272727274,929413886231.1501,No,0,iso,9223372037472169997,9223372042435703233
10231534.090909092,6369403.409090909,18373227112.641865,No,0,iso,9223372037951864374,9223372040372625911
5832017.045454546,2025312.5000000002,1489749065047.0256,No,0,iso,9223372041572247125,9223372043008320092
2912911.931818182,1901377.840909091,6283920321.408956,Yes,0.915094157983253,iso,9223372043496081624,9223372045076778196
259197443.1818182,179201704.54545456,38372085245.12036,No,0,iso,9223372039674673133,9223372044590521042
75491335.22727273,2897386.3636363638,42472929860.68047,No,0,trip,9223372037800046643,9223372041333863883
16123579.545454547,10699559.659090908,106901762528.03604,No,0,iso,9223372038954426890,9223372043624774029
3727727.2727272725,3006164.7727272725,13669400955.204506,Yes,0.007089648318993833,iso,9223372039501317361,9223372039526221685
12028863.636363637,4382173.295454545,960557301060.4772,No,0,iso,9223372037771729645,9223372038910101359
73482954.54545455,4678650.568181818,48650792092.66913,No,0,iso,9223372037290872227,9223372045650332121
344072443.1818182,66320596.59090909,25218815080.04284,No,0,iso,9223372041755514478,9223372043047973989
781100852.2727271,1353818.1818181819,43349616892.36456,No,0,iso,9223372042137392212,9223372049617843342
1727855113.6363637,3617173.295454546,40133864718.44765,No,0,iso,9223372038150100523,9223372047362213572
5158565.340909091,1828792.6136363635,6311903890.155889,Yes,0.9088418066939675,iso,9223372038311240039,9223372044026171284
1062000000.0000001,7680880.681818182,18911646471.059376,No,0,iso,9223372046743341477,9223372052079762253
77437926.13636364,1015919.0340909092,30208633805.173466,No,0,iso,9223372039562221799,9223372044509126293
23890198.863636363,1121322.4431818181,15574917309.834827,No,0,iso,9223372040111544298,9223372043894345176
16248437.5,3689403.4090909096,142152137011.16803,No,0,iso,9223372040942909775,9223372051069645481
180842329.54545453,145051136.36363634,34210414542.83882,No,0,iso,9223372039526432773,9223372039810683302
154901988.63636363,46907954.54545455,41427278001.99702,No,0,iso,9223372040069986874,9223372045609110296
1419251420.4545455,113192613.63636364,20641759671.18823,No,0,iso,9223372042724642987,9223372049908935606
1754502.840909091,1004343.75,54173506569.921585,No,0,iso,9223372043188482108,9223372051318522967
1960909090.909091,8101292.613636363,56327696410.50998,No,0,iso,9223372041030721689,9223372054639641814
2464644886.3636365,4317485.795454546,31860617243.19982,No,0,iso,9223372039361892533,9223372053834567544
2891164.7727272725,1457897.7272727273,6311955820.693562,Yes,0.9088302430802963,iso,9223372041179592904,9223372045742719526
173392045.45454547,134442613.63636363,11126213590.155102,Yes,0.2172323407622299,iso,9223372041801008637,9223372042868734799
4503536.931818183,1255315.340909091,6352235217.91465,Yes,0.8999057923345543,iso,9223372040864639178,9223372042476887123
6510014.204545454,1874872.1590909092,25990285440.65179,No,0,iso,3277109653539991689,9223372047094972915
47105681.81818181,1211113.6363636362,27869118190.3315,No,0,iso,9223372038149387923,9223372038410674110
4845014.204545454,3442940.340909091,6580265545.171248,Yes,0.850985044502664,iso,9223372044340644622,9223372044452133659
6101633.5227272725,1872286.931818182,6378469269.391596,Yes,0.8941402701360905,iso,9223372038194726981,9223372039295349537
1525781250.0,10938025.568181818,27559092171.13611,No,0,iso,9223372039935429820,9223372053736383021
25666903.409090914,1122326.7045454544,53739028610.07031,No,0,trip,9223372040638136499,9223372043095082963
27487784.09090909,8660880.681818182,9640229278.270187,Yes,0.3747841308542887,trip,9223372039466045769,9223372039541680118
10950511.363636363,5372343.750000001,13804676505.963972,No,0,iso,9223372040344431911,9223372043513081980
41362073.86363637,1980071.022727273,10994165887.909716,Yes,0.22997974568616636,iso,9223372037223851114,9223372038770769254
50224005.68181819,1461093.7500000002,7149814850.940872,Yes,0.7394434696545447,iso,9223372045615567154,9223372050059161027
39439204.54545455,1380272.7272727273,54712474620.31086,No,0,iso,9223372039117955451,9223372039174117331
3773480.113636364,2424928.977272727,27327255335.82676,No,0,iso,9223372039909705988,9223372040256548471
33045454.54545455,12322627.84090909,206102176556.7949,No,0,iso,9223372037374253591,9223372039372412350
6546406.25,6071590.90909091,6383193684.269718,Yes,0.8931058742171633,iso,9223372037604375693,9223372037677608455
305140625.00000006,2769872.159090909,37296155651.23903,No,0,trip,9223372039491947075,9223372040882407440
6437485.795454546,1088866.4772727275,28410365309.1239,No,0,iso,9223372038367348884,9223372040010281157
31776704.545454543,9214531.250000002,25718152707.2111,No,0,iso,9223372039282118972,9223372043346192283
10183579.545454545,1487215.9090909092,68632554468.48433,No,0,iso,9223372041868092577,9223372043611499463
45289346.590909086,9657457.386363637,11185528156.654594,Yes,0.2115763638828668,iso,9223372044282868941,9223372045144293477
241863636.36363637,1588451.7045454546,89991538730.3985,No,0,iso,9223372041476831649,9223372043810128207
264751420.45454547,45149005.68181818,10388750693.246002,Yes,0.2913591664163463,trip,9223372040687689651,9223372041677365128
30156250.0,4280553.9772727275,49518670471.77935,No,0,iso,9223372037618160265,9223372041395516285
5485028.409090909,4981690.340909091,10366833568.350002,Yes,0.2936772652791329,iso,9223372038616723867,9223372040504545723
29928977.272727273,3825000.0,169693074848.61508,No,0,iso,9223372040910930112,9223372045053566404
22687926.136363637,16984517.045454547,41603777600.9761,No,0,trip,9223372041142909355,9223372041414411382
229215909.0909091,4953423.295454546,83716129859.55475,No,0,iso,3502877310094216614,9223372044269148595
15231534.090909092,2232428.9772727275,20973104406.92052,No,0,iso,9223372037968968981,9223372042784528104
9314531.25,1901136.3636363638,9804557810.918152,Yes,0.355680634964293,iso,647837487601749439,9223372044364762493
6700326.704545455,2542258.522727273,6595038134.275673,Yes,0.8479061358169151,iso,9223372038947614810,9223372038994512310
34037500.0,29156960.22727273,24180701195.981037,No,0,iso,9223372037057086510,9223372039631262593
6850994.318181819,1459644.8863636365,18518896492.033264,No,0,iso,9223372037931164341,9223372041988847816
341721590.90909094,140907812.50000003,43491403297.61762,No,0,trip,9223372039995176083,9223372052844018171
14958806.818181818,5978565.340909092,702424904534.8239,No,0,iso,9223372038135989076,9223372043236865144
41006676.13636364,3680213.0681818184,384225743633.7855,No,0,iso,9223372039507384485,9223372041645466997
2172315.3409090913,1071681.8181818181,7483872325.469581,Yes,0.6801371472061258,iso,9223372038844311502,9223372038911104235
56779971.59090909,1251248.5795454546,250159511700.65244,No,0,iso,9223372037610578078,9223372047851472166
37459801.13636363,23150426.13636364,111964685722.72365,No,0,iso,9223372037838574018,9223372044987182050
427349431.8181819,2985142.0454545454,7858384216.777764,Yes,0.6182430147985579,iso,9223372038181781321,9223372042290619025
10028579.545454545,1281953.125,58079498864.44764,No,0,iso,9223372041508517990,9223372049506879977
159389204.54545456,6308025.568181818,61896603233.49323,No,0,iso,9223372038387361551,9223372040590064494
674015625.0,1013424.7159090909,92235706881.38155,No,0,iso,9223372045559361806,9223372056545817092
190796875.0,37958238.63636364,8624246030.22307,Yes,0.5044779523928199,iso,9223372039711365469,9223372040605224776
38357244.31818181,6323977.2727272725,108546055894.61188,No,0,iso,9223372038204485241,9223372041587519621
5251122159.090909,6520397.7272727275,28256712699.55366,No,0,iso,9223372036938872803,9223372060420104424
413754261.3636364,36458806.81818182,11779880405.81508,Yes,0.15716138661881793,iso,9223372052103420063,9223372057512229999
5317258.522727273,1527670.4545454546,81339000143.59778,No,0,iso,9223372042506391872,9223372045733686736
3794559.659090909,1148924.7159090908,3707138935502.15,No,0,iso,9223372043962000888,9223372045105899158
60202272.72727273,1279573.8636363635,147143999346.47693,No,0,iso,9223372039261718053,9223372042616332542
82130113.63636364,12128607.954545455,24876642230.349724,No,0,iso,9223372042292126341,9223372047011829211
20547017.045454547,3046661.931818182,889643630528.4095,No,0,iso,9223372038687770711,9223372039218819555
2474786931.8181815,8480056.81818182,17393182837.656704,No,0,iso,9223372039005781893,9223372053834567544
8991178.977272728,4962954.545454546,14321561204.606728,No,0,iso,9223372038581259865,9223372039589964690
1557713.0681818184,1341848.0113636362,47548326383.85878,No,0,iso,9223372040143402662,9223372047548164747
3504985.795454546,2543252.840909091,8313755178.318236,Yes,0.5487101993211424,iso,9223372040490308747,9223372040796766377
42002556.81818182,6092926.136363636,32714736324.714046,No,0,iso,9223372037321955994,9223372052111147544
165180397.72727275,21212357.954545457,61033919639.12094,No,0,trip,9223372044432846783,9223372052975579446
132357102.2727273,18539062.5,98561279074.01915,No,0,iso,9223372036692483635,9223372039959682479
959387784.0909091,1359053.9772727273,3.100072290116735e+16,No,0,iso,9223372045092080512,9223372048269947330
250711647.7272727,28275710.227272727,9651556765.351269,Yes,0.37345211287530333,trip,9223372037972680817,9223372047515147538
5326732.954545454,3281164.772727273,205185030475.35144,No,0,iso,9223372038520679492,9223372043713052648
124160227.27272728,1177198.8636363635,46036363320.46471,No,0,iso,9223372039728531580,9223372041767850783
6520781250.0,1009950.2840909092,39013243455.21441,No,0,iso,9223372038638234566,9223372058418549964
2068110.7954545452,1391565.340909091,22616492677.539146,No,0,iso,9223372039585157208,9223372041776538519
34413210.22727273,2204474.431818182,226165961143.25342,No,0,iso,9223372042093516110,9223372042766738631
160455965.9090909,33506534.09090909,14049861170.392021,No,0,trip,9223372038131871407,9223372040937510194
131781534.09090908,1901590.909090909,76597053481.48698,No,0,iso,9223372036893667906,9223372043388133409
21201704.545454547,3866818.181818182,133067929764.36707,No,0,iso,9223372037037359010,9223372042332644364
143518465.9090909,74390767.04545455,27468177785.395283,No,0,iso,9223372040592101976,9223372042094759889
1234011.3636363635,1078380.6818181819,218523198926.94125,No,0,iso,9223372041259857808,9223372055419516635
901009943.1818182,57607670.45454545,26973991488.448837,No,0,iso,9223372036704211152,9223372049996575210
121874147.72727272,6098082.386363637,28752687365.746265,No,0,iso,9223372039099233799,9223372050054072310
7034261.363636363,3719872.1590909096,390683096351.7367,No,0,iso,9223372043519177029,9223372045068118226
3501633.522727273,1425568.1818181819,52607315669.776276,No,0,iso,9223372039458276353,9223372043693501228
1281715909.0909092,19600710.227272727,15907656719.245472,No,0,iso,9223372038212795934,9223372056625783478
24126988.636363633,1087796.875,52398408267.609314,No,0,iso,9223372038697662749,9223372043600394779
18922869.318181816,1099742.8977272727,42345401074.22232,No,0,iso,9223372039670800152,9223372040389636133
41672443.18181818,9497059.65909091,24125413210.09869,No,0,iso,9223372037806589867,9223372043346192283
12050951.704545455,1103133.5227272727,605135010919.8083,No,0,iso,9223372041306963922,9223372042641823874
36676846.59090909,25477272.72727273,9838153093.550638,Yes,0.3518323975886678,iso,9223372041486296097,9223372046373213381
48468607.95454545,1661178.9772727273,30724102706.507385,No,0,iso,9223372043935664212,9223372050039452847
3002968.7500000005,1641519.8863636365,18209526051.772263,No,0,iso,9223372039628657351,9223372039866107366
341734375.0,310034090.90909094,15572023500.810205,No,0,trip,9223372037111535705,9223372041877664017
14396875.000000002,1552727.2727272727,52929714875.53668,No,0,iso,9223372039206744577,9223372042185568070
7444076.704545455,1464005.681818182,1592001090577.4429,No,0,iso,9223372039009494761,9223372041777907380
20370028.40909091,2786960.2272727275,204847106307.5108,No,0,iso,9223372039890674078,9223372045040432492
1408778.4090909092,1276926.1363636362,14210193275.80608,No,0,iso,9223372040484548749,9223372046586969439
725863636.3636365,2191661.931818182,6976204457.629632,Yes,0.7719609898174352,iso,6490789379037771068,9223372056528559997
171015625.0,4686789.772727273,35888492036.19799,No,0,iso,9223372039546847690,9223372046477817979
29608664.77272727,8410028.40909091,38267268306.39842,No,0,iso,9223372043327680425,9223372046271220855
175738636.36363637,4046818.1818181816,46124441120.852455,No,0,iso,9223372040808925760,9223372046477817979
1863934.6590909092,1782670.4545454546,93807842920.911,No,0,iso,9223372045839601378,9223372048669964885
6531377840.909091,3014715.9090909096,26519616527.91491,No,0,iso,9223372040416111870,9223372058418549964
27828977.272727277,17045170.454545453,48742196820.6084,No,0,iso,9223372038156662421,9223372039823539890
63165198.86363636,2097400.5681818184,216585150501.18396,No,0,iso,9223372041352718020,9223372044345196895
46324005.68181818,1205762.7840909092,54728934748.596695,No,0,iso,9223372039941513509,9223372046488660234
73158664.77272727,33305255.681818184,24939066334.374607,No,0,iso,9223372040201993644,9223372041779920710
207528409.09090912,10351875.0,14452438822.598951,No,0,iso,9223372037590783222,9223372047705448235
8014957.386363637,1695056.8181818184,985626013924.9766,No,0,iso,9223372041277745869,9223372043318719130
8433167.613636363,1243877.840909091,60516852356.75921,No,0,iso,2076222652318139499,9223372041281543367
148548295.45454544,38828267.04545455,82314797136.14488,No,0,iso,9223372037893555595,9223372041368560815
13878025.568181818,3655383.5227272725,6448612744.19883,Yes,0.8789032638843148,iso,9223372036898465497,9223372041867310999
5832244.318181818,1933963.0681818181,173025797520.63824,No,0,trip,9223372039023762256,9223372041167923749
127074715.90909092,3528238.6363636367,86997384699.34973,No,0,iso,9223372036747080620,9223372037936596231
357755681.8181819,12933707.386363639,21562974239.65275,No,0,iso,9223372040275115329,9223372049978292722
6073139.204545455,1413055.3977272725,51419362748.440575,No,0,iso,9223372038931324397,9223372043669799886
108634801.13636364,17739488.636363637,9168356906.629436,Yes,0.4323898121019291,iso,9223372039624592127,9223372042195867256
380950284.0909091,11854232.954545455,82949364961.57553,No,0,iso,9223372038956319898,9223372048815138274
11330000.000000002,3438267.045454546,1938637308987.8047,No,0,iso,9223372039723229689,9223372040415244676
1458338.0681818184,1270437.5,118396791475.00502,No,0,iso,9223372037422916917,9223372042323522223
