M1,M2,M3,qin,qout,t_triple_form,z_form,t_form1,t_form2,t_merge_bin,a_2nd_ovtks,bin_merger_flag,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape,Phi_DM,Phi_star,M_halo,M_star,rhalf,sigma,rbulge
6991760.960875776,2689598.7158248443,2162256.003126934,0.3846811598501717,0.2233421828475879,3443054142.6451,1.9300756361192664,2761456669.971365,3433448955.6174707,28768701411.93379,0.09854350750470837,No,5347666635813106863,9223372039336381821,9223372039336381821,9223372039737164563,0.7845714661123491,746.5320290082061,3.356527816608998,0.9677295090919457,471095408905.6362,4707913252.456242,22.61517903028603,0.07190004046045499,4.3702375158120805
105316354.92411011,2037721.5460578084,1400787.3929627726,0.019348576463040043,0.01304829251967931,3708424680.600981,1.7839736110394835,2768637038.8706627,3195573105.629547,3983574830.0507936,0.17259734328211243,Yes,9223372037719930779,9223372038818151067,9223372038818151067,9223372039065031956,0.43837454805383597,1561.8193323589392,8.822655322716422,10.104102612669742,1359408036488.1929,33514386597.578945,24.827439323840032,0.8599617013121941,2.6011050274321015
15007023.25550592,6270610.735387549,499218316.9958798,0.4178450735116258,23.462116004511515,3429329107.0827312,1.9381288206226905,2803191239.8038993,3178875954.249194,8250100157.743146,0.3864493994970285,Yes,9223372037441657465,9223372037655350698,9223372037655350698,9223372037755283977,0.5973747720278584,273.3475202795078,0.32879570888750453,0.2509598428459216,7778316609.22278,892090267.2054416,3.8118946090687533,0.028664081729703878,2.0771912829983368
275534199.53432196,100686530.33435935,2693291581.797008,0.3654229874350582,7.15880696615812,4407501494.181461,1.4689382619898386,2811114344.5785146,4288740153.3415966,196224303454.12497,1.375146907491676,No,9223372036507160942,9223372037863871925,9223372037863871925,9223372045989287585,0.5215486207217661,738.4721157282199,2.245983878009173,1.9854040403463888,83068915092.47098,9575655378.946316,5.959547875056099,0.1513020629752237,4.224053224321669
9297483.814783834,8171053.384408366,8239216.659720281,0.878845669127776,0.47166036662195665,4130998647.632048,1.5832450078423737,2813099571.4471145,4111958122.2246757,318945508776.2219,0.3257015506156032,No,9223372038427550946,9223372038747508411,9223372038528929291,9223372038747508411,0.6642831158203086,844.1031626765185,4.239089093163127,1.2893902875106626,592154104537.7539,9355066497.59852,22.508347355514164,0.09816701880954383,6.360437658401367
59164078.49004124,2335141.0834884522,16871271.276664034,0.039468899762911264,0.2743330955036333,5711060947.617966,1.0534108827945141,2824738977.1319046,5657009722.160227,37272387637.1761,8.40707734466037,No,9223372038065738916,9223372039039488333,9223372038062994930,9223372039039488333,0.33326157461844674,1465.1877198586865,9.348316809731886,7.308851703562821,1301508963250.936,32564118102.362213,22.43340259522825,0.5192017640383098,4.186093124185905
6847430.216484772,5094622.157944903,14307827.521676287,0.7440195806128713,1.198104569723058,2962894761.8020306,2.2472612581944067,2827580872.8687906,2862953203.7892065,45357069114.69026,6.493402787713679,No,9223372037371220128,9223372039239664109,9223372038562146958,9223372039239664109,0.7182902355346507,1120.6720474002407,7.077250828535135,2.6675219804983,1151128225875.1719,15416347513.647371,26.208400943435265,0.2109918867760158,4.8766485660923
150125480.17388353,133739136.83367822,91048972.39110726,0.8908490196252777,0.3207478739369685,3082097040.3948226,2.1610274692889098,2828210957.4707823,2964236428.570344,4552734257.819278,5.049057551087758,Yes,9223372037145382883,9223372037571710541,9223372037571710541,9223372039376810556,0.491359938340543,1833.9190028460607,14.3309081315994,11.765151763257178,3134010225317.484,68345902995.629745,35.23774481308813,1.0430086587961382,4.373511729904926
7623784.348486637,4478248.955168011,7224105.997049668,0.5874049881876535,0.5969332438432546,3105939878.930253,2.144430033353207,2831179880.8721414,3104573928.9572396,5500954361531.885,2.0788832779891044,No,9223372036849654782,9223372038369081279,9223372038369081279,9223372039194806071,0.8254525074446176,585.4230430421438,2.0279486748565554,0.6312713034385734,94166476787.49129,4159740394.9047227,7.482052847996366,0.04525406959993893,6.134996380027236
36703869.76415673,29645188.861228526,57923150.21379912,0.8076856487262992,0.8730063608112388,6377896238.540396,0.8942658152292823,2835186495.3640833,6083860238.385761,477913162272.9237,4.0034199311216465,No,9223372037241052527,9223372040548379772,9223372038657264181,9223372040548379772,0.445452269236033,993.6300340190525,5.16697259567309,2.493649869127489,682838510520.841,14461784673.833542,21.294294554534456,0.2121763019334198,4.549155045545829
10621728.525324311,3189243.614437141,2527218.710566221,0.30025655493202924,0.18298630139803265,11296320283.53641,0.20112533681090608,2838031302.203337,3413487220.0149856,11039065338229.586,2.893497334674229,No,9223372037320575147,9223372037702511946,9223372037702511946,9223372039641929459,0.7719267048688349,855.1117461154204,4.1601748471141615,1.5134469627979703,387387718497.3522,6928200007.430199,15.004297724740029,0.11077588157294967,4.174273736575067
67093954.576120466,14238015.307436295,2153366.595910989,0.21221010741411528,0.026476262643016894,4120161250.646828,1.5879751992796698,2842587434.258855,4035123220.760255,5494395528.046068,1.4146816274405318,Yes,9223372036962167341,9223372037694848425,9223372037694848425,9223372038334125642,0.33097983064756425,1149.1935594218405,6.083510758162363,4.163589984054195,607447711782.6146,13856235891.580582,16.089258487083576,0.38156235393405874,2.4237368875011893
19977757.525595695,9791674.412797619,4418475.596585986,0.4901288045093365,0.14842324185862366,2996649074.468757,2.2222741504206445,2856815442.5520797,2902364670.137178,9384184971.862171,0.6046172838914711,Yes,9223372037113260928,9223372039639311902,9223372037719628815,9223372039639311902,0.8329735229951175,1360.2277725698327,12.422503617632726,1.9336439853409462,2385932746639.645,28796096748.919807,30.947849410867228,0.14353088510201298,13.390413386966566
15305472.447933286,10719616.208191201,11605319.92504997,0.7003780017021743,0.44592816102929544,4112838362.458518,1.591182783042924,2864344176.5127344,3661586919.080913,626262240449.256,0.29325863471281716,No,9223372037250340906,9223372038166559218,9223372036698987781,9223372038166559218,0.7002754179268976,1134.6669592246694,6.318026666573821,3.67165057014854,678260457405.6512,14314226524.964563,17.298022306760032,0.2529365778433237,3.7771303348126133
43249999.50069522,6541189.153546611,3276612.7792675747,0.1512413694580844,0.06580708088776331,4987526186.576766,1.262777237927027,2867140724.6030145,4298595705.40209,195674912821.04626,0.11001740333056305,No,9223372037868275794,9223372038324045848,9223372037629093557,9223372038324045848,0.8135966418529393,1013.1889072590294,6.066918376484147,1.898259739666327,770754761655.2223,12583619915.279667,20.470548209209483,0.1335750646192795,6.28761473108274
2707201.853060087,1906514.0946633155,1232257.8644662374,0.7042378803443438,0.2670857674006316,3245273433.9198694,2.051439705451508,2887047067.594976,3193837289.5724154,9454214030.755146,0.35293332318938964,Yes,9223372038147379991,9223372038578482015,9223372038578482015,9223372041549276374,0.9069210167943391,809.2633945601038,4.460976420662285,0.6205528547678675,421813966452.3981,3999090035.2325883,15.236051663323458,0.04437249182333896,6.015241769251713
19809742.168112144,3696349.769104322,85490252.81493866,0.18659252289786776,3.6369402894908536,7590785853.680554,0.6619981713579196,2901490395.8088865,6888525482.802139,198418433351.09048,0.648524855647772,No,9223372038512456188,9223372039055895225,9223372039055895225,9223372043193277722,0.5972420507158893,797.1517810623866,3.478819286268178,1.451745625505608,322574686936.3568,4732130434.025417,14.94100545642574,0.11640578936751002,2.7132377459424837
9464698.27927284,8302329.877873287,2525940.680774791,0.8771890696246414,0.14217012875948112,9717044205.700026,0.3657957226819018,2913637896.1687703,3691391760.8249726,246980318770.6526,0.7246875433831785,No,9223372038395466495,9223372038594970032,9223372038124665306,9223372038594970032,0.698991240458018,1028.7922282614595,4.242062625374749,3.9703353802973966,569777333479.2477,10956083847.717806,21.642603431497903,0.29531379263570745,2.476152223442788
146730841.79459444,1402751.2638238654,40005882.554504916,0.009560030097745564,0.270066240401852,3346318308.834722,1.9879766183255552,2934083730.763441,3054071900.726845,8160614013.91845,4.15295731954121,Yes,9223372036755205221,9223372039928649144,9223372037717559422,9223372039928649144,0.24075783201952272,1680.4505523099951,11.432786259460542,10.47841130493249,1782054948535.8325,64413233664.1302,25.115996614202412,0.8617852544720425,4.988635431084081
78466882.0393073,4227609.605223727,10814432.489120197,0.05387762958525539,0.1307757297258312,5043390293.898037,1.2449341674417032,2934564610.4590883,5012436660.6860485,277813848698.66547,47.806602008642,No,9223372036629361273,9223372039995176083,9223372037355659623,9223372039995176083,0.5768111678697598,1156.1337436817425,5.633693991157781,4.737548607054905,839926669300.0259,21881999617.27316,24.02312641885714,0.36661546935795813,3.9836570535698805
23563212.27991549,9734859.912615348,28939138.583894458,0.41313806441038703,0.8690935143802667,5702718401.720761,1.0555843646319367,2939657596.3406253,5585278587.213784,267484101912.17776,1.4319095040541734,No,8985968101382142433,9223372038009604292,9223372038009604292,9223372048331472952,0.7819941975655338,761.8498642993881,3.5161357281057657,0.9873980893838892,250020901466.1695,6285947324.20011,11.457558796259228,0.08090189774249124,5.18582374414112
78868294.70283875,14775078.164870888,8743087.005156964,0.18733862853939812,0.09336578486454516,8083408010.233602,0.5831494480515859,2944285806.800237,4882326451.244951,77462919902.95296,0.05862292156285967,No,9223372038167949218,9223372039297208490,9223372039297208490,9223372039896074718,0.8653382009146289,640.5086114060543,2.403721804753323,0.7794830266423991,183880152286.62302,3220042721.791701,12.326280904445007,0.05611139356121597,3.8301545860926947
38849008.39116371,28416113.588056352,8657501.61012422,0.7314501647491126,0.1287071420579412,3189147750.482412,2.088100145896328,2946678530.3122654,3172232260.312682,9641825410.6673,37.42585026302732,Yes,9223372037657346800,9223372037707048790,9223372037688323728,9223372037707048790,0.7495986395516088,1316.4208967890283,10.561641355673803,2.8847013066550202,1376192067122.7432,30403248965.740204,20.99563640121245,0.23111041474780963,8.780236269034821
113227535.7670304,29649094.74930687,29297980.948665895,0.26185410243592083,0.205057893952194,4102058430.764704,1.595921376321646,2964264793.2068005,2967442090.1740484,5167587516.849775,0.5716589247903137,Yes,9223372037527072874,9223372038589825055,9223372036564286983,9223372038589825055,0.530294229320976,2222.4118130483384,19.63125722162055,18.692114609326506,3279017498796.0864,114306495948.27132,26.9139245029286,1.4794314847519014,5.156817694977521
70980339.3288061,13326457.89926863,4365778.168186033,0.18774857975158096,0.05178441491942004,7892047876.924789,0.6128975352865405,2977575753.2638865,3654885002.484231,10420959137.503355,1.2254589938666074,Yes,9223372037993206544,9223372038375451849,9223372038375451849,9223372038525483582,0.4127124470605593,1458.940205830443,9.477097741410049,7.03832234509625,1239727143864.9941,37612903409.105705,21.078133920224854,0.5471830424005953,4.587857842268561
17098065.54739233,16782078.213479675,88204930.09524561,0.9815191178770017,2.6034402544983593,4036199161.386932,1.6253132484729658,2983882004.6836786,3923163509.154975,414618211784.42944,32.10532639933664,No,9223372038599242501,9223372038660947078,9223372037782994148,9223372038660947078,0.7140780041886374,1098.2942444704152,6.787695478706882,2.5717917201712623,611261711350.0496,13710810235.352255,14.510629452116827,0.17829584473523952,5.132484208462595
43446551.33914514,12143200.482123587,11602735.464805078,0.2794974539482636,0.20872076389385594,5530921688.186333,1.1014809458399983,2987278086.196001,2993547239.0783567,6328180088.295863,0.3947435928355028,Yes,9223372036872646543,9223372039005981358,9223372037387315691,9223372039005981358,0.5665871152774045,2075.97295635384,15.930233671137502,17.509131388077474,2956768564274.0054,86633068594.06558,29.907257843709786,1.2498249677835054,4.626368528569277
22502296.442289107,7869797.544418412,2105468.879394406,0.34973308455880586,0.0693224800475026,11396923412.660448,0.19176104951301284,2989779635.2123423,7529493958.007775,12611350620.856384,0.04964978275848997,Yes,9223372037383469339,9223372037926588832,9223372037926588832,9223372039701921553,0.6398423557641588,923.8825479061237,4.473598872958072,2.149300644243176,418870474995.0293,7326041602.275589,15.087042645021885,0.16978850590477254,2.879829774430776
49948749.85820474,10011721.846443541,4445513.026840233,0.2004398883828918,0.07414072805727455,8098910187.294653,0.5807858094913484,2993348163.833557,5232657925.297459,10080446995.03691,0.020066841728386395,Yes,9223372037412788672,9223372039301505405,9223372039301505405,9223372039662570698,0.7611095041971395,1022.3071289081329,5.465690621165732,2.643498289086767,551465093951.9264,11506992748.56751,16.25752355058122,0.1963751687502036,3.9109385463830186
17052586.865873195,16440597.874815915,31545467.338550184,0.9641116625957769,0.9418473514173543,10222231725.719881,0.3091504273310773,3002680083.1141295,5659018618.275428,18450372055.70648,0.11468357645006869,No,9223372037160605395,9223372037977450717,9223372037977450717,9223372040681778269,0.6687681781713644,1137.8724747131903,5.674104058076202,4.372096014993002,1073332537304.2715,30020218003.879898,30.480241787808563,0.29897386818375976,6.701720864117291
210530261.69847402,161880519.35864505,40646601.489941694,0.7689180550703624,0.10914453489923928,3809445315.0489116,1.7327262780503787,3008459525.18128,3465940953.429756,57680955738.618576,0.5495490918144489,No,9223372037922768606,9223372039304168675,9223372037417124893,9223372039304168675,0.6409696084181925,708.7401920976795,2.1075925793544177,1.7899311062227978,176321034404.36453,8146038612.30849,13.480278763223636,0.1358843658031691,4.001130313172683
42007278.32698979,5227282.731151911,171123928.97313777,0.12443754842820579,3.6228542224092832,5292766369.297447,1.1689487143640844,3013515402.604886,4645217727.127981,10928748622.623896,0.20419776977749288,Yes,9223372038467628293,9223372039052556226,9223372039052556226,9223372039914557930,0.7084789567430577,857.1083516427838,3.2142473069472697,2.485900181291501,477520984290.591,7848546586.253427,23.938370334093406,0.185088450906091,2.8301903346313746
18704173.99630703,13761758.798692886,5787756.715123812,0.7357587029189324,0.17827169025666145,3596013762.2194643,1.8437249265825657,3014370139.7128887,3284552279.011068,14866053026.094788,10.637379551021422,No,9223372037675847550,9223372037717046307,9223372037717046307,9223372037785316528,0.6489080349016978,1139.1161843092655,6.499336016457422,3.568837316479793,854412374425.341,16748647802.325485,21.1826332959931,0.27650903071224736,4.042743187776459
16048063.19891314,12699228.912956698,24633882.22649813,0.7913247072591761,0.8569113964068543,4879467113.018803,1.2982085798265575,3016478765.752517,3544237991.1206164,2156213517447.2742,21.086079753697213,No,9223372036872180120,9223372038660350590,9223372038416261970,9223372038660350590,0.6025893469422345,1182.3911838728438,7.385844443490093,3.4618390452951986,1336843363983.0488,24357715002.55545,29.16498631833925,0.24775437800602523,6.561768899906269
13610548.962594554,12976588.795138702,3516158.1631745556,0.9534214109072202,0.13225034583317757,9552415853.112104,0.3851882872173902,3016948985.5726466,4985708436.856761,83592587510.21889,0.23498256000055706,No,9223372037366554673,9223372037756691082,9223372037756691082,9223372039108593429,0.6408712755550112,943.6014799405194,4.219100506695438,2.68952840798832,473550425694.23944,8849075741.38858,18.08538544716101,0.20404767797068726,2.894489504028286
115615591.40175298,15939967.215479335,454820982.0747121,0.13787039466060846,3.457254006256301,6046960028.466916,0.9698279127337204,3023320232.3821344,4964316659.607494,37967086295.37958,1.577190748892134,No,9223372037511972759,9223372038953302444,9223372037655842723,9223372038953302444,0.22452548486685053,3466.840582318965,18.080440593619752,75.1767617191075,5575825572013.855,267245043069.1242,49.691439616593655,3.9387126678682507,4.528569970354383
19682037.247381497,13076138.359925348,22935238.630377848,0.6643691501836275,0.7001378497177984,7968093433.229823,0.6009474196981928,3026756757.0944943,5535368990.11558,16450567608.456348,0.036842512334651585,No,9223372037677710971,9223372039758135963,9223372039758135963,9223372042609965847,0.6957100423673256,1055.0161674638382,5.398226247202744,3.238176147378918,1222692457112.399,22238172929.39533,36.49619257460442,0.23506465750069044,6.31418772863493
20198037.109054137,6198106.196515452,59479932.5030707,0.30686675952966924,2.2533569322803464,3151355820.5157237,2.113383575998357,3043883506.8097315,3099736340.7014437,3799778486.045255,5.309339993038881,Yes,9223372036710306222,9223372039101308348,9223372039101308348,9223372039639311902,0.7711555099530946,1438.8260562733776,12.967432838247186,3.0957361128020167,2737228434575.214,34685534509.745514,34.012491361657176,0.21275667231226267,10.881053010578196
10627551.016785549,6393391.748785925,14262528.465735612,0.6015865497787745,0.837939981478855,11245235774.980488,0.20592591879016958,3046483327.186124,4160395489.038747,22136304561.40559,0.4074000492949447,No,9223372037946106637,9223372038028877602,9223372038028877602,9223372039350855971,0.43942383785740863,858.2884981498725,3.8331311732239817,1.88272410813384,439343356993.0494,6846733976.172717,18.468507140411738,0.15129866122151336,3.0203278871228916
89519576.0167523,5732126.341816582,6740030.91304913,0.06403209886454217,0.0707602147379657,8967880929.26836,0.4581983573642177,3056059192.4698725,4698113291.425624,35891396240.04467,0.054642901343604326,No,9223372036798534807,9223372038122077897,9223372038122077897,9223372040542248506,0.3842059416559283,1377.3022932716706,6.653060417931854,8.06576589168974,885957782368.4297,20130296999.757942,21.45719603611636,0.6975374024859322,1.9261424661481732
22673324.736834288,9559154.61626446,13375107.179559844,0.4216035683877889,0.41495744193423323,11043694589.980217,0.22517292943281583,3057217412.639735,8474442985.071679,2020735603986.8662,0.10562901183562805,No,9223372038784632771,9223372040951314335,9223372040951314335,9223372044475399091,0.7236730741750089,605.2021118250472,2.0781401599039366,0.7638037931511756,415770425037.90424,4260270348.326727,32.23741182764741,0.05923947728346144,4.799894207333832
206013320.60109106,36383489.77388029,1631646.4343873367,0.17660746240933897,0.006731303237296278,4003778181.7385297,1.6400678105843283,3072385033.216502,3086611753.0929337,4583518998.836442,0.050361382683561044,Yes,9223372037538375758,9223372037676643805,9223372037645313481,9223372037676643805,0.3099283075484244,2351.4558461129404,16.902896122472992,26.000166551679897,2961578445286.8286,102812498807.9071,28.232122324442294,2.231790853835422,3.0746674116633717
6988094.186116647,5584353.483101258,2726222.149422848,0.7991239577445561,0.21684100193931755,7354960693.290781,0.7025376778278523,3075292022.4200077,7354889930.309839,350669679974.8524,0.46675882484760745,No,9223372037359303167,9223372039877212855,9223372039877212855,9223372040432843845,0.721322962085856,777.2812206436715,3.4335113877170915,1.2543092806717393,379609400141.8996,3449307669.9701223,17.814755861980323,0.09708093654496766,2.371393911205006
43021071.60953367,1722751.3884216235,794044169.514604,0.040044362540700956,17.746453394268304,4354674132.5725155,1.4898742152317268,3080463365.0155563,3598513453.714507,10971421368.013664,2.6158838066407855,Yes,9223372037452426445,9223372038107144857,9223372038107144857,9223372040631733423,0.39683203791837757,1158.796715565939,4.859615935714746,5.55945873180096,490027656461.1969,17523152932.364445,16.248005340385646,0.44008677268042695,2.6575390781264807
16530274.930269836,9216061.22801281,81216379.18908745,0.5575261916023299,3.1544829792397464,4661543064.9264555,1.373608586873762,3104372921.218326,4474239537.392178,13937719499.184822,0.572525232980388,No,9223372037641290230,9223372038841771813,9223372038841771813,9223372042194946975,0.6723017325879306,744.8501407215393,2.3352226597652432,1.969572071549546,372839380830.8862,5921105515.550484,25.726155531656,0.15292045947982025,2.58430001301779
34447932.354538076,13120762.49240743,10200296.573345158,0.38088679336015174,0.21443297122540547,4377739901.217934,1.4806832178949756,3113694665.653008,4374553284.175532,8554182564.994411,1.6283880030220605,Yes,9223372037184572645,9223372037715117296,9223372037697890992,9223372037715117296,0.5178487057279351,1383.7740064180869,7.609117716941371,7.248356176805117,1020174478709.8672,25712752884.08453,21.603372835416042,0.5383165697645852,3.1879870732809743
46583444.91354645,3184029.1878988435,8403102.679974621,0.06835108897180185,0.1688472809137522,3682643277.884007,1.7974160263099666,3152971547.0751505,3444177871.396794,12415426431.58654,4.0910680769082015,Yes,9223372037234608908,9223372038607725501,9223372038607725501,9223372039593134835,0.6111553560011651,1189.7189833529576,7.8127236665033974,3.169832217677385,1146907084092.3286,19424191465.408184,23.65414095916443,0.23539705169652586,5.5074131202250385
4356857.082576529,2861909.590011167,3842055.75998914,0.6568747920275387,0.5322316032985018,3748839937.234366,1.7632029614973685,3155782998.848885,3632705791.9453354,38821904997.62852,1.7721232998125973,No,9223372038339492928,9223372039501756828,9223372038114938890,9223372039501756828,0.7561539460770813,955.8687916870198,5.323087639537934,1.7663404908068578,761222906135.5306,7795793857.522685,23.042502367810293,0.12282594158645159,4.236195242732259
5463719.830210103,3809465.531769889,2496077.3846483827,0.6972292961850862,0.26917151843877574,11519924881.736696,0.18047030886688875,3160051892.732962,6722315041.278266,26137379874.451923,0.7349562446578102,No,9223372037711182845,9223372037989672992,9223372037989672992,9223372049878330900,0.8196009277617865,705.4155440715236,3.160781737233054,0.7002617195996061,247284088876.43707,3575572574.680502,12.606167543772774,0.05528948592905739,4.316271644451683
8483399.386460185,5175970.019375669,1564067.059082735,0.6101292398937042,0.11450507066706173,12494504599.541553,0.0966651934399106,3163644122.5540466,4522341959.12971,13717230403.286251,0.05562911234980514,Yes,9223372037366570381,9223372038627821394,9223372038627821394,9223372039541680118,0.5548239560999098,930.1200209762975,4.678859612863146,2.033769075131503,500336115417.8327,6828068525.134189,17.2307129233219,0.1580519922507378,2.883391541500191
16091267.79795621,10006384.549659457,6968059.828502227,0.6218518438261522,0.2669994885244474,5286750558.266361,1.1707148132107141,3169532480.7443924,5203847649.266022,19667640130.615906,0.8790513937689155,No,9223372037847356252,9223372039198288662,9223372037640237686,9223372039198288662,0.7625697460039798,792.1016064657969,3.97575757148723,0.8925322769387786,400019642388.9562,5887472728.897013,16.21223280670516,0.06999251152734592,5.614137623726354
139622559.12025303,7863498.843840884,5547416.112679941,0.056319687114947316,0.037613156045098725,9046928318.898129,0.4479215957395195,3171885731.273493,3286286069.76284,14887161540.076056,1.5018989387249948,No,9223372038172065818,9223372039939194032,9223372037497882748,9223372039939194032,0.42152871170293715,2017.2543141065062,12.313020773954241,19.26144018892042,2151731713688.1917,74111697348.68137,28.158201838629076,1.5286474283919407,3.2358259493141857
764500007.208916,21797881.73652202,96029312.48499879,0.028512598470866048,0.12212841193531725,3575068880.8029857,1.855193854555612,3175813632.8013663,3468687684.843048,4441098646.898845,0.9172006540940478,Yes,9223372038430133383,9223372039507268886,9223372036907588608,9223372039507268886,0.26778014165353875,2744.587318272659,18.72464500419114,39.723232381133215,3511264858428.728,133172476833.51692,30.21561277633674,3.4689083939714926,2.56228461862705
10716820.377116872,7407346.105078786,3295527.620180735,0.6911887896241452,0.18183057540428735,6956646566.107742,0.7757017810314344,3176304708.658921,3813451038.104824,116770601259.3401,1.4129543583473603,No,9223372037523799835,9223372038253002382,9223372037568123812,9223372038253002382,0.5483484750239944,1026.2674729240105,4.591210444208796,3.580928988063122,706355070843.4459,12935354847.989153,24.790042799648795,0.2632825155988215,3.2791558021075233
70097496.16237023,68168854.88634951,10151802.442925906,0.9724863029122565,0.07342207533450276,4990228577.350688,1.2619068045710504,3177156916.1227155,3584766079.1375403,616432957194.3887,1.8155321659420267,No,9223372038746413141,9223372040267025646,9223372039926123187,9223372040267025646,0.6901803832764936,554.7235285480924,0.9024880224401335,1.485146297663677,25157404756.59682,3578070635.8226867,4.491648880189709,0.11431780573947332,2.089011129123285
4233191.765131321,2103507.146073597,12197771.93536375,0.49690806908397706,1.9249410625767533,4902796199.348594,1.2904542825302618,3191089419.4096165,3819448741.0257444,78213796564.70284,0.10179811649352274,No,9223372038277674673,9223372038763394184,9223372038144936564,9223372038763394184,0.7440347948100666,802.1378426966833,3.4519282200694987,1.5405094391770109,538444891624.9147,5252276631.91882,25.133959659302587,0.10020274404739817,3.4984341254999802
48562001.305308715,27637258.932556048,1544953.4135353523,0.5691128493408032,0.020275176014998078,7059050663.004248,0.7562913527728525,3200420236.207483,4566353350.291448,12878079058.466005,0.6977513865083702,Yes,9223372037736788700,9223372038916689250,9223372038144342715,9223372038916689250,0.536976189483969,991.9364478912373,5.174684033577832,2.4598464919019563,850441797043.7897,18065651145.827194,26.481474832628756,0.19946640386191486,6.044906465856055
595006377.1452754,9423612.380405506,10621549.392931417,0.01583783425249686,0.017572836518695158,6456993917.268899,0.8770997972288438,3208382377.6305737,3762941904.9843884,7347498583.404311,0.5779047247332801,Yes,5832584167100798617,9223372038008892534,9223372038008892534,9223372039042714018,0.08596997268294486,3004.941574550513,10.44785740525022,59.61481586074789,1763498439263.0447,86000717499.0394,27.19751669510199,5.970649547514683,0.9613603750077195
86037138.39436759,5122596.578663575,13576922.283957615,0.05953936490987392,0.14893551728703722,5191560194.833592,1.199089665986869,3213900987.692791,3946772439.1637845,10978326585.35835,0.6155258680090615,Yes,9223372037877196489,9223372038125427503,9223372036963641679,9223372038125427503,0.3141281531610888,1723.8706700670964,9.24969473576472,13.80843086296547,2110209745693.6133,54820136639.054085,36.76034962779359,1.0495014730624475,3.4862841774045576
35233541.46529852,21845541.07291633,31224539.857591152,0.6200211549676884,0.5470399745245748,3901952606.2992673,1.6876890634901158,3218581417.240082,3868386268.5995674,190486821937.14227,3.16079660694543,No,2173694047732093804,9223372038460635936,9223372037544209878,9223372038460635936,0.4607780866161545,1292.7607397945542,7.91304849694791,5.05429299505514,1234316099488.007,18645724546.114582,25.134136840304777,0.38175254321009594,3.259890773527698
16366194.1982789,8393786.967640297,4895904.92567109,0.5128734796830777,0.19773459813491473,7326555803.665062,0.7075537939930987,3219103183.920816,4601820163.758134,37886434528.63587,0.20385460495109903,No,9223372037325304001,9223372037804421168,9223372037804421168,9223372042264220102,0.6726419965567055,767.0176324102874,2.9975142584651424,1.5673233744053967,507876459847.79706,10004745669.324291,27.30097988958195,0.1224769761797336,5.452018502055441
17431963.593897257,16822784.899173822,18088097.641415305,0.9650539257128381,0.5280464296818322,11193749002.685266,0.21079583506218566,3242808365.7408986,10100118269.662651,77702550699.15942,0.12961838830391398,No,9223372036831239852,9223372037069535447,9223372037069535447,9223372038381162613,0.7564017508866288,945.723948985559,5.134261691383258,1.805481719554955,411361461632.2924,10290989144.281908,12.910022842420922,0.12721799042988968,5.399012247684684
68881717.40921704,29279206.764576398,13840650.831584653,0.42506499352553245,0.14099959783467245,6049447213.922566,0.9692361515318045,3252657392.0900145,4286354436.6660686,6399726080.763181,0.1522834237226335,Yes,9223372039828855715,9223372040934933623,9223372040812640801,9223372040934933623,0.6730380451346721,1330.174346896759,9.352528086965782,4.376246524489944,1755882911661.915,34665430316.48102,30.251571498237684,0.3267973309274021,7.079846120673717
59418133.16261276,16829408.200706,13609710.848273298,0.28323690605775287,0.17849376655206708,10334231231.119604,0.2971385979016802,3258762436.100359,10266534635.597319,56372594400.89212,0.020459307958851713,No,9223372039427544446,9223372040012750528,9223372039341941247,9223372040012750528,0.9015701860362214,736.0923963768862,3.4771967593583977,0.7269638851732556,273531189119.57034,4146410660.310225,12.6753218671361,0.049815316690889115,5.5553975179625805
44716151.89464441,16277109.88478927,32463234.732106894,0.36400962952133536,0.5322429688955113,8586207559.622839,0.5097687569773202,3260187372.8840466,6575494994.895736,41032696799.20578,0.2626615368420001,No,9223372037719199773,9223372039025430782,9223372039025430782,9223372044955739328,0.7713325677564316,1010.9302604275895,5.71457946079392,2.2151255633452007,614374278811.7379,12623831968.415869,17.32328133257862,0.1742702758830907,4.834745413688373
32943493.197502933,12290241.220500425,34068582.15345281,0.3730703707350624,0.7531675770703837,9731994843.54601,0.3640583141964535,3277080693.370258,7366716952.509067,342096335784.4077,4.37154682575129,No,9223372037400653591,9223372037611693452,9223372037611693452,9223372038843842114,0.8573563133720957,928.122303751686,5.374486383652691,1.3093384238039294,540524101670.59863,9565239941.531961,16.2053906896471,0.09381059445407865,6.805338065842638
216183571.3790202,69500108.0316765,14583597.950004794,0.3214865384466547,0.05104806119862213,10701645123.002733,0.2590145317653368,3294346122.880566,4591457393.736768,26565038688.620514,7.655337523858371,No,9223372037492626964,9223372038220056369,9223372036530598680,9223372038220056369,0.7174403981275811,1621.148612023191,13.364920595101257,7.027101677502748,2139506840295.2432,48839517152.24943,25.79459452875099,0.5088230960554011,6.406344205998198
10322164.32045051,9894846.94686643,5240660.562074771,0.9586019597907902,0.2592203413640514,3885759932.0420575,1.6954472499735405,3294623138.7420063,3510560117.6803093,1663920614478.6702,13.195373013089169,No,9223372037197004782,9223372037610578078,1898978506810474128,9223372037610578078,0.6077557473888496,884.9033936929035,4.193192887217664,1.8826475579464004,627908048600.9745,10714145140.478981,24.128627482687477,0.14600118697934494,4.897865585244552
