M1,M2,qin,t_merger,z_merger,t_form,merger_flag,bhid1,bhid2,f-gas,Vescape
7848991.563403734,1477317.2369066873,0.18821745761515957,5886574554.29138,1.008807407686754,5873273438.642624,Yes,9223372037178787382,9223372041080313641,0.27724547085525314,961.262116100481
134747083.0130527,3896954.239696556,0.02892050909420477,18784953919.20448,0,5877144618.6215725,No,7522201160153711492,9223372043797128054,0.3788779483897036,1594.1794359801509
50391152.63966301,2703941.8300589225,0.053659058950174573,18870182850.500603,0,5878933901.2655945,No,9223372037998278983,9223372040092265859,0.35231351239117603,1525.5896093672802
280344354.94872355,6650284.821028731,0.023721843167646813,9952176134.910955,0.3389124215518707,5881048574.230154,Yes,9223372039286852998,9223372041459291378,0.04861396356070996,2963.0858750571215
893562929.3401364,1037611.0871652842,0.0011612065061064273,26009312677.649822,0,5883407332.039963,No,9223372039781011196,9223372055681465547,0.017198739970087463,3072.247953615186
11108663.347769355,8502746.402713094,0.765415796349654,121410330033.01477,0,5886384372.811176,No,9223372037262756266,9223372037712076897,0.44623328094903225,1039.0351619974886
27535293.859663967,1051027.5599090932,0.03817019586810103,200106615833.24008,0,5886986305.115281,No,9223372040218828364,9223372040374872786,0.2823013738984934,2100.3899522937986
8261312.374781,2335400.6392036323,0.2826912399938807,18529294021.809204,0,5888466757.363022,No,9223372038942681311,9223372040734513930,0.7860480182257368,938.1954473978478
2469480.164655628,1042811.2483833018,0.4222796616504604,98926226663.31476,0,5888775867.100486,No,9223372038645462203,9223372042211136018,0.6734898015632516,731.1123054154285
72809073.21113212,15612269.928795576,0.2144275327269039,6679261512.509062,0.830553154691485,5892355140.68527,Yes,9223372040517535015,9223372042311483609,0.24440686640283607,1316.0642159035906
22142576.153071087,20938672.08954427,0.9456294491117809,12585095438.046005,0.08934439347411913,5892940858.883326,Yes,9223372037665449306,9223372038674773519,0.37486192334730567,1416.6714254954495
82005917.59357071,17649165.409714274,0.21521819312095564,7223872138.323986,0.7259366104614442,5893087289.25927,Yes,9223372042893737244,9223372045715521780,0.4642960918826455,1724.4829063565621
1910086.52494683,1704451.5315057845,0.8923425767600922,5931827432.718085,0.9976429387619385,5893542852.54047,Yes,9223372038032694352,9223372039418011063,0.191701475906057,610.9351729181301
13242490.288202485,11230913.997485118,0.8480968271874477,6801642081.012297,0.8059298929496874,5895332596.551418,Yes,9223372039538636940,9223372039604856187,0.25744950907121916,950.3365990318189
317750866.91077054,13742711.148568086,0.043249956427112615,8595398887.491362,0.508487143620891,5895625468.77759,Yes,9223372036816960963,9223372045043455148,0.17234161128797873,2465.233012326187
6922093.357003804,1402264.2273884248,0.20257805768678455,198994742438.7264,0,5896520365.3753805,No,9223372039667320712,9223372040901169074,0.5691183783049415,869.8414533042627
3899467.698286368,3195060.278243341,0.8193580574208678,29892351533.800415,0,5898326471.71584,No,9223372043183603869,9223372049069311538,0.7569791386261235,739.2744929723448
157715976.4279382,3061946.375300425,0.01941430693737901,16199337336.419119,0,5901499497.524264,No,9223372045511640798,9223372048144676308,0.12806749069911363,2236.4014164513546
41611939.99240163,6172173.876054863,0.1483269916562868,49398278856.62612,0,5902508393.220621,No,9223372039386311075,9223372046381030406,0.2604241274023375,2186.3768404240855
5134967.498323531,1720583.107539831,0.3350718593840309,8732737748.727396,0.48957595731868264,5903094211.609208,Yes,9223372042642484545,9223372046862257637,0.6454712737596047,711.1829626836595
232297534.95647323,1687127.127666403,0.007262785323927473,14426080253.3535,0,5903403395.897592,No,9223372043807207970,9223372052931154488,0.11783799607682144,1861.7498247210542
133532244.69464365,4296125.544553112,0.032172944852213975,13286568630.99862,0.03505517746382364,5903696308.831903,Yes,9223372036970140153,9223372040703864032,0.030634820874769608,1972.7830868692129
643492260.0841802,5368065.931949301,0.008342083137483367,91739122684.3761,0,5904900521.792974,No,9223372038751074993,9223372047704368545,0.11843502803706375,2419.6232943974096
4171077.4296272197,3242901.1934358613,0.7774732663559516,2765832939970.965,0,5905486364.033398,No,9223372040654158540,9223372040677595210,0.5008003719993314,729.0648234496608
53813432.41449154,1424733.4111548613,0.026475423462696494,39521841223.73948,0,5906088485.7326765,No,9223372040778875754,9223372044270781097,0.23014986698803164,1774.926478125778
2886771.091888455,2123190.8925022315,0.7354898691026076,1603301657471.666,0,5906088485.7326765,No,9223372039935517819,9223372040040494718,0.5649504159545964,711.3533454443547
5659556.126712394,1008401.0062656066,0.17817669507791972,215701446992.08856,0,5906690613.5687475,No,9223372036854677065,9223372046196225668,0.5125657917699099,944.5855935363762
11903881.884658972,9852658.269745253,0.8276844784929178,13520671825.847279,0.017822648417332543,5907292747.531966,Yes,9223372037332447783,9223372040346381855,0.35309203775040426,1254.8649343310576
29195028.548800725,1752917.2612630036,0.06004163545628764,755646568454.3499,0,5909685069.8327875,No,9223372039911268155,9223372045552720298,0.4496295134750637,1430.3441785089549
22361829.26395637,1575271.1202542693,0.07044464483025768,42448223586.64188,0,5910873129.52828,No,9223372041233857915,9223372045114591673,0.2097500016583823,1644.9516062946107
18506155.38652299,4427365.00380193,0.23923742729546812,7293433145.227799,0.713440499317486,5910873129.52828,Yes,9223372038554499393,9223372039444692392,0.439873690808062,921.0680430825558
33176091.34910437,17254822.217403114,0.5200981042593171,18009957035.28266,0,5912402994.555859,No,9223372037645893126,9223372040215974917,0.4300002639910618,1271.9772107371411
10724033.181873066,4306094.176926265,0.40153681958061227,10866650614.3401,0.24249895236774735,5914470001.700688,Yes,9223372040417044590,9223372041924819364,0.36132840606693184,813.5686376616968
8602915.537699156,1215339.5900939105,0.14127066397061852,48935861630.655975,0,5915218698.920819,No,9223372039842945954,9223372049423475780,0.5499746823196359,838.1365628731919
20471055.18919114,1542468.3556075725,0.07534874686977575,7439462219.223417,0.6877876132083218,5917757827.894856,Yes,9223372040559259516,9223372042163373318,0.3237089615757702,1151.410637642005
58380116.86589033,1109068.5728703246,0.018997368152209343,7263113278.929733,0.7188648355132513,5918067088.022677,Yes,9223372039876457753,9223372040038383519,0.1790849281488478,1978.8180557226813
10778690.255953211,3637954.4022978107,0.3375135861510188,598177037882.9105,0,5919857572.163681,No,9223372037621473915,9223372041338250252,0.44520225754694515,974.8977507518838
5143714.9022293165,3369681.7487456915,0.6551066326178482,40994955561.590996,0,5921208608.461334,No,9223372040256305631,9223372043278485633,0.7310253480922208,722.0761967571227
3573570.1014717836,2558402.6374771064,0.7159234504518106,6059879398.098928,0.9667581939280399,5922852680.581472,Yes,9223372038754749959,9223372040657661633,0.4726245243383806,783.8313851119734
3571156.0451990827,1355492.597121401,0.3795668909354074,39210555822.56707,0,5923454975.381452,No,9223372039374681061,9223372050480824072,0.5730561077930557,715.61648608008
7249354.185595913,5250401.989151669,0.7242578931491501,484641461032.469,0,5924122389.975338,No,9223372038697818735,9223372041438453951,0.5642590561084355,1001.8093095709338
6475407.744568093,2358703.3824007013,0.3642555767054675,164822578583.53436,0,5924659582.547784,No,9223372039906016031,9223372042694186257,0.5154552459279341,879.067224035251
39890007.853415295,23910517.364548896,0.599411197220452,7056275392.413572,0.7568117089919366,5925554913.820842,Yes,9223372041346458395,9223372041488855540,0.36475172707694165,1675.802410232951
8458341.967626419,2580938.5627993178,0.30513528214839736,16184415259.319675,0,5926759561.655061,No,9223372037680192856,9223372039281813573,0.6119281234281051,1231.8720020571413
9698598.878553905,1395548.8908510124,0.14389180420039124,6274881992.84187,0.9171228093782505,5927052587.61561,Yes,9223372040703831834,9223372041813105096,0.13121834970307658,288.07839993866065
15142096.96885959,7684651.132556884,0.507502438292445,136554685872.5093,0,5927052587.61561,No,9223372039052953292,9223372040634318277,0.504492567619695,939.2874532356577
442975065.9412599,6070982.317235659,0.013705020404107107,38085749290.56453,0,5927133983.959465,No,9223372037828280208,9223372043717719002,0.17903013150339117,3596.0562596687014
106253550.81643674,8627538.9116807,0.08119765264678643,29500286144.276474,0,5928859611.334759,No,9223372038564157354,9223372038803219984,0.01972618940660654,1439.3635815559596
5384580.9169207765,5244679.255752267,0.9740180966119619,170507746361.36603,0,5930048042.654193,No,9223372037107195298,9223372038865286557,0.6977350689832063,845.3369187208436
3624847.4967701477,2702337.1926541277,0.7455036922413962,20957964663.5511,0,5930650406.811019,No,9223372037527407861,9223372041113317168,0.5063700846819869,933.3325459358128
186115218.42660868,2702891.005563747,0.014522675944576695,35552009931.18469,0,5931708628.015317,No,9223372041402497236,9223372042340940832,0.06232715363797612,2496.402201465963
299946491.88305265,1577727.7775200175,0.00526003077287253,39083926545.427025,0,5931741188.948286,No,9223372041319898832,9223372041459291378,0.04861396356070996,2941.7725156048477
6579268.9656182835,1495763.4668963233,0.22734493371723094,5952005583.323757,0.9927074837845286,5933206448.224768,Yes,9223372038529264058,9223372049996916966,0.5810546605368219,658.5144792100305
15620080.110854315,2754992.020061033,0.17637502500045457,421557837157.5406,0,5935160179.721113,No,1768201198527046902,9223372040131998508,0.44797930076445197,1140.8896990712856
2029241.5025011296,1652989.5319042134,0.8145849224288143,45533775549.72426,0,5938465377.810472,No,9223372045202431046,9223372047826642389,0.657255075476556,636.8383290294912
21193284.024659105,4427279.801815835,0.20890013065764346,54879478919.006226,0,5938611917.613297,No,6008890585779594485,9223372038840494781,0.41664686766305553,1078.9064784226252
2605732.3407530547,2068945.6280215469,0.7939977547439209,40678293567.08815,0,5939051539.014919,No,9223372041064584750,9223372041789483045,0.537878458739584,625.1425653791782
7318893.206580708,4658205.584796174,0.6364631172111921,239460639726.33273,0,5939653988.008128,No,9223372040126318941,9223372047851008719,0.7113206784214028,1094.4279359226837
12703800.731114851,4841148.449273834,0.38107874578169554,35940724070.148186,0,5940858902.782863,No,9223372037834245958,9223372042291229875,0.2425886132503899,475.1257199395714
54671132.40785106,11820554.342257753,0.21621199016101336,7096066082.512422,0.7493807320111008,5943333932.784888,Yes,9223372040964674485,9223372041002953055,0.4594979828774685,1437.061814770307
6739945.711063035,3668669.7182851713,0.5443173989166366,6122223738.696752,0.952086773078448,5944017839.169993,Yes,9223372039571074394,9223372040977851035,0.7377120594254156,790.739573796442
4185391.3632912333,3855063.263199692,0.9210759349797617,77905148947.95555,0,5944473780.719207,No,9223372037887424141,9223372039786097341,0.5501967830018926,845.6318434735788
200079823.94763097,20556115.1719763,0.10273957046941762,7195704520.192616,0.7310489612595449,5949961609.814413,Yes,9223372037084628947,9223372044590521042,0.3215003547744381,2334.9821353060333
448767380.96263987,2103338.829742023,0.004686924493554327,9163557899.786343,0.4329978932925854,5955905909.303209,Yes,9223372037191957414,9223372040462098844,0.006349543290054358,1629.997492482058
1726291.640608217,1333470.723781965,0.7724481150312174,5981098184.642541,0.9856373884058199,5955905909.303209,Yes,9223372040000969237,9223372042954172512,0.6823844689731906,595.5568136920404
1373490096.650935,6020457.539481137,0.004383327957122652,9912575072.736416,0.3433751696595276,5956052487.673257,Yes,9223372039569782491,9223372046336066974,0.00038672157493821626,3316.270642502905
522877488.50144744,28483165.954974357,0.05447388074901892,7682052679.989258,0.6468168601384725,5956199066.35907,Yes,9223372041409713628,9223372051499974659,0.09449826375398071,2497.4383645570765
2367180.9800171857,2111518.2204071735,0.8919969525911973,6368324839.558782,0.8963653739851087,5958006896.059256,Yes,9223372039835208128,9223372040980480841,0.645497328393272,549.347483196466
13243683.116007818,3860501.9899787763,0.29149761106202665,7305018998.66012,0.7113767922871678,5958316349.179769,Yes,9223372039616663534,9223372039751884778,0.2598694367467425,893.4520126581986
146875443.73041078,24009493.671729624,0.1634683992226702,31461503080.336327,0,5960417409.892348,No,9223372037320443285,9223372041799862551,0.36849907611119614,2111.3290026725467
45041035.926117785,2179807.6122625694,0.04839603635756015,6934028110.185762,0.7800480911949265,5961541259.3712635,Yes,9223372038827830317,9223372041194847974,0.33087101272105957,1176.4916354080879
5086586.970552408,1120948.5697982146,0.22037342058391632,449302629319.79297,0,5962225350.604257,No,9223372038845995034,9223372047643221229,0.5997256000356107,788.2953932217931
2464311.244165846,2033359.5984957367,0.8251228830406997,7565513919.803208,0.666250774864152,5962534822.6658745,Yes,9223372040509881500,9223372045575001639,0.6227103872945144,663.9093967992629
32083943.89067258,9278439.484455869,0.2891926103621347,15891117670.337564,0,5963284076.527236,No,9223372041337348531,9223372045883334850,0.5181434260499289,1124.3985464108205
1257845.4409237625,1022912.3245307406,0.8132257678491192,9530422128.722435,0.3878159859205351,5965548175.232291,Yes,9223372040755325872,9223372044096295456,0.7774882350760922,708.2627252242881
1464281.3330341037,1427545.0766960068,0.9749117498739286,46240748897.588135,0,5967356253.1176605,No,9223372041777836886,9223372045385906328,0.723832178272827,552.8289398555577
8577028.334257193,6052678.090556182,0.7056847493882471,61987153176.18792,0,5967649459.956583,No,9223372038238370275,9223372038795605181,0.6333452373066386,1246.8849382962708
6374784.1989895245,4193840.560245685,0.6578796127577865,1024093816849.2319,0,5968398772.670851,No,9223372040358996972,9223372045250312291,0.6715717792162664,975.6159780106768
89651233.8092136,4171986.250812236,0.046535737139888365,14340711518.210073,0,5970434994.48886,No,9223372037102870191,9223372041360815282,0.14936580308298142,1705.5744086569732
13023648.986916667,2444160.9744543037,0.18767098045330197,13266359921.242352,0.036562652767577676,5970972568.227428,Yes,9223372037415324219,9223372038293060460,0.40600907381916607,1109.9826930869751
1923221831.1365247,14334808.15060647,0.0074535385978513665,8725086717.470444,0.4906178697077918,5971428695.05146,Yes,9223372037046301317,9223372045305323123,0.0018880967001343725,3687.6363063006684
72107434.8556372,39488990.50552667,0.5476410384669163,10852473411.998985,0.24390382338517774,5972259506.081279,Yes,9223372041567616375,9223372045073535790,0.4660138434699964,1622.700109128425
335197393.5968882,1484999.6159862815,0.004430224233104143,107022546419.3946,0,5972503864.376863,No,9223372039363570309,9223372039404475425,0.1779868421709262,2877.081141092242
1494045.2268434009,1452977.8695454586,0.9725126411435958,104710500610.45145,0,5974589094.072236,No,9223372041806054092,9223372045739178392,0.5906073645437714,641.4950835729435
25359235.134789594,2360521.0247707353,0.09308328946926343,6988958537.585329,0.769530172927905,5974589094.072236,Yes,9223372037320494784,9223372047227754772,0.21402821142976886,1274.8719116015027
267581097.43164524,54134359.89545057,0.2023101049179284,32973584354.857204,0,5977456398.0941,No,9223372038936993304,9223372040542248506,0.1882072234368872,1829.4818828310172
284641375.11413074,8046660.171144866,0.028269467739601987,40545922758.51208,0,5978515378.560938,No,9223372039282090453,9223372046423529804,0.10447169414303356,2312.070817580819
11768595.331070628,4893519.270060421,0.4158116693111956,16099068841.101522,0,5979574376.725205,No,9223372037358552032,9223372038749445371,0.5234096935270097,872.6844918628647
6241073.882143943,2074852.9657241553,0.332451274396931,25794711177.32896,0,5982441906.335904,No,3142080487849774101,9223372039034692168,0.5299730051861187,849.622251742769
3674165.24638832,2009730.247685302,0.5469896188422264,6003333239.41579,0.9802698712417552,5982441906.335904,Yes,9223372043271390059,9223372043481497724,0.6541799822827185,782.7181169867921
2251079.0736313015,2007216.7890954902,0.8916687168423507,2856884481696.974,0,5984185296.79502,No,9223372045725375903,9223372045788790711,0.8230396032753164,832.7410352453737
56471308.37073494,5384382.112286554,0.09534721733270299,11781561968.735605,0.15701298621674864,5988486947.591117,Yes,9223372040047838590,9223372044830679363,0.32341759916636803,1567.738399319342
218632556.4198861,132077136.7754458,0.604105531848561,11634020635.954796,0.17014901302780236,5990833422.454943,Yes,9223372037706983833,9223372049801837491,0.1777285392790565,2556.8487753660497
1018876590.4560258,7762852.355461368,0.007619031027091214,9165661267.066414,0.4327313207650384,5991811145.110944,Yes,9223372037738115983,9223372039862037229,0.023161661550221837,2914.3828427759927
2966662.1541838297,1518512.3971837726,0.5118588899791782,8133764033.737573,0.5754962705080128,5992723699.363276,Yes,9223372042314967853,9223372043749004894,0.6941818990755524,785.7493822059504
43487803.71960018,16783797.23760618,0.3859426276347369,35582348669.64858,0,5993033318.853735,No,9223372038722212928,9223372046548875156,0.5686945270891314,1507.6861937137305
3473202.1618515,1976331.0691359383,0.5690227568217315,6079863922.298927,0.962029765179562,5995754773.522318,Yes,9223372038549409753,9223372042539171218,0.5134671167261778,554.1607733734706
3646048.590976865,2344744.4570120852,0.6430919387127179,6309893890.919675,0.909289466360994,5996960723.193516,Yes,9223372039693938212,9223372044446166862,0.6097513076148198,624.4391483978306
71241782.67690879,1029668.8420280991,0.014453159414858944,496377427554.6041,0,5997563706.197706,No,9223372039412770737,9223372039818164846,0.2635786028925311,2048.4778144449533
2692368560.2809753,5527493.048264654,0.0020530224315529096,10249309298.719057,0.3062290303266688,5998020021.272275,Yes,9223372037808070385,9223372054764259979,0.037578496072778744,3547.298707280499
273016984.14452636,8277088.94253965,0.030317120996978073,6910807452.264884,0.7845327693026279,5998932660.739015,Yes,9223372039219053148,9223372040120124345,0.0717809722009282,1548.2233319054985
5890652.3136649225,3120749.9460372096,0.5297800277225336,87221187679.89848,0,6003333060.10997,No,9223372037660605722,9223372040478043650,0.49637402939568187,899.7030339829699
102899716.6371048,18653412.81915773,0.1812775917055486,8143547343.129161,0.5740176185513112,6006657995.152311,Yes,9223372038242041196,9223372045374161859,0.27661498089438585,1949.1067200871344
194587135.91068625,27493118.87654678,0.14128949864993068,7631950923.251993,0.6551168196214568,6006967678.684343,Yes,9223372037231215632,9223372039093618317,0.2056698489689061,2354.0849680091715
2726605558.3602767,3625869.9206032916,0.0013298109473464925,27016313388.415386,0,6007424056.955228,No,9223372038285590418,9223372053514400109,0.003719748497193245,4005.715444796393
22972727.504259784,6039940.393634933,0.26291786173474435,6452470888.647778,0.8780726210567408,6007570750.612868,Yes,9223372038338605972,9223372038474917956,0.3593440499476588,1181.6760830310418
13875356.440587478,6280508.201375058,0.45263761174477934,29481243692.65703,0,6007880438.248166,No,9223372038346835950,9223372043447618779,0.4433001201209338,891.4001257881782
451012453.29625154,97707933.6143867,0.21664132087768842,6798674504.552466,0.80651890844187,6009917891.486094,Yes,9223372049055436231,9223372050325889637,0.18831438586576127,2662.641400731787
57689980.77851826,6761161.005600769,0.11719818440498406,12546458896.984762,0.09245759008424462,6011515296.648238,Yes,9223372041821888692,9223372045110018150,0.22280719665881735,1529.5546264587342
54332028.5031917,35412501.48079626,0.6517794836008374,6922941170.103552,0.7821864787088656,6014856925.486241,Yes,9223372038167550962,9223372038581349528,0.13479543096004126,1843.369459452273
6296582.976085041,5715789.437535301,0.9077605201494774,10305574442.783924,0.3001940675963937,6017888979.471118,Yes,9223372038916872984,9223372040095776682,0.5132426228147686,805.5799249772218
25592546.573380597,25125213.679647792,0.9817394923012902,23428161130.09072,0,6022143853.398202,No,9223372036997189318,9223372042298229901,0.3605999195244354,1317.356858094104
1301916168.2315648,7263994.726873292,0.005579464257472287,16135710894.097069,0,6024426264.892132,No,9223372038934363587,9223372044978337480,0.004747128334568737,3171.736031766593
3312383.4130965914,1825523.5537472286,0.5511208474627134,6158386084.165107,0.9436827680172003,6025485980.34734,Yes,9223372040549415272,9223372041257429360,0.7036307080424737,708.5003998943433
108056992.85545428,1680254.1674547144,0.01554970319877731,7116224824.052073,0.7456402917413546,6026366371.057742,Yes,9223372038100020178,9223372050054072310,0.21255644221537517,2375.243409709832
2289817576.642638,22937936.693270866,0.010017364233400104,7541133301.555322,0.6703738132237064,6026855481.591021,Yes,9223372040051190584,9223372042628118034,0.0017778233497511599,3810.5096076554623
44629936.34320789,33866653.44640691,0.7588326630351778,44132140036.180756,0,6029888039.623901,No,9223372037717183272,9223372040951817673,0.21936744971692693,1237.8707614045568
1382173.5990671495,1300416.613276287,0.9408489745093949,6047996777.026456,0.9695811962827456,6030344564.537202,Yes,9223372040074225442,9223372044160778666,0.7140792870511812,622.6435529731916
6553722.570120704,1847832.2737731854,0.2819515556239288,9285688030.870224,0.4176665942568485,6030344564.537202,Yes,9223372039674798193,9223372048735836447,0.5808714866322248,589.5678804165844
126532333.52367279,2613712.9267839827,0.020656482449958026,20565525416.797806,0,6031420670.104134,No,9223372043167920460,9223372043961084227,0.09447197289217997,2155.9473828627606
11545522.331142073,10251616.56963657,0.8879300802168635,6759805129.389064,0.8142704763711748,6032562011.217793,Yes,9223372038669732409,9223372039753954724,0.4733990440176852,1122.3031707409425
3273673.3107472863,1986498.5061433127,0.606810245732752,25015612598.222313,0,6035219773.098333,No,9223372040020803615,9223372041777569835,0.70438867767193,739.6994973473156
7718859.729974154,5442063.856873083,0.7050346874085902,6749942013.8103695,0.8162483388028211,6035219773.098333,Yes,9223372037553614191,9223372039305916796,0.45491367550937084,914.8209125828373
40644187.43366899,1199239.254788099,0.02950579973446999,31353121247.305088,0,6035529579.68813,No,9223372040035657588,9223372045142889199,0.2770003170759501,1252.2383752563403
161111275.57383657,62920956.71484021,0.3905434705965308,6642577995.637599,0.8380695930134497,6035871998.980454,Yes,9223372048204067300,9223372052794281919,0.11132847197204243,2572.900716106296
63658379.904495165,3117256.664607302,0.04896852023699051,15560476938.134195,0,6039785487.244048,No,9223372037845875581,9223372038709018889,0.06142626087832598,1507.443724201347
1264452.8549454543,1167869.3035409052,0.9236163285750061,20906518483.13857,0,6044351516.476601,No,9223372044017547085,9223372049042106459,0.634106552258394,610.8257327949101
351773439.99173194,1104213.4796959928,0.003138990481265289,48822384868.20932,0,6049227727.31388,No,9223372037425338295,9223372039459924173,0.05575087489331571,2499.1272749105296
2849978.034226294,1596358.6118128598,0.5601301457911888,6051596874.710326,0.9687249947674721,6050450912.274898,Yes,9223372045293036028,9223372045491965155,0.5611559924022923,581.957090193943
15445558.042669076,2928960.2753366525,0.18963123684137942,333056232588.5074,0,6051674119.199072,No,9223372039173077948,9223372047969994283,0.6486651288347063,1083.8919255449673
6123764.947621708,3379621.980456812,0.5518863002358311,11501814052.701174,0.18212199185519615,6051674119.199072,Yes,9223372038365742776,9223372039533772522,0.5332473002849819,630.6115160798231
21071303.181232646,2492569.9028874594,0.11829215694202959,463911115790.0796,0,6055637459.551498,No,9223372040161059241,9223372041000799607,0.2751976557956966,1093.843336846677
5302275.798352701,2196223.194916934,0.4142038774367888,9662883414.390043,0.37212246575107055,6057774169.502248,Yes,9223372038488371868,9223372038913876169,0.4925507717870086,932.2513162538944
13543508.905077238,9754959.992355958,0.7202682894607161,39316637923.18831,0,6057774169.502248,No,9223372039760698624,9223372047676603273,0.4655847129795561,1052.8261834291836
20125845.142194953,1588008.817175519,0.07890395687514112,12155700679.741705,0.12472081585256047,6058997506.269697,Yes,9223372040916866052,9223372042383381673,0.39210447388445535,1086.121445369301
119645030.97765791,4933819.809483506,0.041237147662278005,10457977540.326653,0.2840833145916698,6062047785.699454,Yes,9223372039173232446,9223372041087656634,0.19099527505225686,2015.7093611183134
46046561.36535268,13836149.326652618,0.30048170626403176,7796443327.706829,0.6281692657501039,6062667644.743797,Yes,9223372038191933001,9223372051917191489,0.22446455447151756,1334.3963579646702
12361160.944032535,1445224.488810785,0.11691656595641048,25653235021.474857,0,6064037878.751115,No,9223372038104207717,9223372041397510887,0.4743865139180591,1097.4841985212959
291903424.39565486,38033172.56977803,0.13029368411323158,9609514061.785282,0.3784075058313177,6064951382.794005,Yes,9223372041595208286,9223372049978292722,0.23390931006138688,1902.1817450337176
3397145.188930415,2297088.146122772,0.6761819169836558,6138799167.560089,0.9482251451749575,6065408139.214587,Yes,9223372040004629774,9223372041121383177,0.7336337658648154,677.2418793825235
330688788.49934435,2920525.2787132165,0.00883164286266393,28886409081.092354,0,6066076966.396494,No,9223372039349189692,9223372049978292722,0.23390931006138688,1902.0520920027977
22329310.505929988,2156519.0693965163,0.09657795160418456,7673747350.670882,0.6481870770800077,6067398326.300996,Yes,9223372043492391260,9223372048767040721,0.5604622953250066,1200.3587402355886
166004709.64191085,6719057.024138667,0.04047509880070487,6519685526.427008,0.8637234928047881,6069078609.23421,Yes,9223372040270758835,9223372048324839818,0.09815769204237357,1906.7731523167051
369374750.2859226,1750247.599032017,0.004738406178758022,8772696745.213018,0.48415626434724335,6069845353.307668,Yes,9223372043099698884,9223372048815138274,0.08779187275724432,1915.7970967729807
4296338.54951835,1361938.1273695116,0.31699972236177587,981825983703.0912,0,6070073746.732922,No,9223372042702683872,9223372049878365999,0.48045692400936485,1037.1672594084998
13083190.974866278,12721934.553822136,0.972387743805151,163203535917.8625,0,6070383710.392383,No,9223372038120895042,9223372040848791123,0.7059278179237133,1221.6537572257887
75113502.9283901,58269070.27734611,0.7757469430349597,6387150959.8908,0.8922403503397619,6071525693.2134075,Yes,9223372039141576246,9223372039882814625,0.234437542983246,1975.0516985244312
91227612.5552871,4018878.2817989527,0.044053309839313985,6467308351.032432,0.8748852773121415,6072749266.157178,Yes,9223372038155636562,9223372044420549138,0.17509324456979536,3633.9101783581355
100263709.19062585,2670940.2607780034,0.02663915271376897,29643311709.108116,0,6073972859.63232,No,9223372045279015145,9223372047549590319,0.1542311441372744,2149.6830537141464
11754920.412302328,1643588.9127716967,0.13982135608945243,22750591038.072876,0,6074429673.110442,No,9223372038858770620,9223372046588882278,0.29006257179332456,1205.3756977574635
11524321.236935355,4254646.377655709,0.3691884571925679,7675296177.988808,0.6479313803564344,6075506458.993003,Yes,9223372038263804632,9223372040630415285,0.366705813445742,988.5740161784574
48519549.01176923,14447558.778872607,0.29776778789448577,10390375210.169088,0.29118762805926146,6077040090.327229,Yes,9223372040525386635,9223372040845428493,0.3623911759490164,1356.0575813806372
4547741.209823596,1877581.9672514666,0.41286033673061545,12436841725.752615,0.10136401845328022,6077040090.327229,Yes,9223372039222985630,9223372039546704437,0.7517715783661095,726.8777304193104
4350882.020950369,2312580.7072611037,0.5315199759785635,13739344286.193249,0.0020984165002850327,6077350083.510189,Yes,9223372037897556975,9223372042226522753,0.5807769037200208,737.1216720953444
50014417.857811555,7172587.196124033,0.14341039051009918,164499834130.13266,0,6078573753.480336,No,9223372039292670615,9223372039970638313,0.29729656230793383,2235.343524391586
13790424.260781465,6870418.352436995,0.49820210187265607,6859914213.399977,0.7944431907526844,6078867437.275563,Yes,9223372037680707257,9223372039313956940,0.2887123056970817,1038.7682202207209
4596391.543884022,1411047.1321217502,0.30699019407937417,791470641652.3362,0,6079177438.095607,No,8055380707442184915,9223372037736458765,0.6860049182561717,853.955882369837
7100705.120521618,1099372.5868526774,0.15482583323667404,9819030264.643343,0.3540205144840069,6080401138.138618,Yes,9223372037726996715,9223372042348789748,0.6026856154868627,891.1953298624792
18230952.971435122,3674037.443409177,0.20152744890329014,10218386418.541544,0.30956620294850473,6082554898.839497,Yes,9223372036520557412,9223372042726294931,0.29792218523748687,1036.9685005042995
3424409.8244809164,2511498.944131635,0.733410740203193,2869536069580.5825,0,6083550218.198256,No,9223372039346734813,9223372047912027343,0.629151932917164,934.8291631763198
66349058.625385255,57923150.21379912,0.8730063608112388,8265250294.719781,0.5558427812377121,6083860238.385761,Yes,9223372038657264181,9223372040548379772,0.3359538367566539,1552.416504603607
22935522.63699816,3528441.449503298,0.1538417722302711,20046188966.7631,0,6088527010.992633,No,9223372037806396314,9223372043563584498,0.4070251535973346,1181.87848486595
22406560.30665641,9150721.707298988,0.40839475502094563,9057387026.859636,0.4465717876283541,6088983913.145637,Yes,9223372037375749807,9223372041348926928,0.37451904980556305,1271.4499072188894
55154795.68225214,8172219.497987331,0.14816879288371673,9682909831.871965,0.3697770909260391,6089293955.439575,Yes,9223372038119074092,9223372045004226604,0.2958800538316619,1689.0469702668333
9242427.444999581,7072631.066103211,0.7652352272378083,7207826590.156374,0.7288451079293733,6090974732.747081,Yes,9223372040222717744,9223372042211200601,0.060402856457440826,2685.1737937997186
99003287.8096558,21891372.29740006,0.22111762934063886,26690098324.89156,0,6092068073.523376,No,38420600899788108,9223372038916689250,0.35123854040444424,1546.7970976685745
194523234.4211148,8456325.520622164,0.04347205898456036,41794418591.95735,0,6098204120.715877,No,9223372038461818723,9223372041674141703,0.2831212798373993,2360.002169785101
