M1,M2,M3,qin,qout,Mbin,t_binary_form,t_triple_form
2562421.331154602,2361983.6588653713,776731125.9400357,0.9217780191523322,70.55461465136167,11008934.423044788,2739030422.708778,3667962445.6205645
9113161.83176197,1030212.7147060079,2269766.709248207,0.11304668277868418,0.08740724132839714,25967719.318820305,2740668288.4073114,5139177666.34983
3516399.568801826,2665203.3270475855,2504072.1710103266,0.7579352900318219,0.2560677391155346,9778944.351441788,2740807103.1624537,3096737178.528444
59402540.69903412,5084527.922555104,5593978.998081031,0.08559445206756583,0.07705712977923485,72595216.22603288,2741112502.536881,3694150443.3808703
36869313.43971601,32560222.992945395,723124876.3550658,0.8831252864576312,2.5568297642658093,282820892.6778941,2741181912.811074,4286958586.081658
7005094.291791658,1316675.9922894766,7652032.972213394,0.18795978147393602,0.7533953353112076,10156729.957788419,2743347759.768695,2825718851.2518206
89609910.84595737,46709432.81717423,25896149.65050024,0.52125297722335,0.048010857288784396,539381113.2081102,2743389415.3481145,4517348978.7258215
197070773.80536476,19634655.692355458,71203299.77985573,0.09963250924131173,0.3121972479920304,228071516.4461455,2745444642.7411385,2761985282.248557
7379642.222666669,1112628.595856007,12978491.934286147,0.15076999159099522,1.3067318442942886,9932023.91979304,2748722783.065925,3467196114.8342237
36886779.84686555,1802476.4165084455,3063693.0160153797,0.048865106251924854,0.04004685014450412,76502721.31167424,2748875604.2555194,3260870818.0364165
2421965.8570764735,2030846.139905925,1469663.2584891247,0.8385114653752119,0.011912901547485854,123367363.74685211,2748945069.2124352,9167848795.488445
34664428.04287939,3781803.7554887356,4708020.345999902,0.10909753799516611,0.11980522882902417,39297286.0368122,2751223789.76255,2757812785.426629
480949591.14394236,3308364.719419095,15931209.363412376,0.006878818030700731,0.025297477445380724,629754859.8594121,2753586430.3916807,3217030739.5096345
3156392776.887083,3629249.599385072,659224806.8166803,0.0011498092461624287,0.1990259461869566,3312255610.117448,2754378735.5332046,2839348868.7357993
19797533.48910767,7029135.452201553,6861330.140586828,0.35505107017845866,0.1367092296505459,50189223.93261711,2757187060.821122,3971723405.907649
26765351.911982626,11062640.07494687,1796242.471192472,0.41331943294921586,0.006602896039087132,272038581.33753186,2758452455.489975,3653524036.1301894
13936247.459983598,3873424.2912032325,118152150.17795782,0.27793882839159856,2.9632776913132206,39872115.43633527,2760482983.359543,4801450170.513659
12712874.742634,4641804.202472826,33829164.57252497,0.36512624378387315,1.1561098709113848,29261202.091334756,2760775079.424185,4664401254.944708
14603194.406806719,2172068.4318589116,38950229.94678395,0.14873926699534215,1.2584465039456783,30951041.48222519,2760928085.518325,4293667357.1741276
2532032.622780606,2447185.644960687,2162256.003126934,0.9664905668842676,0.2233421828475879,9681359.67670062,2761456669.971365,3433448955.6174707
110282610.73557408,1253786.986319422,1005018.4874176227,0.011368854780973964,0.007337895954812006,136962760.6614614,2764461783.4580374,3192983937.715633
44337125.51766032,12290571.098552566,7100506.315887395,0.27720721528636305,0.06530362770360366,108730656.5588479,2766145595.434932,4100320232.597986
10523240.501308437,1894650.7651325618,48066132.44243199,0.1800444230935314,3.5578946483267213,13509712.11725943,2767008483.987165,4309882482.536418
4519439.950108936,1617204.6977441807,2307738.3943846864,0.3578329871835557,0.3447512897970266,6693922.438240549,2767008483.987165,2916687496.389434
6933212.216189244,6462144.635399257,47993142.74101033,0.9320563735680799,2.2846597400139252,21006691.675110362,2767384281.0691576,3741903494.966568
164570476.20930636,1125210.089136082,11736204.376023393,0.006837253649949954,0.06448565899940702,181997122.43200174,2767537387.58923,2835200507.257876
85551314.23830698,1649212.2438539877,1400787.3929627726,0.019277462404143013,0.01304829251967931,107354076.47016792,2768637038.8706627,3195573105.629547
39341733.07289193,2907787.5817919667,2149177.498261303,0.0739110190291935,0.020725736986759096,103696071.20047566,2770474697.363488,5263513354.834829
61373262.637418784,26720762.872592743,30559254.349496897,0.4353811696545086,0.33508974352985504,91197223.84691311,2771978483.7791915,2797465837.837719
15293188.49086862,3076487.514260692,23115014.821038958,0.20116717426831074,1.084947978111482,21305182.63306429,2772730460.4613004,2836531724.480727
290863960.16529197,3290997.714586667,13810972.139761452,0.011314559950007078,0.04369913238049452,316046827.18886423,2773078616.6443715,3019727952.5678453
17819711.385215063,8600984.292680994,2040601.7673138387,0.4826668685451995,0.04864097321887948,41952321.92685241,2773190029.1390524,3354054633.2862067
35213554.8432637,13177253.967515506,30398790.609017383,0.3742097049323123,0.37333233346006145,81425550.06495145,2775529977.9511294,4889642462.327009
4536068.537728538,1762332.0807265358,1092226.9802854836,0.38851531145713986,0.17148258879502737,6369317.071548409,2779375380.151095,2807145039.7292833
9812286.72866709,1869317.374600221,1380313.3557040684,0.19050782211030545,0.05820742062589075,23713700.77666872,2780880508.3824563,4154007197.620636
23165141.98952504,3931404.242741095,2184067.7115673353,0.16971207189314108,0.07797098216548888,28011288.95531646,2781340454.105011,2817071170.5017285
3321258.6199815203,3300014.924781754,1073722.5289386825,0.9936037214711438,0.019487556829311043,55097852.354878426,2785578528.209813,4648458583.441217
4776565.343813584,1699509.816312256,1311423.2898467004,0.35580164699586764,0.06570963036749797,19957855.22627702,2785578528.209813,3152971547.0751505
2424621318.9764447,68572404.45254254,105472248.60394269,0.02828169657498946,0.042182486270367275,2500380084.9461966,2786192082.6455746,2804811693.7481565
1895758.390951801,1466808.9919549315,16725433.877130883,0.7737320319697979,1.2815820054927118,13050615.415515834,2787851656.8463225,6713025391.857154
20266002.409321748,13861624.720495116,1887777.804920873,0.6839841642434222,0.04941511011987733,38202440.515487395,2788144551.4059825,2928526892.6015983
39240200.706128344,13522435.613849662,148146373.3563326,0.3446066883072235,1.007727527384425,147010346.87506172,2788646676.259144,4125278059.358699
7021552.47543907,3471782.1287499117,1534771.776196962,0.49444651177841054,0.10389410645108575,14772462.352516077,2789051183.992159,3220494668.2768807
55277486.542229384,3952449.1333066383,289053417.9607665,0.07150196907536949,3.512319189430292,82297024.37939638,2789134877.2818055,4342846072.27259
2401389.577434455,1760500.2380254867,1012533.3025912296,0.7331172978215106,0.2159050306733605,4689716.119320425,2789204622.2226076,2819295371.684252
1198302032.9410508,2022723.550564838,83877947.23139496,0.0016879914203269519,0.06705270554526951,1250925619.619721,2791408811.640144,2845728830.9381957
13405779.89455416,3114885.209327649,43945764.3948625,0.2323538976343339,1.3108247772017216,33525277.48878501,2791478572.352989,4436199960.5830345
62901644.2646586,1412780.99253879,1345570.8258406017,0.02246015996965859,0.01835956784741356,73289896.41933003,2792692486.0928683,4013644836.1308823
324958954.9344343,19549879.716190614,93552348.7458978,0.06016107394281569,0.10499387220723255,891026750.2206991,2794255440.782559,3570094223.4011955
1475556.3958607174,1368603.7627483686,31682216.52623316,0.9275170820902704,2.001857318462822,15826410.920515139,2794674130.444525,9622521477.85408
8411693.880239233,2831631.2065537698,4350186.20473059,0.3366303204644481,0.35799393262313556,12151564.058238056,2795120751.870398,2850035772.817283
2990135.3013530895,2082251.3381834321,193380107.77433595,0.6963736180236313,11.805501374043152,16380507.836755015,2795804679.1596518,5073287736.039749
1093803217.0282469,304845606.08353335,60171204.61692403,0.27870242228009545,0.04240193331465396,1419067479.0795228,2797731090.067444,2830381547.5668216
184899670.09164885,4666058.367847959,77206631.72013171,0.025235623003194884,0.26074420790630976,296101042.2439508,2798359346.705575,3648604639.5325313
4070397.0827245875,1143318.35124754,1427147.4674275622,0.28088619562449196,0.12237922325888369,11661681.038852021,2798471040.847388,4124186930.0698156
11342315.594304744,1564365.2660340685,3997975.394543569,0.13792291821077302,0.18534384010743768,21570586.8197512,2798778206.075063,4451458300.100724
65025871.781325,4621440.927796045,3264556.698235087,0.0710708030695452,0.011275952893628082,289514928.71878284,2801780536.852738,8860757009.271141
5435077.294013267,5015642.116797041,499218316.9958798,0.9228281118139325,23.462116004511515,21277633.99089347,2803191239.8038993,3178875954.249194
2500380084.9461966,105472248.60394269,12277407.391700838,0.042182486270367275,0.004105736537183018,2990305705.32528,2804811693.7481565,3228092576.514952
8106926.375976287,7740586.236428458,13708516.751481835,0.9548114633637941,0.2511070533029518,54592320.570712894,2805929397.90561,3268798567.917056
6369317.071548409,1092226.9802854836,24292222.262255915,0.17148258879502737,2.3892345616938666,10167366.005719319,2807145039.7292833,3200420236.207483
4642997.03027816,1240275.3713578065,7437693.175859611,0.267128185365973,1.1911312550599922,6244226.355629469,2807913623.334343,3093136333.346671
2596502.1255927286,1473227.5415741121,12025294.714844799,0.5673893069653484,2.74495389053662,4380873.1200559195,2808668288.7202425,6279627120.8945
12483681.400037602,1307406.016202306,1037335.6007435761,0.10472920401496051,0.012644178925704947,82040566.40124948,2809744481.598485,3552613986.5170274
20921915.698945526,3452810.486512688,2288894.555126606,0.16503318989506832,0.04128285050570763,55444198.42835589,2810345521.4668674,3920807373.4042635
10334645.905086454,2786459.9535922366,2693291581.797008,0.26962316650063556,7.15880696615812,376220729.8686813,2811114344.5785146,4288740153.3415966
16687945.003248945,2422235.6633657753,1143221.7889966317,0.14514882826460626,0.02538690523115928,45031947.71426762,2811268116.0921254,3263328617.7112837
11340796.158886045,4060613.0546546425,2912246.4857309544,0.35805361438164657,0.0995679045311764,29248847.803350937,2812791976.061563,3498093441.014448
48617815.30239916,3144223.093206469,738698379.3801881,0.06467224151578259,13.109993825527036,56346203.45448497,2812945772.6079893,2852323244.58319
7371335.029022375,4727290.19518846,8239216.659720281,0.6413071955861729,0.47166036662195665,17468537.1991922,2813099571.4471145,4111958122.2246757
1982252.6071695625,1113881.065051608,3745138.500805718,0.5619269012550863,1.2004752085865276,3119713.3218730497,2815546679.2712965,2887286454.7587056
28011288.95531646,2184067.7115673353,22749072.290759582,0.07797098216548888,0.6752213844059396,33691279.35836072,2817071170.5017285,3095187674.319905
160612843.95517895,4420548.844914306,1213587269.2465503,0.0275230095928562,1.6276720959288153,745596900.1877055,2819183450.8062534,6467339157.120811
4689716.119320425,1012533.3025912296,879737487.0630697,0.2159050306733605,25.330741049670443,34730033.57217278,2819295371.684252,3214654374.462661
120757910.9193729,2644939.454687916,2380074.88057961,0.021902825533756356,0.016782466859516794,141819131.86558425,2821520049.026563,3449176717.086482
57083200.63420946,1345215.8175652043,12540099.315163715,0.023565879323855368,0.14799257259401147,84734653.20158339,2821673975.106804,3620374526.260543
274253832.9760101,133522162.45962235,4968312.413521093,0.4868561398421804,0.006775809712678851,733242612.2038846,2822597579.3278465,3560920465.1821856
25927958.391975828,1000776.8485431777,16871271.276664034,0.038598366805961,0.2743330955036333,61499219.57352969,2824738977.1319046,5657009722.160227
10156729.957788419,7652032.972213394,11527047.700490406,0.7533953353112076,0.44006082553588277,26194214.598523688,2825718851.2518206,2989822280.161064
89551973.49541254,44693979.83608954,1085214.856829839,0.4990842534405907,0.005765376868120677,188229647.7148741,2826264822.1965117,3004430684.5388165
5821809.108899907,3522917.520738118,14307827.521676287,0.6051241898935794,1.198104569723058,11942052.374429675,2827580872.8687906,2862953203.7892065
127858644.44055654,86750106.18266807,91048972.39110726,0.6784844823143698,0.3207478739369685,283864617.00756174,2828210957.4707823,2964236428.570344
1419067479.0795228,60171204.61692403,5666088.278979701,0.04240193331465396,0.002090715696702629,2710118974.0508327,2830381547.5668216,3712273613.6479907
2588223.3326104674,1048607.8235039865,12102033.303654647,0.4051458041862124,1.6752291991005017,7224105.997049668,2831179880.8721414,3104573928.9572396
33364245.73506486,2404584.651913029,2533651.4605164174,0.07207070320147774,0.021664697575528708,116948388.11774117,2832762726.262896,3655423440.429851
25136289.937840182,14323021.875863288,66349058.625385255,0.5698144758547443,1.1454670262319195,57923150.21379912,2835186495.3640833,6083860238.385761
181997122.43200174,11736204.376023393,11422519.063882468,0.06448565899940702,0.028130822818453964,406049945.20065147,2835200507.257876,3175813632.8013663
32980552.79101562,2192076.6982602947,1195321.3834608162,0.06646573549420458,0.023788027366987232,50248865.32288383,2835256555.0245924,3308671129.7308373
4492970.5330953235,2660432.0158262476,200031542.82217696,0.5921320863845967,4.341196121818776,46077518.086967304,2835340627.249292,11072619539.128345
23115014.821038958,21305182.63306429,61050063.10349722,0.9217031785622138,1.2942341675171067,47170801.57188037,2836531724.480727,2852463596.5920196
3084269.295657398,3042136.913533264,2527218.710566221,0.9863395903258331,0.18298630139803265,13810972.139761452,2838031302.203337,3413487220.0149856
3312255610.117448,659224806.8166803,1985518.6833032167,0.1990259461869566,0.00045324205087311553,4380702716.083729,2839348868.7357993,3263779508.513952
1544030.3920193198,1135032.4580997704,7568620.227826079,0.7351101791560902,2.2530911950084334,3359216.1047869837,2839573152.177203,2981296570.8884087
6299550.84526736,4112614.666834817,2005697.3536767904,0.6528425228799424,0.07965789117487816,25178890.93088784,2839811458.6849723,4184705152.6006136
3902520.769454783,2866791.226149103,1781388.9249498546,0.7345998639104282,0.14918679656356734,11940660.741990117,2839965659.950922,3445091980.936062
140020943.94904262,1338232.0947715915,4943632.238215483,0.009557370897732342,0.03289754687027517,150273582.94251233,2840890915.9938235,3699294260.94148
12405039.966871623,1603629.1812929935,1037528.7252453921,0.12927239134864363,0.043253689638228975,23987057.148724522,2841045133.4057503,3894182368.507897
2614792.15194119,2264697.191075536,1080538.6878263077,0.8661098318634054,0.09146260841971651,11813993.789328415,2841662026.102596,3603968277.2918296
4020440318.2107005,3690921.6369870654,5319159.991930589,0.0009180391561264893,0.001278709342655051,4159788166.4695897,2841886359.8602624,3364984918.8866353
49298863.17792106,9814658.18394674,2153366.595910989,0.1990848784590701,0.026476262643016894,81331969.88355677,2842587434.258855,4035123220.760255
33661600.666537516,19000610.912496146,4124329.9399229223,0.564459518747258,0.06545222223724596,63012832.856512986,2844901317.047806,2990760510.614828
1250925619.619721,83877947.23139496,1764547.332365014,0.06705270554526951,0.0011643756032196702,1515445125.6843412,2845728830.9381957,3125669956.514349
26889604.808371626,3088160.186355751,1524022.1256179365,0.11484587476697702,0.04947287872292367,30805204.082692042,2849699009.5267615,2944922871.105882
37118529.24904481,4478784.402410454,76635636.40998293,0.12066168819244659,1.0664902604396191,71857793.03637792,2850498840.109172,6156162071.470958
738698379.3801881,56346203.45448497,16296441.877140969,0.07627768657318944,0.02041200733516772,798375270.4744492,2852323244.58319,2868546303.1840377
61050063.10349722,47170801.57188037,7136376.352033526,0.7726577037588388,0.04023296773677048,177376334.7194324,2852463596.5920196,2941341639.7829204
14676752.121469008,1184037.800435593,2375374.5710133514,0.08067437472787961,0.11819620700375907,20096876.466922544,2852477631.896577,2932301835.0206966
13376300.007365178,5653236.979410324,731295746.8216068,0.4226308453232637,19.919815571947442,36711973.77205999,2853333821.1085296,3463091407.739811
35231021.25041325,2307283.983792178,11408787.343790105,0.06549012494961708,0.24524178729067586,46520568.41466295,2855032370.9676046,3044997642.839899
16265059.14559586,9309012.797133071,18374376.31469557,0.5723319364414178,0.2099308039878968,87525870.26606593,2855116603.7482862,5977651900.84591
76884142.20276093,9073202.100283269,151589953.62768495,0.11801135891397703,1.5258120674524107,99350343.89968407,2856267852.899838,3450002656.9186907
17703268.670884795,7941364.716662071,4418475.596585986,0.4485818333493759,0.14842324185862366,29769431.938393313,2856815442.5520797,2902364670.137178
1336537.9952813962,1020765.2344811388,18355347.871134285,0.7637382835990575,3.903744284514887,4701985.20531815,2858992042.4947066,3907163211.870953
12218987.229901485,6418762.624145724,5577222.607482286,0.5253105272455117,0.2807283513812945,19866973.10777535,2860227989.91748,3265452308.0312324
11937763.874462876,6955577.737539264,9398659.48683636,0.5826533185514378,0.06401357912451401,146822902.505652,2860930297.337471,4316613937.094899
3112584.755703075,1320653.5050070263,11443918.962723408,0.4242947931256302,1.1343771202067492,10088284.362291848,2861787175.6930532,3456405335.3342896
5617139.737967942,3882739.708349654,26025088.656124488,0.691230749006482,2.2425136768482865,11605319.92504997,2864344176.5127344,3661586919.080913
6239455.04440813,4028790.1128480416,4279283.95196827,0.6456958314746876,0.14194583137070182,30147302.74672604,2866128823.11543,6322669216.449933
23168408.065658692,8766233.54471286,9892958.809168337,0.37837012883533355,0.22703367681468303,43574851.74872755,2866128823.11543,4029770375.6571026
10093666.28774687,1409353.032631555,1095671.9805899374,0.13962746463516715,0.03930426366461209,27876669.81728587,2866915849.2744875,3712874073.1807404
8715169.154379735,1172545.4725444366,3276612.7792675747,0.13454075896566892,0.06580708088776331,49791188.65424183,2867140724.6030145,4298595705.40209
38039846.7253555,16381075.849995648,49178586.374216504,0.43062938629236974,0.2330865526988828,210988518.23403463,2867140724.6030145,3612184082.1057324
31742567.93305068,8016768.474356427,2021573.323752551,0.2525557633290685,0.029018206574913573,69665687.9374556,2867801323.398263,3241501544.0569715
92468863.48938571,2395922.4499933384,3201862.2367999507,0.025910586110624804,0.021742249650450803,147264532.80024606,2868476019.843859,4183148331.750077
24547402.210611388,19098167.186575282,1336069.384357872,0.778011743267868,0.019034239993526263,70192946.22807544,2868476019.843859,3167785881.8930416
798375270.4744492,16296441.877140969,1412039.7352597606,0.02041200733516772,0.0017156751440698436,823022785.0187225,2868546303.1840377,2924597842.3683643
17093222.450442333,1135979.62017853,6982203.358194049,0.06645789718539195,0.335443443853186,20814845.203085743,2868939898.464934,3421668579.767487
8621745.176626218,3535541.61501124,75729087.27792877,0.41007261784959587,1.6984763457777836,44586483.33029927,2869558434.72789,4857218535.474154
24803860.18875829,7371775.239283867,31777074.737419285,0.2972027411533683,0.4468488724792278,71113695.6911455,2870219183.5791483,3938600119.9201713
962183188.9082025,10531718.098924922,21493337.01902478,0.010945647585960581,0.017626001490590647,1219410824.9961653,2870809674.6418667,3732221136.973855
69484491.71369289,1129421.907315394,1927652.334413481,0.01625430192350138,0.023727927732661188,81239809.73526366,2871582986.15884,3204892876.6309133
15538854.217443446,3730114.5505909114,65221978.35265438,0.2400508105934605,1.0814847430967782,60307811.80129686,2872131368.2580547,5235432750.670588
86750674.19590871,1248953.1936416144,45352449.18529616,0.01439704308027749,0.4662083059630684,97279367.62432724,2873340720.514427,2921588411.4087434
210971477.83681557,4703447.839412787,4963725.706602962,0.022294235636206992,0.01215183624657572,408475361.7381649,2877433854.106234,3305533449.2586713
2993600.182120966,2542682.871042521,56293236.21979572,0.8493729009733793,1.1385547705209949,49442712.531111985,2879544344.265421,4539520131.723876
3064914.2444827454,1019237.2788638292,18355347.871134285,0.33255001528952804,3.903744284514887,4701985.20531815,2880163502.4070787,3907163211.870953
431677282.585021,1097694.1077265996,178076411.03851557,0.002542858176722337,0.3616128585764213,492450439.2337085,2880318297.6803527,4058249855.662802
12458972.824069956,1376947.8772533033,20460262.937619068,0.11051857136995484,1.2690847594972388,16122061.812265886,2886427502.580709,3384508890.029624
1856579.6776789713,1763297.7032356157,1232257.8644662374,0.9497560080157866,0.2670857674006316,4613715.947723403,2887047067.594976,3193837289.5724154
58981926.89434358,1190648.054523488,13732075.100637188,0.02018665915503809,0.12133327645329545,113176496.19330148,2887047067.594976,4420172379.531383
3745138.500805718,3119713.3218730497,203713688.6545962,0.8330034580034581,3.900418435069154,52228675.47311866,2887286454.7587056,4482708234.538584
39353661.35094527,39326254.712084614,1327581.8465096771,0.9993035809650276,0.00597396082941947,222228080.23310846,2888075062.7414722,4044563285.037009
2851128.2610385814,1777015.2229969618,999927.6687484275,0.6232673735799061,0.11287115699035041,8859018.507570658,2888694724.7188663,9192350691.332361
48354683.1686748,2723580.887853893,1289442597.4672103,0.05632506945300982,4.805928834927305,268302474.24725226,2889483438.096999,4847232221.2074795
23600098.12854163,3164344.9622559794,1349610.8200146211,0.13408185614402446,0.04181790181851782,32273518.309734657,2889638370.868768,3078285681.8696356
8747063.097841414,3716752.039104962,90315099.28420627,0.42491428237463796,2.471907623185927,36536599.68401381,2890342639.4032893,5668140650.874836
80589718.5813564,8383506.223172698,5209675.439798107,0.10402699464336057,0.03416430753184831,152488834.58099055,2890976521.2406096,3147019212.7036796
316166109.96939766,22580088.351670537,1417805.0696522105,0.07141843366405118,0.0032031896156227645,442622897.7320659,2892427549.401265,4143128826.831648
3882824.910335749,1961094.1139558926,1935036.5065417415,0.5050689019573422,0.2399907714146329,8062962.151151105,2892695236.52877,3433272175.116053
16617085.351479674,4206748.661139126,1267471.8453194313,0.253158034165392,0.06076500462937748,20858582.222614672,2892850216.379789,2894977896.1538444
53810734.35159852,1128652.2493743328,1406329.782158273,0.020974481448250384,0.022413359978454568,62745156.61686354,2894935620.2150145,3546049410.7196484
20858582.222614672,1267471.8453194313,1072785.307091634,0.06076500462937748,0.024373298145543242,44014778.003599696,2894977896.1538444,3795787617.826875
46779156.442462236,3757535.3897825866,41981716.6120553,0.0803249924868634,0.7694984604252505,54557245.75310366,2897881246.2453017,2989864925.2741876
8464888.320224741,1467504.80817471,5731977.8148934115,0.173363753030087,0.28007396459968215,20465943.070025425,2897881246.2453017,3149915741.4909406
19947062.974704947,2069329.0369589757,1032930.6580624484,0.1037410389480953,0.028281014292157205,36523819.3860995,2900165019.4389343,3713159299.5544014
1896212.8015443091,1637496.9707658817,9495576.74601978,0.8635618161802702,1.2145093737172663,7818446.651388562,2900320108.1806993,4809093827.812417
7470240.334548021,1719404.4800655122,20870510.500668015,0.2301672239531157,1.1649835920036777,17914853.6030215,2901335290.0838046,3252657392.0900145
7891095.5448658345,1314375.538664903,85490252.81493866,0.1665643928896631,3.6369402894908536,23506091.937216464,2901490395.8088865,6888525482.802139
29769431.938393313,4418475.596585986,1593035.7343551426,0.14842324185862366,0.027874946266750487,57149374.176743485,2902364670.137178,3089723017.019664
11892152.411239851,2490283.649593901,1226023.9191502633,0.2094056284748094,0.08333915712658546,14711258.925837608,2906215145.995604,2956920777.0483212
6958716.010693774,4285333.292981038,2525940.680774791,0.6158224141343852,0.14217012875948112,17767028.157146126,2913637896.1687703,3691391760.8249726
10795077.437945545,3603745.804880541,4545724.76281934,0.33383232548319586,0.197035669221063,23070567.784959238,2914583745.3682933,3240107747.740927
6086006.267450467,3507325.557282674,1144363495.6103091,0.576293451428198,23.76037102775632,48162694.69334001,2914739041.921228,8870906796.715618
1516424.9485244371,1391940.5867398758,6532052.864990463,0.9179093156534445,2.153646272262487,3033020.301021065,2915374369.1279297,3083787968.279757
4878126111.239201,6489125.264329439,5690640.651306167,0.0013302495910014497,0.001154477728034847,4929190501.572327,2916969910.0606656,2940874609.869937
4495072.182085674,1292735.6542297944,28472373.703402285,0.28758952067149596,4.8375189092812905,5885738.999133426,2917280573.5618653,5202838032.270891
1491020.556337017,1055831.5318917676,29328227.653729733,0.7081267440642293,5.65831794545843,5183206.022784497,2918226739.7214837,4711578615.326976
8843170.93815693,4301436.468353053,1385872.7852967877,0.48641335765579424,0.09300373561027674,14901259.354830166,2922068734.6267257,3267474507.704127
38202440.515487395,1887777.804920873,3897891.4615436043,0.04941511011987733,0.08797570590686198,44306452.80266599,2928526892.6015983,3051841967.850877
21616311.88562235,1161196.5679965403,20306899.362647504,0.05371853321421064,0.7200590133887885,28201715.3942395,2928922704.1437016,3171683593.8546023
52651703.3340819,2403462.8257627743,459667555.050434,0.04564833943761497,1.567837492250465,293185714.28638935,2932542232.2499347,3340060404.026617
10222747.296681274,4846232.167777521,1271719.164326283,0.47406357871634053,0.01707577317621935,74475056.04591587,2932655362.223267,7716077233.962993
1660856515.2870142,1461753.6741132762,3347500.8316988777,0.0008801203840662112,0.002009513336572642,1665826631.1425743,2932825059.421446,2944285806.800237
143350921.5722679,1370134.5584318812,40005882.554504916,0.009557905477023051,0.270066240401852,148133593.0584183,2934083730.763441,3054071900.726845
3180675.3429242484,2419409.7974936143,42837712.56569291,0.7606591483396283,2.3171110138181596,18487552.95289218,2934451460.3587265,4024587247.803606
27013005.684899677,1404858.6278650274,10814432.489120197,0.05200674979498287,0.1307757297258312,82694491.64453103,2934564610.4590883,5012436660.6860485
483730015.9568529,12366855.276769904,2401758786.040868,0.025565614844692594,4.376698184979894,548760431.8441029,2934607042.0539355,3186318239.046425
30789867.725194886,6427865.036326908,2901979.6464064694,0.20876559437334258,0.04597432222969615,63121749.39540482,2937351307.3192453,4630245787.545909
9247255.557544982,2968039.5862923707,33298072.192530837,0.32096437346437345,1.1506241658161265,28939138.583894458,2939657596.3406253,5585278587.213784
4929190501.572327,5690640.651306167,14018992.788813164,0.001154477728034847,0.00281465790058903,4980709302.497962,2940874609.869937,2992054261.750473
16271875.304483483,6494606.592101571,4085804.4418768235,0.39913079903654836,0.052050631262651935,78496731.79292496,2942558842.683323,3639995731.673865
1390523.3937044903,1186150.809690757,93643372.86770964,0.8530247064242014,10.710561705776879,8743087.005156964,2944285806.800237,4882326451.244951
1665826631.1425743,3347500.8316988777,2413729.66508726,0.002009513336572642,0.0013931627434266606,1732553986.586223,2944285806.800237,3249983738.295815
28122335.543860696,27417715.11885243,8657501.61012422,0.974944455665522,0.1287071420579412,67265121.97922006,2946678530.3122654,3172232260.312682
150321864.0679663,14066350.892751144,1623509.644715234,0.093574883334278,0.009799096620469174,165679522.0616471,2948278692.0455084,2957246759.198379
46547407.04028299,5001441.785781155,1954405.7580474105,0.10744834360918998,0.02327596266537686,83966699.30024426,2950204861.573929,3954552505.259611
2166927.9120311607,1154143.2635809497,2754992.020061033,0.5326172860541163,0.17637502500045457,15620080.110854315,2952598883.206381,5935160179.721113
19243436.572867792,2611824.2827588697,2295384.1064008656,0.13572546010006348,0.037695891867689034,60892155.42260057,2952598883.206381,10804209287.345491
46885090.911840744,3006763.8889726917,4466785.12270203,0.06413049074867719,0.08738658399035444,51115227.51816303,2956438908.0555925,3013031080.1081147
29420813.811953317,9756124.41949926,4137422.64511957,0.3316062051123639,0.04869098310795004,84973076.75934009,2959160326.931135,4022233155.718791
6685941.852209619,2499215.657802894,2203820.3720104326,0.37380158443599604,0.0640589592560336,34402999.948876925,2959330437.8923573,6379924440.299061
2826291.8820917965,2089010.6957469939,2862417.5241962103,0.7391348037984223,0.14894667228244404,19217733.97372904,2960691419.822683,7021763994.196924
5041557.720901033,1054236.8347186837,19406740.379550483,0.2091093453811076,2.7746838321432414,6994216.838233489,2961088404.4251842,3508293992.786499
37897843.415196635,2049065.1645993064,8136207.4585310435,0.05406812050359713,0.16152065808168511,50372550.206032194,2964222246.279267,4187356645.833383
113065875.61468774,29591785.797384582,29297980.948665895,0.2617216347240713,0.205057893952194,142876630.51633728,2964264793.2068005,2967442090.1740484
7396753.621540812,5558918.380802808,10731275.350691168,0.7515348847924496,0.45480073663051723,23595554.022616543,2965101582.5447664,4535604225.807538
14162188.92677736,7316408.148652927,57354994.96985351,0.5166156295810547,1.7011645782878801,33715135.91446741,2966548383.76877,3246090526.184455
3067967.315651161,1599227.0786780687,23978394.946804833,0.5212660090997875,2.680698456746515,8944831.107899658,2967030692.6115665,4721752975.360284
40679404.254588395,2284066.442581204,3097773.8104535057,0.05614798162447463,0.054769771528998236,56559918.43627407,2969612818.0621624,4746739975.994357
2341719.786505702,1606526.0488202344,14421146.163183058,0.6860453834305604,2.645956874719915,5450257.447869249,2972820023.6396294,5417357289.784464
49052487.434795424,8639026.979472551,4365778.168186033,0.17611802033395865,0.05178441491942004,84306797.22807473,2977575753.2638865,3654885002.484231
10413372.540238528,1215153.5657576025,2728906.0119848503,0.11669164442759562,0.10350525680799724,26364902.57733464,2978796951.2984076,3528968763.34662
5969904.361064583,5425165.462964179,1115768.2890436193,0.9087524916390346,0.06189952496120122,18025474.18163525,2980089296.9433455,3392526174.157626
9660740.796065552,2639940.938170324,82957339.77163509,0.2732648555528444,4.866287932427593,17047355.38126102,2980884662.4643803,4673848803.974798
7568620.227826079,3359216.1047869837,9697803.660017015,0.4438346757625392,0.3653388969132831,26544678.767995756,2981296570.8884087,3956440944.919681
30232362.729511198,3255582.089033047,1065528.9379425163,0.10768533436042443,0.020125280950107554,52944798.16624979,2981367591.147632,6841293230.795954
