M1,M2,M3,qin,qout,t_merger,z_merger,t_form,a_triple_int,merger_flag,Slingshot_kick,gw_kick_random,gw_kick_cold,gw_kick_5deg
385441597.58881015,41497034.5362097,1291750.151257292,0.1076610173779915,0.0030256108350462,8766347886.153675,0.4850149238707121,7597887259.252598,0.5809026565537879,Tr-ej,332.79048707977574,275.06141488172244,69.92960282131996,61.62579294778341
30855589.103899516,3365504.6046639076,1479745.4935104037,0.1090727710085618,0.0432407422776237,80728762771.58945,0.0,10333867081.881168,0.168915922389917,No,173.6267965686592,0.0,0.0,0.0
4801238.45858989,4763905.709076717,4281470.802944718,0.992224350064017,0.4476117377736474,469567737364.84094,0.0,5246734192.546786,0.3013766615164503,No,107.1722585188009,0.0,0.0,0.0
11590179.29030112,2177694.844827117,12521951.292125411,0.1878913854809349,0.9095050673201684,6404759977.6686735,0.8883990042175218,5876097270.60483,0.0248563625690963,Tr-12,0.0,194.0110382135978,114.52027870552024,232.67445060560732
28115122.594390675,18555827.32573051,5919308.581654981,0.6599945372257645,0.1268306857217619,50040779742.7615,0.0,12819337733.068764,0.5515839317965033,No,180.53768880594083,0.0,0.0,0.0
20515395.045739807,7555109.289912903,6009949.294529381,0.3682653574580707,0.2141019349943088,8649650760.145851,0.5009636282567838,7334559219.670984,0.2804216706095776,Tr-ej,174.68433562445293,383.8628272801872,182.41582173378112,114.84064310266112
473077867.8848308,342398861.2320499,3477476.461487282,0.7237685050939768,0.0042643478805988,7014915208.866086,0.7646039732281296,5998003105.454046,0.48646955079981963,Tr-ej,837.0590271291694,1891.0876127423653,510.8857101521917,86.61180952857387
86768450.07569963,5153416.662954133,29993087.15189352,0.0593927476917949,0.3262889257587414,9035659990.670647,0.4493784633205586,8803301767.86912,0.1623599176804144,Tr-12,0.0,90.72267732366906,54.88576935948724,18.30392035065339
184348220.93943265,28517581.054902155,76146435.00648567,0.1546940941961765,0.357720377313178,542286132530.2654,0.0,5643232280.537422,0.5416799624350631,No,1484.3921578971933,0.0,0.0,0.0
5789418.6241228,2563485.885710664,2583210.6157618593,0.4427881367965643,0.3092589664733713,328812090429.10986,0.0,7246410931.936737,0.1967250153707251,No,27.305975077191693,0.0,0.0,0.0
666758605.6885922,8793741.730153983,8236007.384910691,0.0131887937480346,0.0121915161961616,4375773527.262741,1.4814637332633938,4260258912.2446585,0.10738085743152055,Tr-ej,371.55144641018893,5.088607753880245,2.5022980628698726,1.899113160170574
513240146.7206764,4759528.076814139,264164497.78922305,0.0092734913806429,0.5099703931136575,20904965861.40536,0.0,13130562832.163136,0.06630408119686129,No,42467.0926313962,0.0,0.0,0.0
247808637.10261613,239492762.1047321,133613896.59798498,0.9664423520700754,0.2741914897337117,4713864325.966322,1.3549998149951175,4162960724.848599,1.724464518825713,Tr-23,0.0,687.3552689161409,194.76790601834043,180.09424707989908
64928785.09299925,25457315.84628644,13928565.080904003,0.3920805819764414,0.1541007404474734,60445665699.64865,0.0,6841220861.01247,0.6559610282031264,No,210.4452386074016,0.0,0.0,0.0
52106860.80009832,7290283.773149774,11743915.155765016,0.1399102471576261,0.1977185139141244,7194419831.287082,0.73128285784215,7023808929.751905,0.26554673767852893,Tr-12,0.0,728.9490558550364,139.3801722282774,132.47593354278132
13166894.254516205,11149326.567156555,135083346.8515089,0.8467696596965051,5.555277188925292,37020058563.79553,0.0,8041873668.047719,0.0105007099467155,No,7466.859378774854,0.0,0.0,0.0
69344204.20755433,7194159.934969798,6634394.650621953,0.1037456557066678,0.0866806434256665,9784413959.63892,0.3579972567205523,9040413482.10568,0.2469714116424245,Tr-ej,208.04360910582733,92.6960137165782,95.75456578872668,54.50241301568796
37647295.58671322,15876876.084984737,25538869.32214055,0.421726868757822,0.4771464653164315,220460582894.6581,0.0,5185544667.589633,0.4884542413026456,No,401.5231334156548,0.0,0.0,0.0
32995846.122272663,13760873.797184477,2805488.397153524,0.4170486717082757,0.0600018222404446,206971888048.8481,0.0,10515403894.250072,0.46562866783806117,No,186.2272603212004,0.0,0.0,0.0
48897773.13791765,4703506.3311965475,3258166.5492779384,0.0961906039755668,0.060785238366471,5206423699.9979315,1.194605088460124,5022519183.309527,0.1875417904355865,Tr-12,0.0,85.89768951556255,43.162160243303155,93.58772554071763
11319577.102209318,4686894.015587255,9779313.560048202,0.4140520421626425,0.6109599978708116,4387551628.8366785,1.4767970586326242,4148863319.9599366,0.26510744262110963,Tr-23,0.0,910.212993313997,104.48403817127989,149.35533448700733
346334945.9072013,94924720.04733972,15410767.231680157,0.2740835747853591,0.0349244864661339,5317243623.9546385,1.1617953415813587,4736793444.628489,1.1349697078963525,Tr-12,0.0,330.8440688016903,355.4685325754286,189.62782747489686
17661842.20745288,2286072.787113021,6274970.072278862,0.1294356930755701,0.314567716675565,7705220915.036296,0.6430063449138512,5776708773.464614,0.14502062396522744,Tr-ej,913.3936348349771,778.3172592739623,438.81146534676253,172.3961021874644
80761936.37604818,65984284.34211806,148298316.89820257,0.8170220688478592,1.0105767369847105,5827106390.876057,1.0236845286744187,3919106388.061893,0.9592831681961121,Tr-ej,592.1861645122556,1182.0944700624996,200.63805351132058,245.7167383200341
16142187.485513052,5049960.512664782,6756574.298682637,0.3128423899918715,0.3188244202175064,6811390253.202118,0.8039978164109414,4925624906.22586,0.26738551727722615,Tr-ej,268.12755737006336,1316.9387875953344,560.9961558743557,203.7959755889213
14078173.03128774,7610986.552446105,22393211.995501474,0.5406231714535137,1.0324610277797783,9927053273.352795,0.3417405873916236,5893887271.49159,0.0843784363419304,Tr-ej,1073.8188992283121,920.128059650181,156.33105631417817,184.64225691223913
201013785.74796364,94436881.33545952,19684640.857531372,0.4698030087044226,0.0666258128703877,325702794727.8348,0.0,7506605824.3422,1.228912911893672,No,294.34099240431897,0.0,0.0,0.0
61676918.79169175,16185058.204823105,5938890.838125887,0.2624167763549713,0.0762745959865842,6881847653.921831,0.7901583200769423,6477810231.420762,0.017764283891776804,Tr-ej,1090.8353260050844,541.6801020298344,260.7129222461324,150.81377637365455
304850438.4493929,149970543.62531918,131555558.61723232,0.4919479348238341,0.2892468988944359,7427154277.120852,0.6899201530812324,6960555256.279069,0.8381838287819844,Tr-12,0.0,687.6046652414831,193.4929214135486,234.78488764184
29679607.072771,6312693.9234039,65849774.986866705,0.2126946595999703,1.829551686452748,12486729950.33793,0.09729695261023757,8388786516.4638,0.27765688043209663,Tr-ej,2016.7249136218113,354.7536763067874,624.7541249421347,124.97214633380135
44538976.24532374,10413180.71333171,3787057.8779646135,0.2337992830363948,0.0689155455865708,5809016562.194751,1.0282572288249292,5562109055.83635,0.37465925105388503,Tr-ej,193.09011458147324,238.45951573967852,243.26827146894274,105.338693107236
10142471.08709132,9627797.766465848,6234541.729876634,0.949255628514385,0.3153493650520024,8832185376.617756,0.4761550418086601,4229497836.880803,0.4067802569956139,Tr-ej,134.80876651725677,789.3479667949839,76.96669843669729,182.06932036645233
27512539.956917107,23100989.866454687,21583367.117665492,0.8396531146389745,0.426434733814968,8784561386.421797,0.4825540740280815,8265809368.84802,0.6809788345532685,Tr-ej,163.74809445707655,1392.6393207544054,456.16257148476507,95.19893330392442
289637931.5037546,11133599.611321025,3788648.315038393,0.0384397152455727,0.0125964325845349,7054657679.538417,0.757115176074581,6937201630.5064,0.19882897811942207,Tr-ej,303.44258963249484,31.700928071252477,50.180845621245936,9.584499310636508
20589359.639727384,8423052.652209047,7052494.996722685,0.4090973590046326,0.2430854396303619,6439921276406.01,0.0,4427911543.60988,0.18677743462883203,No,221.5004177512271,0.0,0.0,0.0
64302411.123473555,51161474.389866896,159645801.4129971,0.7956385071102012,1.382647056291484,5513830878.875662,1.1061693874021725,5069486719.13599,0.8484984157551578,Tr-13,0.0,358.46624347133854,367.761043103589,293.4884149966791
20206406.997288927,3748841.4099600143,42960261.42236,0.1855273632003449,1.793354871217285,444994029185.3464,0.0,8761332902.365562,0.2067450523149512,No,2037.2572456050034,0.0,0.0,0.0
19084581.46884346,6683481.195893492,19613639.202451944,0.3502031840103285,0.7611608003923709,9613679851.810135,0.37791509043747823,9546151059.449305,0.2075873202199353,Tr-13,0.0,610.1115881242915,44.713396483113875,254.27108582073777
1276774688.997245,1169672538.7506158,2808186460.046541,0.9161150740458794,1.1478630841474102,6809252579.947607,0.8044211414515877,4215720804.195005,1.7218192726667148,Tr-ej,1863.6294192370524,572.298270276312,204.44174306249758,372.79702064593346
272121760.63613814,12255488.321097117,144053837.95755425,0.0450367816687923,0.5065589405825397,5656862579.340595,1.067620778736912,5640077285.065997,0.0115406194345992,Tr-ej,32548.80998500867,188.15655385310927,100.83503989245757,229.60033796522956
68761292.97786675,3927645.432870963,13606203.366512377,0.0571200054969183,0.1871839603658656,18022677272.0931,0.0,8980965171.605165,0.13945169537810959,No,2233.3902259310044,0.0,0.0,0.0
47839577.69289595,9805814.046232438,25250744.605828226,0.2049728387901002,0.4380357881875333,17296698100.747982,0.0,8897878162.083303,0.0161633362897621,No,4204.5803457929,0.0,0.0,0.0
9387039.03981202,1948375.1936190017,5743338.079706121,0.2075601460008435,0.5066720952082682,1469090247405.9214,0.0,4421472347.526912,0.15335399739823335,No,674.0026172041933,0.0,0.0,0.0
13153695.019212289,4293541.683456079,8185099.198218739,0.3264133520797716,0.4691344158222439,12882854398.503805,0.06579407057626077,10578313163.82089,0.1434691606525647,Tr-ej,545.4687557644165,753.8640113828601,75.6527526897981,122.46553508462752
171307432.43733966,71122038.69896825,8775122.951928804,0.4151719378841491,0.036196601472578,27173725399.73278,0.0,5760932555.70215,1.0480601757788974,No,284.22404940184714,0.0,0.0,0.0
1696011978.0955782,264315317.98545647,8098888.988621295,0.1558451953165162,0.0041313963259156,3911895665989.1978,0.0,6695986479.012026,1.6554902836076475,No,486.8805487290375,0.0,0.0,0.0
9913594.00834647,2278739.2002381952,4138615.472924904,0.2298600485676209,0.3394440918011402,14582275961.628986,0.0,10619330564.73416,0.1698030537082944,No,419.9375177805121,0.0,0.0,0.0
24694803.05279458,23423728.611086026,2050854.406307308,0.9485286665785044,0.0426208850393236,7577738666.2687845,0.6641909893664709,5728236121.168687,0.5598616456515939,Tr-ej,189.85214520768292,1529.966026900791,60.23597318856642,78.03172042024362
20364582.80463709,3056023.1398637444,15165669.518345963,0.1500655903035675,0.6475353180137028,5383561248.698375,1.142672726647784,5290921785.03336,0.17570533303860264,Tr-13,0.0,1224.4150055506489,218.26092253341787,52.1287964680071
6513837.375535643,3979085.419053878,3104135.558748623,0.6108665583206507,0.29583135409604,102887260668.13985,0.0,6397525502.817191,0.09349070116867823,No,199.4626258637282,0.0,0.0,0.0
62920215.41622859,17866177.749697834,76503573.3315352,0.2839497231773579,0.946985876376548,788070522793.4292,0.0,13236882911.232485,0.49540969504945304,No,1260.616059096334,0.0,0.0,0.0
346930769.9414709,69121888.42677069,59112143.92975925,0.1992382758048008,0.1420785151610304,6517793747.551669,0.8641242296183926,5209705554.422991,0.9587306462724137,Tr-ej,309.866513318839,547.0086447177044,134.68328199230893,191.16397955253052
24244880.705589633,8128749.937807019,1343261.8520174185,0.3352769616198995,0.0414924685715288,9204703500.526756,0.4277994421267644,4423208603.6886425,0.34815701324588316,Tr-ej,171.37810482287074,798.3905532707715,279.2111495577343,205.37038136412446
2377508629.581624,8757595.32091267,1236543.524366832,0.0036835177849401,0.0005181917723439,4785817719.610704,1.3299399550246689,4735432113.871807,0.057170058988612896,Tr-ej,512.3335302576912,0.18424551025095728,0.2968189070087374,0.13905664050099512
28964013.78371087,5520070.055266762,1008040.3178578032,0.1905837394115316,0.0292320457914676,4963892037.768084,1.270421817649953,4779037373.852507,0.2556426574812155,Tr-ej,175.1392856861364,92.4488861671927,275.92798578722767,193.07542055266885
137671916.59482047,68107920.22258714,15192366.140655829,0.4947117895004994,0.0738282543888704,5271228460.00316,1.1752864155343827,4712075618.9744005,1.0164563368299997,Tr-12,0.0,809.605734486794,269.382776655366,252.9196287077027
1226231228.2671332,85108279.62657358,19770836.866797805,0.0694063873636994,0.0150768254504541,22791057562.112988,0.0,5685864842.297511,0.7075359084508245,No,437.9402691556654,0.0,0.0,0.0
11828185.585432574,2505770.545312942,2385371.604048535,0.2118474154141623,0.166414043847396,186192380538.5012,0.0,12746690556.275991,0.1872304615936449,No,132.0993554724456,0.0,0.0,0.0
89861596.23045808,6595430.224739209,258198938.72944933,0.0733954269833426,2.6768287207088903,4605759956.416516,1.3938194049885806,4209730096.28274,0.2002010878444331,Tr-12,0.0,57.89319362710056,32.43322616321518,38.45564718068994
11550448.200445946,2559313.1042207615,2177620.7612861227,0.2215769518036495,0.154334344448895,298191893877.4001,0.0,8636619437.654804,0.19022458039447812,No,132.26643832027455,0.0,0.0,0.0
89484913.61666495,6947830.272495157,3911679.9829600295,0.0776424761637278,0.0405638149989397,4896773187.788695,1.2924506254665156,4831588742.113176,0.1099361510611247,Tr-12,0.0,55.243532034092084,39.70431015526514,49.88898458163232
12606260.830407254,4465235.113580769,411772678.6000536,0.3542077364296861,24.120480123774115,394457666954.97064,0.0,4884597059.526023,0.2553719715865452,No,4377.772974375221,0.0,0.0,0.0
139246047.87005484,82347277.56664346,14765362.187008137,0.5913796393236983,0.0666327027581257,1410704245016.3982,0.0,13255821462.688816,0.45038048359495264,No,436.3321421216407,0.0,0.0,0.0
43972219.24046618,20165705.842435457,18177417.72350523,0.458601048360953,0.2834113779017634,14168006099.572166,0.0,6008559076.839537,0.6230520665082968,No,183.160295209624,0.0,0.0,0.0
92107978.53883351,2517915.23186527,2265506.609943441,0.0273365594578073,0.0239417195406714,12672157132.696785,0.08237823235545938,12333745023.471704,0.05469413024621301,Tr-ej,275.7124100054395,10.603294852576347,24.370774571196797,7.999839100402963
10682237.096352749,1433953.9373247365,2705290.861505432,0.1342372318074023,0.2232789870996551,8833356859.828972,0.4759982805087894,6998402671.840574,0.0226589580121495,Tr-ej,1274.2621845183974,361.4135018914409,168.53227222702756,148.00443660593743
94631943.05133888,81727647.96735609,70518133.80833924,0.8636370059845219,0.3998542602702224,8381441866.527071,0.5388600734406489,4419345092.5634365,1.2579074428971802,Tr-ej,225.83638323640818,251.0906658598131,189.60268492965167,59.472139947365164
16320706.427555574,7714773.84993312,3447570.5643678266,0.4726985246733953,0.1434367245657568,795162348509.3933,0.0,9209708417.322603,0.3627386457531536,No,151.8247881287822,0.0,0.0,0.0
40600456.261434935,32088482.149302788,13606203.366512377,0.7903478212825554,0.1871839603658656,16473700804.80589,0.0,9240043707.151909,0.015237436463291674,No,1357.3783448145894,0.0,0.0,0.0
49812840.590093024,2381896.0918976692,17485861.603031583,0.0478169095293752,0.3350119708346937,4410670860.781936,1.4676950078632331,4378379218.28782,0.10068714625133408,Tr-ej,3609.9042141049854,238.2814380619144,626.7764705929693,136.49638986688257
39538980.80063157,3724457.688917607,4658688.396050714,0.0941971091186577,0.1076818800978123,773372818951.4226,0.0,7969545656.034773,0.16559870778676927,No,487.40726189358645,0.0,0.0,0.0
275726741.21112835,15317563.158065364,6514728.461151082,0.0555534189059176,0.022383975097094,5570222681.022904,1.0907855687884964,5506683855.0213785,0.06502538242414109,Tr-ej,615.5591635627526,89.25791674702131,75.91269077478186,35.72358110001706
7964197.608986655,7216524.260236148,490911123.3515864,0.9061206934510456,32.337798398563194,34579876829.06006,0.0,13392274014.686815,0.3109434739449512,No,2697.8248849639904,0.0,0.0,0.0
12116387.119069628,5123808.757387125,1663625.579835112,0.4228825562467307,0.0964969070976138,4244739417394.5776,0.0,4496737108.862171,0.28866761244374395,No,142.6814106247918,0.0,0.0,0.0
878143865.204809,37000727.21327095,190179353.1633553,0.0421351542490606,0.2078134479938801,5684103510.250333,1.060452106962723,4728951944.839218,0.3755703795433838,Tr-ej,6343.343255016134,527.0989481662028,316.75382224886283,175.943884471936
176731588.0239635,70765981.25191413,11451629.742465036,0.4004150137683297,0.0462696655000286,5055249852.140674,1.241186508907496,4974155993.75988,0.05487664858680279,Tr-ej,1242.0395026983933,261.38908632458646,299.6710445169706,134.23022684032873
11936795.207108472,6642633.887456489,5744729.712145678,0.5564838612210368,0.3091983980189242,7532734862.487052,0.6717987546931885,7377049553.808323,0.0399856436887765,Tr-23,0.0,933.3561771244823,89.56479534741858,110.1528469940998
353796514.268192,30470123.154090405,77205353.69034028,0.0861232994822352,0.2009160988012002,14023841567.659275,0.0,13048349873.48706,0.4579612347002346,No,2181.699605815782,0.0,0.0,0.0
35471186.50028717,14096062.933834134,10612702.58670852,0.3973947399171441,0.2141071515540441,7040522919.551658,0.7597712277954248,6917875375.1214905,0.4584915059153266,Tr-12,0.0,546.9496838089943,280.8443370620626,153.5154237821255
250333168.94972295,78297991.58541949,10000668.319923831,0.3127751384841251,0.0304312844334017,5215731550.7605505,1.1918070400037988,4668130202.440653,0.30639359633611246,Tr-ej,573.5889370585462,635.0609873941835,388.8859893155915,164.4805123526516
416787147.2515339,172616051.99313644,30555562.263432767,0.4141587693657008,0.0518415276717028,39762567659.639786,0.0,8744358527.17984,1.5252512525576372,No,365.6002074208589,0.0,0.0,0.0
95874249.29476357,10696110.906637589,2413843.2677353867,0.1115639599299765,0.0226502309194939,134153972694.4345,0.0,12617617935.540388,0.0213005438241699,No,875.7369908205183,0.0,0.0,0.0
3480836.30397348,1712877.9637627718,1339332.6204253228,0.4920880541861361,0.2578756842180092,3283736276796.9077,0.0,6204843354.957909,0.17973110341783516,No,98.69296652500813,0.0,0.0,0.0
85411389.4831397,38195107.83801994,30236196.818885487,0.4471898662362786,0.244616565262945,9039204077.723648,0.44891996626724623,8986980978.109034,0.4119999078702721,Tr-12,0.0,1364.8475659539897,173.47402719416402,254.04825021279294
67967814.38816729,4237744.754789666,2378896.253105291,0.06234928683432,0.0329461648291568,82593726211.59943,0.0,11111799690.851889,0.15222763736173398,No,210.30004518444545,0.0,0.0,0.0
49001248.00993508,11992013.769498602,32463234.732106894,0.2447287417468877,0.5322429688955113,7417300488.411702,0.6916313469343297,7309119349.153797,0.39475391826795997,Tr-12,0.0,217.68646334559207,148.72441514232537,120.39140594775199
15293944.184731549,8868487.052039173,14215241.363452712,0.5798691916826059,0.5883199924774029,6398514002.039381,0.8897596713102169,6320315058.11551,0.365433257169623,Tr-23,0.0,856.7057171039537,312.25960265907275,175.80922298811828
11559474.845388856,8150016.591420319,2595678.5063938075,0.7050507657509554,0.13169687887259,74914296797.4779,0.0,7383632027.387643,0.3636940275220992,No,145.22431826438088,0.0,0.0,0.0
32634335.734539032,2385384.590357824,33693693.41463342,0.0730943203428901,0.9621348515076316,5398378982.54459,1.1384507544441833,5373490427.78222,0.12020268113121403,Tr-ej,3846.2653221245537,432.10339162895093,1149.276341414405,330.14897976288154
2296375.3884209683,1973223.937794468,14690810.449174734,0.8592776023223688,3.440793696722974,434597153057.66785,0.0,5128873339.347606,0.1643571324347296,No,589.0589114369892,0.0,0.0,0.0
115918080.71781786,15281759.6074665,51196879.421504386,0.1318324071002111,0.3902205924532509,7413850023.421557,0.692231360522757,7226389603.646801,0.266222758605276,Tr-ej,2008.0969506457818,388.6825704596358,502.5696813696281,269.7979017410375
16599703.382990856,5669681.726052093,64342693.85615072,0.3415531949722439,2.889289198650708,6776683375.614179,0.810896121998975,6583074090.318531,0.0213664508654273,Tr-ej,5684.642609159766,623.0639054818903,103.04533891142266,97.99543253906846
14906000.972072722,14337734.712112492,1578366.7924157323,0.9618766789949288,0.0539728169294492,5629539727.372021,1.0748656048419882,5287284536.43124,0.4419988289067254,Tr-ej,166.08448277200594,387.7842698429671,179.73606054508838,20.144245690250663
36709388.645186976,21670728.22070335,1109068.5728703246,0.5903320382194551,0.0189973681522093,8015852695.868769,0.5935295350098196,6797691938.859797,0.11307582101359061,Tr-ej,452.78118794372784,534.8343203484808,152.89565197536677,78.54888536939073
71581192.13037094,59360628.18035477,46226053.54939348,0.8292768870381644,0.3530274242384807,5100957610.256952,1.2268720805189226,4855845786.615309,0.9074648927256214,Tr-23,0.0,391.1058390463448,114.6145667203033,41.67147217221429
187299719.9021271,83699397.20504196,91738682.46854883,0.4468741183851147,0.3385202263676378,7223911990.727609,0.7259293988302477,7019835901.209104,1.1244952428803947,Tr-12,0.0,1345.1085522573312,110.71896311875868,175.4723833173716
32426634.015264995,7659906.419410156,1365890.079491233,0.2362226808926334,0.0340735335272217,6127794874.286458,0.9507870300620279,6012674372.566635,0.31749532375269024,Tr-ej,181.43016010494568,411.1587076791887,102.93975643839794,263.3779744902449
4285361.734080237,3506303.093012364,4770487.602138785,0.8182046955634465,0.6122552378730663,11174874818.9451,0.21258906528925844,11061878295.142872,0.22107596376887723,Tr-12,0.0,1371.395171670016,314.35872288940317,191.68417089641596
148822731.30674407,2467595.336505724,4834687.298661605,0.01658076904542,0.0319563544208747,4905550034.757891,1.2895428128402548,4688523838.335999,0.06315044992235203,Tr-ej,3093.414177133094,21.202053260049937,28.77111329095523,9.65909494717586
15272665.26683789,8984198.171188468,18954601.840004675,0.58825345898834,0.7814119038280286,36346815519.46027,0.0,12273435143.599949,0.3675294712603812,No,396.3649112881116,0.0,0.0,0.0
65468631.2858164,10000305.927901344,2896526.7192963692,0.1527495799361225,0.0383803830587119,11764927735.414232,0.15848229867367788,11510712755.957888,0.32453626911327954,Tr-ej,212.0798326262818,353.50401832918016,86.3448375586337,104.76748924640658
16544633.109535132,10147871.104335995,4475631.9289249275,0.6133633207307266,0.1676737369062249,47288710207.68379,0.0,8665517429.02744,0.4175887474591736,No,154.23115991523412,0.0,0.0,0.0
65310504.46215737,14461417.055994157,10860895.972204177,0.221425591106458,0.1361493588910586,45430966153.209526,0.0,7429891829.405681,0.4486304672955844,No,205.57975793672352,0.0,0.0,0.0
9323847.0917553,8708869.25869805,12865173.292779377,0.9340424797827228,0.7134351277286043,7793682752.797682,0.6286144226232482,7725175476.799638,0.0922821460739444,Tr-12,0.0,1603.1189978916977,412.5650442271018,269.15638513190527
133664385.18099222,30065431.432173744,7970716.800871909,0.2249322539542807,0.048682133564614,9629268347.325603,0.3760752261048924,9368066800.822603,0.006391626062034411,Tr-ej,2534.7247188677215,251.43643051824716,166.77205337063748,114.63671034192234
16815435.0693568,15085608.557831164,205492990.13088673,0.8971286496964956,6.44157578455375,83467875902.32693,0.0,10985665231.34503,0.45051949082645265,No,1377.467435604482,0.0,0.0,0.0
25833567.15608205,6557103.884533672,18671305.23623775,0.2538210787893424,0.57644082806513,7082434782.297784,0.7519192218878268,6681786484.829895,0.0753580432093054,Tr-12,0.0,1289.4295071630645,128.59724181723982,226.2256748083649
29864223.57430052,5978689.939587252,5166790.440130132,0.2001957266597809,0.1441509613365609,12623433810.012098,0.08626846832035358,12411993429.481958,0.26625776436790527,Tr-13,0.0,501.1707410709304,140.22709532487792,99.40691119240499
200961724.57231808,66619372.85932715,54134359.89545057,0.3315027923904659,0.2023101049179284,8713495541.684729,0.4921989210720112,6001502349.509738,1.06495024028252,Tr-ej,270.45259941357045,575.3267752461702,241.48855951047986,190.9055204195108
74966201.34373376,49133473.4736076,95711935.08679374,0.6554083385967715,0.7712504906049858,9756560323.760544,0.3612119854353855,8998086591.880718,0.8525836218684346,Tr-ej,527.6090949083567,1509.4879927097302,243.48487904271752,206.19561932054182
39780407.756512,1167524.7575867977,4065938.1787856,0.0293492405792566,0.0992953228440936,5425749723.114934,1.1306999069115373,5412776602.115864,0.05672014587030027,Tr-ej,2700.7670734153103,318.23436166284057,108.9024257473308,59.10731400417095
11280644.48418904,7137468.85003546,13401874.80352479,0.6327181802457601,0.7276464510955883,19064833661.978672,0.0,5925965263.439351,0.3259570698000194,No,318.33168478331146,0.0,0.0,0.0
16733020.8870075,2495221.3316733,14784958.643810056,0.1491195970245119,0.7689188889791515,195276371074.4317,0.0,13294601175.986591,0.1584615973914257,No,1439.719548901802,0.0,0.0,0.0
63864743.39187545,4890987.334082167,312792111.3200232,0.0765835275352311,4.549324223848784,7500419399.310818,0.6773041728538638,7276062780.753107,0.1753251967439103,Tr-ej,9867.219008043678,153.7982486386293,145.13637227937252,176.6129513471675
27644168.50379781,9179419.870047044,20368670.802566607,0.3320562840870383,0.5531419316275573,9383665021.967388,0.40557947862407145,9260653213.249489,0.0373744867129022,Tr-12,0.0,680.3615004106066,584.1868445532552,170.33865246647372
16213882.744325629,4282307.0307636345,9505928.787330365,0.2641136055003428,0.4637900454495066,4693647047485.126,0.0,8336260196.554418,0.2394446334303514,No,551.8567944995905,0.0,0.0,0.0
360482302.8875683,334277412.2632654,42403750.44984744,0.9273060274682166,0.0610336919731183,6790549566.029746,0.808133602032783,6005508753.743445,0.4376847562366243,Tr-ej,811.5411048945834,1420.561667386393,85.32202395750136,239.09214417711294
7951430.391724534,1443039.997462138,5887116.431241967,0.1814818122490243,0.6266576174446428,10732839859.82302,0.25586434882539044,6596088961.320536,0.12751613936801656,Tr-ej,864.8348658670321,1434.2155943473092,161.94756810726494,189.78960175177485
23444450.339445155,17978057.237204555,46261980.38686367,0.7668363718025232,1.1168319614948183,12011688357.512882,0.13698228763187428,11077079838.861517,0.0994739692258285,Tr-12,0.0,668.64235386055,205.23313578493978,153.5625034043716
9358089.39483744,8300022.223416841,10598388.653044509,0.8869355563108533,0.6001994370727785,170965420500.75497,0.0,7085130053.11005,0.33496546733206134,No,153.2946125108888,0.0,0.0,0.0
21967339.41926349,10915373.091052676,1116878.7549290615,0.4968909927016842,0.0339655298989907,77668788588.56726,0.0,7040069312.120132,0.41252990418777113,No,172.6729980230701,0.0,0.0,0.0
35565113.606946506,9570496.523737084,264672869.63959175,0.2690978757865627,5.863947975296446,6634212883.890099,0.8397925534672122,6536772331.1588955,0.35919449513086077,Tr-12,0.0,407.8085841502496,104.19778666882468,109.16012912354857
37272265.80351137,15060782.102574054,40449358.89213104,0.4040747665293586,0.7729219013713795,6154486200.684534,0.9445854021983304,5742390705.382228,0.47448146790491824,Tr-12,0.0,1252.7710048740244,624.7231648635733,310.5442965555572
807589144.9192085,481853452.5480017,268302474.24725223,0.5966566732347628,0.2080763228811161,5936930412.473559,0.9963923000463715,5629313686.048202,0.2563166477041964,Tr-ej,1352.3733146828,397.45992239834044,139.40213260308093,137.35339419698667
1299518298.734696,35011769.74105414,152733080.2744638,0.0269421136856203,0.1144470880666703,5610088938.177242,1.0800568247919649,4981165248.861764,0.29864407033066703,Tr-12,0.0,14.665674044471254,20.44269145100111,11.4997272611816
64811305.64747158,21857432.63847545,9434714.127285697,0.3372472197576867,0.1088594839832287,56145636384.0154,0.0,8487492526.574997,0.5874096766820549,No,212.45302140392369,0.0,0.0,0.0
44766494.92872247,19576198.92742825,22269385.10904295,0.4372957712815714,0.346105886689016,6634801584.533205,0.8396711943824952,6286122339.002242,0.5433536392223667,Tr-ej,194.24472341550126,323.52678278463827,205.6184447036215,94.24235278122356
9458933.896205667,9202573.111631118,3196934.721937438,0.9728974969708388,0.1713117124246667,81838725886.81107,0.0,12092730919.581388,0.37094543144070985,No,140.81080650784355,0.0,0.0,0.0
4216547.8221635185,2523397.888899516,3668669.7182851713,0.5984511489792035,0.5443173989166366,14741417172.359694,0.0,6104387853.814508,0.0106674740317426,No,764.5397005606666,0.0,0.0,0.0
39353576.71071403,12409753.915014043,40066659.97125291,0.3153399246588807,0.7740355863294945,13544938713.85044,0.01606020428784861,12668044520.981771,0.191880207321844,Tr-12,0.0,1168.9658802472034,167.06550908790913,264.5120394688058
10520758.438945193,6950334.819829868,10220404.242063653,0.6606305866791394,0.5849893930896589,51285370308.27909,0.0,12183746451.49206,0.0550699652801112,No,538.1032543342789,0.0,0.0,0.0
28044748.239915952,16180194.662718862,33524567.472234216,0.5769420543305028,0.7580465970536483,9423045425.722504,0.4007731848041491,6399664088.145188,0.49372412060069654,Tr-ej,455.3914847819715,545.6268949855902,275.9036820854707,70.59433758953891
