M1,M2,M3,qin,qout,t_triple_form,z_merger,t_form1,t_form2,a_2nd_ovtks,bin_merger_flag,strong_key,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
71947664.32271115,64421948.51221672,9162138.773435762,0.8954001372895318,0.0671860730771914,6440883329.370177,0,4090867722.785797,6435359578.538249,1624.8571591758498,No,False,9223372038212462074,9223372039462297058,9223372039462297058,9223372040475176816,0.6747612331807767,709.7640510630546
16267053.485730555,6673865.277053646,12633594.294572309,0.41026884696161814,0.5507013221749034,9236944319.625986,0.09114359953867665,4091082500.3849707,9236881914.319283,465.2150183720481,Yes,False,9223372039816163924,9223372042650740706,8287068471751326107,9223372042650740706,0.6762330336459482,954.4387221978752
83791443.81590684,5988586.995620851,27200024.0443789,0.07147014925268524,0.30296296179134796,4817466986.533785,0,4092386559.493828,4797447197.438032,1451.874147379054,No,False,9223372037065323601,9223372038511024035,9223372038511024035,9223372045573880425,0.5237175577209743,951.1613840624053
137671916.59482047,68107920.22258714,15192366.140655827,0.49471178950049943,0.07382825438887049,4712075618.9744005,0.7630997754068808,4092816151.538931,4530890333.154055,2.711350020806371,Yes,True,9223372037715137955,9223372037722660904,9223372037722660904,9223372038523998053,0.5086386832775397,1658.1724943265083
1226231228.2671332,85108279.62657358,19770836.866797805,0.06940638736369942,0.015076825450454108,5685864842.297511,0,4092816151.538931,4785758077.487154,4.044021257372393,No,True,1586845862360835886,9223372038849384181,9223372038849384181,9223372050084610019,0.2566669169462744,802.3406072233813
11828185.585432574,2505770.545312942,2385371.604048535,0.21184741541416238,0.166414043847396,12746690556.275991,0,4096299274.0384727,9257750557.064331,0.587644507965205,No,True,9223372038369167605,9223372041297340171,9223372041297340171,9223372042300428717,0.7836499442757938,738.490416365314
66856155.94929247,22403290.727192808,2289277.9640640346,0.33509690183481,0.02564745860862621,8305500034.036625,0,4099767684.402393,5585699177.094561,1106.649977887978,No,False,9223372038226003049,9223372040833510024,9223372040833510024,9223372045533348176,0.7243654540721574,1336.407484376001
142666606.27173382,9471480.13316436,2305963.3530077003,0.06638890754241569,0.015157041918291531,5755817844.438006,0,4100320232.597986,4983240646.469999,997.081914133744,No,False,9223372038537999881,9223372039437942530,9223372039437942530,9223372039882646507,0.25316297854269143,2040.4411614915734
89861596.23045808,6595430.224739209,258198938.72944933,0.07339542698334268,2.6768287207088903,4209730096.28274,1.391584861377787,4100427674.374282,4135346932.231993,1.6857032330909187,Yes,True,9223372036609766610,9223372037959420059,9223372037959420059,9223372040070629597,0.14542250008407204,1118.3221671894562
61460421.501800135,3762692.8773355163,8228949.820395797,0.06122139720804404,0.12616615901782469,4107225953.861763,0,4101241181.6355715,4104127107.809692,972.7566502653361,No,False,9223372036928582515,9223372041678433299,9223372039615227606,9223372041678433299,0.4078721026261199,1751.7750732751354
11550448.200445946,2559313.1042207615,2177620.7612861227,0.2215769518036495,0.15433434444889504,8636619437.654804,0,4101947272.486351,7115972944.040544,1.2342915137857564,No,True,9223372038348255004,9223372039592861640,9223372039592861640,9223372041203334638,0.6887837450031427,810.7005991197392
19964134.844568133,17993349.960895225,27989562.448862158,0.9012837321017634,0.7373924429479984,4992221121.909114,0,4107443386.2371387,4992221121.909114,2027.9112392297002,No,False,9223372037174682202,9223372037292595921,9223372037292595921,9223372038069296633,0.5587028280052394,1064.421555915903
94293040.39312768,3029638.24079803,1332549.122299034,0.032130030256388234,0.013692071991887414,4276543624.537031,0,4112019554.435261,4255921812.7570157,1107.9595539442603,No,False,9223372039245512613,9223372042224091456,9223372038795582499,9223372042224091456,0.5243594899768856,1889.1920060213856
74377403.39388257,17365681.17728119,4911283.884161294,0.23348060546450175,0.05353301458216922,4260461160.315485,1.23823899351673,4117626057.259499,4252781990.2149973,644.4883077607511,Yes,False,9223372038824330541,9223372041092249350,9223372039836200971,9223372041092249350,0.6197936520271183,1945.5078101268407
883499301.3207114,4698742.961623227,1015266.8663117875,0.00531833240229986,0.0011430636138499096,5709801013.418697,0.5635110741915071,4117856495.833367,5709136893.496042,425.63184353402244,Yes,False,9223372040772316957,9223372042290460589,9223372039988045364,9223372042290460589,0.03965099837903719,2717.873445350331
221136432.53452712,2876629.307278192,4387987.485894879,0.013008391581197503,0.019588087631218623,4172136637.955513,0,4119869107.587931,4157424290.158706,1311.9599264993678,No,False,9223372042149351721,9223372042942051291,9223372037416927286,9223372042942051291,0.19278551298117313,2521.7554019843587
34304923.7964163,3514391.7882624967,31990647.71589821,0.10244569581669298,0.8458811911672492,6603409821.268088,0,4122435101.79613,4426703665.755427,402.6175278457769,No,False,9223372038303442359,9223372039157381530,9223372037069057548,9223372039157381530,0.35688385514506554,1273.6092012234362
10026650.505599657,2631510.3616301324,11908582.194225231,0.26245158940769836,0.940782971486394,4502080238.327098,0,4128997570.3065886,4431006919.195044,1268.3790953973496,No,False,9223372037157331152,9223372037341899480,9223372037341899480,9223372037975393509,0.5613680990858136,1212.5127712324786
17546551.83705975,4582676.004856402,9037928.478039809,0.2611724541329776,0.40841589876536877,4888166417.574885,0,4130642368.9807315,4888166417.574885,1685.2914521616005,No,False,9223372037088266383,9223372039314066941,9223372039314066941,9223372039826199620,0.5528019732224841,679.7116204466554
441850426.6575891,1696912.6236111335,2821378.5675602998,0.003840468450936117,0.006360941251800863,4212701911.789119,0,4131580118.573691,4212701911.789119,1640.5010762249403,No,False,9223372040595250654,9223372041737969312,9223372039166432416,9223372041737969312,0.23055440965306076,3788.039237523817
89484913.61666495,6947830.272495157,3911679.9829600295,0.07764247616372788,0.04056381499893976,4831588742.113176,1.2113325151773298,4145928616.0966,4253122244.1195254,0.10993615106112474,Yes,True,9223372037675695531,9223372038352786907,9223372037668998786,9223372038352786907,0.3914363437813105,1903.7451100911994
114752009.35824564,13195671.157780513,2764350.038200502,0.1149929420110178,0.021605315759157133,4399498787.837438,0,4146544008.7819824,4324775106.06352,1541.7621297018707,No,False,9223372037881108594,9223372038370538583,9223372038370538583,9223372040211138496,0.1414400694425407,1827.6222571414855
12606260.830407254,4465235.113580769,411772678.6000536,0.3542077364296861,24.120480123774115,4884597059.526023,1.2121648740448616,4146759400.845118,4884421087.930235,25.22330973487335,Yes,True,9223372038705712122,9223372039634449758,9223372039634449758,9223372041299965649,0.4053321103743465,841.6051701416001
139246047.87005484,82347277.56664346,14765362.187008137,0.5913796393236983,0.06663270275812572,13255821462.688816,0,4147420977.161633,12730203028.802002,0.4383764560383753,No,True,9223372038453380235,9223372041607574112,9223372040548379772,9223372041607574112,0.7492851265387913,683.8523840510298
43972219.24046618,20165705.842435457,18177417.72350523,0.458601048360953,0.28341137790176346,6008559076.839537,0,4149605877.908779,4517708940.322473,0.630722116125948,No,True,9223372036443656632,9223372037759761033,9223372037110298073,9223372037759761033,0.2983400485430947,1664.5287053670882
253123300.61614627,157536072.03226182,122489641.28676018,0.6223689073617148,0.29827552819945363,4840956886.795768,0,4153253054.8554325,4840782533.041731,374.3459018994111,No,False,9223372039403491948,9223372041807746191,9223372038849079591,9223372041807746191,0.4261714543869591,1186.2673004157318
33192853.861978374,1966171.7101843217,13551049.280846672,0.05923478946281641,0.38542163954554454,4861993862.761193,0,4154007197.620636,4853350423.664947,885.7647915235106,No,False,9223372038779759362,9223372039703632036,9223372038005038116,9223372039703632036,0.4981485611419747,1289.6947276459753
