M1,M2,M3,qin,qout,t_triple_form,z_form,t_form1,t_form2,a_2nd_ovtks,bin_merger_flag,bhid1,bhid2,bhid3,bhid4,f-gas,Vescape
115615591.40175298,15939967.215479335,454820982.0747121,0.13787039466060846,3.457254006256301,6046960028.466916,0.9698279127337204,3023320232.3821344,4964316659.607494,1.577190748892134,No,9223372037511972759,9223372038953302444,9223372037655842723,9223372038953302444,0.22452548486685053,3466.840582318965
19682037.247381497,13076138.359925348,22935238.630377848,0.6643691501836275,0.7001378497177984,7968093433.229823,0.6009474196981928,3026756757.0944943,5535368990.11558,0.036842512334651585,No,9223372037677710971,9223372039758135963,9223372039758135963,9223372042609965847,0.6957100423673256,1055.0161674638382
20198037.109054137,6198106.196515452,59479932.5030707,0.30686675952966924,2.2533569322803464,3151355820.5157237,2.113383575998357,3043883506.8097315,3099736340.7014437,5.309339993038881,Yes,9223372036710306222,9223372039101308348,9223372039101308348,9223372039639311902,0.7711555099530946,1438.8260562733776
10627551.016785549,6393391.748785925,14262528.465735612,0.6015865497787745,0.837939981478855,11245235774.980488,0.20592591879016958,3046483327.186124,4160395489.038747,0.4074000492949447,No,9223372037946106637,9223372038028877602,9223372038028877602,9223372039350855971,0.43942383785740863,858.2884981498725
89519576.0167523,5732126.341816582,6740030.91304913,0.06403209886454217,0.0707602147379657,8967880929.26836,0.4581983573642177,3056059192.4698725,4698113291.425624,0.054642901343604326,No,9223372036798534807,9223372038122077897,9223372038122077897,9223372040542248506,0.3842059416559283,1377.3022932716706
22673324.736834288,9559154.61626446,13375107.179559844,0.4216035683877889,0.41495744193423323,11043694589.980217,0.22517292943281583,3057217412.639735,8474442985.071679,0.10562901183562805,No,9223372038784632771,9223372040951314335,9223372040951314335,9223372044475399091,0.7236730741750089,605.2021118250472
206013320.60109106,36383489.77388029,1631646.4343873367,0.17660746240933897,0.006731303237296278,4003778181.7385297,1.6400678105843283,3072385033.216502,3086611753.0929337,0.050361382683561044,Yes,9223372037538375758,9223372037676643805,9223372037645313481,9223372037676643805,0.3099283075484244,2351.4558461129404
6988094.186116647,5584353.483101258,2726222.149422848,0.7991239577445561,0.21684100193931755,7354960693.290781,0.7025376778278523,3075292022.4200077,7354889930.309839,0.46675882484760745,No,9223372037359303167,9223372039877212855,9223372039877212855,9223372040432843845,0.721322962085856,777.2812206436715
43021071.60953367,1722751.3884216235,794044169.514604,0.040044362540700956,17.746453394268304,4354674132.5725155,1.4898742152317268,3080463365.0155563,3598513453.714507,2.6158838066407855,Yes,9223372037452426445,9223372038107144857,9223372038107144857,9223372040631733423,0.39683203791837757,1158.796715565939
16530274.930269836,9216061.22801281,81216379.18908745,0.5575261916023299,3.1544829792397464,4661543064.9264555,1.373608586873762,3104372921.218326,4474239537.392178,0.572525232980388,No,9223372037641290230,9223372038841771813,9223372038841771813,9223372042194946975,0.6723017325879306,744.8501407215393
34447932.354538076,13120762.49240743,10200296.573345158,0.38088679336015174,0.21443297122540547,4377739901.217934,1.4806832178949756,3113694665.653008,4374553284.175532,1.6283880030220605,Yes,9223372037184572645,9223372037715117296,9223372037697890992,9223372037715117296,0.5178487057279351,1383.7740064180869
46583444.91354645,3184029.1878988435,8403102.679974621,0.06835108897180185,0.1688472809137522,3682643277.884007,1.7974160263099666,3152971547.0751505,3444177871.396794,4.0910680769082015,Yes,9223372037234608908,9223372038607725501,9223372038607725501,9223372039593134835,0.6111553560011651,1189.7189833529576
4356857.082576529,2861909.590011167,3842055.75998914,0.6568747920275387,0.5322316032985018,3748839937.234366,1.7632029614973685,3155782998.848885,3632705791.9453354,1.7721232998125973,No,9223372038339492928,9223372039501756828,9223372038114938890,9223372039501756828,0.7561539460770813,955.8687916870198
5463719.830210103,3809465.531769889,2496077.3846483827,0.6972292961850862,0.26917151843877574,11519924881.736696,0.18047030886688875,3160051892.732962,6722315041.278266,0.7349562446578102,No,9223372037711182845,9223372037989672992,9223372037989672992,9223372049878330900,0.8196009277617865,705.4155440715236
8483399.386460185,5175970.019375669,1564067.059082735,0.6101292398937042,0.11450507066706173,12494504599.541553,0.0966651934399106,3163644122.5540466,4522341959.12971,0.05562911234980514,Yes,9223372037366570381,9223372038627821394,9223372038627821394,9223372039541680118,0.5548239560999098,930.1200209762975
16091267.79795621,10006384.549659457,6968059.828502227,0.6218518438261522,0.2669994885244474,5286750558.266361,1.1707148132107141,3169532480.7443924,5203847649.266022,0.8790513937689155,No,9223372037847356252,9223372039198288662,9223372037640237686,9223372039198288662,0.7625697460039798,792.1016064657969
139622559.12025303,7863498.843840884,5547416.112679941,0.056319687114947316,0.037613156045098725,9046928318.898129,0.4479215957395195,3171885731.273493,3286286069.76284,1.5018989387249948,No,9223372038172065818,9223372039939194032,9223372037497882748,9223372039939194032,0.42152871170293715,2017.2543141065062
764500007.208916,21797881.73652202,96029312.48499879,0.028512598470866048,0.12212841193531725,3575068880.8029857,1.855193854555612,3175813632.8013663,3468687684.843048,0.9172006540940478,Yes,9223372038430133383,9223372039507268886,9223372036907588608,9223372039507268886,0.26778014165353875,2744.587318272659
10716820.377116872,7407346.105078786,3295527.620180735,0.6911887896241452,0.18183057540428735,6956646566.107742,0.7757017810314344,3176304708.658921,3813451038.104824,1.4129543583473603,No,9223372037523799835,9223372038253002382,9223372037568123812,9223372038253002382,0.5483484750239944,1026.2674729240105
70097496.16237023,68168854.88634951,10151802.442925906,0.9724863029122565,0.07342207533450276,4990228577.350688,1.2619068045710504,3177156916.1227155,3584766079.1375403,1.8155321659420267,No,9223372038746413141,9223372040267025646,9223372039926123187,9223372040267025646,0.6901803832764936,554.7235285480924
4233191.765131321,2103507.146073597,12197771.93536375,0.49690806908397706,1.9249410625767533,4902796199.348594,1.2904542825302618,3191089419.4096165,3819448741.0257444,0.10179811649352274,No,9223372038277674673,9223372038763394184,9223372038144936564,9223372038763394184,0.7440347948100666,802.1378426966833
48562001.305308715,27637258.932556048,1544953.4135353523,0.5691128493408032,0.020275176014998078,7059050663.004248,0.7562913527728525,3200420236.207483,4566353350.291448,0.6977513865083702,Yes,9223372037736788700,9223372038916689250,9223372038144342715,9223372038916689250,0.536976189483969,991.9364478912373
595006377.1452754,9423612.380405506,10621549.392931417,0.01583783425249686,0.017572836518695158,6456993917.268899,0.8770997972288438,3208382377.6305737,3762941904.9843884,0.5779047247332801,Yes,5832584167100798617,9223372038008892534,9223372038008892534,9223372039042714018,0.08596997268294486,3004.941574550513
86037138.39436759,5122596.578663575,13576922.283957615,0.05953936490987392,0.14893551728703722,5191560194.833592,1.199089665986869,3213900987.692791,3946772439.1637845,0.6155258680090615,Yes,9223372037877196489,9223372038125427503,9223372036963641679,9223372038125427503,0.3141281531610888,1723.8706700670964
35233541.46529852,21845541.07291633,31224539.857591152,0.6200211549676884,0.5470399745245748,3901952606.2992673,1.6876890634901158,3218581417.240082,3868386268.5995674,3.16079660694543,No,2173694047732093804,9223372038460635936,9223372037544209878,9223372038460635936,0.4607780866161545,1292.7607397945542
16366194.1982789,8393786.967640297,4895904.92567109,0.5128734796830777,0.19773459813491473,7326555803.665062,0.7075537939930987,3219103183.920816,4601820163.758134,0.20385460495109903,No,9223372037325304001,9223372037804421168,9223372037804421168,9223372042264220102,0.6726419965567055,767.0176324102874
17431963.593897257,16822784.899173822,18088097.641415305,0.9650539257128381,0.5280464296818322,11193749002.685266,0.21079583506218566,3242808365.7408986,10100118269.662651,0.12961838830391398,No,9223372036831239852,9223372037069535447,9223372037069535447,9223372038381162613,0.7564017508866288,945.723948985559
68881717.40921704,29279206.764576398,13840650.831584653,0.42506499352553245,0.14099959783467245,6049447213.922566,0.9692361515318045,3252657392.0900145,4286354436.6660686,0.1522834237226335,Yes,9223372039828855715,9223372040934933623,9223372040812640801,9223372040934933623,0.6730380451346721,1330.174346896759
59418133.16261276,16829408.200706,13609710.848273298,0.28323690605775287,0.17849376655206708,10334231231.119604,0.2971385979016802,3258762436.100359,10266534635.597319,0.020459307958851713,No,9223372039427544446,9223372040012750528,9223372039341941247,9223372040012750528,0.9015701860362214,736.0923963768862
44716151.89464441,16277109.88478927,32463234.732106894,0.36400962952133536,0.5322429688955113,8586207559.622839,0.5097687569773202,3260187372.8840466,6575494994.895736,0.2626615368420001,No,9223372037719199773,9223372039025430782,9223372039025430782,9223372044955739328,0.7713325677564316,1010.9302604275895
32943493.197502933,12290241.220500425,34068582.15345281,0.3730703707350624,0.7531675770703837,9731994843.54601,0.3640583141964535,3277080693.370258,7366716952.509067,4.37154682575129,No,9223372037400653591,9223372037611693452,9223372037611693452,9223372038843842114,0.8573563133720957,928.122303751686
216183571.3790202,69500108.0316765,14583597.950004794,0.3214865384466547,0.05104806119862213,10701645123.002733,0.2590145317653368,3294346122.880566,4591457393.736768,7.655337523858371,No,9223372037492626964,9223372038220056369,9223372036530598680,9223372038220056369,0.7174403981275811,1621.148612023191
10322164.32045051,9894846.94686643,5240660.562074771,0.9586019597907902,0.2592203413640514,3885759932.0420575,1.6954472499735405,3294623138.7420063,3510560117.6803093,13.195373013089169,No,9223372037197004782,9223372037610578078,1898978506810474128,9223372037610578078,0.6077557473888496,884.9033936929035
8609887.549909642,1925551.0357414435,3080264.8023109185,0.22364415616109312,0.2923717676553244,4719343486.972742,1.3530701324608705,3303505311.1629868,4715837191.716268,0.2559996754446579,No,9223372037549331271,9223372038452526533,9223372038452526533,9223372038839847608,0.19912915631063896,1152.0436765914842
4750504.737619964,3497388.324351024,3904778.6220863084,0.7362140482998949,0.47342740658099525,3394476881.6233425,1.9588159287344502,3305329161.801378,3390337837.9444838,2.5752302893681738,No,9223372037318630001,9223372038598388353,2789666456715360217,9223372038598388353,0.7108758588139208,875.2075771936466
223582768.99342412,5947121.448052904,229349546.23757526,0.026599194002413562,0.9992142888076369,8346683720.454599,0.5439033835438388,3310451921.769191,8274527799.883992,1.237934127851468,Yes,9223372038196942468,9223372038632538703,9223372038632538703,9223372049619700929,0.014523783629053598,1910.6745526589075
24701955.729906585,9392471.025995139,23499275.77832884,0.3802318783457175,0.6892409702785552,6517862222.3457985,0.8641097155397743,3321697009.432056,3823997526.730584,0.2899080978021216,No,9223372038267074174,9223372040262937936,9223372037808801650,9223372040262937936,0.4764419628825183,684.6711776906612
22352677.36486154,20656007.18626264,238633722.65576157,0.9240954382822136,5.548500846895213,4445285817.858484,1.4542090995997166,3323128900.2975965,3967958708.9946337,4.697858552604647,No,9223372038210298763,9223372039477248163,9223372039477248163,9223372040869725494,0.6292804597701149,520.6606725605293
123891314.1612208,38152923.16035947,2149276.9005784146,0.3079547861661291,0.01326351949383506,7639837084.33198,0.6538049291151904,3328156369.462014,4422681792.437971,14.21732183920015,No,9117705527866828471,9223372038183964767,9223372038183964767,9223372040386554082,0.48448840889273054,1283.1451206591082
58376380.504895315,20684388.43598065,23671667.796861693,0.3543280391329864,0.2994110494240713,10878980856.76948,0.2412792345539806,3349002736.286689,10162783248.461645,0.18421600468635582,No,9223372037858166659,9223372039408745385,9223372039408745385,9223372042264220102,0.4748740688542155,908.7587961389726
394747469.6112747,209682519.91440618,10621549.392931417,0.5311814161111402,0.017572836518695158,6762303530.894802,0.8137701658859406,3349266266.80856,3762941904.9843884,0.013019268537699424,Yes,9223372037339316290,9223372039042714018,9223372038008892534,9223372039042714018,0.6699341733334436,960.1312233706408
45004265.11158569,2196641.162048364,3813186.4870338435,0.04880962185699308,0.08078629814707289,8965764748.232582,0.45847531097267785,3354054633.2862067,3759539020.7613883,1.2920622001289315,Yes,9223372039403528130,9223372039587023208,9223372039587023208,9223372039879725076,0.37489404909570767,1242.60323576266
19947061.45073212,2269498.4269317333,20261174.296776347,0.11377607837310971,0.9119852222101488,5438783087.21634,1.1270307350410014,3372873214.318415,5099177791.752916,8.303648027741456,No,9223372037223878214,9223372038261369205,4601028268115471345,9223372038261369205,0.4846253038399009,820.423007935353
12282670.02172278,11611942.972088324,3134084.056861126,0.9453924066633534,0.13116278793353459,4489922326.629375,1.4370651073095997,3378873205.029211,4337566028.815425,0.2836239243997926,Yes,9223372037209689501,9223372037682264632,9223372037682264632,9223372039557152977,0.3739633369805162,1004.2864331869423
16172077.317586597,3953767.8246083558,1588008.817175519,0.24448113541411062,0.07890395687514112,11842876101.437546,0.15162232735808137,3379049284.4642467,6058997506.269697,0.2052107827660529,No,9223372038539156588,9223372040916866052,9223372040916866052,9223372042383381673,0.7407354968606631,784.2957913381706
19759087.19271075,2183548.2996566608,22071432.4946815,0.11050856137029373,1.005869714344883,6785098363.539475,0.8092185979765562,3391806481.1899204,4259727341.230617,31.60842946622096,Yes,9223372038925414468,9223372040833480002,9223372037368679764,9223372040833480002,0.5537444409546323,1157.7895282484749
57212150.887942046,5027615.948066115,54361991.20163522,0.0878767162226325,0.8734285805547823,5746870581.614105,1.0441376383028456,3395537545.8533463,5166110461.673344,2.4814853356811803,Yes,9223372039540910609,9223372040413757039,9223372040413757039,9223372044751680872,0.3398367432899386,1159.7193281794275
35665367.96357197,4755732.269837454,54320952.244999304,0.13334314326140925,1.3438761421961782,3981233926.5803986,1.6504416068083316,3400798016.291269,3790522419.6785307,36.605991892921516,No,9223372037244160661,9223372038841576862,9223372037161036059,9223372038841576862,0.6787114964537244,1148.661190979152
385441597.58881015,41497034.5362097,1291750.151257292,0.10766101737799151,0.0030256108350462663,7597887259.252598,0.6608070423936656,3414855344.8001122,4058433635.164836,2.0846741954731436,No,9223372036885000731,9223372039155120140,9223372039155120140,9223372039405943186,0.37962058816162986,2424.9515656519875
30855589.103899516,3365504.6046639076,1479745.4935104037,0.10907277100856183,0.043240742277623784,10333867081.881168,0.297177347202403,3430591282.8542,4257917310.1828184,1.1964393722426327,No,9223372038379255560,9223372041218354649,9223372041181332234,9223372041218354649,0.6974669386601849,1117.15785990962
4801238.45858989,4763905.709076717,4281470.802944718,0.992224350064017,0.4476117377736474,5246734192.546786,1.1825439560843514,3431327739.5872083,3654062425.811881,7.589224470268317,No,9223372037579358480,9223372039992159705,9223372038251889333,9223372039992159705,0.8199352974807084,999.5469734897811
11590179.29030112,2177694.844827117,12521951.292125411,0.18789138548093495,0.9095050673201683,5876097270.60483,1.0114114272304258,3462353276.252687,5107231595.706069,0.024856362569096346,No,9223372037764353989,9223372039639586441,9223372038003565673,9223372039639586441,0.7288972745515737,696.3437685695674
28115122.594390675,18555827.32573051,5919308.581654981,0.6599945372257645,0.12683068572176195,12819337733.068764,0.07075322784258113,3467196114.8342237,5112649803.777485,0.5504912798893403,No,9223372037901392061,9223372040812572706,9223372038411948936,9223372040812572706,0.573499360975798,1240.9871422514295
20515395.045739807,7555109.289912903,6009949.294529381,0.3682653574580707,0.21410193499430882,7334559219.670984,0.7061374548888529,3476709388.575447,7283412296.052028,0.2564061416928387,Yes,9223372038412327039,9223372039271509395,9223372039271509395,9223372040877831005,0.43275480816520556,948.7682788487105
473077867.88483083,342398861.2320499,3477476.461487282,0.7237685050939768,0.004264347880598886,5998003105.454046,0.9815537199822162,3513226600.7657847,3899327984.7877617,0.485639760640648,Yes,9223372039567333027,9223372042768899215,9223372038676501257,9223372042768899215,0.42866934018072733,3009.463783646611
86768450.07569963,5153416.662954133,29993087.15189352,0.059392747691794937,0.3262889257587414,8803301767.86912,0.4800299025569399,3514322963.585913,8396348325.380635,1.2480091445986135,Yes,9223372038108971368,9223372038795207403,9223372038795207403,9223372041409892490,0.5534779953545188,990.6906034273717
184348220.93943262,28517581.054902155,76146435.00648567,0.15469409419617655,0.357720377313178,5643232280.537422,1.071228063002084,3527559879.9765887,5130444709.165143,98.75839666743909,No,9223372036768132749,9223372039315213868,9223372039315213868,9223372043346397346,0.41256484286994083,1231.6509078367305
5789418.6241228,2563485.885710664,2583210.6157618593,0.44278813679656437,0.3092589664733713,7246410931.936737,0.7218676903954799,3553475620.7821536,4908567700.806177,0.7521920604053096,No,9223372037075604786,9223372044288674905,9223372040376792771,9223372044288674905,0.692609091887707,956.4931008982505
666758605.6885922,8793741.730153983,8236007.384910691,0.013188793748034618,0.012191516196161687,4260258912.2446585,1.5283254656550687,3554708737.370488,3585644461.361194,0.3153184645752405,Yes,9223372038075829144,9223372040407644332,9223372039656411167,9223372040407644332,0.28707824606958815,2323.978760436552
513240146.7206764,4759528.076814139,264164497.78922305,0.009273491380642996,0.5099703931136575,13130562832.163136,0.0467764938418012,3559582790.380239,12996051013.021166,1.0989193425353299,No,9223372037370768501,9223372038820460038,9223372038820460038,9223372041299577122,0.05739446947780433,2322.7323702775043
247808637.10261613,239492762.1047321,133613896.59798498,0.9664423520700754,0.2741914897337117,4162960724.848599,1.5694101032746859,3567045587.8130465,4034190184.6771517,1.724464518825713,Yes,9223372039005981358,9223372039306960141,9223372039306960141,9223372039610833430,0.3626499965906758,3144.3662964502996
64928785.09299925,25457315.846286442,13928565.080904003,0.39208058197644147,0.15410074044747346,6841220861.01247,0.7981116943596882,3570956877.2839227,5314738312.280761,64.93287348122878,No,9223372036512301460,9223372040533543421,9223372040533543421,9223372041337462217,0.6100122082900045,973.3140824278269
52106860.80009832,7290283.773149774,11743915.155765017,0.1399102471576261,0.19771851391412448,7023808929.751905,0.7629224730943167,3595488829.219225,4536559647.358714,11.382801323688554,No,9223372037390648049,9223372038189517912,9223372038189517912,9223372045667851245,0.26291405116637556,1099.9170383080784
13166894.254516205,11149326.567156555,135083346.8515089,0.8467696596965051,5.555277188925292,8041873668.047719,0.5895158546330832,3595622912.7562494,5583984487.870531,0.0105007099467155,No,9223372037541238544,9223372039029451549,9223372039029451549,9223372045631886793,0.7255244986285639,778.426892511792
69344204.20755433,7194159.934969798,6634394.650621953,0.10374565570666783,0.08668064342566652,9040413482.105679,0.44876356275879903,3596248652.0321054,4791309392.6078615,0.9904259652797573,No,9223372038823144991,9223372038953079523,9223372038833499501,9223372038953079523,0.296559583691594,1958.4699872058661
37647295.58671322,15876876.084984737,25538869.32214055,0.421726868757822,0.4771464653164315,5185544667.589633,1.2009104303491285,3612810516.673544,5010365115.701584,1.5664846653292066,No,9223372039910868029,9223372040940132787,9223372040940132787,9223372041809453828,0.8681870386431059,978.8650445936161
32995846.122272663,13760873.797184475,2805488.3971535238,0.41704867170827575,0.06000182224044463,10515403894.250072,0.2781001158921862,3613586138.407856,6917745316.659659,0.822144894677216,No,9223372037274006454,9223372037474306941,9223372037474306941,9223372039015635545,0.4512031431576006,1336.9912396602447
48897773.13791765,4703506.3311965475,3258166.5492779384,0.09619060397556685,0.06078523836647106,5022519183.309527,1.2515635749608154,3618434676.5775867,4341432756.561581,88.40913617751517,Yes,9223372039795837693,9223372040117245084,9223372038218629062,9223372040117245084,0.5207877415017964,1135.8957494818123
11319577.102209318,4686894.015587255,9779313.560048202,0.4140520421626425,0.6109599978708116,4148863319.9599366,1.5754910789859622,3644344432.223388,4032660719.17699,8.32955181419376,No,9223372037457915066,9223372039928298469,9223372038354122012,9223372039928298469,0.7767664545373002,1095.0584447297945
346334945.9072013,94924720.04733971,15410767.231680155,0.2740835747853591,0.034924486466133955,4736793444.628489,1.3469482420339174,3648604639.5325313,4399344185.062934,1.1924711263865408,Yes,9223372037461614567,9223372040538785236,9223372040538785236,9223372041422886553,0.23401027890147957,2317.6201286282885
17661842.20745288,2286072.787113021,6274970.072278862,0.12943569307557015,0.31456771667556505,5776708773.464614,1.036479596342406,3657771850.9689436,4228313660.2641697,0.763770184708489,No,9223372037505541198,9223372040728332963,9223372038982399959,9223372040728332963,0.5816826840185961,926.0832131857508
80761936.37604818,65984284.34211806,148298316.89820257,0.8170220688478592,1.0105767369847105,3919106388.0618925,1.6795269451542068,3666749994.199696,3712799014.4751716,15.885670165211112,Yes,180983411900013617,9223372037655842723,9223372037553566345,9223372037655842723,0.46596512563133397,1967.6889267339652
16142187.485513052,5049960.512664782,6756574.298682637,0.31284238999187153,0.3188244202175064,4925624906.22586,1.2829228757463158,3668950439.4339857,4921863692.313338,0.5031458097633994,Yes,9223372038824464607,9223372038850084544,9223372037484168013,9223372038850084544,0.5989770022616102,881.2552382708768
14078173.03128774,7610986.552446105,22393211.995501474,0.5406231714535137,1.0324610277797783,5893887271.49159,1.0069942022694656,3685591096.5263944,3886641304.1486516,0.08437843634193044,Yes,9223372037839986209,9223372039891954763,9223372037349519591,9223372039891954763,0.5793766837999385,574.1671533916247
201013785.74796364,94436881.33545952,19684640.857531372,0.46980300870442265,0.06662581287038773,7506605824.3422,0.6762474445485478,3690747137.6920085,7506180133.866029,1.498544296006198,No,9223372037587861008,9223372038179527581,9223372038179527581,9223372052412997768,0.6875764710284588,702.483376145357
61676918.79169175,16185058.204823103,5938890.838125887,0.26241677635497135,0.07627459598658425,6477810231.420762,0.8726361151105974,3711087774.0139318,4499701736.913291,0.01722229846104234,Yes,9223372039891597981,9223372041775033604,9223372041775033604,9223372047535408276,0.7790099755466541,500.9314855131371
304850438.4493929,149970543.62531918,131555558.61723232,0.4919479348238341,0.28924689889443594,6960555256.279069,0.7749528937081707,3712799014.4751716,4964316659.607494,0.8381838287819844,Yes,9223372037553566345,9223372037655842723,9223372037655842723,9223372038953302444,0.3099756232000664,2238.7604965477403
29679607.072770998,6312693.9234039,65849774.986866705,0.21269465959997036,1.8295516864527481,8388786516.4638,0.5377983690302137,3712814026.1873994,8094698740.672796,0.9060128863497388,No,9223372036632539636,9223372037478696475,9223372036575125374,9223372037478696475,0.3754255224588589,1059.2309016403046
44538976.24532374,10413180.71333171,3787057.8779646135,0.23379928303639483,0.0689155455865708,5562109055.83635,1.0929838853110616,3720817318.1978593,5494021147.293951,0.9253490102170092,Yes,9223372037307232129,9223372039540718901,9223372038288020411,9223372039540718901,0.2611870618860328,1374.8074976004516
10142471.08709132,9627797.766465848,6234541.729876634,0.949255628514385,0.31534936505200245,4229497836.8808036,1.5411501412379187,3728884785.406951,4015401900.6911187,1.4933924775405916,Yes,9223372037590636748,9223372039073760578,9223372039073760578,9223372041984037613,0.653195645911282,1111.942923400559
27512539.956917107,23100989.866454687,21583367.117665492,0.8396531146389745,0.426434733814968,8265809368.84802,0.5557602160520028,3737407389.3686724,7765931166.642197,1.581234250434204,Yes,9223372037440351717,9223372040393951147,9223372037587302251,9223372040393951147,0.4471299028169742,1018.8831711825006
289637931.5037546,11133599.611321025,3788648.315038393,0.03843971524557272,0.012596432584534904,6937201630.5064,0.7794369701049239,3767731214.4372206,4768636479.344135,0.8673855328733328,Yes,9223372037641657696,9223372039812197373,9223372037724044109,9223372039812197373,0.14274056136563826,2498.074495169415
20589359.639727384,8423052.652209047,7052494.996722685,0.4090973590046326,0.24308543963036197,4427911543.60988,1.4609569619057803,3827096228.861487,4141544510.8599286,0.16861628470491974,No,9223372039808858248,9223372040546205948,9223372039361216023,9223372040546205948,0.6816838030377144,749.8341630616272
64302411.123473555,51161474.389866896,159645801.4129971,0.7956385071102012,1.382647056291484,5069486719.13599,1.2367059807855327,3830679336.65223,4941015739.636608,12.90352245910274,Yes,9223372037883561324,9223372038224400147,9223372038224400147,9223372042664748046,0.46312772660436957,1623.0910662095287
20206406.997288927,3748841.4099600143,42960261.42236,0.18552736320034494,1.7933548712172853,8761332902.365562,0.4856938335944173,3857009337.7267494,8756293532.749342,2.3561262250755175,No,9223372038567805136,9223372039721847580,9223372039721847580,9223372041211039794,0.8579853292684931,777.2242152242294
19084581.46884346,6683481.195893492,19613639.202451944,0.3502031840103285,0.7611608003923709,9546151059.449305,0.3859358711796751,3879482576.9834213,7205584909.061381,0.20758732021993534,No,9223372036965076977,9223372042445651633,9223372042445651633,9223372043479564780,0.6681142673086411,776.2627589133051
1276774688.997245,1169672538.7506158,2808186460.046541,0.9161150740458794,1.1478630841474102,4215720804.195005,1.546942686890423,3882849243.187346,4161334665.8303537,1.7218192726667148,Yes,9223372044532234794,9223372045201982955,9223372043144539038,9223372045201982955,0.11718038048087902,4018.592036375855
272121760.63613814,12255488.321097117,144053837.95755425,0.04503678166879232,0.5065589405825397,5640077285.065997,1.0720649821040582,3894182368.507897,4622668772.656389,0.011540619434599204,Yes,9223372039591901874,9223372040212642274,9223372040212642274,9223372045414989779,0.46227026055878967,958.1602271167543
68761292.97786675,3927645.4328709636,13606203.366512375,0.05712000549691837,0.1871839603658656,8980965171.605165,0.4564881085331923,3910398556.6041594,6613807281.431429,0.5068362496283976,No,9223372039587402354,9223372042265092525,9223372040419790245,9223372042265092525,0.2459178568858981,1370.9226792330683
47839577.69289595,9805814.046232438,25250744.605828222,0.20497283879010025,0.4380357881875333,8897878162.083303,0.4674113912611527,3919561028.904255,8716909199.003046,0.016163336289762117,No,9223372038390249923,9223372038868202451,9223372038868202451,9223372040399920240,0.7479718274269462,752.1560742379473
9387039.039812021,1948375.1936190017,5743338.079706121,0.20756014600084358,0.5066720952082682,4421472347.526912,1.4634686039994735,3924577341.4054766,4392104868.771258,4.92018823542537,No,9223372037844088916,9223372039817779048,9223372039075317339,9223372039817779048,0.5837588353062402,778.8946633572112
13153695.019212289,4293541.683456079,8185099.198218739,0.3264133520797716,0.4691344158222439,10578313163.82089,0.2715993585059432,3944778480.053634,4380884607.036584,0.14346916065256476,No,9223372039314880737,9223372040595238992,9223372039893690747,9223372040595238992,0.5679320205280297,943.7317381697021
171307432.43733966,71122038.69896825,8775122.951928804,0.4151719378841491,0.03619660147257806,5760932555.70215,1.040520854116147,3963295854.6351457,4198752713.4030066,5.663779981123013,No,9223372037588584303,9223372040894158041,9223372040894158041,9223372042446194070,0.5670514499323004,720.9142808386551
1696011978.0955782,264315317.98545647,8098888.988621295,0.15584519531651625,0.004131396325915623,6695986479.012026,0.8271472705805023,3963387271.390035,6297276852.876697,1.732644740884976,No,9223372040469962425,9223372041030721689,9223372041030721689,9223372054639641814,0.6655095101658334,639.6672371014886
9913594.00834647,2278739.2002381952,4138615.472924904,0.2298600485676209,0.3394440918011402,10619330564.734161,0.26739065208747975,4005976824.078681,4785315283.976168,1.0100656975215325,No,9223372036819604923,9223372039517960944,9223372038998990769,9223372039517960944,0.5853770430199777,986.7264334718833
24694803.05279458,23423728.611086026,2050854.4063073082,0.9485286665785045,0.042620885039323604,5728236121.168687,1.0489518695431626,4032660719.17699,5386283387.032779,0.5503169261166967,Yes,9223372038354122012,9223372039928298469,9223372039928298469,9223372041180444559,0.5255612456921325,1210.5626681752635
20364582.804637086,3056023.1398637444,15165669.518345963,0.1500655903035675,0.6475353180137028,5290921785.03336,1.16948990281215,4038014401.3147902,5201427822.828947,2.094316706449943,No,9223372037739436530,9223372040939809520,9223372038604564534,9223372040939809520,0.49901548311419786,1039.8047176747523
6513837.375535643,3979085.419053878,3104135.558748623,0.6108665583206507,0.29583135409604006,6397525502.817191,0.8899752019971882,4048328399.7941675,4514156507.062844,0.08242770887983093,No,9223372037430780409,9223372040051629101,9223372038749325679,9223372040051629101,0.8347220555874234,653.9185659001197
62920215.41622859,17866177.749697834,76503573.3315352,0.2839497231773579,0.946985876376548,13236882911.232485,0.03876726959670339,4048756997.203626,12394958009.74026,0.6683504357502648,No,9223372039029438310,9223372039389820169,9223372039389820169,9223372042065706640,0.577149856269272,887.263361583491
346930769.9414709,69121888.42677069,59112143.92975925,0.19923827580480083,0.14207851516103048,5209705554.422991,1.193617617815475,4056289651.1149654,4800437505.435237,1.6156960908218803,Yes,9223372039142263857,9223372041474357340,9223372040833480002,9223372041474357340,0.48545261709358684,2205.8416537121734
24244880.705589633,8128749.937807019,1343261.8520174185,0.33527696161989956,0.041492468571528836,4423208603.6886425,1.4627908070621642,4063825285.619168,4420172379.531383,42.91943151785394,No,9223372037330779381,9223372037759892650,9223372037759892650,9223372042446632454,0.5856585444305737,1143.7009683347542
